Person.id|Person.id|creationDate
21990232556410|24189255811326|1326348947987
21990232556410|24189255811481|1325149949529
21990232556410|24189255812226|1325072418903
21990232556410|24189255812290|1323156050072
21990232556410|24189255812556|1321722386669
21990232556410|24189255812580|1322472010400
21990232556410|24189255812756|1327189075392
21990232556410|26388279067039|1329704036635
21990232556410|26388279067534|1327136494554
21990232556410|26388279067551|1330488049625
21990232556410|26388279067571|1331538087286
21990232556410|26388279068264|1330606579635
21990232556410|28587302322515|1336793056289
21990232556410|28587302322552|1334100844276
21990232556410|28587302322974|1338312690121
21990232556410|28587302323020|1335860739484
21990232556410|28587302323175|1336404728139
21990232556410|28587302323281|1332987476231
21990232556410|28587302323722|1334859300781
21990232556410|30786325578329|1340735033888
21990232556410|30786325578585|1342861519776
21990232556410|30786325578600|1341712667385
21990232556410|30786325578640|1341300459590
21990232556410|30786325579016|1340724043363
21990232556410|30786325579121|1341164733805
21990232556410|30786325579136|1341257663828
21990232556410|30786325579215|1338037152779
21990232556410|30786325579247|1339576073980
21990232556410|32985348833467|1347396230353
21990232556410|32985348833548|1345435567644
21990232556410|32985348833931|1345190424348
21990232556410|32985348833975|1342410292490
21990232556410|32985348834375|1344016398705
21990232556410|32985348834723|1345214732728
21990232556410|32985348834873|1346229989824
21990232556826|21990232557079|1321847600427
21990232556826|24189255811566|1323730676093
21990232556826|24189255811663|1325178015653
21990232556826|24189255811940|1326631374899
21990232556826|26388279068269|1329463626152
21990232556900|28587302322548|1336968129735
21990232556900|32985348833548|1344099013314
24189255811164|26388279067534|1328696984010
24189255811164|26388279068275|1332730314779
24189255811164|28587302322837|1337510880076
24189255811164|28587302323722|1333548763343
24189255812662|28587302322537|1334310101327
24189255812662|28587302322946|1333703778803
24189255812662|30786325578932|1338814804629
24189255812662|32985348834375|1344202484002
24189255812662|32985348834886|1344567665329
238|987|1264509109556
238|1103|1264979800003
238|1242|1264275713112
238|2199023256233|1268336233289
238|2199023256668|1270007721725
238|2199023256689|1273139145286
238|2199023256849|1275007205646
238|2199023257206|1273713319038
238|4398046511463|1274465502054
238|4398046511700|1278669023408
238|4398046512267|1276643546056
238|4398046512603|1277350681492
238|6597069766850|1284052475062
238|6597069768005|1281187008488
238|8796093022412|1288119700418
238|10995116278353|1294130076330
238|10995116278468|1293990620476
238|10995116278625|1295305716081
238|10995116278925|1291585685986
238|13194139533618|1296722015099
238|13194139534332|1295029682841
238|15393162789951|1303423716015
238|15393162790043|1302176721932
238|15393162790223|1304376801010
238|17592186045093|1306430216640
238|17592186045748|1312359422538
238|17592186045896|1308901764177
238|19791209300402|1311227284413
238|19791209300761|1316351383848
238|19791209301054|1313132985737
238|19791209301252|1311943238899
238|21990232557176|1320694031764
238|24189255811638|1323801864107
238|24189255812657|1326711702864
238|26388279066654|1332096632759
238|26388279066764|1331206837960
238|26388279066830|1329388673553
238|26388279067472|1329746418262
238|28587302323430|1334380938736
238|28587302323579|1333511376943
238|30786325578056|1341048305956
238|32985348833537|1343994421164
238|32985348834585|1342766224325
2199023256277|2199023256520|1273066133356
2199023256277|2199023256576|1272646928625
2199023256277|2199023256816|1274058742112
2199023256277|2199023257135|1273560548052
2199023256277|4398046511593|1279758888197
2199023256277|4398046511763|1274263913253
2199023256277|4398046511845|1277549343412
2199023256277|4398046512356|1278790105977
2199023256277|4398046512387|1275649729949
2199023256277|6597069766719|1280960084100
2199023256277|6597069766914|1279498266688
2199023256277|6597069767572|1284118923195
2199023256277|6597069767747|1281640851952
2199023256277|6597069767836|1281920547169
2199023256277|6597069768324|1279420841151
2199023256277|8796093023506|1288850658773
2199023256277|8796093023550|1288924275303
2199023256277|8796093023560|1288299227706
2199023256277|10995116277924|1295313518921
2199023256277|10995116278291|1290752570658
2199023256277|10995116278320|1291608606193
2199023256277|10995116278625|1295753323778
2199023256277|10995116278636|1295317606093
2199023256277|10995116278785|1291505182449
2199023256277|10995116278869|1294749809980
2199023256277|10995116278973|1290787720344
2199023256277|13194139534340|1298211454858
2199023256277|13194139534384|1298832178553
2199023256277|13194139534982|1298241567783
2199023256277|15393162788865|1304309997189
2199023256277|15393162788965|1302736853808
2199023256277|15393162789219|1303230655888
2199023256277|15393162789655|1305362761175
2199023256277|15393162790406|1302763091313
2199023256277|17592186044425|1309735367053
2199023256277|17592186044519|1310614308153
2199023256277|17592186044865|1310633525267
2199023256277|17592186045594|1312216432789
2199023256277|17592186045604|1310462917407
2199023256277|17592186045748|1312345361532
2199023256277|19791209300317|1312720693623
2199023256277|19791209300405|1314771473302
2199023256277|19791209300852|1310808027003
2199023256277|19791209301132|1315616754476
2199023256277|19791209301374|1313224489827
2199023256277|21990232555650|1317429488762
2199023256277|21990232555683|1319383922186
2199023256277|21990232555934|1319000285549
2199023256277|21990232556220|1318109685163
2199023256277|21990232556344|1320191880374
2199023256277|21990232556585|1319907887226
2199023256277|21990232556988|1318569250418
2199023256277|24189255811254|1324648247663
2199023256277|24189255811455|1322298712604
2199023256277|24189255811663|1323460684244
2199023256277|24189255811671|1326682713102
2199023256277|24189255811801|1327151888996
2199023256277|24189255811862|1322324199800
2199023256277|24189255811953|1324484204896
2199023256277|26388279067760|1333277507515
2199023256277|26388279067952|1332179114638
2199023256277|26388279068269|1330889684861
2199023256277|26388279068275|1330960416336
2199023256277|26388279068296|1330934505936
2199023256277|28587302322250|1332603419208
2199023256277|28587302322308|1335399085248
2199023256277|28587302322689|1335034371888
2199023256277|28587302322741|1336961294159
2199023256277|28587302322974|1337623257921
2199023256277|28587302323139|1333564442088
2199023256277|28587302323373|1336563194140
2199023256277|28587302323655|1334442940327
2199023256277|30786325577877|1339364317867
2199023256277|30786325577980|1340465677098
2199023256277|30786325578215|1339053232348
2199023256277|30786325578370|1342242589641
2199023256277|30786325578600|1340238267374
2199023256277|30786325578676|1340463595315
2199023256277|30786325578755|1340140087481
2199023256277|30786325579109|1341439955846
2199023256277|32985348833533|1343763337163
2199023256277|32985348833702|1342824073629
2199023256277|32985348833798|1347252192895
2199023256277|32985348834053|1342753055994
2199023256277|32985348834284|1344151722632
2199023256277|32985348834519|1344459033786
2199023256277|32985348834585|1344331828147
2199023256277|32985348834937|1346544564634
4398046512603|6597069766725|1281859825286
4398046512603|6597069767242|1282055497051
4398046512603|6597069768320|1283797196079
4398046512603|8796093023143|1290151496071
4398046512603|8796093023560|1286781548284
4398046512603|15393162789569|1305710816261
4398046512603|17592186044994|1307928604117
4398046512603|17592186045528|1308518382271
4398046512603|19791209300020|1313933668929
4398046512603|24189255812607|1324269103134
4398046512603|28587302322548|1336730874660
4398046512603|28587302323035|1335973792994
4398046512603|28587302323430|1333808954642
4398046512603|28587302323579|1335319824341
4398046512603|30786325578724|1341527940225
4398046512603|32985348833702|1343698490012
17592186044494|26388279067534|1327399000206
17592186045693|19791209300020|1314455312745
17592186045693|19791209300404|1311800674965
17592186045693|19791209300851|1311966411920
17592186045693|19791209300990|1312800735279
17592186045693|19791209301252|1312387125288
17592186045693|19791209301374|1312285400449
17592186045693|19791209301605|1311465355787
17592186045693|21990232555639|1319527486179
17592186045693|21990232555658|1318998887302
17592186045693|21990232555803|1320084484212
17592186045693|21990232555834|1320095829944
17592186045693|21990232556252|1317474994019
17592186045693|24189255811500|1327360572971
17592186045693|24189255811566|1322681754908
17592186045693|24189255812657|1325852666179
17592186045693|26388279066936|1330145815736
17592186045693|26388279066989|1332540969875
17592186045693|26388279067534|1327894449885
17592186045693|26388279067708|1329456115634
17592186045693|26388279067868|1330118002245
17592186045693|26388279068053|1328891070841
17592186045693|28587302322471|1337098952421
17592186045693|28587302322537|1335423090698
17592186045693|28587302322837|1336414876874
17592186045693|28587302323579|1335078907397
17592186045693|30786325578617|1340102655687
17592186045693|30786325579399|1341958819581
17592186045693|32985348833670|1347178771395
17592186045693|32985348834301|1346021463051
17592186045693|32985348834536|1346315478595
17592186045693|32985348834794|1347011381877
30786325578568|32985348833438|1342505461932
4398046512568|6597069767242|1281078075616
4398046512568|6597069768211|1282192384779
4398046512568|8796093023017|1289231085636
4398046512568|13194139534191|1298639127453
4398046512568|19791209301374|1314361195384
4398046512568|26388279067534|1326502284666
4398046512737|26388279067426|1332320947350
4398046512737|28587302322548|1336530626322
4398046512737|28587302322870|1336468593719
4398046512737|30786325578932|1339121271031
4398046512766|10995116278353|1294643459952
4398046512766|19791209300507|1315831276507
4398046512766|21990232556497|1316680707261
4398046512766|24189255811566|1323737668727
4398046512766|26388279067534|1327743237285
4398046512766|30786325577859|1339559458628
4398046512766|32985348834375|1343763455522
6597069766693|19791209301605|1313675008241
6597069766693|28587302323291|1334035118849
6597069766846|6597069767572|1283841115104
6597069766846|6597069767729|1283387657348
6597069766846|6597069768087|1284840900594
6597069766846|6597069768129|1282959778815
6597069766846|6597069768275|1283440766499
6597069766846|8796093022367|1285959125426
6597069766846|8796093022467|1285393059420
6597069766846|8796093022749|1289057400554
6597069766846|8796093023060|1285326369299
6597069766846|10995116279390|1294787882545
6597069766846|13194139533588|1298867020405
6597069766846|13194139533817|1298180192492
6597069766846|13194139534279|1295986438828
6597069766846|13194139534853|1301011610608
6597069766846|15393162789401|1303733460869
6597069766846|15393162790221|1302608120417
6597069766846|17592186044897|1311214601648
6597069766846|17592186045238|1306125546708
6597069766846|17592186045551|1306987593180
6597069766846|19791209300199|1311375342066
6597069766846|21990232555524|1318701762574
6597069766846|21990232555686|1317640110122
6597069766846|21990232557038|1316494971643
6597069766846|24189255811079|1325280988007
6597069766846|24189255811719|1323287968114
6597069766846|24189255812669|1326963901771
6597069766846|26388279066928|1327039611593
6597069766846|26388279067534|1326989184932
6597069766846|28587302322718|1336247317076
6597069766846|28587302323441|1334042996816
6597069766846|30786325577752|1338507296188
6597069766846|30786325578608|1341774321830
6597069766846|30786325578737|1341806843410
6597069766846|32985348833438|1342676049616
6597069766846|32985348833931|1345314722859
6597069766846|32985348833995|1345500020755
6597069766846|32985348834375|1344456605940
6597069766846|32985348834655|1346820226656
8796093022325|8796093023493|1290305125792
8796093022325|13194139533574|1298066467781
8796093022325|13194139534982|1297197960597
8796093022325|15393162789569|1304854645869
8796093022325|19791209300402|1311349057459
10995116278031|24189255811663|1323272030017
10995116278234|10995116278799|1293755579006
10995116278234|10995116278981|1291122272626
10995116278234|10995116279227|1291792587482
10995116278234|13194139533433|1298515430584
10995116278234|13194139533535|1295015402286
10995116278234|13194139533584|1299879537397
10995116278234|13194139533653|1295733647313
10995116278234|13194139534142|1297936237352
10995116278234|13194139534154|1296712972956
10995116278234|13194139534548|1297331938460
10995116278234|13194139534730|1297300395107
10995116278234|15393162789560|1301913306987
10995116278234|15393162790223|1304768817841
10995116278234|15393162790406|1302531975388
10995116278234|17592186044459|1308928702249
10995116278234|17592186044532|1309234264506
10995116278234|17592186044551|1308672618259
10995116278234|17592186045864|1307531404402
10995116278234|19791209300004|1315114568198
10995116278234|19791209300081|1312523909654
10995116278234|19791209300814|1310418180580
10995116278234|19791209301519|1310576743307
10995116278234|19791209301563|1310998694496
10995116278234|21990232555586|1316776944581
10995116278234|21990232556410|1316473821293
10995116278234|24189255811778|1323689746390
10995116278234|24189255812226|1323774111107
10995116278234|24189255812361|1322945881074
10995116278234|24189255812556|1323514100555
10995116278234|26388279067183|1327372093651
10995116278234|26388279067378|1328321776078
10995116278234|26388279067551|1329578293076
10995116278234|26388279067618|1329224494301
10995116278234|28587302322552|1334184077449
10995116278234|28587302322974|1338319370496
10995116278234|28587302323035|1336820124177
10995116278234|28587302323283|1335245856392
10995116278234|28587302323385|1331607086896
10995116278234|30786325579297|1342153225714
10995116278234|32985348833438|1343127143778
10995116278234|32985348833975|1343022124081
10995116278234|32985348834483|1343913561912
10995116279040|13194139533439|1295909024168
10995116279040|17592186044994|1308087662315
10995116279040|17592186045382|1307040126179
10995116279040|17592186045497|1310442566955
10995116279040|17592186045551|1307013547134
10995116279040|17592186046110|1305723972706
10995116279040|19791209300020|1312440001070
10995116279040|21990232555524|1319067132460
10995116279040|21990232555834|1320948542250
10995116279040|24189255811164|1325323543391
10995116279040|24189255811566|1322880454905
10995116279040|24189255811726|1323113934724
10995116279040|26388279067066|1328223330733
10995116279040|26388279067551|1329359972106
10995116279040|26388279068009|1327148374853
10995116279040|28587302323268|1333501999216
13194139534185|17592186045238|1305962381782
13194139534185|17592186045693|1308931820235
13194139534185|19791209301374|1312211672870
13194139534185|19791209301592|1316241709081
13194139534185|24189255811254|1324819918988
13194139534185|24189255812045|1327239439278
13194139534185|26388279067760|1331907501702
13194139534185|28587302322537|1333973801894
13194139534185|28587302322548|1335682987699
13194139534185|28587302322837|1336744128042
13194139534185|30786325577859|1340380892664
13194139534185|32985348834284|1344153703430
15393162788922|15393162790167|1305529571560
15393162788922|17592186045085|1306347550565
15393162788922|21990232555801|1318665399201
15393162788922|21990232556410|1316334754688
15393162788922|24189255812669|1325679778940
15393162788922|26388279067426|1331270141454
15393162788922|26388279067581|1329280968386
15393162788922|26388279068009|1328044388314
15393162788922|28587302322865|1333288526919
15393162788922|30786325578932|1340236570172
15393162788922|32985348833548|1343966462986
15393162788922|32985348833670|1346227969397
15393162788922|32985348834375|1344469490323
15393162789792|17592186044994|1306926511906
15393162789792|26388279067534|1326972175263
15393162789792|32985348833438|1343182165441
21990232555934|21990232556528|1319189033158
21990232555934|26388279066795|1332508822573
21990232555934|26388279066885|1329844983938
21990232555934|26388279066928|1328894455109
21990232555934|26388279067771|1330918307396
21990232555934|26388279068009|1327860883429
21990232555934|26388279068034|1331875051740
21990232555934|28587302322288|1334176906714
21990232555934|28587302323035|1335043600078
21990232555934|28587302323345|1336390416519
21990232555934|30786325578329|1340058178760
21990232555934|30786325579247|1340447260020
24189255811099|24189255811566|1327058356235
28587302323642|32985348833438|1344516928918
32985348833536|32985348833548|1347348635671
32985348833536|32985348834004|1347276632523
32985348833536|32985348834284|1346884743707
32985348833536|32985348834483|1347501861037
32985348833536|32985348834823|1347370892189
32985348833536|32985348834886|1346932590253
1148|4398046512201|1273496191736
1148|6597069768129|1280169765444
1148|21990232556410|1315680270514
1148|24189255811663|1324244056797
1148|32985348833314|1345185796903
6597069768211|8796093022467|1287247007546
6597069768211|8796093022641|1288061417985
6597069768211|8796093022647|1286972834646
6597069768211|8796093023560|1287711290092
6597069768211|8796093023907|1285966727146
6597069768211|10995116278224|1293249757398
6597069768211|10995116278336|1290057980079
6597069768211|10995116278973|1292055633674
6597069768211|10995116279093|1291144302077
6597069768211|10995116279193|1291751904509
6597069768211|13194139533432|1297815994392
6597069768211|13194139533493|1299425519495
6597069768211|13194139533725|1297926294153
6597069768211|13194139533834|1299269178053
6597069768211|13194139534267|1296145910735
6597069768211|13194139534270|1298598221662
6597069768211|15393162789604|1304095436806
6597069768211|15393162789614|1304333280246
6597069768211|15393162789951|1302868189106
6597069768211|15393162790347|1303882837883
6597069768211|15393162790438|1300925271477
6597069768211|17592186044592|1309919103719
6597069768211|17592186045360|1305653113765
6597069768211|17592186045981|1310412606496
6597069768211|19791209300058|1315808701665
6597069768211|19791209300091|1315104210382
6597069768211|19791209300483|1316563906770
6597069768211|19791209301454|1312251059661
6597069768211|21990232555851|1320580443562
6597069768211|21990232555889|1320647458586
6597069768211|21990232556220|1317390702333
6597069768211|21990232556381|1320354204225
6597069768211|24189255811663|1324596360564
6597069768211|24189255812587|1326499665517
6597069768211|26388279066830|1330043949780
6597069768211|26388279067479|1331758099132
6597069768211|26388279067571|1331725713777
6597069768211|26388279068296|1331473908401
6597069768211|28587302322790|1336693603408
6597069768211|28587302323035|1335741800715
6597069768211|30786325577784|1337565751548
6597069768211|30786325577877|1338289446569
6597069768211|30786325578585|1340890738232
6597069768211|30786325578600|1340468483930
6597069768211|30786325579401|1341519231662
6597069768211|32985348833559|1345100152829
6597069768211|32985348833798|1347049916569
8796093022938|8796093023893|1289067535348
8796093022938|10995116277882|1290401643631
8796093022938|10995116278234|1292310740089
8796093022938|10995116278259|1294775841460
8796093022938|10995116278981|1292638058569
8796093022938|10995116279227|1292468930221
8796093022938|10995116279272|1290745177175
8796093022938|13194139533535|1294683653340
8796093022938|13194139534142|1296450132958
8796093022938|13194139534154|1298442946869
8796093022938|13194139534430|1298566970516
8796093022938|15393162789604|1303537955304
8796093022938|15393162789953|1301243603491
8796093022938|15393162790406|1302527515109
8796093022938|15393162790430|1305636558214
8796093022938|17592186045085|1306456231730
8796093022938|17592186045865|1308146205573
8796093022938|19791209300402|1312647009937
8796093022938|19791209300814|1312695619386
8796093022938|19791209301605|1311777716670
8796093022938|21990232556410|1315584979667
8796093022938|21990232556528|1321138589262
8796093022938|24189255812756|1326723319216
8796093022938|26388279067534|1328826627345
8796093022938|28587302322281|1336732605303
8796093022938|28587302323035|1335094820545
8796093022938|28587302323385|1331446007361
8796093022938|30786325578383|1339038581984
8796093022938|30786325578585|1342669040091
8796093022938|30786325578932|1340159938135
8796093022938|30786325579247|1338665321294
8796093022938|32985348833438|1342553699076
8796093022938|32985348833548|1344511229300
8796093022938|32985348833975|1343672432131
8796093022938|32985348834886|1345768684857
8796093023577|15393162790347|1304150834843
8796093023577|26388279068275|1332793444891
10995116278264|10995116279273|1295997924420
10995116278264|10995116279390|1295512321578
10995116278264|13194139533589|1295890848727
10995116278264|13194139533834|1301427733483
10995116278264|13194139534142|1297395772079
10995116278264|15393162790398|1303625957006
10995116278264|17592186044994|1307185231719
10995116278264|17592186045078|1305976444799
10995116278264|17592186045408|1306742041058
10995116278264|19791209300058|1315267656942
10995116278264|19791209300081|1312342246453
10995116278264|19791209300608|1313501885177
10995116278264|19791209300831|1313793639084
10995116278264|19791209301168|1314872251353
10995116278264|21990232555650|1317600752164
10995116278264|21990232555940|1319570571207
10995116278264|21990232556141|1319859709651
10995116278264|21990232556725|1317562868175
10995116278264|21990232557038|1316314697626
10995116278264|24189255811566|1324569101563
10995116278264|24189255811663|1324319047002
10995116278264|24189255812053|1326781835578
10995116278264|24189255812580|1321895987328
10995116278264|26388279067771|1330976260971
10995116278264|28587302322854|1336050686766
10995116278264|28587302323281|1332695521866
10995116278264|28587302323373|1335867793969
10995116278264|28587302323722|1334627261013
10995116278264|30786325578600|1341755121873
10995116278264|30786325578932|1339397612296
10995116278264|32985348833995|1346290075331
10995116278320|15393162788906|1303192930502
10995116278320|15393162789093|1305654415253
10995116278320|15393162789274|1301399124432
10995116278320|17592186044425|1309245881091
10995116278320|19791209301132|1314819165913
10995116278320|21990232556811|1319443171829
10995116278320|24189255812295|1324813852563
10995116278320|26388279067625|1328371053183
10995116278320|30786325578932|1338376489323
10995116278320|32985348833536|1347269865262
10995116278320|32985348834937|1346245370690
13194139533533|13194139533618|1296466099708
13194139533533|13194139534154|1296030666783
13194139533533|13194139534548|1298586945476
13194139533533|13194139534624|1296495111820
13194139533533|19791209300479|1313793990706
13194139533533|19791209300852|1310689659494
13194139533533|26388279067734|1329404116354
13194139533533|32985348834824|1343981453441
17592186045551|19791209300507|1315851832129
17592186045551|19791209300631|1314721770585
17592186045551|19791209301454|1312212240874
17592186045551|19791209301664|1312635643511
17592186045551|21990232555940|1320218743839
17592186045551|21990232556010|1319441386952
17592186045551|21990232556585|1320890931823
17592186045551|24189255811086|1327318327946
17592186045551|24189255811381|1325228962003
17592186045551|24189255811398|1326487639322
17592186045551|24189255812669|1325208557258
17592186045551|26388279067551|1330051367825
17592186045551|26388279067635|1330046534044
17592186045551|26388279067796|1330165133896
17592186045551|28587302323655|1333025234158
17592186045551|30786325578585|1342770253957
17592186045551|30786325578755|1341289545871
17592186045551|30786325579394|1339456053529
17592186045551|32985348833467|1347265587234
17592186045551|32985348833548|1344974405709
24189255811315|26388279067534|1327873553340
28587302322250|32985348834375|1344954135961
28587302322865|28587302323722|1335687049651
28587302322865|30786325578513|1337141814550
28587302322865|30786325579109|1341973497048
28587302322865|32985348833670|1347109773131
30786325578711|32985348833670|1345947386143
30786325578711|32985348834483|1343337745459
4398046511779|6597069768324|1279378953862
4398046511779|17592186045408|1307129476173
4398046511779|21990232555658|1319360633327
4398046511779|26388279067760|1332536258577
4398046511779|30786325578056|1341911255450
4398046511779|32985348834937|1345357224568
4398046512362|6597069767242|1282018467842
6597069768087|6597069768275|1285532462421
6597069768087|8796093022467|1285021388342
6597069768087|8796093023017|1289104571151
6597069768087|13194139533433|1298070574041
6597069768087|15393162789604|1304174672938
6597069768087|17592186044425|1309696516426
6597069768087|19791209301454|1311997720236
6597069768087|24189255811312|1322922452075
6597069768087|26388279067479|1332069707994
6597069768087|26388279067571|1330996581185
6597069768087|26388279068113|1330419682556
6597069768087|30786325577977|1342534461692
6597069768087|30786325578608|1342008067723
6597069768087|32985348833438|1342507122207
6597069768087|32985348833548|1343496196839
6597069768087|32985348833579|1346766046069
6597069768087|32985348833931|1347251754278
6597069768087|32985348834100|1344140084619
6597069768087|32985348834375|1345634303177
8796093023560|8796093023851|1289351892173
8796093023560|10995116277765|1293904074665
8796093023560|10995116278184|1294932361113
8796093023560|10995116278264|1295749004342
8796093023560|10995116278981|1292417064814
8796093023560|10995116279272|1292089389944
8796093023560|13194139533653|1297797592521
8796093023560|13194139533834|1299517311877
8796093023560|13194139534520|1296335345900
8796093023560|13194139534652|1297819233883
8796093023560|15393162789417|1302161352549
8796093023560|15393162790406|1302624658790
8796093023560|15393162790438|1302148401504
8796093023560|17592186045047|1309158638260
8796093023560|17592186045261|1307169675174
8796093023560|19791209300081|1312615276479
8796093023560|19791209300656|1313816621847
8796093023560|21990232556771|1320588079768
8796093023560|24189255811566|1325169634059
8796093023560|24189255811663|1324981369143
8796093023560|24189255811940|1327040362471
8796093023560|26388279066885|1329741948448
8796093023560|26388279066958|1327936195458
8796093023560|26388279067771|1330937446909
8796093023560|28587302322548|1337751107641
8796093023560|28587302323430|1334434651823
8796093023560|28587302323722|1335790448866
8796093023560|30786325579016|1339888147739
8796093023560|30786325579399|1341573036436
8796093023560|32985348833865|1346017307841
10995116278468|10995116279236|1292516901809
10995116278468|15393162790400|1300629419710
10995116278468|17592186045047|1307778187144
10995116278468|17592186045238|1305184013647
10995116278468|19791209300020|1313418829046
10995116278468|19791209300405|1315630667814
10995116278468|21990232556463|1315982536723
10995116278468|21990232556897|1318176602788
10995116278468|26388279068150|1329880451670
10995116278468|26388279068177|1332909807073
10995116278468|28587302322548|1338014909226
10995116278468|28587302323597|1334964233864
13194139533584|13194139534142|1299911163684
13194139533584|13194139534154|1300045570004
13194139533584|17592186045074|1308945576743
13194139533584|17592186045739|1310000257212
13194139533584|21990232556528|1318785047650
13194139533584|21990232556605|1321774947685
13194139533584|26388279067771|1329809522752
13194139533584|26388279068034|1331206470584
13194139533584|30786325578383|1339367658537
13194139533584|30786325578932|1340030267050
13194139533584|32985348833548|1345300242147
13194139533584|32985348834375|1344232940978
13194139534279|17592186044592|1311440629222
13194139534279|17592186045497|1310763534092
13194139534279|19791209300199|1310834522891
13194139534279|19791209300317|1312762728571
13194139534279|19791209300507|1316137689575
13194139534279|19791209300656|1315835528088
13194139534279|19791209301102|1314537219360
13194139534279|19791209301374|1314372318280
13194139534279|21990232555686|1318587737582
13194139534279|21990232555834|1321470059486
13194139534279|21990232555940|1318726544671
13194139534279|21990232556614|1318941446724
13194139534279|21990232556891|1319990697022
13194139534279|21990232556947|1318367657228
13194139534279|24189255811566|1323363147043
13194139534279|24189255811663|1322808213977
13194139534279|24189255811862|1323297195992
13194139534279|24189255812045|1326293851058
13194139534279|24189255812733|1327829314424
13194139534279|26388279067039|1329735695733
13194139534279|26388279068009|1328048649429
13194139534279|26388279068296|1330326666795
13194139534279|28587302323020|1335548304511
13194139534279|28587302323682|1333406414721
13194139534279|28587302323701|1332249154893
13194139534279|30786325578932|1340532222829
13194139534279|32985348834794|1347523583540
15393162789009|26388279067671|1330052224424
15393162789009|28587302323141|1333844995176
19791209300882|28587302322837|1337563217612
19791209300882|30786325578585|1340470875994
1079|6597069767242|1281545103507
1079|10995116279452|1292996454844
1079|13194139533574|1298316122752
1079|15393162790347|1305041095967
1079|19791209301563|1311131437207
1079|26388279067047|1329555297982
1079|30786325578755|1340400574184
1079|30786325578932|1338626991155
1079|32985348834375|1345192919798
1079|35184372090192|1347440198757
6597069767061|13194139534191|1296836323101
6597069767061|24189255811566|1325107504166
6597069767061|26388279067734|1329396469050
6597069767061|32985348834375|1345174758043
10995116279167|15393162788906|1303685500803
10995116279167|15393162790347|1304317083873
10995116279167|15393162790400|1301673271393
10995116279167|26388279067534|1326830985008
10995116279167|30786325578585|1340870981105
10995116279167|32985348834375|1344351467816
10995116279167|35184372090183|1347212997952
13194139533505|13194139533618|1297328844137
13194139533505|13194139533859|1296232148065
13194139533505|15393162789604|1304234148819
13194139533505|15393162789859|1303296055801
13194139533505|15393162790167|1304069154421
13194139533505|15393162790289|1306401978749
13194139533505|17592186044868|1311741142970
13194139533505|17592186045074|1310452676882
13194139533505|17592186045085|1307787411741
13194139533505|17592186045864|1305689936252
13194139533505|19791209300402|1311554604637
13194139533505|19791209300404|1311130030716
13194139533505|19791209301229|1315518972057
13194139533505|19791209301252|1313005910796
13194139533505|21990232556900|1317520680412
13194139533505|24189255811277|1324118270696
13194139533505|24189255811940|1326061467178
13194139533505|26388279067350|1331638085057
13194139533505|26388279067479|1332390454682
13194139533505|26388279067571|1331963547317
13194139533505|26388279067625|1327046181087
13194139533505|26388279068177|1333091070602
13194139533505|26388279068269|1330908975429
13194139533505|28587302322548|1337306411599
13194139533505|28587302322974|1336242435348
13194139533505|30786325577752|1339331057303
13194139533505|30786325577977|1341959847368
13194139533505|30786325578383|1337616835698
13194139533505|30786325578617|1340762944427
13194139533505|30786325579117|1340359092720
13194139533505|32985348834375|1345138701836
13194139533505|32985348834536|1346923131547
13194139533505|32985348834605|1346961248962
17592186044868|19791209300474|1314337767638
17592186044868|19791209301023|1315333325138
17592186044868|19791209301664|1314784625680
17592186044868|21990232556982|1317369091577
17592186044868|24189255811099|1325914270938
17592186044868|24189255811277|1325288492252
17592186044868|24189255811566|1323346755175
17592186044868|24189255812053|1324891048379
17592186044868|24189255812268|1325704389798
17592186044868|24189255812662|1325146572903
17592186044868|26388279068220|1333559405325
17592186044868|28587302322537|1334682586413
17592186044868|28587302322946|1335266343758
17592186044868|28587302322974|1337358091198
17592186044868|28587302323035|1336452299766
17592186044868|30786325577752|1338708415118
17592186044868|30786325578194|1339127360757
17592186044868|30786325578932|1339145135912
17592186044868|30786325578938|1339725126200
17592186044868|32985348834375|1344565942163
17592186044868|32985348834605|1346883826081
17592186044868|32985348834886|1346742025054
21990232556482|21990232556491|1320325220661
21990232556482|21990232556826|1322428226364
21990232556482|21990232557037|1319538635222
21990232556482|21990232557079|1319368860024
21990232556482|24189255811940|1326875998196
21990232556482|24189255812657|1326352383553
21990232556482|28587302323597|1335969754848
24189255811254|24189255811671|1326520929785
24189255811254|24189255812639|1324607959988
24189255811254|24189255812733|1325606641683
24189255811254|26388279066830|1330982802086
24189255811254|26388279066931|1329698578150
24189255811254|26388279067426|1332974696055
24189255811254|26388279067472|1329775055004
24189255811254|26388279067534|1328090492848
24189255811254|26388279067952|1330350113193
24189255811254|26388279068275|1330976521696
24189255811254|28587302323855|1335495319312
24189255811254|30786325578904|1339734664212
24189255811254|32985348833537|1344809600082
24189255811254|32985348833670|1347221288478
24189255811254|32985348833702|1343348738409
24189255811254|32985348833979|1346983505251
24189255811254|32985348834100|1343005903168
24189255811254|32985348834107|1345528818555
24189255811254|32985348834174|1342335491950
24189255811254|32985348834483|1344546533323
32985348833548|32985348833559|1346748146261
32985348833548|32985348834483|1344791584924
32985348833548|32985348834873|1344313102552
4398046511593|8796093022764|1288223088622
4398046511593|15393162789093|1304515446576
4398046511593|30786325577877|1338099146379
6597069766659|13194139534191|1297336356174
6597069766659|17592186044425|1310117809377
