Forum.id|Tag.id
755914245622|6991
755914245622|7148
755914245622|7507
755914245622|7517
755914245622|8225
755914245622|8372
755914245622|10712
755914245622|10925
755914245622|11515
755914245622|11582
1529|8
1529|591
1529|790
1529|1398
1529|1758
1529|1864
1529|2006
1529|2077
1529|2112
1529|2788
1529|2819
1529|2884
1529|2897
1529|2962
1529|2978
1529|3052
1529|3102
1529|5445
1529|6153
1529|6456
1529|6740
1529|6745
1529|6991
1529|7396
1529|7446
1529|7791
1529|9764
1529|10067
1529|10387
1529|11258
1529|11541
1529|13766
893353199098|9764
68719478268|2897
343597385215|2962
549755815424|3052
618475292161|6153
274877908483|2978
1540|6745
1030792152581|11258
1542|10387
481036338695|10067
1544|11541
68719478281|1864
1030792152586|7446
755914245643|2819
137438955020|6745
893353199117|2788
412316861966|7396
343597385231|3102
343597385232|7396
412316861969|13766
274877908498|591
824633722387|2962
137438955028|2112
755914245653|6991
824633722390|6745
206158431767|7396
893353199128|11541
1030792152601|2112
618475292186|8
274877908507|2819
481036338716|7396
412316861981|6
412316861981|808
412316861981|1193
412316861981|1195
412316861981|4847
412316861981|5191
412316861981|6413
412316861981|6945
412316861981|9058
412316861981|11628
412316861981|11742
618475292190|808
618475292191|9058
687194768928|11742
412316861985|1195
481036338722|9058
481036338723|6413
1030792152612|9058
824633722405|6945
755914245670|11742
1030792152615|5191
962072675880|6413
549755815465|6
893353199146|11628
412316861995|6
824633722412|6945
893353199149|6413
618475292207|6413
755914245680|11628
962072675890|9058
962072675891|5191
1030792152628|5191
824633722421|138
1030792152631|138
893353199161|138
962072675898|138
893353199165|138
893353199166|138
893353199168|1527
1030792152641|458
1030792152641|790
1030792152641|1200
1030792152641|2033
1030792152641|2789
1030792152641|2790
1030792152641|2871
1030792152641|2932
1030792152641|4966
1030792152641|7005
1099511629378|2033
1030792152646|575
1030792152646|775
1030792152646|1149
1030792152646|1985
1030792152646|1994
1030792152646|2042
1030792152646|2048
1030792152646|2787
1030792152646|2796
1030792152646|5063
1030792152646|7255
1030792152646|11523
1609|561
1609|1179
1609|1671
68719478346|224
755914245707|224
549755815500|224
755914245709|224
687194768974|224
618475292239|224
481036338768|224
1030792152657|224
412316862034|224
549755815507|224
824633722452|224
137438955093|224
343597385302|224
206158431831|224
962072675928|224
962072675929|224
206158431834|224
206158431835|224
618475292252|224
755914245725|224
274877908574|224
343597385311|224
618475292256|224
1030792152673|224
618475292258|224
824633722467|224
1030792152677|224
618475292262|224
343597385319|224
893353199208|224
206158431849|224
549755815530|224
137438955115|590
137438955115|777
137438955115|1747
137438955115|2903
137438955115|6383
137438955115|9510
549755815532|590
962072675949|2903
618475292270|777
893353199215|6383
412316862064|777
893353199217|777
412316862066|590
549755815539|1747
1030792152693|590
481036338806|9510
893353199224|1747
343597385338|1747
549755815547|1747
481036338812|2903
274877908605|2903
618475292286|777
893353199231|2903
206158431873|2903
893353199234|2903
206158431875|777
824633722500|1747
481036338821|1747
1030792152711|777
206158431880|1747
618475292297|777
274877908618|6383
687194769035|777
343597385356|590
206158431885|564
206158431885|1863
206158431885|3032
206158431885|6545
206158431885|7582
206158431885|9624
206158431886|1
343597385359|1
1030792152720|1
687194769041|1
481036338834|1
412316862099|1
824633722517|1
755914245782|1
893353199255|1
1099511629464|1
755914245785|1
687194769050|1
481036338843|1
274877908636|1
343597385374|1
618475292319|1
618475292320|1
1030792152737|1
618475292322|1
824633722531|1
1030792152741|1
687194769062|1
549755815591|1
962072676009|1
687194769066|1
687194769067|1
962072676012|1
1099511629485|1
962072676015|1
962072676016|1
755914245809|1
1030792152756|1
1099511629493|1
824633722550|1
824633722553|1
755914245818|1444
824633722555|147
824633722555|523
824633722555|565
824633722555|574
824633722555|577
824633722555|578
824633722555|596
824633722555|777
824633722555|778
824633722555|779
824633722555|782
824633722555|790
824633722555|795
824633722555|802
824633722555|805
824633722555|973
824633722555|976
824633722555|1024
824633722555|1170
824633722555|1171
824633722555|1172
824633722555|1173
824633722555|1175
824633722555|1180
824633722555|1187
824633722555|1452
824633722555|1676
824633722555|1749
824633722555|1762
824633722555|1863
824633722555|1909
824633722555|1911
824633722555|1940
824633722555|1984
824633722555|1986
824633722555|1988
824633722555|1995
824633722555|1996
824633722555|2017
824633722555|2018
824633722555|2020
824633722555|2026
824633722555|2041
824633722555|2064
824633722555|2083
824633722555|2086
824633722555|2098
824633722555|2122
824633722555|2782
824633722555|2797
824633722555|2820
824633722555|2860
824633722555|2903
824633722555|2977
824633722555|3047
824633722555|3067
824633722555|4847
824633722555|6358
824633722555|6397
824633722555|6409
824633722555|6934
824633722555|6945
824633722555|7513
824633722555|7549
824633722555|9036
824633722555|9058
824633722555|9144
824633722555|9174
824633722555|11375
824633722555|11407
824633722555|11577
824633722555|11633
824633722555|11695
824633722555|12416
824633722555|13816
824633722555|13866
1030792152764|2041
962072676031|778
1030792152768|13816
1030792152769|9058
893353199299|6945
1030792152772|147
1030792152773|2820
962072676038|2782
893353199303|6
893353199303|288
893353199303|291
893353199303|418
893353199303|594
893353199303|781
893353199303|973
893353199303|1178
893353199303|1180
893353199303|1184
893353199303|1191
893353199303|1193
893353199303|1206
893353199303|1450
893353199303|2038
893353199303|2040
893353199303|2048
893353199303|2067
893353199303|2781
893353199303|2786
893353199303|3000
893353199303|5085
893353199303|6413
893353199303|6418
893353199303|6945
893353199303|7015
893353199303|7572
893353199303|9170
893353199303|11250
893353199303|11375
893353199303|11379
893353199303|11625
893353199303|11743
893353199305|1193
1030792152778|1191
1030792152779|11743
1099511629516|781
1030792152781|1450
962072676047|6413
1099511629520|2038
137438955220|1414
137438955220|6743
274877908693|1768
274877908693|4844
618475292374|277
618475292374|448
618475292374|1930
618475292374|2045
618475292374|2778
618475292374|2826
618475292374|5095
618475292374|5116
618475292374|5147
618475292374|5364
618475292374|5957
618475292374|7001
618475292374|7088
618475292374|7514
618475292374|7790
618475292374|9012
618475292374|12115
618475292375|5095
618475292376|12115
755914245849|2045
1030792152794|5957
893353199323|1930
618475292380|5364
687194769117|1930
824633722590|5957
824633722591|7088
893353199329|2778
824633722594|2045
618475292387|2045
962072676068|277
755914245862|5957
618475292391|5147
1030792152808|5957
1030792152809|1689
1773|2084
343597385454|2084
1776|2084
68719478513|2084
481036338930|2084
68719478515|2084
687194769141|2084
206158431990|2084
618475292407|2084
962072676088|2084
755914245881|2084
755914245882|2084
68719478523|2084
687194769148|2084
343597385469|2084
412316862206|2084
206158431999|2084
755914245888|2084
893353199361|2084
962072676098|2084
755914245891|2084
1030792152836|2084
962072676101|2084
206158432006|2084
893353199367|2084
687194769160|2084
687194769161|2084
618475292426|2084
687194769163|2084
412316862220|2084
687194769165|2084
412316862222|2084
68719478543|2084
893353199376|2084
1809|458
1809|524
1809|568
1809|577
1809|588
1809|590
1809|597
1809|775
1809|777
1809|778
1809|797
1809|973
1809|978
1809|1024
1809|1025
1809|1172
1809|1197
1809|1615
1809|1682
1809|1749
1809|1910
1809|1984
1809|1986
1809|1990
1809|1998
1809|2011
1809|2017
1809|2031
1809|2038
1809|2040
1809|2043
1809|2057
1809|2071
1809|2075
1809|2077
1809|2110
1809|2778
1809|2800
1809|2819
1809|2837
1809|2843
1809|2872
1809|2890
1809|2895
1809|2904
1809|3023
1809|3041
1809|3044
1809|3066
1809|5085
1809|5158
1809|5174
1809|5176
1809|5445
1809|6397
1809|6399
1809|6982
1809|6999
1809|7025
1809|7380
1809|7396
1809|7524
1809|7538
1809|7547
1809|7596
1809|9036
1809|9144
1809|9299
1809|10239
1809|10487
1809|11377
1809|11582
1809|12426
1809|13872
137438955283|524
687194769172|7396
755914245909|9299
1030792152854|1615
274877908759|2110
755914245912|2904
206158432025|3066
274877908762|3023
618475292443|3023
549755815708|2895
824633722653|7380
68719478558|2017
137438955295|3023
549755815712|7538
481036338977|1682
481036338979|7396
962072676132|1025
68719478565|7538
549755815718|1998
1831|577
412316862248|5085
1030792152873|7380
274877908778|797
1835|2837
1030792152876|2778
962072676141|1990
687194769198|1990
755914245935|11377
893353199408|2043
687194769201|2819
755914245938|577
68719478579|2895
893353199412|9144
137438955317|1909
137438955317|1929
137438955317|2046
618475292471|1909
206158432056|2046
687194769209|2046
824633722683|2046
893353199420|1909
549755815741|2046
274877908799|1909
824633722688|1909
206158432065|2046
824633722690|1929
412316862275|2046
481036339012|1909
481036339013|1909
274877908806|2046
755914245959|1929
618475292488|1909
274877908810|2046
549755815755|1929
687194769228|1909
962072676173|2046
206158432078|1929
824633722703|2046
618475292496|1909
687194769234|2046
618475292499|2046
206158432084|567
206158432084|1004
206158432084|2003
206158432084|2011
206158432084|2059
206158432084|2790
206158432084|2809
206158432084|2959
206158432084|6073
206158432084|6363
206158432084|6382
206158432084|6999
206158432084|7580
206158432084|8079
274877908821|569
274877908821|582
274877908821|1201
274877908821|1207
274877908821|1450
274877908821|1615
274877908821|1683
274877908821|1686
274877908821|2021
274877908821|2041
274877908821|2090
274877908821|2097
274877908821|2819
274877908821|2841
274877908821|2861
274877908821|2901
274877908821|3053
274877908821|5161
274877908821|5191
274877908821|5250
274877908821|6147
274877908821|6365
274877908821|6456
274877908821|6704
274877908821|7034
274877908821|10917
343597385558|1683
962072676183|3053
893353199448|6456
962072676185|1201
962072676186|3053
412316862299|1683
1099511629660|2090
893353199453|5250
962072676190|569
893353199455|569
549755815776|5161
343597385569|7034
549755815778|2861
412316862307|1450
549755815780|3053
343597385573|2090
1030792152934|2097
481036339047|6704
1030792152936|2861
1030792152937|6456
1030792152938|1450
1030792152939|3053
687194769260|5161
412316862317|1207
962072676207|1683
618475292528|205
618475292528|290
618475292528|565
618475292528|576
618475292528|596
618475292528|776
618475292528|1032
618475292528|1192
618475292528|1205
618475292528|1617
618475292528|1754
618475292528|1984
618475292528|2016
618475292528|2068
618475292528|2807
618475292528|2865
618475292528|2869
618475292528|2888
618475292528|3073
618475292528|5113
618475292528|5118
618475292528|6687
618475292528|7534
618475292528|9244
618475292528|10478
618475292528|11408
618475292528|13083
618475292528|14846
687194769265|1754
824633722739|565
1030792152948|576
755914246007|596
687194769272|6687
824633722745|5113
824633722746|14846
893353199483|14846
824633722748|9244
962072676221|290
893353199486|2865
824633722751|6687
962072676224|10478
755914246017|1
1030792152962|1444
1924|0
1924|138
1924|281
1924|468
1924|561
1924|1022
1924|1452
1924|1644
1924|1669
1924|1675
1924|1987
1924|1998
1924|2004
1924|2079
1924|2101
1924|2119
1924|2783
1924|2790
1924|2801
1924|2818
1924|2823
1924|2850
1924|2867
1924|2869
1924|2880
1924|2893
1924|2961
1924|2990
1924|2998
1924|3000
1924|3078
1924|5142
1924|5159
1924|5174
1924|5984
1924|6451
1924|6456
1924|7005
1924|7033
1924|7564
1924|7582
1924|10141
1924|15011
1924|15427
274877908869|7033
1926|6
1926|468
1926|545
1926|575
1926|588
1926|780
1926|781
1926|782
1926|783
1926|795
1926|973
1926|974
1926|976
1926|1022
1926|1173
1926|1180
1926|1186
1926|1188
1926|1191
1926|1195
1926|1205
1926|1615
1926|1679
1926|1760
1926|1771
1926|1909
1926|1940
1926|2000
1926|2031
1926|2045
1926|2068
1926|2779
1926|2801
1926|2837
1926|5085
1926|5191
1926|5192
1926|6413
1926|6945
1926|7005
1926|7015
1926|7033
1926|7596
1926|9058
1926|9063
1926|9098
1926|9102
1926|9174
1926|9177
1926|9474
1926|10449
1926|11250
1926|11375
1926|11408
1926|11622
1926|11628
1926|11642
1926|11695
1926|11742
1926|11743
1926|12002
343597385607|6
343597385607|470
343597385607|973
343597385607|1173
343597385607|2029
343597385607|2779
343597385607|5085
343597385607|6409
343597385607|11695
412316862344|1527
412316862344|2901
412316862344|5085
687194769289|1527
824633722762|1527
687194769291|5085
824633722764|1527
893353199501|1527
755914246030|1527
549755815824|1527
481036339089|1527
893353199506|5085
549755815827|2901
481036339092|5085
962072676245|1527
962072676246|5085
893353199511|5085
1030792152984|2901
755914246041|5085
412316862362|2901
549755815835|2901
755914246044|2901
893353199517|2901
687194769310|5085
481036339103|1507
481036339103|2117
618475292576|246
618475292576|1985
618475292576|2990
618475292576|6438
618475292577|139
618475292577|577
618475292577|590
618475292577|594
618475292577|777
618475292577|780
618475292577|1198
618475292577|1547
618475292577|1597
618475292577|1863
618475292577|1995
618475292577|1996
618475292577|2014
618475292577|2030
618475292577|2065
618475292577|2793
618475292577|2826
618475292577|2848
618475292577|2948
618475292577|2970
618475292577|3040
618475292577|3041
618475292577|3045
618475292577|3095
618475292577|3104
618475292577|5152
618475292577|5688
618475292577|5754
618475292577|6438
618475292577|6748
618475292577|6999
618475292577|7005
618475292577|7020
618475292577|7596
618475292577|9144
618475292577|9163
618475292577|11918
618475292577|12273
755914246050|138
755914246050|139
755914246050|142
755914246050|144
755914246050|145
755914246050|147
755914246050|149
755914246050|205
755914246050|206
755914246050|565
755914246050|566
755914246050|570
755914246050|571
755914246050|583
755914246050|587
755914246050|597
755914246050|774
755914246050|775
755914246050|781
755914246050|788
755914246050|790
755914246050|795
755914246050|798
755914246050|1184
755914246050|1677
755914246050|1765
755914246050|1940
755914246050|1999
755914246050|2027
755914246050|2044
755914246050|5075
755914246050|5085
755914246050|6404
755914246050|6980
755914246050|7432
755914246050|7564
755914246050|9161
755914246050|9244
755914246050|9310
755914246050|11377
755914246050|11410
755914246050|11633
755914246050|11687
755914246051|294
755914246051|523
755914246051|565
755914246051|568
755914246051|786
755914246051|805
755914246051|973
755914246051|1172
755914246051|1451
755914246051|1614
755914246051|1766
755914246051|1863
755914246051|1940
755914246051|1984
755914246051|1992
755914246051|1994
755914246051|1995
755914246051|2051
755914246051|2083
755914246051|2797
755914246051|2814
755914246051|5063
755914246051|5127
755914246051|6409
755914246051|6413
755914246051|7543
755914246051|7555
755914246051|9474
755914246051|11376
755914246051|11577
755914246051|11695
755914246051|13816
755914246051|13866
824633722788|6
824633722788|282
824633722788|543
824633722788|544
824633722788|565
824633722788|568
824633722788|578
824633722788|974
824633722788|1153
824633722788|1154
824633722788|1410
824633722788|1533
824633722788|1667
824633722788|1941
824633722788|1985
824633722788|1994
824633722788|1998
824633722788|2114
824633722788|2778
824633722788|2779
824633722788|2780
824633722788|2785
824633722788|2790
824633722788|2792
824633722788|2793
824633722788|2934
824633722788|2953
824633722788|3019
824633722788|3035
824633722788|3047
824633722788|5142
824633722788|5176
824633722788|6400
824633722788|6406
824633722788|6945
824633722788|6962
824633722788|6991
824633722788|7005
824633722788|7033
824633722788|7509
824633722788|7547
824633722788|9036
824633722788|9095
824633722788|9195
824633722788|9474
824633722788|9477
893353199525|6
893353199525|206
893353199525|287
893353199525|780
893353199525|781
893353199525|803
893353199525|978
893353199525|1022
893353199525|1179
893353199525|1398
893353199525|1410
893353199525|1546
893353199525|1644
893353199525|1667
893353199525|1669
893353199525|1672
893353199525|1863
893353199525|1990
893353199525|2011
893353199525|2038
893353199525|2073
893353199525|2121
893353199525|2780
893353199525|2790
893353199525|2791
893353199525|2816
893353199525|2823
893353199525|2883
893353199525|2912
893353199525|2916
893353199525|2979
893353199525|2986
893353199525|2991
893353199525|3002
893353199525|3016
893353199525|3040
893353199525|3072
893353199525|3114
893353199525|5085
893353199525|5938
893353199525|6360
893353199525|6365
893353199525|6383
893353199525|6855
893353199525|6945
893353199525|7012
893353199525|7299
893353199525|8460
893353199525|8984
893353199525|9058
893353199525|9063
893353199525|9146
893353199525|9188
893353199525|9277
893353199525|9832
893353199525|10430
893353199525|11377
893353199525|11557
893353199525|12296
893353199525|15751
1030792152999|2011
962072676264|206
893353199531|2979
893353199533|2986
962072676270|9063
1030792153007|9
1030792153007|205
1030792153007|416
1030792153007|449
1030792153007|561
1030792153007|573
1030792153007|778
1030792153007|794
1030792153007|1189
1030792153007|1193
1030792153007|1200
1030792153007|1403
1030792153007|1667
1030792153007|1678
1030792153007|1680
1030792153007|1749
1030792153007|1758
1030792153007|1759
1030792153007|1762
1030792153007|1987
1030792153007|1989
1030792153007|1996
1030792153007|2002
1030792153007|2003
1030792153007|2014
1030792153007|2029
1030792153007|2103
1030792153007|2117
1030792153007|2779
1030792153007|2783
1030792153007|2784
1030792153007|2789
1030792153007|2790
1030792153007|2792
1030792153007|2797
1030792153007|2803
1030792153007|2815
1030792153007|2849
1030792153007|2858
1030792153007|2873
1030792153007|2875
1030792153007|2878
1030792153007|2886
1030792153007|2958
1030792153007|2988
1030792153007|2991
1030792153007|3040
1030792153007|3078
1030792153007|5079
1030792153007|5085
1030792153007|5115
1030792153007|5183
1030792153007|5440
1030792153007|6004
1030792153007|6385
1030792153007|6440
1030792153007|6981
1030792153007|6990
1030792153007|7005
1030792153007|7015
1030792153007|7509
1030792153007|7520
1030792153007|9040
1030792153007|9076
1030792153007|9141
1030792153007|9163
1030792153007|9209
1030792153007|9261
1030792153007|9329
1030792153007|9489
1030792153007|11687
1030792153007|11889
274877908914|8
274877908914|281
274877908914|295
274877908914|573
274877908914|786
274877908914|787
274877908914|808
274877908914|810
274877908914|1178
274877908914|1196
274877908914|1732
274877908914|1759
274877908914|1760
274877908914|1986
274877908914|1987
274877908914|1990
274877908914|1995
274877908914|2034
274877908914|2060
274877908914|2123
274877908914|2777
274877908914|2779
274877908914|2794
274877908914|2795
274877908914|2803
274877908914|2806
274877908914|2809
274877908914|2845
274877908914|2859
274877908914|2918
274877908914|2923
274877908914|2946
274877908914|2976
274877908914|3034
274877908914|3093
274877908914|3106
274877908914|3108
274877908914|5117
274877908914|5197
274877908914|5997
274877908914|6369
274877908914|7030
274877908914|7526
274877908914|7534
274877908914|7603
274877908914|7880
274877908914|8320
274877908914|8754
274877908914|9388
274877908914|9486
274877908914|11408
274877908914|12776
274877908914|13821
274877908915|445
274877908915|2790
274877908915|2840
274877908915|5189
274877908915|6440
274877908915|6704
274877908915|7354
274877908915|9163
481036339124|1932
481036339124|2933
962072676278|2933
893353199543|1932
755914246072|2933
549755815866|1932
687194769339|1932
824633722812|1932
755914246077|2933
618475292606|2933
824633722815|2933
824633722816|1932
962072676290|2933
824633722819|1932
618475292612|1932
1030792153029|1932
962072676294|1932
755914246087|1932
549755815880|2933
549755815881|148
549755815881|596
549755815881|780
549755815881|1172
549755815881|1180
549755815881|1192
549755815881|1206
549755815881|1454
549755815881|1760
549755815881|1763
549755815881|1863
549755815881|1911
549755815881|1984
549755815881|1986
549755815881|2001
549755815881|2071
549755815881|2786
549755815881|2797
549755815881|6413
549755815881|6945
549755815881|9319
549755815881|12416
549755815881|13815
618475292618|6
618475292618|8
618475292618|295
618475292618|573
618475292618|575
618475292618|596
618475292618|775
618475292618|779
618475292618|1178
618475292618|1180
618475292618|1191
618475292618|1454
618475292618|1614
618475292618|1762
618475292618|1984
618475292618|2023
618475292618|2068
618475292618|2837
618475292618|2919
618475292618|3034
618475292618|4847
618475292618|5085
618475292618|6413
618475292618|6945
618475292618|6990
618475292618|11258
618475292618|11379
618475292618|11628
618475292618|11742
618475292618|12002
755914246091|1180
962072676300|573
1030792153037|596
687194769358|6
1030792153039|6
893353199568|6
755914246097|6
962072676306|6
893353199571|6
755914246100|6
824633722837|6
1030792153046|6
1030792153047|6
824633722840|6
962072676314|6
893353199579|6
755914246109|1981
824633722846|1981
893353199583|1981
1030792153057|1981
962072676322|1981
893353199588|1981
824633722853|1981
824633722855|1981
824633722858|466
824633722858|5438
824633722859|6
824633722859|973
824633722859|1180
824633722859|1186
824633722859|1187
824633722859|1984
824633722859|2115
824633722859|6945
893353199596|543
893353199596|1032
893353199596|1170
893353199596|1207
893353199596|1410
893353199596|1987
893353199596|1996
893353199596|2043
893353199596|2089
893353199596|2957
893353199596|2998
893353199596|5115
893353199596|5161
893353199596|6413
893353199596|7519
893353199596|7557
893353199596|7580
1030792153071|1987
1030792153073|543
962072676338|5115
893353199605|291
893353199605|417
893353199605|458
893353199605|469
893353199605|545
893353199605|583
893353199605|596
893353199605|787
893353199605|1176
893353199605|1375
893353199605|1403
893353199605|1450
893353199605|1617
893353199605|1670
893353199605|1683
893353199605|1740
893353199605|1984
893353199605|1992
893353199605|2026
893353199605|2037
893353199605|2067
893353199605|2076
893353199605|2108
893353199605|2777
893353199605|2794
893353199605|2797
893353199605|2837
893353199605|2838
893353199605|2862
893353199605|2865
893353199605|2869
893353199605|2908
893353199605|2919
893353199605|2999
893353199605|3012
893353199605|3033
893353199605|3051
893353199605|3089
893353199605|3091
893353199605|5118
893353199605|5153
893353199605|5162
893353199605|5571
893353199605|5676
893353199605|6395
893353199605|6962
893353199605|7258
893353199605|7468
893353199605|7488
893353199605|7565
893353199605|7582
893353199605|7594
893353199605|7955
893353199605|7972
893353199605|8176
893353199605|9150
893353199605|9752
893353199605|10449
893353199605|11081
893353199605|12714
893353199605|13834
893353199605|14113
893353199605|14245
2038|1887
893353199607|1887
893353199609|1887
824633722875|1887
962072676348|1887
618475292669|1887
1030792153086|1887
618475292671|1887
412316862464|1887
687194769409|1887
412316862466|1887
618475292675|1887
962072676356|1887
687194769413|1887
893353199622|1887
755914246151|1887
274877909000|1887
68719478793|1887
137438955530|1887
481036339211|1887
343597385741|1887
1030792153102|1887
962072676367|1887
824633722896|1887
412316862481|1887
2066|1887
2067|1887
755914246164|1887
687194769429|1887
687194769430|1887
1030792153111|1887
481036339224|1887
206158432281|1887
68719478810|6
68719478810|587
68719478810|588
68719478810|782
68719478810|1153
68719478810|1173
68719478810|1179
68719478810|1180
68719478810|1187
68719478810|1193
68719478810|1206
68719478810|1454
68719478810|1545
68719478810|1760
68719478810|1762
68719478810|1863
68719478810|1940
68719478810|2031
68719478810|2048
68719478810|2067
68719478810|5132
68719478810|6413
68719478810|6945
68719478810|9063
68719478810|9479
68719478810|11250
68719478810|11379
343597385755|9479
137438955548|6
962072676381|11250
343597385758|588
137438955551|1940
824633722912|9479
412316862497|2067
481036339234|2048
549755815971|1863
137438955556|1180
824633722917|2067
962072676390|1762
137438955559|11379
687194769448|1180
343597385769|1940
1030792153130|588
412316862507|6413
618475292716|1187
824633722925|2031
1030792153135|2031
962072676400|587
137438955569|587
893353199666|1206
343597385779|5132
412316862516|587
1030792153141|1153
137438955574|1173
343597385783|587
687194769464|1762
274877909049|9479
962072676410|1940
618475292731|6945
137438955580|247
137438955580|781
137438955580|1766
137438955580|5191
137438955581|138
137438955581|575
137438955581|802
137438955581|1190
137438955581|1929
137438955581|1986
137438955581|2044
137438955581|2780
137438955581|2788
137438955581|3099
137438955581|5791
137438955581|5862
137438955581|6799
137438955581|11376
412316862526|3099
893353199679|802
824633722945|5791
618475292738|5791
412316862531|3099
755914246212|5791
1030792153157|802
412316862534|6799
618475292743|2780
274877909064|3099
274877909065|5862
137438955594|5862
274877909067|2780
618475292748|6799
549755816014|2780
962072676432|6799
412316862545|1929
549755816018|2780
343597385811|3099
824633722965|138
274877909078|1190
618475292760|5862
824633722969|2044
412316862555|11376
481036339292|140
481036339292|142
481036339292|292
481036339292|445
481036339292|470
481036339292|774
481036339292|794
481036339292|799
481036339292|1170
481036339292|1178
481036339292|1545
481036339292|1677
481036339292|1769
481036339292|1863
481036339292|1908
481036339292|1984
481036339292|1988
481036339292|1991
481036339292|2011
481036339292|2021
481036339292|2023
481036339292|2024
481036339292|2047
481036339292|2080
481036339292|2084
481036339292|2779
481036339292|2787
481036339292|2790
481036339292|2793
481036339292|2795
481036339292|2804
481036339292|2831
481036339292|2839
481036339292|2845
481036339292|2853
481036339292|2863
481036339292|2886
481036339292|2927
481036339292|2948
481036339292|2987
481036339292|2997
481036339292|3048
481036339292|3087
481036339292|3114
481036339292|5132
481036339292|5525
481036339292|5893
481036339292|6385
481036339292|6399
481036339292|6735
481036339292|6740
481036339292|6779
481036339292|6826
481036339292|7030
481036339292|7031
481036339292|7118
481036339292|7380
481036339292|7509
481036339292|7516
481036339292|7762
481036339292|8195
481036339292|8349
481036339292|9185
481036339292|9244
481036339292|9314
481036339292|9486
481036339292|10185
755914246237|1991
755914246238|6399
618475292768|2024
962072676449|2886
962072676450|7118
962072676451|7762
755914246244|140
824633722981|9314
893353199718|6399
893353199719|1545
1030792153192|7118
1030792153194|445
755914246252|2927
1030792153197|2024
824633722990|2845
618475292783|6779
687194769521|2
687194769521|2057
687194769522|1411
755914246259|198
893353199732|198
893353199733|198
755914246263|198
1030792153209|198
755914246267|198
1030792153212|198
1030792153213|198
893353199742|198
1030792153215|198
755914246272|1524
1030792153217|1524
824633723010|1524
962072676483|1524
893353199748|1524
962072676486|1524
824633723016|1524
824633723018|1524
1099511629963|1524
2189|4843
2190|4843
274877909136|4843
274877909137|4843
137438955666|4843
343597385875|4843
481036339348|4843
687194769557|4843
687194769559|4843
893353199768|4843
687194769561|4843
1030792153242|4843
68719478939|4843
824633723036|4843
481036339357|4843
68719478942|4843
412316862623|4843
824633723040|4843
206158432417|4843
343597385890|4843
481036339363|4843
481036339364|4843
962072676517|4843
2214|4843
687194769575|4843
618475292840|4843
618475292841|4843
137438955690|4843
755914246315|4843
137438955692|4843
481036339373|4843
137438955694|4843
962072676527|4843
755914246320|4843
412316862641|4843
68719478962|60
68719478962|65
68719478962|284
68719478962|286
68719478962|416
68719478962|568
68719478962|575
68719478962|803
68719478962|1170
68719478962|1176
68719478962|1677
68719478962|1679
68719478962|1909
68719478962|2009
68719478962|2021
68719478962|2025
68719478962|2787
68719478962|2790
68719478962|2802
68719478962|2824
68719478962|2830
68719478962|2844
68719478962|2870
68719478962|2891
68719478962|2921
68719478962|2970
68719478962|2999
68719478962|3044
68719478962|3071
68719478962|3089
68719478962|4849
68719478962|5063
68719478962|5115
68719478962|5118
68719478962|5426
68719478962|5751
68719478962|6363
68719478962|6383
68719478962|6399
68719478962|6704
68719478962|7570
68719478962|7582
68719478962|7677
68719478962|9146
68719478962|9238
68719478962|9244
68719478962|9720
68719478962|10028
68719478962|10222
68719478962|10326
68719478962|11076
68719478962|11470
68719478962|11628
68719478962|15985
618475292851|7570
274877909172|2802
343597385909|10222
1030792153270|2025
549755816119|2999
412316862648|1170
206158432441|416
481036339386|11628
481036339387|7582
755914246332|416
893353199805|2009
1030792153278|6704
549755816127|575
1030792153280|803
343597385921|15985
343597385922|6363
343597385923|2921
481036339396|5115
274877909189|5118
343597385926|3044
206158432455|2970
1030792153288|10326
343597385930|1909
412316862667|11076
824633723085|284
412316862670|2824
412316862671|5063
1030792153296|10028
824633723089|2025
137438955730|2787
549755816147|8
549755816147|468
549755816147|778
549755816147|791
549755816147|796
549755816147|1615
549755816147|1684
549755816147|1929
549755816147|1987
549755816147|1997
549755816147|2009
549755816147|2011
549755816147|2030
549755816147|2051
549755816147|2068
549755816147|2088
549755816147|2108
549755816147|2784
549755816147|2789
549755816147|2790
549755816147|2803
549755816147|2808
549755816147|2813
549755816147|2838
549755816147|2861
549755816147|2876
549755816147|2916
549755816147|2928
549755816147|2962
549755816147|2984
549755816147|2993
549755816147|3066
549755816147|3098
549755816147|5078
549755816147|5147
549755816147|5197
549755816147|6409
549755816147|6984
549755816147|6999
549755816147|7015
549755816147|7200
549755816147|7275
549755816147|7512
549755816147|7563
549755816147|10037
549755816147|10313
549755816147|11254
549755816147|11541
549755816147|11611
549755816147|11875
962072676564|1174
962072676564|1762
962072676564|2045
962072676564|11247
962072676564|11250
962072676565|2045
962072676566|1762
1030792153304|2045
1030792153308|6
1030792153308|417
1030792153308|418
1030792153308|458
1030792153308|594
1030792153308|808
1030792153308|978
1030792153308|1170
1030792153308|1173
1030792153308|1174
1030792153308|1179
1030792153308|1183
1030792153308|1184
1030792153308|1185
1030792153308|1193
1030792153308|1198
1030792153308|1204
1030792153308|1667
1030792153308|1762
1030792153308|1940
1030792153308|1986
1030792153308|2048
1030792153308|2051
1030792153308|2086
1030792153308|2115
1030792153308|2857
1030792153308|2979
1030792153308|3012
1030792153308|3027
1030792153308|6360
1030792153308|6413
