Organisation.id|Place.id|eid_generated
1866|582|346131
1867|578|346132
1868|559|346133
1869|575|346134
1870|556|346135
1871|558|346136
1872|568|346137
1873|588|346138
1874|585|346139
1875|574|346140
1876|567|346141
1877|563|346142
1878|570|346143
1879|590|346144
1880|563|346145
1881|587|346146
1882|576|346147
1883|555|346148
1884|573|346149
1885|588|346150
1886|580|346151
1887|577|346152
1888|566|346153
1889|594|346154
1890|582|346155
1891|582|346156
1892|582|346157
1893|561|346158
1894|569|346159
1895|559|346160
1896|583|346161
1897|583|346162
1898|579|346163
1899|584|346164
1900|579|346165
1901|559|346166
1902|559|346167
1903|591|346168
1904|586|346169
1905|586|346170
1906|586|346171
1907|582|346172
1908|582|346173
1909|573|346174
1910|588|346175
1911|566|346176
1912|559|346177
1913|572|346178
1914|562|346179
1915|586|346180
1916|565|346181
1917|584|346182
1918|584|346183
1919|584|346184
1920|559|346185
1921|566|346186
1922|593|346187
1923|582|346188
1924|578|346189
1925|578|346190
1926|578|346191
1927|582|346192
1928|582|346193
1929|582|346194
1930|593|346195
1931|565|346196
1932|582|346197
1933|582|346198
1934|562|346199
1935|572|346200
1936|564|346201
1937|588|346202
1938|589|346203
1939|589|346204
1940|582|346205
1941|582|346206
1942|845|346207
1943|868|346208
1944|513|346209
1945|513|346210
1946|513|346211
1947|513|346212
1948|513|346213
1949|848|346214
1950|513|346215
1951|513|346216
1952|513|346217
1953|1019|346218
1954|1016|346219
1955|1016|346220
1956|1014|346221
1957|1017|346222
1958|1018|346223
1959|1011|346224
1960|1010|346225
1961|1012|346226
1962|1018|346227
1963|1016|346228
1964|1016|346229
1965|1013|346230
1966|1015|346231
1967|1014|346232
1968|1016|346233
1969|1037|346234
1970|1037|346235
1971|1037|346236
1972|1037|346237
1973|1037|346238
1974|1037|346239
1975|1037|346240
1976|1037|346241
1977|1037|346242
1978|1037|346243
1979|1036|346244
1980|1045|346245
1981|1043|346246
1982|1027|346247
1983|1025|346248
1984|1025|346249
1985|1025|346250
1986|1023|346251
1987|1023|346252
1988|1026|346253
1989|1029|346254
1990|1029|346255
1991|1029|346256
1992|1029|346257
1993|1020|346258
1994|1020|346259
1995|1020|346260
1996|1026|346261
1997|1024|346262
1998|1024|346263
1999|1024|346264
2000|1024|346265
2001|1024|346266
2002|1024|346267
2003|1023|346268
2004|1020|346269
2005|1020|346270
2006|1028|346271
2007|1027|346272
2008|1028|346273
2009|1028|346274
2010|1028|346275
2011|981|346276
2012|1028|346277
2013|1028|346278
2014|1028|346279
2015|1028|346280
2016|1028|346281
2017|1028|346282
2018|1028|346283
2019|1022|346284
2020|1022|346285
2021|1022|346286
2022|1022|346287
2023|1020|346288
2024|1029|346289
2025|1029|346290
2026|1029|346291
2027|1029|346292
2028|1029|346293
2029|1029|346294
2030|1029|346295
2031|1029|346296
2032|1029|346297
2033|1029|346298
2034|1029|346299
2035|1029|346300
2036|1029|346301
2037|1020|346302
2038|1020|346303
2039|1020|346304
2040|1020|346305
2041|1020|346306
2042|1020|346307
2043|1020|346308
2044|1020|346309
2045|1020|346310
2046|1020|346311
2047|1020|346312
2048|1020|346313
2049|1020|346314
2050|1020|346315
2051|1026|346316
2052|1024|346317
2053|1024|346318
2054|1023|346319
2055|1027|346320
2056|1027|346321
2057|1027|346322
2058|1025|346323
2059|1025|346324
2060|1025|346325
2061|1025|346326
2062|1023|346327
2063|1023|346328
2064|1023|346329
2065|1026|346330
2066|1026|346331
2067|1021|346332
2068|880|346333
2069|1029|346334
2070|1022|346335
2071|1022|346336
2072|1022|346337
2073|1022|346338
2074|1021|346339
2075|1021|346340
2076|1029|346341
2077|1022|346342
2078|1021|346343
2079|1021|346344
2080|1029|346345
2081|1029|346346
2082|1029|346347
2083|1029|346348
2084|1029|346349
2085|1029|346350
2086|1029|346351
2087|1029|346352
2088|1020|346353
2089|1020|346354
2090|1020|346355
2091|1020|346356
2092|1020|346357
2093|1020|346358
2094|1020|346359
2095|1020|346360
2096|1020|346361
2097|1020|346362
2098|1020|346363
2099|1020|346364
2100|364|346365
2101|1026|346366
2102|1026|346367
2103|1024|346368
2104|1023|346369
2105|1020|346370
2106|1020|346371
2107|1028|346372
2108|1028|346373
2109|1028|346374
2110|1028|346375
2111|1021|346376
2112|1027|346377
2113|1027|346378
2114|1027|346379
2115|1027|346380
2116|1025|346381
2117|1025|346382
2118|1025|346383
2119|1025|346384
2120|1023|346385
2121|1023|346386
2122|1023|346387
2123|1026|346388
2124|1363|346389
2125|1029|346390
2126|1029|346391
2127|1029|346392
2128|1029|346393
2129|1020|346394
2130|1020|346395
2131|1020|346396
2132|1020|346397
2133|1020|346398
2134|1020|346399
2135|1020|346400
2136|1020|346401
2137|1020|346402
2138|1026|346403
2139|1024|346404
2140|1024|346405
2141|1020|346406
2142|1020|346407
2143|1020|346408
2144|1028|346409
2145|1028|346410
2146|1028|346411
2147|1028|346412
2148|1028|346413
2149|1028|346414
2150|1028|346415
2151|1027|346416
2152|1027|346417
2153|1025|346418
2154|1025|346419
2155|1025|346420
2156|1023|346421
2157|1023|346422
2158|1026|346423
2159|1026|346424
2160|1026|346425
2161|1026|346426
2162|1026|346427
2163|1022|346428
2164|1022|346429
2165|1022|346430
2166|1022|346431
2167|1022|346432
2168|1021|346433
2169|1021|346434
2170|1021|346435
2171|1259|346436
2172|1051|346437
2173|1053|346438
2174|1050|346439
2175|1050|346440
2176|1059|346441
2177|1059|346442
2178|1051|346443
2179|1051|346444
2180|1051|346445
2181|1051|346446
2182|1051|346447
2183|1057|346448
2184|1059|346449
2185|1059|346450
2186|1058|346451
2187|1055|346452
2188|1051|346453
2189|1051|346454
2190|1051|346455
2191|1051|346456
2192|1054|346457
2193|1056|346458
2194|1056|346459
2195|1051|346460
2196|1051|346461
2197|1051|346462
2198|1054|346463
2199|1059|346464
2200|1059|346465
2201|1055|346466
2202|1051|346467
2203|1052|346468
2204|1052|346469
2205|479|346470
2206|479|346471
2207|351|346472
2208|351|346473
2209|351|346474
2210|386|346475
2211|386|346476
2212|386|346477
2213|469|346478
2214|325|346479
2215|325|346480
2216|459|346481
2217|375|346482
2218|446|346483
2219|446|346484
2220|446|346485
2221|446|346486
2222|446|346487
2223|495|346488
2224|383|346489
2225|449|346490
2226|485|346491
2227|351|346492
2228|479|346493
2229|479|346494
2230|364|346495
2231|428|346496
2232|386|346497
2233|378|346498
2234|474|346499
2235|396|346500
2236|459|346501
2237|502|346502
2238|459|346503
2239|459|346504
2240|459|346505
2241|498|346506
2242|498|346507
2243|472|346508
2244|472|346509
2245|472|346510
2246|472|346511
2247|446|346512
2248|398|346513
2249|398|346514
2250|336|346515
2251|450|346516
2252|363|346517
2253|486|346518
2254|433|346519
2255|371|346520
2256|441|346521
2257|344|346522
2258|489|346523
2259|363|346524
2260|478|346525
2261|446|346526
2262|479|346527
2263|479|346528
2264|479|346529
2265|351|346530
2266|386|346531
2267|485|346532
2268|331|346533
2269|325|346534
2270|479|346535
2271|459|346536
2272|459|346537
2273|459|346538
2274|498|346539
2275|426|346540
2276|426|346541
2277|470|346542
2278|459|346543
2279|459|346544
2280|498|346545
2281|472|346546
2282|472|346547
2283|376|346548
2284|492|346549
2285|492|346550
2286|420|346551
2287|498|346552
2288|479|346553
2289|318|346554
2290|389|346555
2291|418|346556
2292|351|346557
2293|485|346558
2294|385|346559
2295|459|346560
2296|398|346561
2297|398|346562
2298|452|346563
2299|336|346564
2300|343|346565
2301|472|346566
2302|472|346567
2303|375|346568
2304|446|346569
2305|446|346570
2306|446|346571
2307|446|346572
2308|446|346573
2309|446|346574
2310|446|346575
2311|446|346576
2312|458|346577
2313|458|346578
2314|321|346579
2315|449|346580
2316|447|346581
2317|358|346582
2318|390|346583
2319|467|346584
2320|454|346585
2321|349|346586
2322|507|346587
2323|499|346588
2324|446|346589
2325|446|346590
2326|446|346591
2327|446|346592
2328|446|346593
2329|446|346594
2330|446|346595
2331|458|346596
2332|458|346597
2333|458|346598
2334|321|346599
2335|321|346600
2336|387|346601
2337|387|346602
2338|387|346603
2339|384|346604
2340|351|346605
2341|310|346606
2342|310|346607
2343|317|346608
2344|419|346609
2345|494|346610
2346|459|346611
2347|459|346612
2348|459|346613
2349|459|346614
2350|478|346615
2351|498|346616
2352|472|346617
2353|376|346618
2354|376|346619
2355|490|346620
2356|498|346621
2357|498|346622
2358|345|346623
2359|398|346624
2360|441|346625
2361|450|346626
2362|440|346627
2363|497|346628
2364|344|346629
2365|344|346630
2366|344|346631
2367|423|346632
2368|446|346633
2369|446|346634
2370|446|346635
2371|458|346636
2372|458|346637
2373|458|346638
2374|321|346639
2375|411|346640
2376|348|346641
2377|387|346642
2378|442|346643
2379|433|346644
2380|1060|346645
2381|1060|346646
2382|1060|346647
2383|1060|346648
2384|1060|346649
2385|1060|346650
2386|1061|346651
2387|1064|346652
2388|1067|346653
2389|1067|346654
2390|1065|346655
2391|1060|346656
2392|1060|346657
2393|1060|346658
2394|1060|346659
2395|1060|346660
2396|1060|346661
2397|1060|346662
2398|1060|346663
2399|1060|346664
2400|1069|346665
2401|1069|346666
2402|1062|346667
2403|1063|346668
2404|1068|346669
2405|1068|346670
2406|1066|346671
2407|1060|346672
2408|1060|346673
2409|1060|346674
2410|1060|346675
2411|1069|346676
2412|1065|346677
2413|1060|346678
2414|1060|346679
2415|1060|346680
2416|1069|346681
2417|1061|346682
2418|1066|346683
2419|1064|346684
2420|1063|346685
2421|1062|346686
2422|515|346687
2423|515|346688
2424|515|346689
2425|515|346690
2426|515|346691
2427|515|346692
2428|515|346693
2429|515|346694
2430|515|346695
2431|515|346696
2432|1079|346697
2433|1074|346698
2434|1076|346699
2435|1074|346700
2436|1073|346701
2437|1078|346702
2438|1077|346703
2439|1071|346704
2440|1075|346705
2441|1072|346706
2442|1070|346707
2443|1070|346708
2444|1070|346709
2445|1070|346710
2446|1070|346711
2447|1084|346712
2448|1087|346713
2449|1087|346714
2450|1087|346715
2451|1089|346716
2452|1080|346717
2453|1086|346718
2454|1082|346719
2455|1082|346720
2456|1082|346721
2457|1082|346722
2458|1082|346723
2459|1082|346724
2460|1082|346725
2461|1082|346726
2462|1080|346727
2463|1081|346728
2464|1087|346729
2465|1080|346730
2466|1085|346731
2467|1082|346732
2468|1082|346733
2469|1082|346734
2470|1083|346735
2471|1088|346736
2472|1086|346737
2473|1082|346738
2474|1082|346739
2475|1082|346740
2476|1082|346741
2477|1082|346742
2478|1082|346743
2479|1087|346744
2480|1087|346745
2481|1089|346746
2482|1088|346747
2483|1090|346748
2484|1098|346749
2485|1090|346750
2486|1090|346751
2487|1096|346752
2488|1099|346753
2489|1093|346754
2490|1095|346755
2491|516|346756
2492|516|346757
2493|516|346758
2494|516|346759
2495|516|346760
2496|516|346761
2497|516|346762
2498|516|346763
2499|516|346764
2500|516|346765
2501|516|346766
2502|516|346767
2503|516|346768
2504|516|346769
2505|516|346770
2506|516|346771
2507|516|346772
2508|1363|346773
2509|516|346774
2510|516|346775
2511|516|346776
2512|516|346777
2513|517|346778
2514|517|346779
2515|517|346780
2516|517|346781
2517|517|346782
2518|517|346783
2519|1100|346784
2520|1107|346785
2521|1105|346786
2522|1106|346787
2523|1102|346788
2524|1102|346789
2525|1109|346790
2526|1101|346791
2527|1108|346792
2528|1102|346793
2529|1102|346794
2530|1102|346795
2531|1103|346796
2532|1106|346797
2533|1102|346798
2534|1101|346799
2535|1106|346800
2536|1100|346801
2537|1100|346802
2538|1104|346803
2539|1104|346804
2540|1105|346805
2541|772|346806
2542|1102|346807
2543|1102|346808
2544|1102|346809
2545|1102|346810
2546|1102|346811
2547|1100|346812
2548|1102|346813
2549|1102|346814
2550|1102|346815
2551|1102|346816
2552|518|346817
2553|518|346818
2554|1115|346819
2555|1115|346820
2556|1115|346821
2557|1024|346822
2558|1024|346823
2559|1024|346824
2560|1024|346825
2561|1024|346826
2562|1024|346827
2563|1024|346828
2564|1024|346829
2565|1114|346830
2566|1110|346831
2567|1117|346832
2568|1112|346833
2569|1112|346834
2570|1112|346835
2571|1111|346836
2572|1114|346837
2573|1118|346838
2574|1113|346839
2575|1024|346840
2576|1118|346841
2577|1118|346842
2578|1118|346843
2579|1118|346844
2580|1113|346845
2581|1422|346846
2582|1117|346847
2583|1118|346848
2584|1118|346849
2585|1116|346850
2586|1116|346851
2587|1110|346852
2588|1117|346853
2589|1111|346854
2590|1422|346855
2591|902|346856
2592|1118|346857
2593|1118|346858
2594|1113|346859
2595|1113|346860
2596|1115|346861
2597|1115|346862
2598|1115|346863
2599|1115|346864
2600|1116|346865
2601|1024|346866
2602|1024|346867
2603|1024|346868
2604|1114|346869
2605|1115|346870
2606|1115|346871
2607|1115|346872
2608|1115|346873
2609|1024|346874
2610|1024|346875
2611|1024|346876
2612|1024|346877
2613|1024|346878
2614|1024|346879
2615|1024|346880
2616|1114|346881
2617|1110|346882
2618|1112|346883
2619|1118|346884
2620|1111|346885
2621|1423|346886
2622|1423|346887
2623|1113|346888
2624|1115|346889
2625|1115|346890
2626|1115|346891
2627|1115|346892
2628|1115|346893
2629|1115|346894
2630|1115|346895
2631|1116|346896
2632|1116|346897
2633|1024|346898
2634|1114|346899
2635|519|346900
2636|519|346901
2637|519|346902
2638|519|346903
2639|519|346904
2640|519|346905
2641|519|346906
2642|519|346907
2643|519|346908
2644|1125|346909
2645|1125|346910
2646|1125|346911
2647|1125|346912
2648|1125|346913
2649|1121|346914
2650|1125|346915
2651|1125|346916
2652|1125|346917
2653|1125|346918
2654|1124|346919
2655|1125|346920
2656|1125|346921
2657|1125|346922
2658|1123|346923
2659|1123|346924
2660|1121|346925
2661|1122|346926
2662|1126|346927
2663|1127|346928
2664|1128|346929
2665|1120|346930
2666|1119|346931
2667|1125|346932
2668|1125|346933
2669|1125|346934
2670|1125|346935
2671|1125|346936
2672|1121|346937
2673|1122|346938
2674|520|346939
2675|520|346940
2676|520|346941
2677|1363|346942
2678|520|346943
2679|520|346944
2680|520|346945
2681|520|346946
2682|520|346947
2683|1363|346948
2684|1363|346949
2685|520|346950
2686|520|346951
2687|520|346952
2688|520|346953
2689|520|346954
2690|1130|346955
2691|1130|346956
2692|1130|346957
2693|1130|346958
2694|1130|346959
2695|1130|346960
2696|1134|346961
2697|1134|346962
2698|1133|346963
2699|1132|346964
2700|1132|346965
2701|1132|346966
2702|1137|346967
2703|1137|346968
2704|1130|346969
2705|1130|346970
2706|1130|346971
2707|1130|346972
2708|1134|346973
2709|997|346974
2710|1131|346975
2711|1131|346976
2712|1136|346977
2713|1002|346978
2714|1002|346979
2715|1002|346980
2716|1002|346981
2717|1002|346982
2718|1002|346983
2719|1002|346984
2720|1002|346985
2721|133|346986
2722|1136|346987
2723|1135|346988
2724|1135|346989
2725|1129|346990
2726|1129|346991
2727|1129|346992
2728|1129|346993
2729|1129|346994
2730|1129|346995
2731|1135|346996
2732|997|346997
2733|1003|346998
2734|1129|346999
2735|1129|347000
2736|1007|347001
2737|1130|347002
2738|1134|347003
2739|1002|347004
2740|1131|347005
2741|1009|347006
2742|1136|347007
2743|1136|347008
2744|1136|347009
2745|1002|347010
2746|1002|347011
2747|1002|347012
2748|1002|347013
2749|1002|347014
2750|1002|347015
2751|1002|347016
2752|1002|347017
2753|1002|347018
2754|1002|347019
2755|1002|347020
2756|1002|347021
2757|1130|347022
2758|1130|347023
2759|1130|347024
2760|1176|347025
2761|1134|347026
2762|1135|347027
2763|997|347028
2764|997|347029
2765|1002|347030
2766|1002|347031
2767|1002|347032
2768|1002|347033
2769|1002|347034
2770|1002|347035
2771|1002|347036
2772|1002|347037
2773|1002|347038
2774|1002|347039
2775|1002|347040
2776|1002|347041
2777|1002|347042
2778|1002|347043
2779|1133|347044
2780|1006|347045
2781|1132|347046
2782|1132|347047
2783|1132|347048
2784|1137|347049
2785|1132|347050
2786|1137|347051
2787|1133|347052
2788|1132|347053
2789|1132|347054
2790|1132|347055
2791|609|347056
2792|1137|347057
2793|1131|347058
2794|1131|347059
2795|1136|347060
2796|1136|347061
2797|1136|347062
2798|1136|347063
2799|1002|347064
2800|1002|347065
2801|1002|347066
2802|1002|347067
2803|1002|347068
2804|1002|347069
2805|1002|347070
2806|1002|347071
2807|1002|347072
2808|1002|347073
2809|1002|347074
2810|1133|347075
2811|1135|347076
2812|1135|347077
2813|1135|347078
2814|1129|347079
2815|1129|347080
2816|1129|347081
2817|1129|347082
2818|1133|347083
2819|1132|347084
2820|1132|347085
2821|1132|347086
2822|1137|347087
2823|1137|347088
2824|1137|347089
2825|1002|347090
2826|1002|347091
2827|620|347092
2828|602|347093
2829|626|347094
2830|610|347095
2831|606|347096
2832|629|347097
2833|623|347098
2834|618|347099
2835|618|347100
2836|628|347101
2837|627|347102
2838|603|347103
2839|604|347104
2840|622|347105
2841|622|347106
2842|622|347107
2843|622|347108
2844|631|347109
2845|597|347110
2846|601|347111
2847|596|347112
2848|595|347113
2849|600|347114
2850|613|347115
2851|615|347116
2852|615|347117
2853|616|347118
2854|619|347119
2855|599|347120
2856|608|347121
2857|608|347122
2858|608|347123
2859|608|347124
2860|608|347125
2861|608|347126
2862|611|347127
2863|607|347128
2864|605|347129
2865|624|347130
2866|622|347131
2867|614|347132
2868|615|347133
2869|615|347134
2870|615|347135
2871|622|347136
2872|1002|347137
2873|608|347138
2874|634|347139
2875|633|347140
2876|628|347141
2877|628|347142
2878|628|347143
2879|1176|347144
2880|628|347145
2881|628|347146
2882|628|347147
2883|627|347148
2884|622|347149
2885|631|347150
2886|614|347151
2887|615|347152
2888|616|347153
2889|616|347154
2890|632|347155
2891|608|347156
2892|608|347157
2893|633|347158
2894|611|347159
2895|624|347160
2896|612|347161
2897|605|347162
2898|620|347163
2899|617|347164
2900|625|347165
2901|609|347166
2902|609|347167
2903|617|347168
2904|617|347169
2905|602|347170
2906|625|347171
2907|609|347172
2908|609|347173
2909|609|347174
2910|609|347175
2911|598|347176
2912|623|347177
2913|628|347178
2914|628|347179
2915|628|347180
2916|627|347181
2917|609|347182
2918|622|347183
2919|597|347184
2920|615|347185
2921|615|347186
2922|615|347187
2923|615|347188
2924|632|347189
2925|608|347190
2926|634|347191
2927|630|347192
2928|630|347193
2929|624|347194
2930|612|347195
2931|612|347196
2932|621|347197
2933|621|347198
2934|620|347199
2935|609|347200
2936|609|347201
2937|609|347202
2938|609|347203
2939|598|347204
2940|1142|347205
2941|1142|347206
2942|1142|347207
2943|1142|347208
2944|1144|347209
2945|1147|347210
2946|1146|347211
2947|1146|347212
2948|1139|347213
2949|1143|347214
2950|1147|347215
2951|1145|347216
2952|1142|347217
2953|1142|347218
2954|1144|347219
2955|1141|347220
2956|1140|347221
2957|1138|347222
2958|1142|347223
2959|1142|347224
2960|1142|347225
2961|1142|347226
2962|1138|347227
2963|1145|347228
2964|1143|347229
2965|1140|347230
2966|1138|347231
2967|1138|347232
2968|1140|347233
2969|1141|347234
2970|1142|347235
2971|1142|347236
2972|1142|347237
2973|1142|347238
2974|1139|347239
2975|1138|347240
2976|1138|347241
2977|521|347242
2978|521|347243
2979|522|347244
2980|522|347245
2981|364|347246
2982|1155|347247
2983|1153|347248
2984|1156|347249
2985|1149|347250
2986|1149|347251
2987|1149|347252
2988|1149|347253
2989|1149|347254
2990|1149|347255
2991|1149|347256
2992|1155|347257
2993|1152|347258
2994|1148|347259
2995|1155|347260
2996|1149|347261
2997|1154|347262
2998|1151|347263
2999|1150|347264
3000|1149|347265
3001|1149|347266
3002|1149|347267
3003|1157|347268
3004|1149|347269
3005|1149|347270
3006|176|347271
3007|176|347272
3008|176|347273
3009|176|347274
3010|176|347275
3011|176|347276
3012|176|347277
3013|176|347278
3014|176|347279
3015|176|347280
3016|176|347281
3017|176|347282
3018|176|347283
3019|176|347284
3020|177|347285
3021|279|347286
3022|279|347287
3023|231|347288
3024|231|347289
3025|216|347290
3026|129|347291
3027|129|347292
3028|239|347293
3029|249|347294
3030|277|347295
3031|164|347296
3032|164|347297
3033|164|347298
3034|164|347299
3035|164|347300
3036|164|347301
3037|164|347302
3038|164|347303
3039|164|347304
3040|164|347305
3041|164|347306
3042|164|347307
3043|164|347308
3044|164|347309
3045|164|347310
3046|164|347311
3047|164|347312
3048|164|347313
3049|164|347314
3050|164|347315
3051|164|347316
3052|164|347317
3053|164|347318
3054|124|347319
3055|124|347320
3056|124|347321
3057|124|347322
3058|124|347323
3059|124|347324
3060|124|347325
3061|124|347326
3062|124|347327
3063|124|347328
3064|124|347329
3065|124|347330
3066|124|347331
3067|124|347332
3068|124|347333
3069|124|347334
3070|124|347335
3071|124|347336
3072|124|347337
3073|124|347338
3074|124|347339
3075|124|347340
3076|124|347341
3077|124|347342
3078|124|347343
3079|124|347344
3080|124|347345
3081|124|347346
3082|124|347347
3083|124|347348
3084|168|347349
3085|296|347350
3086|207|347351
3087|178|347352
3088|178|347353
3089|178|347354
3090|178|347355
3091|178|347356
3092|178|347357
3093|244|347358
3094|242|347359
3095|301|347360
3096|301|347361
3097|123|347362
3098|286|347363
3099|299|347364
3100|115|347365
3101|303|347366
3102|295|347367
3103|219|347368
3104|133|347369
3105|133|347370
3106|133|347371
3107|133|347372
3108|133|347373
3109|133|347374
3110|133|347375
3111|133|347376
3112|133|347377
3113|133|347378
3114|133|347379
3115|114|347380
3116|150|347381
3117|150|347382
3118|150|347383
3119|125|347384
3120|278|347385
3121|278|347386
3122|188|347387
3123|188|347388
3124|172|347389
3125|165|347390
3126|275|347391
3127|285|347392
3128|285|347393
3129|285|347394
3130|285|347395
3131|285|347396
3132|113|347397
3133|135|347398
3134|135|347399
3135|112|347400
3136|204|347401
3137|204|347402
3138|204|347403
3139|164|347404
3140|164|347405
3141|176|347406
3142|283|347407
3143|203|347408
3144|203|347409
3145|250|347410
3146|216|347411
3147|218|347412
3148|246|347413
3149|223|347414
3150|209|347415
3151|222|347416
3152|222|347417
3153|222|347418
3154|132|347419
3155|307|347420
3156|259|347421
3157|148|347422
3158|148|347423
3159|283|347424
3160|159|347425
3161|159|347426
3162|217|347427
3163|136|347428
3164|180|347429
3165|180|347430
3166|169|347431
3167|229|347432
3168|183|347433
3169|183|347434
3170|227|347435
3171|237|347436
3172|235|347437
3173|235|347438
3174|235|347439
3175|235|347440
3176|139|347441
3177|139|347442
3178|213|347443
3179|213|347444
3180|240|347445
3181|250|347446
3182|250|347447
3183|250|347448
3184|142|347449
3185|142|347450
3186|304|347451
3187|220|347452
3188|220|347453
3189|220|347454
3190|220|347455
3191|220|347456
3192|220|347457
3193|127|347458
3194|127|347459
3195|127|347460
3196|273|347461
3197|190|347462
3198|190|347463
3199|190|347464
3200|190|347465
3201|190|347466
3202|190|347467
3203|190|347468
3204|190|347469
3205|190|347470
3206|190|347471
3207|190|347472
3208|190|347473
3209|190|347474
3210|190|347475
3211|190|347476
3212|190|347477
3213|190|347478
3214|118|347479
3215|118|347480
3216|118|347481
3217|121|347482
3218|121|347483
3219|214|347484
3220|214|347485
3221|298|347486
3222|298|347487
3223|298|347488
3224|196|347489
3225|196|347490
3226|196|347491
3227|258|347492
3228|156|347493
3229|156|347494
3230|266|347495
3231|170|347496
3232|153|347497
3233|155|347498
3234|118|347499
3235|120|347500
3236|241|347501
3237|241|347502
3238|268|347503
3239|268|347504
3240|272|347505
3241|308|347506
3242|151|347507
3243|151|347508
3244|260|347509
3245|182|347510
3246|182|347511
3247|182|347512
3248|117|347513
3249|297|347514
3250|271|347515
3251|252|347516
3252|232|347517
3253|197|347518
3254|119|347519
3255|119|347520
3256|274|347521
3257|274|347522
3258|274|347523
3259|274|347524
3260|274|347525
3261|257|347526
3262|198|347527
3263|160|347528
3264|291|347529
3265|128|347530
3266|128|347531
3267|128|347532
3268|206|347533
3269|206|347534
3270|206|347535
3271|206|347536
3272|153|347537
3273|153|347538
3274|153|347539
3275|189|347540
3276|189|347541
3277|189|347542
3278|184|347543
3279|225|347544
3280|126|347545
3281|261|347546
3282|261|347547
3283|261|347548
3284|261|347549
3285|261|347550
3286|261|347551
3287|261|347552
3288|261|347553
3289|261|347554
3290|261|347555
3291|261|347556
3292|261|347557
3293|261|347558
3294|215|347559
3295|215|347560
3296|215|347561
3297|267|347562
3298|267|347563
3299|152|347564
3300|147|347565
3301|287|347566
3302|287|347567
3303|287|347568
3304|287|347569
3305|287|347570
3306|287|347571
3307|200|347572
3308|174|347573
3309|174|347574
3310|149|347575
3311|134|347576
3312|199|347577
3313|122|347578
3314|122|347579
3315|300|347580
3316|300|347581
3317|300|347582
3318|300|347583
3319|300|347584
3320|121|347585
3321|281|347586
3322|209|347587
3323|300|347588
3324|300|347589
3325|300|347590
3326|300|347591
3327|300|347592
3328|300|347593
3329|300|347594
3330|300|347595
3331|300|347596
3332|300|347597
3333|253|347598
3334|253|347599
3335|253|347600
3336|253|347601
3337|253|347602
3338|167|347603
3339|167|347604
3340|167|347605
3341|167|347606
3342|167|347607
3343|167|347608
3344|230|347609
3345|276|347610
3346|276|347611
3347|245|347612
3348|140|347613
3349|131|347614
3350|161|347615
3351|238|347616
3352|255|347617
3353|208|347618
3354|208|347619
3355|205|347620
3356|205|347621
3357|236|347622
3358|256|347623
3359|256|347624
3360|282|347625
3361|187|347626
3362|141|347627
3363|141|347628
3364|141|347629
3365|263|347630
3366|270|347631
3367|233|347632
3368|127|347633
3369|157|347634
3370|264|347635
3371|111|347636
3372|111|347637
3373|265|347638
3374|130|347639
3375|145|347640
3376|234|347641
3377|309|347642
3378|309|347643
3379|309|347644
3380|293|347645
3381|293|347646
3382|288|347647
3383|251|347648
3384|251|347649
3385|166|347650
3386|289|347651
3387|221|347652
3388|154|347653
3389|133|347654
3390|133|347655
3391|305|347656
3392|169|347657
3393|220|347658
3394|142|347659
3395|163|347660
3396|120|347661
3397|137|347662
3398|306|347663
3399|294|347664
3400|241|347665
3401|241|347666
3402|241|347667
3403|241|347668
3404|254|347669
3405|308|347670
3406|308|347671
3407|228|347672
3408|151|347673
3409|151|347674
3410|151|347675
3411|182|347676
3412|182|347677
3413|269|347678
3414|117|347679
3415|271|347680
3416|271|347681
3417|271|347682
3418|271|347683
3419|171|347684
3420|252|347685
3421|232|347686
3422|175|347687
3423|175|347688
3424|292|347689
3425|292|347690
3426|262|347691
3427|274|347692
3428|274|347693
3429|274|347694
3430|226|347695
3431|160|347696
3432|128|347697
3433|128|347698
3434|128|347699
3435|128|347700
3436|128|347701
3437|128|347702
3438|128|347703
3439|128|347704
3440|206|347705
3441|206|347706
3442|206|347707
3443|153|347708
3444|189|347709
3445|189|347710
3446|146|347711
3447|261|347712
3448|261|347713
3449|261|347714
3450|261|347715
3451|261|347716
3452|261|347717
3453|261|347718
3454|261|347719
3455|261|347720
3456|261|347721
3457|261|347722
3458|215|347723
3459|215|347724
3460|215|347725
3461|215|347726
3462|210|347727
3463|152|347728
3464|147|347729
3465|147|347730
3466|147|347731
3467|287|347732
3468|287|347733
3469|287|347734
3470|287|347735
3471|287|347736
3472|287|347737
3473|287|347738
3474|134|347739
3475|134|347740
3476|199|347741
3477|300|347742
3478|300|347743
3479|300|347744
3480|300|347745
3481|300|347746
3482|290|347747
3483|176|347748
3484|246|347749
3485|246|347750
3486|246|347751
3487|209|347752
3488|209|347753
3489|222|347754
3490|132|347755
3491|132|347756
3492|132|347757
3493|132|347758
3494|132|347759
3495|132|347760
3496|132|347761
3497|132|347762
3498|307|347763
3499|181|347764
3500|162|347765
3501|162|347766
3502|194|347767
3503|148|347768
3504|148|347769
3505|148|347770
3506|148|347771
3507|148|347772
3508|148|347773
3509|148|347774
3510|159|347775
3511|186|347776
3512|136|347777
3513|180|347778
3514|180|347779
3515|180|347780
3516|243|347781
3517|202|347782
3518|183|347783
3519|284|347784
3520|185|347785
3521|224|347786
3522|304|347787
3523|304|347788
3524|304|347789
3525|304|347790
3526|304|347791
