Comment.id|Tag.id
343597435734|7561
343597435734|7589
343597435734|9085
343597435734|12207
343597435736|2950
343597435736|7561
343597435736|13050
343597435738|792
343597435738|1933
343597435738|2011
343597435738|5090
343597435738|6937
343597435738|6953
343597435738|7589
343597435744|1933
343597435744|2052
343597435744|5112
343597435744|7561
343597435745|1028
343597435745|1933
343597435745|6439
343597435745|7522
343597435745|7589
343597435747|1933
343597435747|2052
343597435747|5112
343597435747|10602
343597435747|13235
343597435749|792
343597435749|1196
343597435749|1933
343597435749|2011
343597435749|5090
343597435749|6266
343597435749|6953
343597435749|7589
343597435749|9057
343597435749|10499
412316912488|1930
412316912488|5889
824633772918|1934
824633772918|7022
824633772918|10149
824633772918|10354
824633772918|12002
343597435771|2008
343597435771|3052
343597435771|10489
343597435774|2835
343597435774|2986
343597435774|3052
343597435774|10489
343597435776|2835
343597435776|3052
343597435776|8399
343597435776|9024
343597435778|6397
343597435778|8678
824633772945|5151
824633772945|5597
824633772945|11396
824633772945|11455
824633773231|2
824633773231|792
824633773231|7572
824633773234|804
824633773234|2840
824633773235|2
824633773235|7572
824633773235|7778
824633773238|2
824633773238|1452
824633773238|7572
412316912843|2
412316912843|2091
412316912846|2
412316912846|1988
412316912846|12875
962072726743|1448
962072726743|2021
962072726743|2866
962072726743|5145
962072726743|6145
962072726746|6145
962072726746|6414
962072726746|8739
962072726746|10729
962072726752|1448
962072726752|6435
962072726752|7844
962072726752|11753
962072726752|12278
962072726761|3078
962072726761|6971
962072726761|7844
962072726761|9094
962072726761|11739
962072726761|12262
962072726764|1192
962072726764|1448
962072726764|7007
962072726764|9023
962072726764|9094
962072726764|12196
962072726765|294
962072726765|1192
962072726765|3078
962072726765|7844
962072726765|9291
962072726765|10245
962072726766|1192
962072726766|5151
962072726766|6355
962072726766|7609
962072726766|9094
962072726766|12196
962072726767|1448
962072726767|3078
962072726767|9106
962072726767|9243
962072726767|14002
412316913198|1532
412316913198|2063
412316913199|1532
412316913199|2030
412316913199|2063
412316913202|2030
412316913202|2063
412316913202|9334
412316913202|12478
412316913208|2839
412316913208|8202
412316913209|1532
412316913209|2030
412316913209|2063
412316913209|5100
412316913209|5164
412316913213|2834
412316913213|6397
412316913217|2059
412316913217|3040
412316913217|5169
412316913217|7430
412316913217|7514
412316913217|7576
412316913218|1174
412316913218|2044
412316913218|3000
412316913218|3040
412316913218|5169
412316913218|7430
412316913218|7576
412316913224|976
412316913224|2072
412316913224|2206
412316913224|3040
412316913224|5086
412316913224|7514
412316913224|10225
412316913229|277
412316913229|458
412316913229|2072
412316913229|2206
412316913229|3040
412316913229|5086
412316913229|5853
412316913229|9276
412316913231|277
412316913231|458
412316913231|1179
412316913231|2040
412316913231|2072
412316913231|7670
412316913231|12303
549755866706|518
549755866706|2085
549755866706|7573
549755866706|8281
549755866711|2015
549755866711|2085
549755866711|8281
549755866711|8509
549755866712|2085
549755866712|2951
549755866712|7573
549755866712|8678
549755866717|5056
549755866717|7573
549755866717|14522
549755866720|580
549755866720|1172
549755866720|7573
549755866722|580
549755866722|7573
549755866722|9324
549755866722|11654
412316913273|205
412316913273|1953
412316913273|2206
412316913273|2852
412316913273|3083
412316913273|10364
412316913273|10443
412316913273|12676
412316913275|288
412316913275|1953
412316913275|2206
412316913275|2852
412316913275|6674
412316913275|9279
412316913275|10364
412316913275|10443
412316913275|11590
412316913277|2950
412316913277|5101
412316913277|5193
412316913277|9209
412316913284|2052
412316913284|5197
412316913284|6451
412316913284|7349
412316913284|10324
412316913284|10373
412316913284|14121
412316913298|2063
412316913298|6577
412316913298|11334
412316913298|13592
412316913299|1186
412316913299|6113
412316913299|7516
412316913299|7667
412316913299|9184
412316913299|13002
412316913300|2063
412316913300|2836
412316913300|7778
412316913300|11334
412316913300|13592
412316913301|1186
412316913301|2913
412316913301|6113
412316913301|7516
412316913301|9081
412316913301|12003
412316913303|2063
412316913303|2788
412316913303|2836
412316913303|5094
412316913303|5140
412316913303|7778
412316913312|2063
412316913312|2836
412316913312|7778
412316913312|8622
412316913312|11334
412316913312|12274
412316913312|13479
412316913312|13592
412316913333|295
412316913333|2087
412316913333|2867
412316913333|7953
412316913333|9209
412316913333|14039
412316913335|1669
412316913335|2961
412316913335|5280
412316913335|6937
412316913337|1669
412316913337|2069
412316913337|2206
412316913337|6409
412316913337|6937
412316913339|9189
412316913339|10853
412316913348|8
412316913348|2206
412316913348|3035
412316913348|7575
412316913348|9157
412316913348|9605
412316913348|10608
412316913348|13623
412316913352|775
412316913352|2206
412316913352|5668
412316913352|6707
412316913352|8105
412316913352|9249
412316913352|13623
412316913359|287
412316913359|2206
412316913359|5169
412316913359|7551
412316913359|12151
412316913362|2805
412316913362|2857
412316913362|3018
412316913362|5011
412316913362|6971
412316913362|9284
412316913364|2857
412316913364|4996
412316913364|5011
412316913364|5162
412316913364|9176
412316913364|9197
412316913364|9230
412316913364|12130
412316913364|14659
412316913366|2857
412316913366|5079
412316913366|5094
412316913366|5162
412316913366|9176
412316913366|9214
412316913366|9348
412316913366|11747
412316913366|12130
412316913367|1768
412316913367|2829
412316913367|2857
412316913367|6634
412316913367|9151
412316913367|9266
412316913367|9348
412316913370|2829
412316913370|5052
412316913370|5067
412316913370|5232
412316913370|5442
412316913370|9151
412316913370|9266
412316913371|1030
412316913371|2829
412316913371|6634
412316913371|9039
412316913371|9065
412316913371|9151
412316913371|11589
412316913373|561
412316913373|2047
412316913373|2842
412316913373|3047
412316913373|4996
412316913373|5162
412316913373|7579
412316913374|3047
412316913374|5044
412316913374|5052
412316913374|9266
412316913374|9560
412316913374|15192
412316913375|2857
412316913375|3079
412316913375|4996
412316913375|5162
412316913375|6433
412316913375|6864
412316913375|9083
412316913375|9197
412316913375|9230
412316913375|10961
412316913375|14659
412316913376|2927
412316913376|5079
412316913376|5094
412316913376|5162
412316913376|6937
412316913376|9176
412316913376|9348
412316913376|11593
412316913376|12158
412316913376|13905
412316913377|1681
412316913377|6634
412316913377|7201
412316913377|9039
412316913377|9110
412316913377|9151
412316913377|11589
412316913377|13722
412316913378|2793
412316913378|5381
412316913378|6388
412316913378|9039
412316913378|9151
412316913378|9738
412316913378|11589
549755866863|2038
549755866863|12232
412316913445|2206
412316913445|2832
412316913445|7037
412316913445|10026
412316913447|2026
412316913447|2832
412316913447|2925
412316913454|2832
412316913454|6269
412316913454|6904
412316913454|7210
412316913456|6904
412316913456|7210
412316913456|8653
412316913456|14452
412316913457|2026
412316913457|7677
412316913457|9074
412316913470|2053
412316913470|2206
412316913470|3090
412316913470|6355
412316913470|7609
412316913470|9265
412316913470|9327
412316913470|12216
412316913470|12866
412316913472|543
412316913472|2206
412316913472|2971
412316913472|5151
412316913472|5517
412316913472|5599
412316913472|5657
412316913472|12866
412316913473|2053
412316913473|3090
412316913473|6581
412316913473|7565
412316913473|7609
412316913473|9265
412316913473|9327
412316913473|9976
412316913473|12866
412316913473|12889
412316913473|13064
412316913476|543
412316913476|2206
412316913476|4875
412316913476|5151
412316913476|5517
412316913476|6411
412316913476|7186
412316913476|11402
412316913476|12866
412316913477|543
412316913477|2042
412316913477|2971
412316913477|6355
412316913477|9327
412316913477|12021
412316913477|12866
412316913477|14650
412316913477|15153
412316913478|543
412316913478|787
412316913478|2206
412316913478|2971
412316913478|6355
412316913478|7003
412316913478|7017
412316913478|9061
412316913478|10178
412316913478|12866
549755866952|6435
549755866952|7462
549755866952|7463
549755866954|518
549755866954|6435
549755866954|9182
549755866954|12320
549755866954|12887
549755866956|518
549755866956|1025
549755866956|9182
549755866956|9261
549755866956|12643
549755866957|518
549755866957|1025
549755866957|2044
549755866957|9182
549755866957|12121
549755866961|2044
549755866961|6712
549755866961|7032
549755866961|9182
549755866961|9328
549755866961|12121
412316913505|2206
412316913505|2876
412316913505|5794
412316913505|7005
412316913511|2206
412316913511|2876
412316913511|3103
412316913511|7005
412316913511|9197
412316913514|524
412316913514|2876
412316913514|3103
412316913514|9197
412316913514|13263
412316913514|13811
412316913522|1185
412316913522|2206
412316913522|2844
412316913522|6370
412316913522|6797
412316913524|2844
412316913524|5059
412316913524|5071
412316913524|9479
412316913524|11640
412316913524|14014
412316913525|139
412316913525|774
412316913525|2206
412316913525|4847
412316913525|8756
412316913528|577
412316913528|9218
412316913528|9479
412316913528|10687
412316913528|14014
412316913548|2860
412316913548|5133
412316913548|6959
412316913548|9143
412316913548|9651
412316913561|2999
412316913561|6990
412316913561|7395
412316913561|9357
412316913561|11146
412316913561|11898
412316913561|12305
412316913564|2956
412316913564|2999
412316913564|6743
412316913564|6990
412316913564|7244
412316913564|7747
412316913564|9357
412316913564|11146
412316913566|1988
412316913566|2780
412316913566|2956
412316913566|4994
412316913566|5209
412316913566|7244
412316913566|9357
412316913566|11146
412316913574|2012
412316913574|2096
412316913574|2956
412316913574|5626
412316913574|11146
412316913574|11719
412316913575|2858
412316913575|2967
412316913575|6556
412316913575|6990
412316913575|7395
412316913575|7414
412316913575|9357
412316913575|12305
412316913576|441
412316913576|2956
412316913576|4994
412316913576|6704
412316913576|8647
412316913576|9268
412316913576|11146
412316913578|2206
412316913578|5165
412316913578|7395
412316913578|9235
412316913578|9247
412316913578|11146
412316913578|14652
893353250944|9038
687194820740|193
687194820740|2015
687194820740|3106
687194820740|7176
687194820740|8843
687194820743|193
687194820743|3106
687194820743|5442
687194820743|6484
687194820743|7633
687194820745|292
687194820745|796
687194820745|2970
687194820745|3106
687194820745|5442
687194820745|7633
687194820750|193
687194820750|572
687194820750|2852
687194820750|2946
687194820750|3106
687194820750|5898
687194820750|9341
687194820751|1188
687194820751|3044
687194820751|3106
687194820751|5898
687194820751|6393
687194820751|9079
687194820751|9341
687194820753|2870
687194820753|3107
687194820753|5168
687194820753|5434
687194820753|7604
687194820753|8702
687194820761|144
687194820761|193
687194820761|2859
687194820761|5176
687194820761|7610
687194820761|7897
687194820761|8702
687194820761|12505
687194820761|12990
687194820762|193
687194820762|1023
687194820762|2834
687194820762|6371
687194820762|6374
687194820762|7897
687194820762|8702
687194820762|9867
687194820762|12505
687194820762|12990
962072727919|13529
962072727920|5104
962072727920|13529
962072727928|591
962072727928|2876
962072727939|591
962072727939|1532
962072727939|2876
962072727941|591
962072727941|2007
962072727941|2876
962072727941|6933
481036391031|6405
481036391035|14054
755914298231|1860
755914298231|2859
755914298231|12003
755914298233|1860
755914298233|2863
755914298233|6456
755914298233|9488
755914298236|1860
755914298236|2120
755914298236|3042
755914298236|9488
755914298236|15608
755914298238|469
755914298238|1860
755914298238|6331
755914298238|9488
755914298242|1034
755914298242|1860
755914298242|2118
755914298249|7550
755914298249|9043
755914298249|9073
755914298249|9261
755914298254|1860
755914298254|3042
755914298254|7550
755914298254|8725
755914298254|10081
755914298254|12303
755914298254|13493
755914298255|6433
755914298255|9043
755914298255|9073
755914298255|9261
755914298255|10498
755914298257|141
755914298257|8725
755914298257|9288
755914298257|11375
755914298257|15818
755914298258|3042
755914298258|5777
755914298258|6358
755914298258|7550
755914298258|7581
755914298258|8830
755914298258|13493
755914298261|146
755914298261|1860
755914298261|2040
755914298261|3078
755914298261|6953
755914298261|8632
755914298261|11993
755914298262|146
755914298262|587
755914298262|1860
755914298262|2040
755914298262|2055
755914298262|3078
755914298262|5534
755914298262|11277
755914298264|146
755914298264|1989
755914298264|2040
755914298264|9991
755914298264|11597
755914298264|11993
755914298264|12168
755914298267|1997
755914298267|2055
755914298267|2885
755914298267|6401
755914298267|6426
755914298267|11277
755914298276|1767
755914298276|1860
755914298276|6541
755914298276|6920
755914298276|12183
755914298282|1767
755914298282|2894
755914298282|2945
755914298282|6541
755914298282|12183
755914298282|12590
755914298283|1860
755914298283|2834
755914298283|5164
755914298283|6541
755914298283|6920
755914298283|11255
755914298285|794
755914298285|2053
755914298285|2802
755914298285|9474
755914298285|12076
755914298285|12481
755914298286|2053
755914298286|7557
755914298286|7654
755914298286|11739
755914298286|12076
755914298286|12481
755914298287|1028
755914298287|6499
755914298287|6942
755914298287|7557
755914298287|7654
755914298287|11739
755914298287|12076
755914298288|543
755914298288|2053
755914298288|2802
755914298288|9059
755914298288|12481
755914298288|15153
755914298289|2781
755914298289|3052
755914298289|6942
755914298289|7218
755914298289|7557
755914298289|7654
755914298289|11716
755914298289|11739
687194821567|205
687194821567|2954
687194821567|3016
687194821567|3058
687194821567|5587
687194821567|5870
687194821567|9177
687194821571|289
687194821571|3058
687194821571|5166
687194821571|5870
687194821571|6458
687194821571|9188
687194821572|2788
687194821572|4967
687194821572|9635
687194821577|1524
687194821577|3056
687194821577|6403
687194821577|6422
687194821577|9238
687194821577|9246
687194821580|1524
687194821580|2108
687194821580|11321
687194821581|2122
687194821581|3077
687194821581|9238
687194821581|11581
687194821584|800
687194821584|2049
687194821584|9238
687194821585|2918
687194821585|3077
687194821585|6406
687194821585|11581
687194821589|1908
687194821589|2879
687194821589|9097
687194821589|9238
687194821593|794
687194821593|1524
687194821593|1909
687194821593|9149
687194821593|14478
687194821596|1175
687194821596|1524
687194821596|2822
687194821596|7137
687194821596|9248
687194821596|10432
687194821596|11305
687194821596|11318
687194821596|12819
687194821601|1175
687194821601|2822
687194821601|3000
687194821601|6486
687194821601|7137
687194821601|7562
687194821601|9235
687194821601|9463
687194821601|10432
687194821601|11305
687194821601|11318
687194821601|12819
687194821602|1524
687194821602|4965
687194821602|5147
687194821602|6405
687194821602|9287
687194821602|9332
687194821602|10432
687194821602|14493
687194821603|2819
687194821603|2820
687194821603|2822
687194821603|6645
687194821603|7137
687194821603|12581
687194821604|1175
687194821604|2034
687194821604|6664
687194821604|7137
687194821604|7218
687194821604|7575
687194821604|10432
687194821604|11305
687194821604|11318
687194821604|11539
687194821604|12819
687194821612|469
687194821612|1524
687194821612|5067
687194821612|5147
687194821612|5438
687194821612|9038
687194821612|9152
687194821612|9197
755914298351|6357
755914298351|9176
755914298359|792
755914298359|1860
755914298359|5105
755914298359|12211
755914298367|1759
755914298367|1860
755914298367|2005
755914298367|2853
687194821633|1524
687194821633|1998
687194821633|2010
687194821633|6300
687194821633|7016
687194821633|13654
687194821634|1524
687194821634|4849
687194821634|6190
687194821634|6397
687194821634|11379
687194821634|15683
687194821639|1524
687194821639|6397
687194821639|6401
687194821639|6991
687194821639|9324
687194821643|2795
687194821643|9339
687194821643|11642
687194821650|2930
687194821650|3012
687194821650|6377
687194821651|1524
687194821651|6940
687194821651|7548
687194821659|1410
687194821659|1524
687194821659|1668
687194821659|7108
687194821659|9085
687194821659|9272
687194821659|11122
687194821662|1410
687194821662|1668
687194821662|2054
687194821662|2058
687194821662|2830
687194821662|9085
687194821662|9272
687194821662|11122
687194821662|11692
755914298404|569
755914298404|758
755914298404|2952
755914298404|2961
755914298404|11875
755914298407|758
755914298407|2952
755914298407|2961
755914298407|7354
755914298407|12087
755914298407|13758
755914298410|459
755914298410|569
755914298410|758
755914298410|2952
755914298410|2961
755914298410|6370
755914298410|6962
755914298410|11875
893353251885|758
893353251885|2038
893353251888|758
893353251888|1171
893353251888|2095
893353251889|2038
893353251889|3090
893353251890|758
893353251890|1171
893353251890|11560
893353251891|1171
893353251891|2095
893353251891|5822
893353251891|9317
893353251896|545
893353251896|2095
893353251896|5822
893353251896|6438
893353251901|58
1030792205388|758
1030792205388|12752
1030792205389|758
1030792205389|3050
1030792205391|758
1030792205391|7005
1030792205392|6435
1030792205393|758
1030792205393|7880
1030792205393|12752
893353251930|2936
893353251930|3069
893353251930|5244
893353251930|5272
893353251935|1986
893353251935|2936
893353251935|2982
1030792205409|147
1030792205409|758
1030792205410|758
1030792205410|9224
1030792205418|758
1030792205418|2864
1030792205418|9224
1030792205420|9224
1030792205420|11339
1030792205423|758
1030792205423|9269
1099511682162|8534
1099511682163|758
1099511682163|3004
687194821756|1410
687194821756|2000
687194821756|2032
687194821756|5291
687194821756|5399
687194821760|1410
687194821760|2032
687194821760|7489
687194821760|9266
687194821762|2000
687194821762|2032
687194821762|2915
687194821762|9661
687194821762|10416
687194821764|1410
687194821764|2000
687194821764|2032
687194821764|5191
687194821764|5387
687194821769|2023
687194821769|2981
687194821769|6432
687194821769|9296
687194821769|9299
687194821777|807
687194821777|978
687194821777|9227
687194821777|11337
687194821778|138
687194821778|11337
687194821778|12943
687194821781|807
687194821781|978
687194821781|1172
687194821781|9065
687194821781|11337
687194821783|138
687194821783|2957
687194821783|6069
687194821783|11337
687194821783|12943
687194821786|1410
687194821786|6545
687194821786|13134
687194821788|1410
687194821788|1671
687194821788|5795
687194821788|9172
687194821789|1410
687194821789|1671
687194821789|5795
687194821789|7628
687194821789|11754
687194821793|1410
687194821793|1671
687194821793|5093
687194821793|5795
687194821793|10883
687194821793|11754
687194821793|11813
687194821795|581
687194821795|5795
687194821795|7362
687194821795|7715
687194821795|11754
687194821797|581
687194821797|5795
687194821797|7362
687194821797|9227
687194821797|11668
687194821797|11776
687194821798|1410
687194821798|1671
687194821798|2012
687194821798|2818
687194821798|5795
687194821798|9172
687194821800|139
687194821800|592
687194821800|5647
687194821800|6038
687194821800|10130
687194821800|14033
687194821801|1410
687194821801|1760
687194821801|2087
687194821801|2115
687194821801|11622
687194821804|139
687194821804|1187
687194821804|6038
687194821804|7733
687194821804|10130
687194821804|14033
687194821804|15280
893353252223|6
893353252223|11634
893353252225|6
893353252225|2055
893353252225|10911
893353252226|6
893353252226|11634
893353252226|12894
893353252232|1154
893353252232|2055
893353252232|10167
893353252232|10911
687194822036|4
687194822036|579
687194822036|2843
687194822036|3032
687194822036|5238
687194822036|7572
687194822036|7692
687194822036|9095
687194822036|11517
687194822036|11858
687194822037|4
687194822037|579
687194822037|598
687194822037|776
687194822037|787
687194822037|5091
687194822037|5328
687194822037|11858
687194822037|14099
687194822038|4
687194822038|579
687194822038|2843
687194822038|3032
687194822038|5119
687194822038|6216
687194822038|7572
687194822038|7880
687194822038|9051
687194822038|10727
687194822038|11517
687194822038|11858
687194822039|4
687194822039|580
687194822039|593
687194822039|2843
687194822039|5119
687194822039|5502
687194822039|7572
687194822039|7880
687194822039|8709
687194822039|9816
687194822039|10727
687194822039|11185
687194822039|11517
687194822039|11858
687194822042|593
687194822042|1205
687194822042|2047
687194822042|2090
687194822042|2836
687194822042|5119
687194822042|5502
687194822042|7572
687194822042|7589
687194822042|7880
687194822042|9816
687194822042|10727
687194822042|11185
687194822042|11354
687194822042|11517
687194822042|11858
687194822042|15692
687194822054|4
687194822054|1193
687194822054|2859
687194822054|5096
687194822054|5979
687194822054|7830
687194822054|9230
687194822054|11633
687194822054|12447
687194822054|13003
687194822054|13454
687194822059|1193
687194822059|5096
687194822059|6064
687194822059|6946
687194822059|7604
687194822059|7668
687194822059|7830
687194822059|8300
687194822059|9230
687194822059|10122
687194822059|13800
687194822059|15552
687194822060|4
687194822060|2010
687194822060|5165
687194822060|6946
687194822060|7668
687194822060|9087
687194822060|9230
687194822060|13665
687194822060|14538
687194822069|4
687194822069|2041
687194822069|7440
687194822069|9074
1030792205756|94
1030792205756|6969
1030792205758|94
1030792205758|5102
1030792205758|7509
1030792205766|94
1030792205766|5102
1030792205766|6578
1030792205766|7509
1030792205766|10335
1030792205768|15565
1030792205772|94
1030792205772|6969
1030792205772|11537
824633775592|2959
824633775592|2985
893353252340|12815
893353252341|6402
893353252341|12815
893353252344|94
893353252344|6369
1030792205820|94
1030792205820|5854
1030792205822|5854
1030792205822|9068
824633775622|1181
824633775622|2006
824633775622|5777
824633775622|10037
824633775622|10093
824633775622|11639
824633775622|12019
824633775626|2993
824633775626|5147
824633775626|6953
824633775626|9356
824633775626|10037
824633775626|10093
824633775626|12019
824633775628|7034
824633775628|7798
824633775628|9356
824633775628|9661
824633775628|10093
824633775628|11700
824633775631|2006
824633775631|5093
824633775631|5210
824633775631|5777
824633775631|7545
824633775631|11237
824633775635|1149
824633775635|5156
824633775635|6458
824633775639|7558
824633775639|11959
824633775643|1749
824633775643|11959
824633775646|1170
824633775646|6458
824633775647|1170
824633775647|2000
824633775651|1171
824633775654|6946
824633775654|9178
824633775654|9245
824633775654|11552
824633775658|1205
824633775658|2093
824633775658|5989
824633775658|11711
824633775658|14100
824633775659|9178
824633775659|9245
824633775659|9255
824633775659|13189
824633775660|3013
824633775660|7594
824633775660|9245
824633775665|778
824633775665|5055
824633775665|6882
824633775665|13632
824633775670|778
824633775670|1149
824633775670|2897
824633775670|5104
824633775670|5251
824633775670|12082
824633775670|12771
824633775672|1149
824633775672|5104
824633775672|5251
824633775672|5907
824633775672|6989
824633775672|12292
824633775672|12771
824633775672|14389
824633775674|7022
824633775674|7549
824633775674|8735
824633775674|9917
824633775675|1149
824633775675|7010
824633775675|12457
824633775676|5125
824633775676|5468
824633775676|8735
824633775681|1149
824633775681|9917
824633775681|10721
824633775681|11351
824633775684|2080
824633775684|5091
824633775685|1149
824633775685|6353
824633775685|9917
824633775685|10721
824633775685|11351
824633775685|14012
824633775689|2905
824633775689|7015
824633775690|7546
824633775690|9917
824633775690|10721
824633775690|11351
824633775693|7033
824633775693|11679
824633775693|13913
824633775703|2824
824633775703|6011
824633775703|11679
824633775704|2981
824633775704|3038
824633775706|458
824633775706|7033
824633775706|9421
824633775706|13913
824633775707|1149
824633775707|2894
824633775707|5101
824633775707|11576
824633775711|9037
824633775711|11561
824633775711|11576
824633775714|1149
824633775714|2915
824633775718|1149
824633775718|12514
824633775722|2838
824633775722|7139
824633775722|7727
824633775722|9087
824633775724|1149
824633775724|4929
824633775724|7510
824633775724|13295
824633775727|4929
824633775727|5432
824633775727|6930
824633775727|13295
824633775729|589
824633775729|2810
824633775730|1149
824633775730|4929
824633775730|9261
824633775730|10233
824633775735|1149
824633775735|1674
824633775735|2071
824633775735|2864
824633775735|5448
824633775735|7510
824633775735|7872
824633775735|11703
824633775739|1149
824633775739|2864
824633775739|2971
824633775739|5432
824633775739|6760
824633775739|6940
824633775739|11703
824633775739|13040
824633775991|1153
824633775991|9099
824633775991|12632
824633775994|3072
824633775994|5149
824633775994|12632
618475345794|1191
618475345794|2019
618475345794|13141
618475345800|2019
618475345800|2890
618475345800|2918
618475345800|12667
618475345803|2019
618475345803|2890
618475345803|8508
618475345803|9195
618475345803|12667
618475345804|148
618475345804|2019
618475345804|2918
618475345804|6298
618475345804|11248
687194822547|148
687194822547|5803
687194822547|6369
687194822547|7030
687194822547|7524
687194822547|9335
687194822550|795
687194822550|7524
687194822550|9227
343597438878|1093
343597438878|1615
343597438878|6962
343597438878|7030
343597438878|11637
343597438878|12865
343597438879|1093
343597438879|5191
343597438879|6465
343597438879|6962
343597438879|9988
343597438879|11559
687194822884|1761
687194822885|6
687194822885|5059
687194822886|8526
687194822889|7581
687194822892|1761
687194822892|10473
687194822894|3070
687194822895|6
687194822895|2822
687194822898|2816
687194822899|1153
824633776375|6404
824633776376|5310
824633776376|6404
824633776378|11601
824633776383|11601
824633776383|12048
824633776385|13695
1030792206596|10024
1030792206598|2949
1030792206598|6976
1030792206600|1021
618475346187|6
618475346187|790
618475346187|9058
618475346187|9230
618475346187|9237
618475346190|790
618475346190|6934
618475346190|11646
618475346192|139
618475346192|790
618475346192|2002
618475346192|6934
618475346195|6
618475346195|580
618475346196|978
618475346198|6
618475346198|2853
618475346199|1199
618475346201|6
618475346201|9181
962072729889|2904
755914299685|5170
755914299685|6395
755914299685|8607
755914299686|295
755914299686|2830
755914299686|14177
755914299697|414
755914299697|574
755914299697|11637
755914299698|414
755914299698|2049
755914299698|2955
755914299698|2971
755914299699|414
755914299699|2049
755914299699|3044
755914299699|8204
755914299702|2049
755914299702|2971
755914299702|9032
755914299702|9256
755914299705|414
755914299705|3084
755914299705|5167
755914299705|5901
755914299705|6143
755914299705|6476
755914299705|8545
755914299705|9126
755914299706|414
755914299706|1672
755914299706|2957
755914299706|5901
755914299706|11896
755914299706|14114
755914299711|2986
755914299712|4847
755914299717|1452
755914299717|4847
755914299718|1985
687194823147|7004
687194823147|7005
687194823148|448
687194823148|8606
687194823149|6956
687194823149|7005
687194823150|12013
687194823155|10173
687194823156|448
687194823156|7005
687194823156|12119
893353253370|448
893353253370|1028
893353253370|11695
893353253371|448
893353253371|6416
893353253371|9037
893353253371|11695
893353253372|448
893353253372|1028
893353253372|3025
893353253372|6963
893353253376|3078
893353253381|3043
893353253381|5057
893353253381|5428
893353253381|6508
893353253381|6819
893353253381|6981
893353253381|8424
755914299918|2791
755914299918|2912
755914299918|8500
755914299920|2791
755914299920|2857
755914299920|8075
755914299920|8500
755914299925|1860
755914299925|7582
755914299925|7734
755914299925|9368
755914299925|14308
893353253401|1761
893353253401|4930
893353253401|5756
893353253401|6307
893353253401|12293
893353253401|13247
893353253402|142
893353253402|2983
893353253402|3009
893353253402|4916
893353253402|13755
893353253409|284
893353253409|5102
893353253409|6026
893353253411|142
893353253411|2983
893353253411|4916
893353253411|6935
893353253411|6944
893353253411|9321
755914299942|295
755914299942|2780
755914299942|13978
755914299951|1546
755914299951|1860
755914299951|2105
755914299951|8147
893353253430|1761
893353253430|1984
893353253430|5090
893353253430|7125
893353253430|11502
893353253430|14413
893353253432|471
893353253432|1761
893353253432|6641
893353253432|7125
893353253432|9763
893353253432|11502
893353253434|1984
893353253434|2103
893353253434|5090
893353253434|5991
893353253434|7125
893353253434|11502
893353253434|12466
893353253436|1761
893353253436|1984
893353253436|5153
893353253436|5728
893353253436|7050
893353253436|8665
893353253436|10729
893353253438|1984
893353253438|5090
893353253438|7125
893353253438|7561
893353253438|7563
893353253438|9331
893353253440|141
893353253440|570
893353253440|1984
893353253440|2044
893353253440|5153
893353253440|6981
893353253440|7050
893353253440|8665
893353253447|1761
893353253447|9895
893353253447|10054
893353253450|2055
893353253450|2840
893353253450|9895
893353253450|10054
893353253452|1761
893353253452|6028
893353253452|9377
893353253452|9895
893353253452|10054
893353253456|2777
893353253456|7566
893353253456|10054
893353253457|2840
893353253457|8029
893353253457|14009
893353253458|5785
893353253458|6028
893353253458|7521
893353253458|8754
893353253458|9895
893353253458|10054
893353253461|2896
893353253461|10054
893353253461|15468
893353253464|1761
893353253464|5642
893353253464|6961
893353253464|9359
893353253464|9686
893353253465|1761
893353253465|5149
893353253465|6961
893353253465|9120
893353253465|9359
893353253465|9686
893353253465|11590
893353253466|1452
893353253466|8191
893353253466|8835
893353253466|12436
893353253467|3093
893353253467|6843
893353253469|1761
893353253469|5149
893353253469|5914
893353253469|6406
893353253469|6961
893353253469|7576
893353253469|9120
893353253469|11399
893353253472|3072
893353253472|3093
893353253472|6843
893353253475|2005
893353253475|6418
893353253475|6539
893353253475|7083
893353253475|8988
893353253475|10300
893353253478|2914
893353253478|3074
893353253478|6539
893353253478|7083
893353253478|12450
893353253481|782
893353253481|2005
893353253481|6418
893353253481|7083
893353253481|7567
893353253481|8988
893353253481|9497
893353253481|10300
893353253482|279
893353253482|2828
893353253482|5108
893353253482|5683
893353253482|6637
893353253482|7083
893353253482|13908
893353253490|3074
893353253490|4999
893353253490|6389
893353253490|8887
893353253493|2828
893353253493|6637
893353253493|6681
893353253493|6696
893353253493|7083
893353253493|12103
893353253493|13805
893353253493|13908
755914300024|1176
755914300024|2777
755914300024|3003
755914300024|5064
755914300024|6745
755914300024|7509
755914300024|9801
755914300024|13758
755914300024|15608
755914300026|2917
755914300026|2931
755914300026|3081
755914300026|5064
755914300026|7509
755914300026|9101
755914300026|9280
755914300026|9801
755914300026|13758
755914300026|15608
755914300029|1548
755914300029|2917
755914300029|2931
755914300029|3081
755914300029|5064
755914300029|7509
755914300029|7604
755914300029|9280
755914300029|10979
755914300029|11250
755914300029|13758
755914300029|15839
755914300036|1505
755914300036|2853
755914300036|5115
755914300036|6978
755914300036|9032
755914300036|9195
755914300036|10358
755914300043|1174
755914300043|1199
755914300043|1768
755914300043|1860
755914300043|6072
755914300043|7779
755914300043|9354
755914300043|11550
