Post.id|Person.id
893353252848|6597069766659
893353252849|6597069766659
893353252850|6597069766659
824633776115|6597069766659
824633776116|6597069766659
824633776117|6597069766659
824633776118|6597069766659
824633776119|6597069766659
824633776120|6597069766659
824633776121|6597069766659
824633776122|6597069766659
824633776123|6597069766659
824633776124|6597069766659
824633776125|6597069766659
824633776126|6597069766659
824633776127|6597069766659
824633776128|6597069766659
549755869185|6597069766659
549755869186|6597069766659
549755869187|6597069766659
549755869188|6597069766659
549755869189|6597069766659
549755869190|6597069766659
549755869191|6597069766659
549755869192|6597069766659
549755869193|6597069766659
549755869194|6597069766659
549755869195|6597069766659
549755869196|6597069766659
549755869197|6597069766659
549755869198|6597069766659
549755869199|6597069766659
549755869200|6597069766659
549755869201|6597069766659
687194822674|6597069766659
687194822675|6597069766659
687194822676|6597069766659
687194822677|6597069766659
687194822678|6597069766659
687194822679|6597069766659
687194822680|6597069766659
412316915737|6597069766659
412316915738|6597069766659
412316915739|6597069766659
412316915740|6597069766659
412316915741|6597069766659
412316915742|6597069766659
412316915743|6597069766659
412316915744|6597069766659
412316915745|6597069766659
412316915746|6597069766659
412316915747|6597069766659
412316915748|6597069766659
412316915749|6597069766659
412316915750|6597069766659
412316915751|6597069766659
412316915752|6597069766659
412316915753|6597069766659
549755869226|6597069766659
549755869227|6597069766659
549755869228|6597069766659
549755869229|6597069766659
549755869230|6597069766659
549755869231|6597069766659
549755869232|6597069766659
549755869233|6597069766659
1030792206386|6597069766659
1030792206387|6597069766659
1030792206388|6597069766659
1030792206389|6597069766659
1030792206390|6597069766659
1030792206391|6597069766659
1030792206392|6597069766659
1030792206393|6597069766659
1030792206394|6597069766659
1030792206395|6597069766659
1030792206396|6597069766659
1030792206397|6597069766659
1030792206398|6597069766659
1030792206399|6597069766659
1030792206400|6597069766659
824633776193|6597069766659
481036392514|6597069766659
481036392515|6597069766659
481036392516|6597069766659
481036392517|6597069766659
481036392518|6597069766659
481036392519|6597069766659
481036392520|6597069766659
481036392521|6597069766659
481036392522|6597069766659
274877962325|6597069766659
274877962326|6597069766659
274877962327|6597069766659
274877962328|6597069766659
274877962329|6597069766659
274877962330|6597069766659
274877962331|6597069766659
274877962332|6597069766659
274877962333|6597069766659
274877962334|6597069766659
274877962335|6597069766659
274877962336|6597069766659
274877962337|6597069766659
274877962338|6597069766659
274877962339|6597069766659
549755869284|6597069766659
549755869285|6597069766659
549755869286|6597069766659
549755869287|6597069766659
549755869288|6597069766659
549755869289|6597069766659
549755869290|6597069766659
549755869291|6597069766659
549755869292|6597069766659
549755869293|6597069766659
274877962350|6597069766659
274877962351|6597069766659
274877962352|6597069766659
274877962353|6597069766659
274877962354|6597069766659
274877962355|6597069766659
274877962356|6597069766659
274877962357|6597069766659
274877962358|6597069766659
274877962359|6597069766659
274877962360|6597069766659
274877962361|6597069766659
274877962362|6597069766659
274877962363|6597069766659
274877962364|6597069766659
274877962365|6597069766659
274877962366|6597069766659
412316915839|6597069766659
549755869312|6597069766659
549755869313|6597069766659
549755869314|6597069766659
549755869315|6597069766659
549755869316|6597069766659
549755869317|6597069766659
549755869318|6597069766659
549755869319|6597069766659
549755869320|6597069766659
549755869321|6597069766659
549755869322|6597069766659
549755869323|6597069766659
549755869324|6597069766659
549755869325|6597069766659
549755869326|6597069766659
549755869327|6597069766659
549755869328|6597069766659
549755869329|6597069766659
549755869330|6597069766659
549755869331|6597069766659
481036392602|6597069766659
481036392603|6597069766659
481036392604|6597069766659
481036392605|6597069766659
481036392606|6597069766659
481036392607|6597069766659
481036392608|6597069766659
481036392609|6597069766659
481036392610|6597069766659
481036392611|6597069766659
481036392612|6597069766659
481036392613|6597069766659
481036392614|6597069766659
481036392615|6597069766659
481036392616|6597069766659
481036392617|6597069766659
481036392618|6597069766659
481036392619|6597069766659
343597439148|6597069766659
343597439149|6597069766659
343597439150|6597069766659
343597439151|6597069766659
343597439152|6597069766659
343597439153|6597069766659
343597439154|6597069766659
343597439155|6597069766659
343597439156|6597069766659
343597439157|6597069766659
343597439158|6597069766659
343597439159|6597069766659
343597439160|6597069766659
687194822875|6597069767398
687194822876|6597069767398
687194822883|17592186044857
824633776372|17592186044857
1030792206595|17592186044857
618475346186|17592186044857
618475346194|17592186044857
618475346206|17592186044857
962072729887|17592186044857
755914299682|17592186044857
755914299688|17592186044857
755914299694|17592186044857
755914299703|17592186044857
755914299707|17592186044857
687194822983|17592186044857
687194822984|17592186044857
687194822985|17592186044857
687194822986|17592186044857
687194822987|17592186044857
687194822988|17592186044857
687194822989|17592186044857
687194822990|17592186044857
687194822991|17592186044857
687194822992|17592186044857
687194822993|17592186044857
687194822994|17592186044857
687194822995|17592186044857
687194822996|17592186044857
687194822997|17592186044857
687194822998|17592186044857
687194822999|17592186044857
687194823000|17592186044857
687194823001|17592186044857
687194823002|17592186044857
755914299739|17592186044857
755914299740|17592186044857
549755869533|17592186044857
549755869534|17592186044857
549755869535|17592186044857
549755869536|17592186044857
549755869537|17592186044857
549755869538|17592186044857
549755869539|17592186044857
549755869540|17592186044857
549755869541|17592186044857
549755869542|17592186044857
549755869543|17592186044857
549755869544|17592186044857
549755869545|17592186044857
755914299754|17592186044857
755914299755|17592186044857
755914299756|17592186044857
755914299757|17592186044857
755914299758|17592186044857
755914299759|17592186044857
755914299760|17592186044857
755914299761|17592186044857
755914299762|17592186044857
755914299763|17592186044857
755914299764|17592186044857
755914299765|17592186044857
755914299766|17592186044857
1030792206711|17592186044857
1030792206712|17592186044857
1030792206713|17592186044857
1030792206714|17592186044857
1030792206715|17592186044857
1030792206716|17592186044857
1030792206717|17592186044857
1030792206718|17592186044857
1030792206719|17592186044857
1030792206720|17592186044857
1030792206721|17592186044857
1030792206722|17592186044857
1030792206723|17592186044857
1030792206724|17592186044857
1030792206725|17592186044857
755914299783|17592186044857
755914299784|17592186044857
755914299785|17592186044857
755914299786|17592186044857
1030792206731|17592186044857
1030792206732|17592186044857
1030792206733|17592186044857
1030792206734|17592186044857
1030792206735|17592186044857
1030792206736|17592186044857
1030792206737|17592186044857
618475346322|17592186044857
618475346323|17592186044857
618475346324|17592186044857
618475346325|17592186044857
618475346326|17592186044857
618475346327|17592186044857
618475346328|17592186044857
618475346329|17592186044857
618475346330|17592186044857
618475346331|17592186044857
618475346332|17592186044857
618475346333|17592186044857
618475346334|17592186044857
618475346335|17592186044857
618475346336|17592186044857
618475346337|17592186044857
618475346338|17592186044857
618475346339|17592186044857
824633776548|17592186044857
824633776549|17592186044857
824633776550|17592186044857
824633776551|17592186044857
824633776552|17592186044857
962072730025|17592186044857
962072730026|17592186044857
962072730027|17592186044857
962072730028|17592186044857
962072730029|17592186044857
962072730030|17592186044857
962072730031|17592186044857
962072730032|17592186044857
962072730033|17592186044857
962072730034|17592186044857
962072730035|17592186044857
962072730036|17592186044857
962072730037|17592186044857
962072730038|17592186044857
962072730039|17592186044857
962072730040|17592186044857
962072730041|17592186044857
962072730042|17592186044857
962072730043|17592186044857
962072730044|17592186044857
1030792206781|17592186044857
1030792206782|17592186044857
1030792206783|17592186044857
1030792206784|17592186044857
1030792206785|17592186044857
618475346370|17592186044857
618475346371|17592186044857
618475346372|17592186044857
618475346373|17592186044857
618475346374|17592186044857
618475346375|17592186044857
618475346376|17592186044857
618475346377|17592186044857
618475346378|17592186044857
618475346379|17592186044857
618475346380|17592186044857
618475346381|17592186044857
618475346382|17592186044857
618475346383|17592186044857
618475346384|17592186044857
618475346385|17592186044857
618475346386|17592186044857
687194823123|17592186044857
687194823124|17592186044857
687194823125|17592186044857
687194823126|17592186044857
687194823127|17592186044857
893353253336|17592186044857
893353253337|17592186044857
893353253338|17592186044857
893353253339|17592186044857
893353253340|17592186044857
893353253341|17592186044857
893353253342|17592186044857
893353253343|17592186044857
893353253344|17592186044857
893353253345|17592186044857
893353253346|17592186044857
893353253347|17592186044857
893353253348|17592186044857
893353253349|17592186044857
893353253350|17592186044857
893353253351|17592186044857
893353253352|17592186044857
893353253353|17592186044857
687194823146|19791209300608
893353253365|19791209300608
893353253379|19791209300608
893353253385|19791209300608
893353253387|19791209300608
755914299917|19791209300608
893353253398|19791209300608
755914299941|19791209300608
755914299948|19791209300608
893353253427|19791209300608
893353253429|19791209300608
893353253441|19791209300608
893353253443|19791209300608
893353253462|19791209300608
893353253474|19791209300608
755914300022|19791209300608
755914300030|19791209300608
755914300041|19791209300608
893353253530|19791209300608
893353253532|19791209300608
962072730284|21990232556220
962072730290|21990232556220
687194823365|21990232556220
1030792207060|21990232556220
893353253594|21990232556220
755914300127|21990232556220
755914300148|21990232556220
755914300159|21990232556220
755914300166|21990232556220
893353253658|21990232556220
755914300197|21990232556220
755914300213|21990232556220
962072730423|26388279067571
824633776953|26388279067571
893353253704|26388279067571
893353253720|26388279067571
893353253723|26388279067571
893353253743|26388279067571
893353253744|26388279067571
893353253745|26388279067571
893353253746|26388279067571
893353253747|26388279067571
893353253748|26388279067571
893353253749|26388279067571
1099511683958|26388279067571
1099511683959|26388279067571
1099511683960|26388279067571
1099511683961|26388279067571
1099511683962|26388279067571
1099511683963|26388279067571
1099511683964|26388279067571
1099511683965|26388279067571
1099511683966|26388279067571
1099511683967|26388279067571
1099511683968|26388279067571
1099511683969|26388279067571
1030792207234|26388279067571
1030792207235|26388279067571
1030792207236|26388279067571
1030792207237|26388279067571
1030792207238|26388279067571
1030792207239|26388279067571
1030792207240|26388279067571
1030792207241|26388279067571
1030792207242|26388279067571
1030792207243|26388279067571
1030792207244|26388279067571
893353253773|26388279067571
893353253774|26388279067571
893353253775|26388279067571
893353253776|26388279067571
893353253777|26388279067571
893353253778|26388279067571
893353253779|26388279067571
893353253780|26388279067571
893353253781|26388279067571
893353253782|26388279067571
893353253783|26388279067571
962072730520|26388279067571
962072730529|26388279067571
962072730530|26388279067571
962072730531|26388279067571
962072730532|26388279067571
962072730533|26388279067571
962072730534|26388279067571
962072730535|26388279067571
962072730536|26388279067571
962072730537|26388279067571
962072730538|26388279067571
962072730539|26388279067571
962072730540|26388279067571
962072730541|26388279067571
962072730542|26388279067571
1030792207279|26388279067571
893353253808|26388279067571
893353253809|26388279067571
1030792207283|28587302322308
1030792207284|28587302322308
1030792207285|28587302322308
1030792207286|28587302322308
1030792207287|28587302322308
1030792207288|28587302322308
1030792207289|28587302322308
1030792207290|28587302322308
1030792207291|28587302322308
1030792207292|28587302322308
962072730557|28587302322308
962072730558|28587302322308
962072730559|28587302322308
962072730560|28587302322308
962072730561|28587302322308
962072730562|28587302322308
962072730563|28587302322308
962072730564|28587302322308
962072730565|28587302322308
962072730566|28587302322308
962072730567|28587302322308
1099511684095|28587302322308
1099511684096|28587302322308
1099511684097|28587302322308
1099511684098|28587302322308
1099511684099|28587302322308
1099511684100|28587302322308
1099511684101|28587302322308
1030792207382|32985348833890
1030792207383|32985348833890
1030792207403|32985348834053
1030792207404|32985348834053
1030792207405|32985348834053
1030792207406|32985348834053
1030792207407|32985348834053
1030792207408|32985348834053
1099511684145|32985348834053
1099511684146|32985348834053
1099511684147|32985348834053
1099511684148|32985348834053
1099511684149|32985348834053
1099511684150|32985348834053
1099511684151|32985348834053
1099511684152|32985348834053
1030792207417|32985348834053
1030792207418|32985348834053
1030792207419|32985348834053
1030792207420|32985348834053
1030792207421|32985348834053
1030792207422|32985348834053
1030792207423|32985348834053
343597440129|378
343597440145|378
893353254041|378
481036393642|378
755914300606|378
137439010000|378
687194823909|378
137439010026|378
687194823915|378
137439010047|378
687194823945|378
137439010062|378
962072730909|378
687194823976|378
687194823991|378
137439010105|378
893353254207|378
137439010129|378
687194824030|378
893353254248|378
137439010167|378
481036393861|378
481036393862|378
481036393863|378
481036393864|378
481036393865|378
481036393866|378
481036393867|378
481036393868|378
481036393869|378
481036393870|378
481036393871|378
481036393872|378
893353254289|378
893353254290|378
893353254291|378
893353254292|378
893353254293|378
893353254294|378
893353254295|378
893353254296|378
893353254297|378
893353254298|378
893353254299|378
893353254300|378
893353254301|378
893353254302|378
481036393887|378
481036393888|378
481036393889|378
481036393890|378
481036393891|378
481036393892|378
481036393893|378
481036393894|378
481036393895|378
481036393896|378
481036393897|378
481036393898|378
481036393899|378
481036393900|378
481036393901|378
618475347374|378
618475347375|378
618475347376|378
618475347377|378
343597440434|378
343597440435|378
343597440436|378
343597440437|378
412316917174|378
618475347383|378
618475347384|378
824633777593|378
824633777594|378
824633777595|378
824633777596|378
824633777597|378
824633777598|378
824633777599|378
824633777600|378
824633777601|378
824633777602|378
824633777603|378
1030792207812|378
1030792207813|378
1030792207814|378
1030792207815|378
1030792207816|378
1030792207817|378
1030792207818|378
1030792207819|378
1030792207820|378
1030792207821|378
1030792207822|378
824633777615|378
824633777616|378
824633777617|378
137439010258|378
137439010259|378
137439010260|378
137439010261|378
137439010262|378
137439010263|378
137439010264|378
137439010265|378
137439010266|378
687194824155|378
687194824156|378
687194824157|378
687194824158|378
687194824159|378
687194824160|378
687194824161|378
687194824162|378
687194824163|378
687194824164|378
687194824165|378
687194824166|378
687194824167|378
687194824168|378
687194824169|378
687194824170|378
687194824171|378
56825|378
56826|378
56827|378
56828|378
56829|378
56830|378
56831|378
56832|378
824633777665|378
824633777666|378
824633777667|378
824633777668|378
824633777669|378
824633777670|378
824633777671|378
824633777672|378
824633777673|378
824633777674|378
824633777675|378
824633777676|378
824633777677|378
824633777678|378
824633777679|378
824633777680|378
824633777681|378
824633777682|378
824633777683|378
343597440532|378
343597440533|378
343597440534|378
343597440535|378
343597440536|378
343597440537|378
343597440538|378
343597440539|378
343597440540|378
343597440541|378
343597440542|378
343597440543|378
343597440544|378
343597440545|378
343597440546|378
755914300963|378
618475347492|378
618475347493|378
618475347494|378
618475347495|378
618475347496|378
618475347497|378
618475347498|378
618475347499|378
618475347500|378
618475347501|378
618475347502|378
618475347503|378
618475347504|378
618475347505|378
481036394034|378
481036394035|378
481036394036|378
481036394037|378
481036394038|378
481036394039|378
481036394040|378
481036394041|378
755914300986|378
755914300987|378
755914300988|378
755914300989|378
755914300990|378
755914300991|378
755914300992|378
755914300993|378
755914300994|378
755914300995|378
755914300996|378
412316917317|378
412316917318|378
412316917319|378
962072731208|378
962072731209|378
962072731210|378
962072731211|378
962072731212|378
962072731213|378
962072731214|378
962072731215|378
962072731216|378
962072731217|378
962072731218|378
962072731219|378
962072731220|378
962072731221|378
962072731222|378
962072731223|378
412316917336|378
412316917337|378
412316917338|378
412316917339|378
412316917340|378
412316917341|378
412316917342|378
412316917343|378
412316917344|378
412316917345|378
412316917346|378
412316917347|378
412316917348|378
412316917349|378
412316917350|378
412316917351|378
412316917352|378
412316917353|378
412316917354|378
1030792207979|378
1030792207980|378
1030792207981|378
1030792207982|378
1030792207983|378
68719533701|378
68719533702|378
68719533703|378
687194824328|378
687194824329|378
687194824330|378
687194824331|378
687194824332|378
687194824333|378
687194824334|378
687194824335|378
687194824336|378
687194824337|378
687194824338|378
687194824339|378
687194824340|378
687194824341|378
687194824342|378
687194824343|378
687194824344|378
687194824345|378
687194824346|378
481036394139|378
481036394140|378
481036394141|378
343597440670|378
343597440671|378
343597440672|378
343597440673|378
343597440674|378
343597440675|378
343597440676|378
343597440677|378
343597440678|378
343597440679|378
343597440680|378
343597440681|378
343597440682|378
343597440683|378
343597440684|378
343597440685|378
343597440686|378
343597440687|378
343597440688|378
687194824369|378
687194824370|378
687194824371|378
687194824372|378
687194824373|378
687194824374|378
687194824375|378
687194824376|378
687194824377|378
687194824378|378
687194824379|378
687194824380|378
687194824381|378
687194824382|378
687194824383|378
687194824384|378
687194824385|378
687194824386|378
412316917443|2199023256437
824633777879|2199023256437
755914301159|2199023256437
343597440745|2199023256437
687194824442|2199023256437
68719533832|2199023256437
755914301193|2199023256437
962072731424|2199023256437
755914301229|2199023256437
687194824506|2199023256437
687194824512|2199023256437
137439010629|2199023256437
343597440858|2199023256437
618475347813|2199023256437
618475347828|2199023256437
68719533952|2199023256437
893353254799|2199023256437
618475347873|2199023256437
206158487470|2199023256437
549755871156|2199023256437
412316917691|2199023256437
481036394445|2199023256437
687194824657|2199023256437
893353254886|2199023256437
618475347947|2199023256437
962072731642|2199023256437
618475347970|2199023256437
137439010834|2199023256437
206158487577|2199023256437
824633778220|2199023256437
206158487598|2199023256437
687194824760|2199023256437
274877964363|2199023256437
412316917851|2199023256437
824633778284|2199023256437
1030792208511|2199023256437
893353255049|2199023256437
824633778314|2199023256437
687194824845|2199023256437
137439010963|2199023256437
206158487704|2199023256437
687194824864|2199023256437
343597441206|2199023256437
274877964482|2199023256437
1030792208601|2199023256437
412316917985|2199023256437
343597441253|2199023256437
343597441267|2199023256437
412316918009|2199023256437
137439011086|2199023256437
137439011102|2199023256437
343597441323|2199023256437
412316918070|2199023256437
137439011131|2199023256437
137439011143|2199023256437
137439011161|2199023256437
137439011177|2199023256437
137439011193|2199023256437
137439011194|2199023256437
412316918159|2199023256437
137439011224|2199023256437
137439011229|2199023256437
137439011236|2199023256437
137439011248|2199023256437
412316918197|2199023256437
137439011266|2199023256437
137439011271|2199023256437
412316918220|2199023256437
137439011284|2199023256437
137439011298|2199023256437
137439011308|2199023256437
137439011328|2199023256437
343597441552|2199023256437
137439011365|2199023256437
412316918323|2199023256437
412316918333|2199023256437
412316918335|2199023256437
412316918342|2199023256437
137439011406|2199023256437
137439011416|2199023256437
343597441640|2199023256437
137439011442|2199023256437
412316918390|2199023256437
137439011448|2199023256437
137439011466|2199023256437
137439011477|2199023256437
412316918438|2199023256437
137439011513|2199023256437
343597441729|2199023256437
137439011523|2199023256437
137439011544|2199023256437
137439011559|2199023256437
137439011573|2199023256437
137439011583|2199023256437
137439011601|2199023256437
137439011609|2199023256437
137439011614|2199023256437
137439011632|2199023256437
412316918588|2199023256437
343597441873|2199023256437
412316918618|2199023256437
412316918630|2199023256437
412316918638|2199023256437
343597441903|2199023256437
343597441916|2199023256437
137439011709|4398046511424
824633779070|4398046511424
343597441932|4398046511424
274877965213|4398046511424
274877965227|4398046511424
137439011766|4398046511424
962072732603|4398046511424
549755872194|4398046511424
962072732620|4398046511424
755914302430|4398046511424
343597442015|4398046511424
343597442031|4398046511424
343597442052|4398046511424
343597442065|4398046511424
343597442069|4398046511424
343597442083|4398046511424
962072732723|8796093022492
481036395596|8796093022492
618475349075|8796093022492
274877965401|8796093022492
893353256026|8796093022492
412316918906|8796093022492
618475349120|8796093022492
755914302593|8796093022492
893353256075|8796093022492
549755872407|8796093022492
481036395672|8796093022492
481036395687|8796093022492
481036395691|8796093022492
481036395705|8796093022492
481036395706|8796093022492
481036395721|8796093022492
481036395736|8796093022492
481036395751|8796093022492
481036395769|8796093022492
481036395778|8796093022492
481036395790|8796093022492
481036395793|8796093022492
481036395797|8796093022492
687194826010|8796093023133
343597442348|8796093023133
481036395825|8796093023133
824633779507|8796093023133
618475349308|8796093023133
687194826055|8796093023133
412316919129|8796093023133
412316919142|8796093023133
343597442410|8796093023133
343597442411|8796093023133
343597442412|8796093023133
343597442413|8796093023133
343597442414|8796093023133
343597442415|8796093023133
343597442416|8796093023133
343597442417|8796093023133
343597442418|8796093023133
343597442419|8796093023133
481036395892|8796093023133
481036395893|8796093023133
481036395894|8796093023133
481036395895|8796093023133
481036395896|8796093023133
481036395897|8796093023133
481036395898|8796093023133
481036395899|8796093023133
481036395900|8796093023133
481036395901|8796093023133
481036395902|8796093023133
481036395903|8796093023133
1030792209792|8796093023133
1030792209793|8796093023133
1030792209794|8796093023133
1030792209795|8796093023133
1030792209796|8796093023133
1030792209797|8796093023133
1030792209798|8796093023133
1030792209799|8796093023133
1030792209800|8796093023133
1030792209801|8796093023133
1030792209802|8796093023133
1030792209803|8796093023133
1030792209804|8796093023133
1030792209805|8796093023133
1030792209806|8796093023133
1030792209807|8796093023133
1030792209808|8796093023133
1030792209809|8796093023133
1030792209810|8796093023133
343597442451|8796093023133
893353256340|8796093023133
893353256341|8796093023133
893353256342|8796093023133
893353256343|8796093023133
893353256344|8796093023133
893353256345|8796093023133
893353256346|8796093023133
893353256347|8796093023133
893353256348|8796093023133
893353256349|8796093023133
893353256350|8796093023133
893353256351|8796093023133
893353256352|8796093023133
549755872673|8796093023133
549755872674|8796093023133
549755872675|8796093023133
549755872676|8796093023133
549755872677|8796093023133
549755872678|8796093023133
549755872679|8796093023133
549755872680|8796093023133
549755872681|8796093023133
549755872682|8796093023133
412316919211|8796093023133
412316919212|8796093023133
412316919213|8796093023133
412316919214|8796093023133
412316919215|8796093023133
412316919216|8796093023133
412316919217|8796093023133
412316919218|8796093023133
412316919219|8796093023133
412316919220|8796093023133
412316919221|8796093023133
343597442486|8796093023133
343597442487|8796093023133
343597442488|8796093023133
343597442489|8796093023133
343597442490|8796093023133
343597442491|8796093023133
343597442492|8796093023133
343597442493|8796093023133
343597442494|8796093023133
343597442495|8796093023133
343597442496|8796093023133
343597442497|8796093023133
343597442498|8796093023133
343597442499|8796093023133
343597442500|8796093023133
343597442501|8796093023133
343597442502|8796093023133
343597442503|8796093023133
343597442504|8796093023133
343597442505|8796093023133
1030792209866|8796093023133
1030792209867|8796093023133
1030792209868|8796093023133
1030792209869|8796093023133
1030792209870|8796093023133
1030792209871|8796093023133
1030792209872|8796093023133
1030792209873|8796093023133
893353256402|8796093023133
893353256403|8796093023133
893353256404|8796093023133
893353256405|8796093023133
893353256406|8796093023133
893353256407|8796093023133
893353256408|8796093023133
893353256409|8796093023133
412316919258|8796093023133
412316919259|8796093023133
412316919260|8796093023133
412316919261|8796093023133
412316919262|8796093023133
412316919263|8796093023133
412316919264|8796093023133
412316919265|8796093023133
412316919266|8796093023133
412316919267|8796093023133
412316919268|8796093023133
412316919269|8796093023133
962072733158|8796093023133
962072733159|8796093023133
962072733160|8796093023133
962072733161|8796093023133
962072733162|8796093023133
962072733163|8796093023133
962072733164|8796093023133
962072733165|8796093023133
962072733166|8796093023133
962072733167|8796093023133
962072733168|8796093023133
962072733169|8796093023133
962072733170|8796093023133
412316919283|8796093023133
412316919284|8796093023133
412316919285|8796093023133
412316919286|8796093023133
893353256439|8796093023133
893353256440|8796093023133
893353256441|8796093023133
893353256442|8796093023133
893353256443|8796093023133
893353256444|8796093023133
893353256445|8796093023133
893353256446|8796093023133
893353256447|8796093023133
893353256448|8796093023133
755914302978|8796093023133
755914302979|8796093023133
755914302980|8796093023133
755914302981|8796093023133
755914302982|8796093023133
755914302983|8796093023133
755914302984|8796093023133
755914302985|8796093023133
755914302986|8796093023133
755914302987|8796093023133
755914302988|8796093023133
755914302989|8796093023133
755914302990|8796093023133
755914302991|8796093023133
755914302992|8796093023133
412316919313|8796093023133
412316919314|8796093023133
412316919315|8796093023133
412316919316|8796093023133
412316919317|8796093023133
412316919318|8796093023133
412316919319|8796093023133
412316919320|8796093023133
962072733209|8796093023133
962072733210|8796093023133
962072733211|8796093023133
962072733212|8796093023133
962072733213|8796093023133
962072733214|8796093023133
962072733215|8796093023133
962072733216|8796093023133
962072733217|8796093023133
962072733218|8796093023133
962072733219|8796093023133
824633779748|8796093023133
824633779749|8796093023133
824633779750|8796093023133
824633779751|8796093023133
824633779752|8796093023133
824633779753|8796093023133
824633779754|8796093023133
824633779755|8796093023133
824633779756|8796093023133
824633779757|8796093023133
824633779758|8796093023133
824633779759|8796093023133
824633779760|8796093023133
962072733233|8796093023133
962072733234|8796093023133
962072733235|8796093023133
962072733236|8796093023133
962072733237|8796093023133
962072733238|8796093023133
962072733239|8796093023133
962072733240|8796093023133
962072733241|8796093023133
962072733242|8796093023133
962072733243|8796093023133
962072733244|8796093023133
962072733245|8796093023133
962072733246|8796093023133
962072733247|8796093023133
412316919360|8796093023133
412316919361|8796093023133
549755872834|8796093023133
549755872835|8796093023133
549755872836|8796093023133
549755872837|8796093023133
549755872887|10995116277765
481036396159|10995116277765
824633779854|10995116277765
687194826395|10995116277765
755914303132|10995116277765
412316919467|10995116277765
412316919476|10995116277765
412316919491|10995116277765
755914303185|10995116277765
755914303186|10995116277765
755914303187|10995116277765
755914303188|10995116277765
755914303189|10995116277765
755914303190|10995116277765
755914303191|10995116277765
755914303192|10995116277765
755914303193|10995116277765
962072733402|10995116277765
962072733403|10995116277765
962072733404|10995116277765
962072733405|10995116277765
962072733406|10995116277765
962072733407|10995116277765
962072733408|10995116277765
962072733409|10995116277765
962072733410|10995116277765
481036396259|10995116277765
481036396260|10995116277765
481036396261|10995116277765
481036396262|10995116277765
481036396263|10995116277765
481036396264|10995116277765
481036396265|10995116277765
481036396266|10995116277765
481036396267|10995116277765
481036396268|10995116277765
481036396269|10995116277765
481036396270|10995116277765
481036396271|10995116277765
481036396272|10995116277765
481036396273|10995116277765
481036396274|10995116277765
481036396288|10995116277765
481036396289|10995116277765
481036396290|10995116277765
481036396291|10995116277765
481036396292|10995116277765
481036396293|10995116277765
481036396294|10995116277765
481036396295|10995116277765
481036396296|10995116277765
481036396297|10995116277765
481036396298|10995116277765
481036396299|10995116277765
549755873036|10995116277765
549755873037|10995116277765
893353256718|10995116277765
893353256719|10995116277765
893353256720|10995116277765
755914303260|10995116277765
687194826545|10995116277765
687194826546|10995116277765
687194826547|10995116277765
687194826548|10995116277765
687194826549|10995116277765
687194826550|10995116277765
687194826551|10995116277765
687194826552|10995116277765
687194826553|10995116277765
687194826554|10995116277765
687194826555|10995116277765
687194826556|10995116277765
755914303293|10995116277765
755914303294|10995116277765
755914303295|10995116277765
755914303296|10995116277765
755914303297|10995116277765
755914303298|10995116277765
755914303299|10995116277765
618475349828|10995116277765
618475349829|10995116277765
618475349830|10995116277765
618475349831|10995116277765
618475349832|10995116277765
618475349833|10995116277765
618475349834|10995116277765
687194826571|10995116277765
687194826572|10995116277765
687194826573|10995116277765
687194826574|10995116277765
687194826575|10995116277765
687194826576|10995116277765
687194826577|10995116277765
893353256786|10995116277765
893353256787|10995116277765
893353256788|10995116277765
893353256789|10995116277765
893353256790|10995116277765
893353256791|10995116277765
893353256792|10995116277765
893353256793|10995116277765
893353256794|10995116277765
893353256795|10995116277765
893353256796|10995116277765
893353256797|10995116277765
893353256798|10995116277765
755914303327|10995116277765
755914303328|10995116277765
755914303329|10995116277765
755914303330|10995116277765
755914303331|10995116277765
755914303332|10995116277765
755914303333|10995116277765
755914303334|10995116277765
755914303335|10995116277765
755914303336|10995116277765
755914303337|10995116277765
755914303338|10995116277765
755914303339|10995116277765
824633780076|10995116277765
824633780077|10995116277765
824633780078|10995116277765
824633780079|10995116277765
481036396400|10995116277765
1030792210289|10995116277765
1030792210290|10995116277765
1030792210291|10995116277765
1030792210292|10995116277765
1030792210293|10995116277765
1030792210294|10995116277765
1030792210295|10995116277765
481036396408|10995116277765
481036396409|10995116277765
481036396410|10995116277765
481036396411|10995116277765
481036396412|10995116277765
481036396413|10995116277765
481036396414|10995116277765
481036396415|10995116277765
481036396416|10995116277765
481036396417|10995116277765
481036396418|10995116277765
481036396419|10995116277765
481036396420|10995116277765
481036396421|10995116277765
481036396422|10995116277765
481036396423|10995116277765
481036396424|10995116277765
824633780105|10995116277765
549755873162|10995116277765
549755873163|10995116277765
549755873164|10995116277765
549755873165|10995116277765
549755873166|10995116277765
549755873167|10995116277765
549755873168|10995116277765
549755873169|10995116277765
549755873170|10995116277765
549755873171|10995116277765
549755873172|10995116277765
549755873173|10995116277765
1030792210326|21990232556010
1030792210345|21990232556010
1030792210346|21990232556010
824633780146|21990232556299
824633780157|21990232556299
824633780171|21990232556299
824633780182|21990232556299
824633780187|21990232556299
1030792210397|21990232556299
1030792210398|21990232556299
1030792210399|21990232556299
1030792210400|21990232556299
1030792210401|21990232556299
1030792210402|21990232556299
893353256931|21990232556299
893353256932|21990232556299
893353256933|21990232556299
893353256934|21990232556299
893353256935|21990232556299
893353256936|21990232556299
755914303465|21990232556299
755914303466|21990232556299
755914303467|21990232556299
