Tag.id|TagClass.id|eid_generated
4312|72|435508
4313|141|435509
4314|88|435510
4315|211|435511
4316|211|435512
4317|347|435513
4318|211|435514
4319|88|435515
4320|191|435516
4321|349|435517
4322|211|435518
4323|95|435519
4324|211|435520
4325|115|435521
4326|211|435522
4327|115|435523
4328|250|435524
4329|287|435525
4330|211|435526
4331|115|435527
4332|115|435528
4333|115|435529
4334|211|435530
4335|211|435531
4336|349|435532
4337|115|435533
4338|115|435534
4339|211|435535
4340|212|435536
4341|104|435537
4342|59|435538
4343|211|435539
4344|115|435540
4345|115|435541
4346|59|435542
4347|115|435543
4348|211|435544
4349|141|435545
4350|115|435546
4351|211|435547
4352|219|435548
4353|104|435549
4354|3|435550
4355|211|435551
4356|96|435552
4357|211|435553
4358|72|435554
4359|211|435555
4360|211|435556
4361|349|435557
4362|97|435558
4363|115|435559
4364|88|435560
4365|115|435561
4366|310|435562
4367|149|435563
4368|211|435564
4369|88|435565
4370|349|435566
4371|115|435567
4372|211|435568
4373|115|435569
4374|211|435570
4375|349|435571
4376|310|435572
4377|115|435573
4378|96|435574
4379|88|435575
4380|354|435576
4381|115|435577
4382|59|435578
4383|349|435579
4384|211|435580
4385|211|435581
4386|115|435582
4387|37|435583
4388|349|435584
4389|141|435585
4390|115|435586
4391|349|435587
4392|211|435588
4393|115|435589
4394|97|435590
4395|43|435591
4396|59|435592
4397|211|435593
4398|211|435594
4399|115|435595
4400|211|435596
4401|349|435597
4402|115|435598
4403|211|435599
4404|211|435600
4405|310|435601
4406|349|435602
4407|211|435603
4408|96|435604
4409|211|435605
4410|211|435606
4411|97|435607
4412|354|435608
4413|104|435609
4414|211|435610
4415|88|435611
4416|115|435612
4417|141|435613
4418|211|435614
4419|211|435615
4420|250|435616
4421|354|435617
4422|115|435618
4423|349|435619
4424|211|435620
4425|211|435621
4426|211|435622
4427|115|435623
4428|211|435624
4429|211|435625
4430|115|435626
4431|115|435627
4432|167|435628
4433|115|435629
4434|59|435630
4435|211|435631
4436|354|435632
4437|211|435633
4438|211|435634
4439|211|435635
4440|211|435636
4441|211|435637
4442|115|435638
4443|115|435639
4444|354|435640
4445|219|435641
4446|115|435642
4447|211|435643
4448|211|435644
4449|211|435645
4450|211|435646
4451|115|435647
4452|310|435648
4453|88|435649
4454|115|435650
4455|211|435651
4456|115|435652
4457|211|435653
4458|339|435654
4459|59|435655
4460|211|435656
4461|115|435657
4462|349|435658
4463|3|435659
4464|141|435660
4465|88|435661
4466|59|435662
4467|211|435663
4468|211|435664
4469|349|435665
4470|211|435666
4471|211|435667
4472|115|435668
4473|211|435669
4474|211|435670
4475|211|435671
4476|88|435672
4477|115|435673
4478|82|435674
4479|97|435675
4480|115|435676
4481|88|435677
4482|211|435678
4483|211|435679
4484|115|435680
4485|115|435681
4486|88|435682
4487|88|435683
4488|211|435684
4489|349|435685
4490|226|435686
4491|219|435687
4492|115|435688
4493|115|435689
4494|115|435690
4495|115|435691
4496|95|435692
4497|287|435693
4498|219|435694
4499|211|435695
4500|211|435696
4501|211|435697
4502|115|435698
4503|211|435699
4504|59|435700
4505|211|435701
4506|115|435702
4507|211|435703
4508|347|435704
4509|211|435705
4510|3|435706
4511|354|435707
4512|349|435708
4513|104|435709
4514|115|435710
4515|115|435711
4516|310|435712
4517|97|435713
4518|211|435714
4519|104|435715
4520|115|435716
4521|104|435717
4522|211|435718
4523|115|435719
4524|88|435720
4525|104|435721
4526|212|435722
4527|141|435723
4528|211|435724
4529|211|435725
4530|211|435726
4531|115|435727
4532|43|435728
4533|96|435729
4534|88|435730
4535|115|435731
4536|349|435732
4537|349|435733
4538|211|435734
4539|211|435735
4540|219|435736
4541|211|435737
4542|115|435738
4543|349|435739
4544|211|435740
4545|211|435741
4546|211|435742
4547|211|435743
4548|211|435744
4549|211|435745
4550|88|435746
4551|211|435747
4552|211|435748
4553|211|435749
4554|141|435750
4555|211|435751
4556|211|435752
4557|211|435753
4558|279|435754
4559|88|435755
4560|88|435756
4561|115|435757
4562|211|435758
4563|211|435759
4564|211|435760
4565|115|435761
4566|211|435762
4567|349|435763
4568|115|435764
4569|219|435765
4570|211|435766
4571|115|435767
4572|59|435768
4573|211|435769
4574|115|435770
4575|211|435771
4576|211|435772
4577|211|435773
4578|211|435774
4579|115|435775
4580|88|435776
4581|211|435777
4582|349|435778
4583|115|435779
4584|211|435780
4585|97|435781
4586|96|435782
4587|96|435783
4588|88|435784
4589|115|435785
4590|211|435786
4591|104|435787
4592|115|435788
4593|59|435789
4594|115|435790
4595|211|435791
4596|211|435792
4597|115|435793
4598|115|435794
4599|211|435795
4600|211|435796
4601|115|435797
4602|59|435798
4603|211|435799
4604|310|435800
4605|141|435801
4606|88|435802
4607|115|435803
4608|104|435804
4609|88|435805
4610|211|435806
4611|310|435807
4612|211|435808
4613|219|435809
4614|141|435810
4615|115|435811
4616|211|435812
4617|211|435813
4618|211|435814
4619|115|435815
4620|349|435816
4621|115|435817
4622|115|435818
4623|211|435819
4624|211|435820
4625|211|435821
4626|95|435822
4627|115|435823
4628|349|435824
4629|97|435825
4630|211|435826
4631|211|435827
4632|211|435828
4633|219|435829
4634|211|435830
4635|349|435831
4636|88|435832
4637|96|435833
4638|211|435834
4639|211|435835
4640|211|435836
4641|211|435837
4642|88|435838
4643|211|435839
4644|310|435840
4645|211|435841
4646|219|435842
4647|59|435843
4648|211|435844
4649|115|435845
4650|211|435846
4651|141|435847
4652|211|435848
4653|104|435849
4654|211|435850
4655|211|435851
4656|115|435852
4657|97|435853
4658|167|435854
4659|115|435855
4660|115|435856
4661|211|435857
4662|115|435858
4663|96|435859
4664|88|435860
4665|279|435861
4666|115|435862
4667|115|435863
4668|211|435864
4669|115|435865
4670|104|435866
4671|211|435867
4672|211|435868
4673|88|435869
4674|95|435870
4675|115|435871
4676|141|435872
4677|191|435873
4678|211|435874
4679|349|435875
4680|349|435876
4681|88|435877
4682|149|435878
4683|211|435879
4684|211|435880
4685|211|435881
4686|211|435882
4687|211|435883
4688|115|435884
4689|115|435885
4690|3|435886
4691|211|435887
4692|88|435888
4693|211|435889
4694|211|435890
4695|211|435891
4696|211|435892
4697|211|435893
4698|46|435894
4699|88|435895
4700|211|435896
4701|211|435897
4702|211|435898
4703|211|435899
4704|115|435900
4705|211|435901
4706|88|435902
4707|211|435903
4708|115|435904
4709|211|435905
4710|115|435906
4711|88|435907
4712|115|435908
4713|47|435909
4714|354|435910
4715|141|435911
4716|115|435912
4717|115|435913
4718|211|435914
4719|211|435915
4720|211|435916
4721|211|435917
4722|211|435918
4723|3|435919
4724|115|435920
4725|115|435921
4726|115|435922
4727|211|435923
4728|211|435924
4729|88|435925
4730|211|435926
4731|250|435927
4732|104|435928
4733|211|435929
4734|88|435930
4735|211|435931
4736|88|435932
4737|310|435933
4738|211|435934
4739|211|435935
4740|211|435936
4741|349|435937
4742|191|435938
4743|167|435939
4744|211|435940
4745|211|435941
4746|115|435942
4747|115|435943
4748|211|435944
4749|211|435945
4750|115|435946
4751|211|435947
4752|115|435948
4753|115|435949
4754|115|435950
4755|349|435951
4756|211|435952
4757|211|435953
4758|211|435954
4759|211|435955
4760|211|435956
4761|88|435957
4762|211|435958
4763|211|435959
4764|211|435960
4765|211|435961
4766|211|435962
4767|211|435963
4768|43|435964
4769|211|435965
4770|115|435966
4771|115|435967
4772|115|435968
4773|88|435969
4774|211|435970
4775|211|435971
4776|211|435972
4777|115|435973
4778|211|435974
4779|115|435975
4780|211|435976
4781|211|435977
4782|349|435978
4783|115|435979
4784|211|435980
4785|115|435981
4786|115|435982
4787|211|435983
4788|211|435984
4789|310|435985
4790|115|435986
4791|354|435987
4792|211|435988
4793|88|435989
4794|211|435990
4795|211|435991
4796|88|435992
4797|115|435993
4798|115|435994
4799|115|435995
4800|211|435996
4801|115|435997
4802|211|435998
4803|88|435999
4804|72|436000
4805|115|436001
4806|250|436002
4807|211|436003
4808|211|436004
4809|191|436005
4810|115|436006
4811|219|436007
4812|310|436008
4813|211|436009
4814|211|436010
4815|310|436011
4816|3|436012
4817|279|436013
4818|211|436014
4819|211|436015
4820|211|436016
4821|3|436017
4822|354|436018
4823|59|436019
4824|88|436020
4825|115|436021
4826|211|436022
4827|211|436023
4828|88|436024
4829|211|436025
4830|88|436026
4831|211|436027
4832|211|436028
4833|115|436029
4834|211|436030
4835|349|436031
4836|88|436032
4837|211|436033
4838|211|436034
4839|211|436035
4840|211|436036
4841|211|436037
4842|349|436038
4843|59|436039
4844|349|436040
4845|57|436041
4846|200|436042
4847|82|436043
4848|211|436044
4849|336|436045
4850|88|436046
4851|115|436047
4852|211|436048
4853|279|436049
4854|349|436050
4855|211|436051
4856|349|436052
4857|211|436053
4858|349|436054
4859|94|436055
4860|349|436056
4861|336|436057
4862|211|436058
4863|211|436059
4864|211|436060
4865|211|436061
4866|211|436062
4867|96|436063
4868|94|436064
4869|112|436065
4870|115|436066
4871|342|436067
4872|342|436068
4873|182|436069
4874|182|436070
4875|342|436071
4876|182|436072
4877|342|436073
4878|342|436074
4879|342|436075
4880|182|436076
4881|182|436077
4882|342|436078
4883|342|436079
4884|182|436080
4885|342|436081
4886|342|436082
4887|342|436083
4888|342|436084
4889|182|436085
4890|342|436086
4891|342|436087
4892|180|436088
4893|182|436089
4894|342|436090
4895|342|436091
4896|182|436092
4897|342|436093
4898|182|436094
4899|342|436095
4900|182|436096
4901|182|436097
4902|342|436098
4903|342|436099
4904|180|436100
4905|182|436101
4906|342|436102
4907|342|436103
4908|342|436104
4909|342|436105
4910|342|436106
4911|342|436107
4912|342|436108
4913|182|436109
4914|182|436110
4915|182|436111
4916|182|436112
4917|342|436113
4918|182|436114
4919|342|436115
4920|342|436116
4921|342|436117
4922|342|436118
4923|342|436119
4924|182|436120
4925|182|436121
4926|182|436122
4927|182|436123
4928|182|436124
4929|182|436125
4930|182|436126
4931|182|436127
4932|342|436128
4933|182|436129
4934|182|436130
4935|182|436131
4936|342|436132
4937|182|436133
4938|342|436134
4939|182|436135
4940|182|436136
4941|182|436137
4942|182|436138
4943|182|436139
4944|182|436140
4945|182|436141
4946|182|436142
4947|182|436143
4948|182|436144
4949|182|436145
4950|182|436146
4951|182|436147
4952|182|436148
4953|182|436149
4954|182|436150
4955|182|436151
4956|182|436152
4957|182|436153
4958|182|436154
4959|182|436155
4960|182|436156
4961|342|436157
4962|182|436158
4963|342|436159
4964|182|436160
4965|182|436161
4966|182|436162
4967|182|436163
4968|182|436164
4969|180|436165
4970|182|436166
4971|182|436167
4972|182|436168
4973|182|436169
4974|182|436170
4975|182|436171
4976|182|436172
4977|182|436173
4978|182|436174
4979|182|436175
4980|182|436176
4981|182|436177
4982|342|436178
4983|182|436179
4984|182|436180
4985|182|436181
4986|342|436182
4987|182|436183
4988|342|436184
4989|182|436185
4990|342|436186
4991|342|436187
4992|342|436188
4993|342|436189
4994|342|436190
4995|182|436191
4996|180|436192
4997|182|436193
4998|182|436194
4999|342|436195
5000|180|436196
5001|182|436197
5002|182|436198
5003|182|436199
5004|182|436200
5005|182|436201
5006|182|436202
5007|182|436203
5008|182|436204
5009|342|436205
5010|182|436206
5011|182|436207
5012|182|436208
5013|182|436209
5014|182|436210
5015|182|436211
5016|342|436212
5017|182|436213
5018|182|436214
5019|182|436215
5020|182|436216
5021|182|436217
5022|182|436218
5023|342|436219
5024|182|436220
5025|182|436221
5026|182|436222
5027|182|436223
5028|182|436224
5029|182|436225
5030|182|436226
5031|182|436227
5032|182|436228
5033|182|436229
5034|182|436230
5035|182|436231
5036|182|436232
5037|182|436233
5038|182|436234
5039|182|436235
5040|182|436236
5041|182|436237
5042|182|436238
5043|182|436239
5044|342|436240
5045|182|436241
5046|182|436242
5047|182|436243
5048|182|436244
5049|182|436245
5050|182|436246
5051|182|436247
5052|182|436248
5053|182|436249
5054|342|436250
5055|62|436251
5056|62|436252
5057|62|436253
5058|62|436254
5059|62|436255
5060|62|436256
5061|115|436257
5062|0|436258
5063|0|436259
5064|62|436260
5065|62|436261
5066|62|436262
5067|62|436263
5068|62|436264
5069|182|436265
5070|115|436266
5071|62|436267
5072|182|436268
5073|342|436269
5074|62|436270
5075|62|436271
5076|62|436272
5077|62|436273
5078|302|436274
5079|62|436275
5080|62|436276
5081|182|436277
5082|342|436278
5083|342|436279
5084|182|436280
5085|88|436281
5086|62|436282
5087|342|436283
5088|182|436284
5089|62|436285
5090|62|436286
5091|62|436287
5092|342|436288
5093|62|436289
5094|62|436290
5095|342|436291
5096|62|436292
5097|62|436293
5098|182|436294
5099|62|436295
5100|62|436296
5101|62|436297
5102|62|436298
5103|62|436299
5104|62|436300
5105|62|436301
5106|62|436302
5107|62|436303
5108|62|436304
5109|62|436305
5110|182|436306
5111|182|436307
5112|62|436308
5113|62|436309
5114|115|436310
5115|349|436311
5116|115|436312
5117|211|436313
5118|3|436314
5119|349|436315
5120|62|436316
5121|182|436317
5122|62|436318
5123|182|436319
5124|182|436320
5125|62|436321
5126|62|436322
5127|62|436323
5128|182|436324
5129|115|436325
5130|182|436326
5131|62|436327
5132|349|436328
5133|0|436329
5134|182|436330
5135|342|436331
5136|62|436332
5137|342|436333
5138|342|436334
5139|182|436335
5140|62|436336
5141|355|436337
5142|349|436338
5143|182|436339
5144|342|436340
5145|62|436341
5146|342|436342
5147|115|436343
5148|342|436344
5149|62|436345
5150|182|436346
5151|62|436347
5152|115|436348
5153|250|436349
5154|62|436350
5155|62|436351
5156|115|436352
5157|302|436353
5158|88|436354
5159|0|436355
5160|182|436356
5161|88|436357
5162|96|436358
5163|0|436359
5164|62|436360
5165|62|436361
5166|182|436362
5167|62|436363
5168|62|436364
5169|62|436365
5170|211|436366
5171|62|436367
5172|182|436368
5173|182|436369
5174|88|436370
5175|182|436371
5176|88|436372
5177|182|436373
5178|182|436374
5179|182|436375
5180|342|436376
5181|342|436377
5182|182|436378
5183|349|436379
5184|211|436380
5185|62|436381
5186|342|436382
5187|342|436383
5188|62|436384
5189|115|436385
5190|3|436386
5191|98|436387
5192|3|436388
5193|115|436389
5194|62|436390
5195|182|436391
5196|115|436392
5197|115|436393
5198|115|436394
5199|182|436395
5200|342|436396
5201|342|436397
5202|342|436398
5203|342|436399
5204|182|436400
5205|342|436401
5206|182|436402
5207|342|436403
5208|342|436404
5209|342|436405
5210|182|436406
5211|342|436407
5212|182|436408
5213|182|436409
5214|182|436410
5215|182|436411
5216|342|436412
5217|182|436413
5218|342|436414
5219|182|436415
5220|182|436416
5221|342|436417
5222|342|436418
5223|342|436419
5224|180|436420
5225|182|436421
5226|342|436422
5227|182|436423
5228|182|436424
5229|182|436425
5230|342|436426
5231|182|436427
5232|342|436428
5233|342|436429
5234|342|436430
5235|342|436431
5236|182|436432
5237|182|436433
5238|342|436434
5239|342|436435
5240|182|436436
5241|182|436437
5242|342|436438
5243|182|436439
5244|182|436440
5245|342|436441
5246|342|436442
5247|182|436443
5248|342|436444
5249|342|436445
5250|342|436446
5251|182|436447
5252|342|436448
5253|182|436449
5254|342|436450
5255|342|436451
5256|182|436452
5257|182|436453
5258|342|436454
5259|182|436455
5260|182|436456
5261|342|436457
5262|342|436458
5263|182|436459
5264|182|436460
5265|182|436461
5266|342|436462
5267|182|436463
5268|182|436464
5269|342|436465
5270|182|436466
5271|342|436467
5272|182|436468
5273|182|436469
5274|182|436470
5275|342|436471
5276|182|436472
5277|342|436473
5278|182|436474
5279|342|436475
5280|342|436476
5281|182|436477
5282|342|436478
5283|182|436479
5284|182|436480
5285|182|436481
5286|182|436482
5287|342|436483
5288|182|436484
5289|182|436485
5290|182|436486
5291|182|436487
5292|342|436488
5293|342|436489
5294|342|436490
5295|182|436491
5296|342|436492
5297|180|436493
5298|182|436494
5299|182|436495
5300|342|436496
5301|182|436497
5302|182|436498
5303|180|436499
5304|342|436500
5305|180|436501
5306|182|436502
5307|342|436503
5308|182|436504
5309|182|436505
5310|180|436506
5311|342|436507
5312|342|436508
5313|342|436509
5314|342|436510
5315|182|436511
5316|342|436512
5317|342|436513
5318|342|436514
5319|182|436515
5320|342|436516
5321|342|436517
5322|342|436518
5323|342|436519
5324|342|436520
5325|233|436521
5326|180|436522
5327|342|436523
5328|342|436524
5329|182|436525
5330|182|436526
5331|182|436527
5332|182|436528
5333|342|436529
5334|342|436530
5335|342|436531
5336|182|436532
5337|342|436533
5338|342|436534
5339|342|436535
5340|342|436536
5341|342|436537
5342|182|436538
5343|342|436539
5344|342|436540
5345|182|436541
5346|342|436542
5347|342|436543
5348|182|436544
5349|342|436545
5350|180|436546
5351|182|436547
5352|182|436548
5353|342|436549
5354|182|436550
5355|182|436551
5356|182|436552
5357|342|436553
5358|182|436554
5359|182|436555
5360|182|436556
5361|182|436557
5362|342|436558
5363|342|436559
5364|182|436560
5365|342|436561
5366|342|436562
5367|342|436563
5368|182|436564
5369|342|436565
5370|342|436566
5371|342|436567
5372|182|436568
5373|342|436569
5374|342|436570
5375|342|436571
5376|342|436572
5377|182|436573
5378|182|436574
5379|182|436575
5380|182|436576
5381|342|436577
5382|182|436578
5383|342|436579
5384|182|436580
5385|342|436581
5386|342|436582
5387|342|436583
5388|182|436584
5389|182|436585
5390|342|436586
5391|182|436587
5392|342|436588
5393|342|436589
5394|342|436590
5395|182|436591
5396|180|436592
5397|182|436593
5398|342|436594
5399|182|436595
5400|182|436596
5401|182|436597
5402|182|436598
5403|182|436599
5404|342|436600
5405|182|436601
5406|182|436602
5407|182|436603
5408|182|436604
5409|182|436605
5410|342|436606
5411|342|436607
5412|342|436608
5413|182|436609
5414|342|436610
5415|182|436611
5416|182|436612
5417|342|436613
5418|211|436614
5419|342|436615
5420|182|436616
5421|182|436617
5422|182|436618
5423|182|436619
5424|182|436620
5425|182|436621
5426|182|436622
5427|182|436623
5428|342|436624
5429|182|436625
5430|182|436626
5431|182|436627
5432|182|436628
5433|182|436629
5434|182|436630
5435|182|436631
5436|342|436632
5437|182|436633
5438|115|436634
5439|182|436635
5440|211|436636
5441|182|436637
5442|62|436638
5443|182|436639
5444|182|436640
5445|115|436641
5446|182|436642
5447|342|436643
5448|182|436644
5449|182|436645
5450|182|436646
5451|182|436647
5452|182|436648
5453|342|436649
5454|342|436650
5455|342|436651
5456|182|436652
5457|182|436653
5458|182|436654
5459|342|436655
5460|342|436656
5461|182|436657
5462|182|436658
5463|182|436659
5464|182|436660
5465|182|436661
5466|182|436662
5467|182|436663
5468|182|436664
5469|182|436665
5470|182|436666
5471|342|436667
5472|342|436668
5473|182|436669
5474|182|436670
5475|182|436671
5476|342|436672
5477|182|436673
5478|342|436674
5479|182|436675
5480|342|436676
5481|182|436677
5482|182|436678
5483|180|436679
5484|342|436680
5485|342|436681
5486|342|436682
5487|182|436683
5488|182|436684
5489|342|436685
5490|182|436686
5491|182|436687
5492|182|436688
5493|182|436689
5494|342|436690
5495|342|436691
5496|182|436692
5497|182|436693
5498|342|436694
5499|180|436695
5500|182|436696
5501|182|436697
5502|182|436698
5503|342|436699
5504|182|436700
5505|180|436701
5506|182|436702
5507|182|436703
5508|182|436704
5509|182|436705
5510|182|436706
5511|182|436707
5512|342|436708
5513|342|436709
5514|182|436710
5515|180|436711
5516|342|436712
5517|342|436713
5518|182|436714
5519|182|436715
5520|342|436716
5521|182|436717
5522|182|436718
5523|182|436719
5524|182|436720
5525|342|436721
5526|182|436722
5527|342|436723
5528|182|436724
5529|182|436725
5530|342|436726
5531|342|436727
5532|182|436728
5533|182|436729
5534|182|436730
5535|342|436731
5536|182|436732
5537|182|436733
5538|182|436734
5539|182|436735
5540|180|436736
5541|182|436737
5542|182|436738
5543|182|436739
5544|342|436740
5545|342|436741
5546|115|436742
5547|182|436743
5548|182|436744
5549|342|436745
5550|180|436746
5551|182|436747
5552|182|436748
5553|342|436749
5554|182|436750
5555|342|436751
5556|182|436752
5557|182|436753
5558|182|436754
5559|342|436755
5560|342|436756
5561|182|436757
5562|182|436758
5563|182|436759
5564|182|436760
5565|182|436761
5566|182|436762
5567|182|436763
5568|182|436764
5569|180|436765
5570|182|436766
5571|182|436767
5572|180|436768
5573|180|436769
5574|182|436770
5575|342|436771
5576|342|436772
5577|342|436773
5578|182|436774
5579|342|436775
5580|342|436776
5581|180|436777
5582|182|436778
5583|342|436779
5584|182|436780
5585|182|436781
5586|182|436782
5587|182|436783
5588|182|436784
5589|182|436785
5590|182|436786
5591|342|436787
5592|182|436788
5593|342|436789
5594|342|436790
5595|182|436791
5596|180|436792
5597|180|436793
5598|180|436794
5599|180|436795
5600|342|436796
5601|180|436797
5602|180|436798
5603|342|436799
5604|182|436800
5605|182|436801
5606|182|436802
5607|342|436803
5608|342|436804
5609|342|436805
5610|342|436806
5611|342|436807
5612|182|436808
5613|342|436809
5614|182|436810
5615|342|436811
5616|342|436812
5617|342|436813
5618|342|436814
5619|182|436815
5620|342|436816
5621|342|436817
5622|342|436818
5623|180|436819
5624|342|436820
5625|182|436821
5626|182|436822
5627|342|436823
5628|342|436824
5629|342|436825
5630|342|436826
5631|342|436827
5632|182|436828
5633|342|436829
5634|182|436830
5635|342|436831
5636|342|436832
5637|182|436833
5638|342|436834
5639|342|436835
5640|342|436836
5641|342|436837
5642|182|436838
5643|342|436839
5644|180|436840
5645|182|436841
5646|182|436842
5647|182|436843
5648|182|436844
5649|182|436845
5650|182|436846
5651|182|436847
5652|180|436848
5653|182|436849
5654|182|436850
5655|182|436851
5656|182|436852
5657|182|436853
5658|182|436854
5659|182|436855
5660|182|436856
5661|182|436857
5662|182|436858
5663|182|436859
5664|182|436860
5665|182|436861
5666|342|436862
5667|182|436863
5668|182|436864
5669|182|436865
5670|182|436866
5671|182|436867
5672|182|436868
5673|182|436869
5674|342|436870
5675|180|436871
5676|342|436872
5677|182|436873
5678|182|436874
5679|182|436875
5680|182|436876
5681|182|436877
5682|182|436878
5683|342|436879
5684|182|436880
5685|182|436881
5686|182|436882
5687|182|436883
5688|182|436884
5689|180|436885
5690|182|436886
5691|182|436887
5692|182|436888
5693|182|436889
5694|182|436890
5695|182|436891
5696|182|436892
5697|182|436893
5698|182|436894
5699|342|436895
5700|182|436896
5701|182|436897
5702|342|436898
5703|182|436899
5704|182|436900
5705|182|436901
5706|182|436902
5707|182|436903
5708|182|436904
5709|342|436905
5710|182|436906
5711|182|436907
5712|182|436908
5713|182|436909
5714|182|436910
5715|182|436911
5716|182|436912
5717|182|436913
5718|182|436914
5719|182|436915
5720|182|436916
5721|182|436917
5722|182|436918
5723|182|436919
5724|182|436920
5725|342|436921
5726|182|436922
5727|182|436923
5728|342|436924
5729|182|436925
5730|182|436926
5731|182|436927
5732|182|436928
5733|182|436929
5734|342|436930
5735|342|436931
5736|342|436932
5737|182|436933
5738|182|436934
5739|182|436935
5740|182|436936
5741|182|436937
5742|182|436938
5743|182|436939
5744|342|436940
5745|182|436941
5746|182|436942
5747|342|436943
5748|182|436944
5749|182|436945
5750|342|436946
5751|182|436947
5752|342|436948
5753|115|436949
5754|182|436950
5755|342|436951
5756|342|436952
5757|342|436953
5758|182|436954
5759|180|436955
5760|182|436956
5761|342|436957
5762|349|436958
5763|182|436959
5764|182|436960
5765|342|436961
5766|182|436962
5767|182|436963
5768|182|436964
5769|182|436965
5770|182|436966
5771|342|436967
5772|342|436968
5773|342|436969
5774|182|436970
5775|342|436971
5776|182|436972
5777|182|436973
5778|182|436974
5779|182|436975
5780|342|436976
5781|182|436977
5782|182|436978
5783|182|436979
5784|182|436980
5785|342|436981
5786|182|436982
5787|342|436983
5788|342|436984
5789|182|436985
5790|182|436986
5791|342|436987
5792|342|436988
5793|342|436989
5794|182|436990
5795|182|436991
5796|182|436992
5797|342|436993
5798|182|436994
5799|342|436995
5800|342|436996
5801|182|436997
5802|342|436998
5803|182|436999
5804|182|437000
5805|342|437001
5806|182|437002
5807|342|437003
5808|182|437004
5809|182|437005
5810|182|437006
5811|182|437007
5812|182|437008
5813|182|437009
5814|182|437010
5815|182|437011
5816|182|437012
5817|182|437013
5818|182|437014
5819|182|437015
5820|182|437016
5821|182|437017
5822|62|437018
5823|182|437019
5824|182|437020
5825|182|437021
5826|182|437022
5827|342|437023
5828|182|437024
5829|182|437025
5830|182|437026
5831|182|437027
5832|342|437028
5833|182|437029
5834|342|437030
5835|182|437031
5836|182|437032
5837|182|437033
5838|182|437034
5839|182|437035
5840|182|437036
5841|182|437037
5842|182|437038
5843|342|437039
5844|182|437040
5845|342|437041
5846|342|437042
5847|342|437043
5848|191|437044
5849|182|437045
5850|182|437046
5851|182|437047
5852|182|437048
5853|182|437049
5854|182|437050
5855|182|437051
5856|342|437052
5857|342|437053
5858|182|437054
5859|180|437055
5860|182|437056
5861|342|437057
5862|342|437058
5863|182|437059
5864|182|437060
5865|182|437061
5866|182|437062
5867|182|437063
5868|182|437064
5869|342|437065
5870|182|437066
5871|182|437067
5872|342|437068
5873|182|437069
5874|182|437070
5875|342|437071
5876|342|437072
5877|182|437073
5878|182|437074
5879|182|437075
5880|182|437076
5881|180|437077
5882|342|437078
5883|182|437079
5884|180|437080
5885|342|437081
5886|180|437082
5887|342|437083
5888|342|437084
5889|342|437085
5890|180|437086
5891|342|437087
5892|342|437088
5893|182|437089
5894|180|437090
5895|342|437091
5896|342|437092
5897|182|437093
5898|182|437094
5899|182|437095
5900|182|437096
5901|182|437097
5902|342|437098
5903|180|437099
5904|342|437100
5905|182|437101
5906|182|437102
5907|182|437103
5908|182|437104
5909|342|437105
5910|342|437106
5911|342|437107
5912|182|437108
5913|342|437109
5914|182|437110
5915|182|437111
5916|342|437112
5917|342|437113
5918|182|437114
5919|182|437115
5920|182|437116
5921|342|437117
5922|180|437118
5923|180|437119
5924|180|437120
5925|180|437121
5926|180|437122
5927|342|437123
5928|342|437124
5929|342|437125
5930|342|437126
5931|182|437127
5932|182|437128
5933|182|437129
5934|342|437130
5935|180|437131
5936|182|437132
5937|182|437133
5938|182|437134
5939|342|437135
5940|342|437136
5941|342|437137
5942|342|437138
5943|342|437139
5944|342|437140
5945|342|437141
5946|342|437142
5947|342|437143
5948|342|437144
5949|182|437145
5950|342|437146
5951|342|437147
5952|342|437148
5953|342|437149
5954|342|437150
5955|182|437151
5956|342|437152
5957|342|437153
5958|342|437154
5959|342|437155
5960|342|437156
5961|342|437157
5962|342|437158
5963|342|437159
5964|342|437160
5965|182|437161
5966|182|437162
5967|342|437163
5968|342|437164
5969|342|437165
5970|342|437166
5971|182|437167
5972|342|437168
5973|342|437169
5974|182|437170
5975|182|437171
5976|342|437172
5977|182|437173
5978|182|437174
5979|342|437175
5980|182|437176
5981|182|437177
5982|182|437178
5983|182|437179
5984|182|437180
5985|182|437181
5986|182|437182
5987|182|437183
5988|182|437184
5989|182|437185
5990|182|437186
5991|182|437187
5992|180|437188
5993|182|437189
5994|182|437190
5995|182|437191
5996|182|437192
5997|342|437193
5998|182|437194
5999|342|437195
6000|182|437196
6001|182|437197
6002|182|437198
6003|182|437199
6004|342|437200
6005|182|437201
6006|182|437202
6007|182|437203
6008|182|437204
6009|182|437205
6010|342|437206
6011|182|437207
6012|182|437208
6013|342|437209
6014|182|437210
6015|182|437211
6016|342|437212
6017|182|437213
6018|182|437214
6019|182|437215
6020|182|437216
6021|342|437217
6022|182|437218
6023|342|437219
6024|182|437220
6025|182|437221
6026|182|437222
6027|182|437223
6028|342|437224
6029|182|437225
6030|182|437226
6031|182|437227
6032|182|437228
6033|182|437229
6034|182|437230
6035|182|437231
6036|342|437232
6037|342|437233
6038|342|437234
6039|180|437235
6040|182|437236
6041|342|437237
6042|182|437238
6043|182|437239
6044|182|437240
6045|342|437241
6046|182|437242
6047|182|437243
6048|342|437244
6049|182|437245
6050|182|437246
6051|180|437247
6052|342|437248
6053|182|437249
6054|342|437250
6055|182|437251
6056|182|437252
6057|182|437253
6058|342|437254
