Person.id|Person.id.1|eid_generated|creationDate
238|19791209299984|232496|2011-08-15T05:01:49.387+0000
238|19791209300402|232497|2011-08-05T01:32:38.281+0000
238|21990232555834|232498|2011-11-23T20:35:01.699+0000
238|21990232556220|232499|2011-10-05T02:31:34.939+0000
238|24189255811254|232500|2011-12-16T08:08:09.374+0000
238|24189255811315|232501|2011-11-30T10:17:00.227+0000
238|24189255811566|232502|2011-12-03T00:23:48.533+0000
238|26388279066830|232503|2012-02-27T12:38:32.492+0000
238|26388279066868|232504|2012-03-05T06:23:07.739+0000
238|28587302322372|232505|2012-04-11T10:08:34.782+0000
238|28587302322537|232506|2012-04-17T11:35:37.481+0000
238|30786325577960|232507|2012-07-27T09:59:55.877+0000
238|30786325578056|232508|2012-07-07T17:01:28.615+0000
238|30786325578676|232509|2012-06-26T11:01:25.540+0000
238|32985348833537|232510|2012-07-30T05:33:05.899+0000
238|32985348833548|232511|2012-07-28T02:15:06.753+0000
238|32985348834107|232512|2012-08-22T23:41:24.747+0000
2199023256277|2199023256351|232513|2010-05-11T01:43:40.745+0000
2199023256277|2199023256437|232514|2010-05-02T18:04:13.196+0000
2199023256277|2199023256456|232515|2010-05-16T09:11:40.510+0000
2199023256277|4398046511332|232516|2010-06-22T08:17:36.004+0000
2199023256277|4398046511389|232517|2010-06-14T03:10:32.037+0000
2199023256277|4398046511467|232518|2010-07-03T01:36:20.940+0000
2199023256277|4398046511587|232519|2010-06-24T07:19:34.952+0000
2199023256277|6597069766850|232520|2010-09-05T17:02:51.406+0000
2199023256277|6597069766914|232521|2010-07-09T08:31:37.498+0000
2199023256277|6597069767117|232522|2010-08-21T19:06:57.023+0000
2199023256277|6597069767242|232523|2010-08-08T17:27:01.508+0000
2199023256277|6597069767572|232524|2010-09-11T08:52:33.134+0000
2199023256277|8796093022290|232525|2010-11-16T08:28:19.957+0000
2199023256277|8796093022647|232526|2010-10-06T14:52:56.538+0000
2199023256277|8796093022668|232527|2010-10-04T18:44:28.214+0000
2199023256277|8796093022983|232528|2010-11-14T08:41:36.554+0000
2199023256277|10995116277765|232529|2011-01-04T02:28:34.683+0000
2199023256277|10995116277788|232530|2010-12-31T08:35:02.090+0000
2199023256277|10995116278291|232531|2010-11-15T17:00:36.401+0000
2199023256277|10995116278353|232532|2011-01-01T16:34:18.834+0000
2199023256277|13194139533618|232533|2011-02-18T15:48:47.112+0000
2199023256277|13194139533912|232534|2011-02-14T19:01:16.185+0000
2199023256277|13194139534191|232535|2011-02-19T19:38:33.191+0000
2199023256277|15393162788893|232536|2011-04-23T00:22:51.878+0000
2199023256277|15393162788922|232537|2011-05-14T09:42:37.889+0000
2199023256277|15393162789111|232538|2011-05-05T01:07:34.766+0000
2199023256277|15393162789189|232539|2011-04-02T10:01:28.330+0000
2199023256277|15393162789489|232540|2011-05-08T19:16:57.503+0000
2199023256277|15393162789569|232541|2011-05-21T23:10:06.531+0000
2199023256277|15393162789815|232542|2011-04-28T18:25:29.535+0000
2199023256277|17592186044494|232543|2011-07-19T04:40:07.683+0000
2199023256277|17592186044504|232544|2011-05-24T19:53:13.862+0000
2199023256277|17592186044568|232545|2011-06-15T22:54:23.652+0000
2199023256277|17592186044731|232546|2011-05-14T02:52:04.419+0000
2199023256277|17592186044862|232547|2011-07-10T23:00:36.359+0000
2199023256277|17592186045280|232548|2011-07-18T05:53:54.159+0000
2199023256277|19791209299968|232549|2011-08-18T07:46:56.978+0000
2199023256277|19791209300081|232550|2011-07-13T06:05:37.174+0000
2199023256277|19791209300317|232551|2011-08-13T09:32:10.002+0000
2199023256277|19791209300793|232552|2011-08-18T12:46:11.533+0000
2199023256277|19791209300831|232553|2011-08-13T09:11:25.053+0000
2199023256277|19791209300845|232554|2011-09-11T16:18:26.965+0000
2199023256277|21990232556141|232555|2011-10-30T13:16:40.044+0000
2199023256277|21990232556220|232556|2011-09-25T13:13:42.992+0000
2199023256277|24189255811099|232557|2012-01-21T11:13:46.813+0000
2199023256277|24189255811254|232558|2011-12-17T07:27:57.238+0000
2199023256277|24189255811671|232559|2012-01-12T04:05:56.294+0000
2199023256277|24189255811694|232560|2011-12-31T01:39:23.620+0000
2199023256277|24189255811726|232561|2011-12-08T08:23:08.788+0000
2199023256277|24189255811801|232562|2012-01-12T09:36:23.630+0000
2199023256277|24189255811862|232563|2011-12-11T06:06:18.618+0000
2199023256277|24189255811940|232564|2012-01-31T21:58:43.091+0000
2199023256277|24189255812045|232565|2011-12-28T20:43:23.505+0000
2199023256277|26388279066931|232566|2012-02-15T15:00:19.733+0000
2199023256277|26388279067426|232567|2012-03-24T05:55:05.194+0000
2199023256277|26388279067532|232568|2012-02-22T01:36:20.464+0000
2199023256277|26388279067534|232569|2012-01-29T05:37:28.028+0000
2199023256277|28587302322524|232570|2012-03-30T20:36:48.595+0000
2199023256277|28587302322537|232571|2012-04-22T07:41:52.222+0000
2199023256277|28587302322873|232572|2012-05-02T11:51:05.043+0000
2199023256277|28587302323175|232573|2012-04-24T18:43:15.656+0000
2199023256277|30786325577859|232574|2012-06-21T21:26:37.278+0000
2199023256277|30786325577980|232575|2012-05-29T04:54:06.332+0000
2199023256277|30786325578258|232576|2012-07-20T12:55:59.020+0000
2199023256277|30786325578585|232577|2012-07-17T22:11:27.149+0000
2199023256277|30786325578600|232578|2012-06-22T14:02:16.377+0000
2199023256277|32985348833558|232579|2012-08-28T19:34:09.855+0000
2199023256277|32985348833702|232580|2012-07-30T00:25:18.043+0000
2199023256277|32985348833796|232581|2012-08-16T23:21:28.405+0000
2199023256277|32985348833979|232582|2012-08-31T10:15:38.160+0000
2199023256277|32985348834064|232583|2012-09-08T02:53:04.886+0000
2199023256277|32985348834100|232584|2012-07-23T12:41:08.153+0000
2199023256277|32985348834107|232585|2012-08-13T05:10:41.330+0000
17592186044494|28587302322537|232586|2012-04-18T21:28:24.424+0000
17592186044494|30786325577960|232587|2012-07-20T03:02:48.070+0000
6597069766693|21990232555586|232588|2011-09-28T21:14:46.876+0000
6597069766693|30786325578383|232589|2012-06-12T21:31:22.989+0000
6597069766846|6597069767464|232590|2010-08-31T23:43:42.692+0000
6597069766846|8796093022749|232591|2010-10-31T07:13:37.917+0000
6597069766846|10995116278264|232592|2011-01-04T07:18:50.645+0000
6597069766846|10995116278292|232593|2010-12-26T15:16:02.842+0000
6597069766846|10995116278353|232594|2011-01-12T05:03:07.953+0000
6597069766846|13194139533493|232595|2011-03-08T02:59:27.051+0000
6597069766846|13194139533574|232596|2011-02-13T06:35:00.620+0000
6597069766846|13194139534279|232597|2011-01-30T20:58:41.643+0000
6597069766846|15393162789084|232598|2011-05-04T12:23:51.554+0000
6597069766846|17592186044425|232599|2011-06-17T13:51:27.875+0000
6597069766846|17592186044519|232600|2011-07-14T06:30:33.894+0000
6597069766846|17592186045078|232601|2011-05-19T06:49:09.973+0000
6597069766846|17592186045408|232602|2011-05-22T23:54:21.982+0000
6597069766846|19791209300608|232603|2011-08-08T11:22:02.269+0000
6597069766846|19791209300961|232604|2011-09-15T21:15:34.635+0000
6597069766846|21990232555940|232605|2011-11-11T12:37:55.195+0000
6597069766846|21990232555958|232606|2011-10-06T10:28:39.332+0000
6597069766846|21990232556410|232607|2011-09-25T17:18:55.346+0000
6597069766846|24189255811312|232608|2011-12-16T06:36:11.185+0000
6597069766846|24189255811326|232609|2011-12-26T10:30:23.865+0000
6597069766846|24189255811358|232610|2011-12-25T16:08:23.094+0000
6597069766846|24189255811398|232611|2012-01-27T03:21:47.634+0000
6597069766846|24189255811566|232612|2011-12-21T18:46:29.616+0000
6597069766846|24189255811876|232613|2012-01-25T20:41:11.601+0000
6597069766846|24189255812045|232614|2011-12-26T06:00:22.837+0000
6597069766846|26388279067086|232615|2012-03-08T07:36:10.874+0000
6597069766846|26388279067426|232616|2012-03-08T18:34:13.781+0000
6597069766846|26388279067534|232617|2012-01-20T14:33:37.445+0000
6597069766846|28587302322548|232618|2012-05-25T17:08:51.685+0000
6597069766846|28587302322873|232619|2012-05-26T19:12:20.423+0000
6597069766846|28587302323175|232620|2012-05-07T18:09:34.752+0000
6597069766846|30786325578600|232621|2012-07-03T18:16:48.514+0000
6597069766846|30786325578608|232622|2012-07-11T08:00:10.932+0000
6597069766846|30786325578640|232623|2012-06-15T03:10:52.997+0000
6597069766846|32985348833670|232624|2012-08-29T21:52:45.563+0000
6597069766846|32985348833931|232625|2012-08-24T18:24:28.467+0000
8796093022325|13194139533574|232626|2011-02-28T13:52:05.953+0000
8796093022325|17592186044994|232627|2011-06-13T18:52:02.256+0000
8796093022325|24189255811663|232628|2011-12-02T08:20:15.386+0000
8796093022325|28587302322686|232629|2012-05-16T12:32:27.765+0000
10995116278031|13194139533574|232630|2011-02-19T01:53:52.838+0000
10995116278234|10995116278236|232631|2010-12-14T23:36:38.944+0000
10995116278234|10995116278554|232632|2010-12-31T12:55:49.407+0000
10995116278234|13194139533440|232633|2011-03-28T11:17:14.313+0000
10995116278234|13194139533535|232634|2011-01-23T03:41:25.835+0000
10995116278234|13194139533653|232635|2011-02-09T23:50:32.846+0000
10995116278234|13194139533834|232636|2011-03-18T07:22:47.044+0000
10995116278234|13194139534154|232637|2011-02-12T17:15:33.401+0000
10995116278234|13194139534267|232638|2011-02-05T16:45:51.242+0000
10995116278234|15393162789219|232639|2011-04-06T11:02:25.347+0000
10995116278234|15393162789560|232640|2011-04-02T23:46:28.365+0000
10995116278234|17592186044459|232641|2011-06-14T23:21:14.040+0000
10995116278234|17592186044532|232642|2011-06-24T22:50:24.695+0000
10995116278234|17592186045074|232643|2011-06-15T20:14:18.328+0000
10995116278234|19791209300004|232644|2011-09-02T15:28:27.433+0000
10995116278234|19791209300081|232645|2011-08-06T10:54:05.352+0000
10995116278234|19791209300402|232646|2011-07-23T10:18:26.033+0000
10995116278234|19791209300631|232647|2011-08-16T04:15:42.690+0000
10995116278234|21990232555639|232648|2011-10-21T21:56:30.684+0000
10995116278234|21990232555889|232649|2011-11-16T02:25:46.049+0000
10995116278234|21990232555934|232650|2011-11-11T09:29:21.712+0000
10995116278234|24189255811566|232651|2011-12-11T22:45:01.516+0000
10995116278234|24189255811663|232652|2011-12-09T23:01:29.759+0000
10995116278234|26388279066885|232653|2012-03-13T04:03:03.031+0000
10995116278234|26388279066928|232654|2012-01-27T14:58:39.931+0000
10995116278234|26388279067551|232655|2012-02-14T11:41:51.564+0000
10995116278234|26388279067618|232656|2012-02-16T17:20:32.178+0000
10995116278234|30786325578724|232657|2012-06-25T13:05:13.497+0000
10995116278234|32985348833579|232658|2012-09-04T20:27:41.940+0000
10995116278234|32985348833975|232659|2012-07-20T16:36:13.630+0000
13194139534185|15393162788865|232660|2011-05-03T02:57:28.233+0000
13194139534185|15393162789274|232661|2011-03-23T04:05:07.741+0000
13194139534185|17592186045238|232662|2011-05-15T05:16:23.049+0000
13194139534185|19791209299984|232663|2011-08-21T04:09:21.989+0000
13194139534185|21990232555658|232664|2011-10-01T12:52:32.619+0000
13194139534185|21990232555834|232665|2011-11-25T01:54:54.521+0000
13194139534185|24189255811566|232666|2011-11-30T15:24:46.856+0000
13194139534185|24189255811726|232667|2011-12-19T20:40:37.812+0000
13194139534185|28587302322372|232668|2012-04-02T16:21:26.248+0000
13194139534185|28587302322548|232669|2012-05-20T10:18:20.775+0000
13194139534185|28587302322870|232670|2012-04-21T18:42:36.236+0000
13194139534185|30786325577859|232671|2012-06-08T04:30:34.895+0000
15393162788922|15393162789604|232672|2011-04-30T07:06:14.635+0000
15393162788922|17592186045085|232673|2011-06-14T03:08:59.821+0000
15393162788922|17592186045408|232674|2011-05-20T05:15:17.642+0000
15393162788922|19791209300081|232675|2011-08-04T07:19:24.474+0000
15393162788922|21990232556410|232676|2011-09-26T23:41:30.973+0000
15393162788922|24189255811254|232677|2011-12-18T08:50:54.849+0000
15393162788922|24189255811566|232678|2011-12-22T04:15:26.024+0000
15393162788922|26388279067426|232679|2012-03-13T06:10:01.965+0000
15393162788922|28587302322537|232680|2012-04-13T01:43:39.467+0000
15393162788922|28587302322865|232681|2012-03-21T13:35:48.390+0000
15393162788922|32985348833467|232682|2012-09-07T21:22:21.096+0000
15393162789792|24189255811566|232683|2011-12-13T09:16:47.869+0000
15393162789792|24189255811663|232684|2011-12-03T04:05:40.799+0000
21990232555934|21990232556410|232685|2011-11-11T22:40:23.056+0000
21990232555934|24189255811381|232686|2011-12-28T00:44:42.332+0000
21990232555934|24189255811481|232687|2012-01-14T19:39:27.525+0000
21990232555934|26388279066885|232688|2012-02-20T07:54:29.848+0000
21990232555934|26388279066928|232689|2012-01-18T21:04:56.025+0000
21990232555934|28587302322288|232690|2012-04-09T01:36:37.290+0000
21990232555934|28587302323035|232691|2012-05-07T01:31:39.791+0000
21990232555934|30786325578585|232692|2012-06-27T08:42:24.163+0000
24189255811099|24189255811663|232693|2012-01-23T05:48:27.401+0000
24189255811099|26388279067534|232694|2012-01-22T00:02:54.473+0000
24189255811099|30786325578676|232695|2012-07-03T00:11:46.018+0000
32985348833536|32985348833579|232696|2012-09-07T08:59:36.681+0000
32985348833536|32985348834013|232697|2012-09-12T16:55:37.629+0000
8796093022938|10995116277882|232698|2010-11-24T12:57:33.995+0000
8796093022938|10995116278234|232699|2010-12-02T10:59:17.958+0000
8796093022938|10995116278259|232700|2011-01-17T02:36:32.916+0000
8796093022938|13194139533440|232701|2011-03-11T04:59:23.954+0000
8796093022938|13194139533535|232702|2011-01-29T11:16:31.238+0000
8796093022938|13194139533834|232703|2011-03-01T23:55:21.043+0000
8796093022938|13194139534142|232704|2011-02-11T23:57:21.574+0000
8796093022938|13194139534154|232705|2011-02-11T09:15:40.425+0000
8796093022938|13194139534267|232706|2011-02-06T22:22:52.375+0000
8796093022938|17592186044824|232707|2011-06-09T04:27:09.448+0000
8796093022938|17592186045074|232708|2011-07-04T14:34:51.548+0000
8796093022938|17592186045133|232709|2011-06-29T18:39:46.140+0000
8796093022938|17592186045408|232710|2011-06-12T13:43:29.814+0000
8796093022938|19791209300004|232711|2011-09-03T02:25:34.768+0000
8796093022938|19791209300507|232712|2011-09-04T02:55:07.472+0000
8796093022938|19791209300631|232713|2011-08-27T13:31:23.395+0000
8796093022938|19791209300828|232714|2011-09-23T20:21:48.794+0000
8796093022938|21990232555611|232715|2011-11-24T09:33:31.715+0000
8796093022938|21990232555934|232716|2011-10-23T10:24:18.961+0000
8796093022938|26388279066791|232717|2012-01-24T17:15:14.782+0000
8796093022938|26388279066795|232718|2012-03-14T04:57:54.029+0000
8796093022938|26388279066928|232719|2012-02-08T01:22:22.579+0000
8796093022938|26388279067534|232720|2012-01-31T11:47:45.180+0000
8796093022938|28587302322946|232721|2012-05-05T03:23:29.750+0000
8796093022938|28587302323035|232722|2012-04-20T23:53:20.698+0000
8796093022938|32985348833329|232723|2012-08-31T07:15:29.706+0000
10995116278264|13194139533535|232724|2011-01-26T09:00:43.388+0000
10995116278264|13194139533588|232725|2011-03-05T18:42:57.590+0000
10995116278264|13194139533653|232726|2011-01-31T02:50:10.065+0000
10995116278264|13194139533834|232727|2011-03-26T10:58:33.883+0000
10995116278264|13194139534142|232728|2011-01-30T15:19:55.031+0000
10995116278264|17592186044810|232729|2011-06-27T10:33:36.675+0000
10995116278264|17592186044994|232730|2011-06-01T19:17:37.917+0000
10995116278264|19791209300081|232731|2011-08-10T05:21:14.035+0000
10995116278264|21990232556469|232732|2011-10-31T02:14:58.619+0000
10995116278264|24189255811326|232733|2011-12-26T22:27:09.343+0000
10995116278264|24189255811719|232734|2011-12-19T22:29:58.737+0000
10995116278264|24189255812053|232735|2012-01-11T16:32:29.191+0000
10995116278264|26388279066868|232736|2012-02-25T06:27:54.285+0000
10995116278264|26388279067047|232737|2012-02-05T17:41:38.890+0000
10995116278264|28587302322854|232738|2012-05-06T14:51:00.980+0000
10995116278264|30786325578329|232739|2012-07-02T02:41:47.032+0000
10995116278264|32985348833378|232740|2012-09-13T03:04:52.610+0000
10995116278264|32985348833559|232741|2012-08-12T03:47:22.153+0000
10995116278264|32985348833995|232742|2012-08-22T14:03:14.726+0000
10995116278264|32985348834027|232743|2012-07-30T15:20:41.791+0000
10995116278320|13194139533574|232744|2011-03-07T02:31:02.029+0000
10995116278320|15393162789569|232745|2011-05-26T22:39:06.985+0000
10995116278320|21990232555834|232746|2011-11-15T03:05:46.136+0000
10995116278320|26388279066664|232747|2012-02-04T03:31:16.985+0000
10995116278320|28587302322372|232748|2012-04-01T05:49:49.416+0000
10995116278320|28587302322837|232749|2012-05-13T17:55:18.150+0000
10995116278320|30786325577859|232750|2012-06-14T02:37:34.065+0000
10995116278320|30786325578056|232751|2012-06-26T05:10:01.750+0000
10995116278320|32985348833536|232752|2012-09-10T12:04:34.655+0000
10995116278320|32985348833794|232753|2012-08-16T08:56:56.549+0000
13194139533533|13194139533535|232754|2011-01-31T18:34:22.255+0000
13194139533533|13194139534142|232755|2011-02-21T17:56:15.106+0000
13194139533533|19791209300852|232756|2011-08-08T04:41:05.858+0000
13194139533533|24189255811940|232757|2012-01-17T23:24:31.456+0000
13194139533533|28587302322537|232758|2012-04-10T10:30:36.619+0000
13194139533533|28587302323020|232759|2012-04-12T04:25:04.574+0000
13194139533533|32985348833579|232760|2012-09-11T05:34:10.463+0000
28587302322865|28587302323141|232761|2012-04-10T08:08:41.988+0000
30786325578711|32985348833536|232762|2012-09-05T00:59:53.977+0000
30786325578711|32985348833670|232763|2012-08-20T12:34:57.483+0000
4398046511779|10995116278291|232764|2010-12-07T04:11:13.173+0000
4398046511779|13194139533859|232765|2011-01-19T01:19:03.933+0000
4398046511779|15393162788906|232766|2011-04-18T02:43:23.972+0000
4398046511779|24189255811254|232767|2011-12-09T00:21:32.724+0000
4398046511779|28587302322537|232768|2012-04-12T14:44:47.328+0000
4398046511779|30786325578056|232769|2012-06-28T00:21:25.065+0000
10995116278468|13194139534185|232770|2011-02-07T07:47:56.733+0000
10995116278468|15393162789111|232771|2011-04-08T18:12:31.855+0000
10995116278468|17592186045047|232772|2011-06-04T00:31:27.836+0000
10995116278468|17592186045238|232773|2011-05-26T18:27:46.803+0000
10995116278468|19791209300020|232774|2011-08-22T08:10:27.021+0000
10995116278468|19791209300656|232775|2011-08-20T09:58:34.805+0000
10995116278468|21990232556463|232776|2011-09-27T08:54:22.915+0000
10995116278468|24189255811566|232777|2011-12-02T08:10:10.560+0000
10995116278468|26388279067534|232778|2012-01-15T17:20:55.345+0000
10995116278468|26388279067585|232779|2012-01-19T01:47:06.330+0000
10995116278468|28587302322537|232780|2012-04-22T11:19:25.672+0000
10995116278468|30786325578383|232781|2012-05-21T19:42:53.265+0000
10995116278468|30786325578585|232782|2012-07-10T22:34:17.605+0000
10995116278468|32985348833438|232783|2012-08-02T07:02:27.188+0000
10995116278468|32985348833546|232784|2012-09-08T22:40:38.983+0000
13194139533584|13194139533653|232785|2011-03-15T07:40:47.229+0000
13194139533584|13194139533834|232786|2011-03-30T17:46:04.462+0000
13194139533584|15393162789604|232787|2011-05-03T04:54:39.880+0000
13194139533584|17592186045074|232788|2011-06-16T14:21:52.504+0000
13194139533584|21990232555611|232789|2011-11-12T16:45:37.769+0000
13194139533584|24189255811566|232790|2011-12-10T04:52:03.797+0000
13194139533584|28587302323141|232791|2012-04-20T04:04:23.855+0000
13194139533584|32985348833536|232792|2012-09-08T21:39:04.772+0000
13194139533584|32985348833579|232793|2012-09-12T18:03:40.734+0000
13194139534279|15393162789093|232794|2011-05-03T10:24:14.025+0000
13194139534279|17592186044897|232795|2011-06-24T12:23:03.477+0000
13194139534279|17592186045078|232796|2011-06-14T20:30:39.999+0000
13194139534279|17592186045165|232797|2011-07-04T22:29:22.251+0000
13194139534279|19791209300404|232798|2011-08-03T17:47:38.738+0000
13194139534279|19791209300656|232799|2011-09-01T14:16:58.954+0000
13194139534279|19791209300852|232800|2011-07-22T11:45:02.233+0000
13194139534279|21990232555658|232801|2011-10-15T11:36:23.433+0000
13194139534279|21990232555834|232802|2011-11-08T02:30:05.746+0000
13194139534279|24189255811254|232803|2011-12-29T02:00:26.682+0000
13194139534279|24189255811566|232804|2011-12-04T04:41:38.752+0000
13194139534279|24189255811654|232805|2012-01-05T04:53:08.528+0000
13194139534279|24189255811663|232806|2011-12-12T11:41:23.030+0000
13194139534279|24189255811876|232807|2012-01-05T08:47:17.517+0000
13194139534279|24189255811940|232808|2012-01-21T08:39:51.318+0000
13194139534279|26388279066936|232809|2012-02-11T08:29:12.400+0000
13194139534279|26388279067039|232810|2012-02-02T09:34:17.525+0000
13194139534279|26388279067047|232811|2012-03-05T04:32:54.029+0000
13194139534279|26388279067066|232812|2012-01-26T14:57:31.454+0000
13194139534279|28587302322537|232813|2012-04-25T06:37:17.946+0000
13194139534279|28587302323020|232814|2012-04-13T10:58:11.259+0000
13194139534279|30786325578617|232815|2012-06-17T01:11:04.554+0000
13194139534279|30786325578640|232816|2012-06-14T20:18:09.938+0000
13194139534279|32985348833548|232817|2012-08-06T07:01:06.929+0000
13194139534279|32985348833931|232818|2012-08-23T08:39:07.287+0000
15393162789009|26388279067054|232819|2012-01-25T07:25:01.629+0000
15393162789009|32985348834053|232820|2012-08-13T01:23:13.930+0000
19791209300882|28587302322537|232821|2012-04-06T01:24:09.379+0000
19791209300882|28587302322686|232822|2012-05-19T06:52:06.273+0000
19791209300882|28587302322865|232823|2012-04-09T08:15:48.472+0000
6597069767061|13194139533535|232824|2011-01-18T12:09:17.985+0000
6597069767061|13194139534154|232825|2011-02-20T20:34:28.978+0000
6597069767061|19791209300474|232826|2011-08-31T09:08:15.599+0000
6597069767061|28587302323020|232827|2012-04-21T22:02:16.852+0000
13194139533505|17592186044868|232828|2011-07-07T23:20:41.683+0000
13194139533505|17592186044994|232829|2011-05-24T12:42:09.477+0000
13194139533505|17592186045382|232830|2011-06-20T20:16:09.180+0000
13194139533505|17592186045405|232831|2011-06-07T18:06:55.444+0000
13194139533505|19791209300631|232832|2011-08-27T06:07:52.014+0000
13194139533505|21990232555524|232833|2011-10-28T01:24:03.070+0000
13194139533505|24189255811277|232834|2011-12-30T12:36:59.624+0000
13194139533505|24189255811566|232835|2011-12-21T05:05:23.960+0000
13194139533505|26388279066664|232836|2012-01-20T13:24:45.988+0000
13194139533505|26388279067350|232837|2012-02-23T10:20:23.309+0000
13194139533505|26388279067479|232838|2012-03-12T20:46:50.329+0000
13194139533505|26388279067534|232839|2012-02-10T06:26:08.344+0000
13194139533505|28587302322548|232840|2012-05-08T00:29:39.423+0000
13194139533505|28587302322974|232841|2012-05-29T08:06:36.097+0000
13194139533505|30786325577977|232842|2012-07-24T11:39:44.959+0000
13194139533505|30786325578383|232843|2012-06-01T19:04:00.266+0000
13194139533505|30786325578525|232844|2012-06-08T04:15:24.651+0000
13194139533505|30786325578585|232845|2012-06-28T19:33:02.861+0000
13194139533505|32985348833579|232846|2012-09-12T11:37:54.964+0000
17592186044868|19791209300474|232847|2011-08-27T14:17:13.995+0000
17592186044868|19791209300961|232848|2011-09-18T07:37:44.549+0000
17592186044868|21990232555639|232849|2011-10-25T00:33:48.807+0000
17592186044868|21990232555834|232850|2011-11-12T10:24:06.881+0000
17592186044868|21990232556491|232851|2011-12-01T22:29:24.495+0000
17592186044868|24189255811277|232852|2011-12-16T04:50:47.021+0000
17592186044868|24189255811381|232853|2011-12-25T09:16:22.373+0000
17592186044868|24189255811566|232854|2011-12-20T14:51:58.631+0000
17592186044868|24189255811726|232855|2011-12-08T06:20:04.959+0000
17592186044868|26388279067086|232856|2012-03-29T00:10:38.112+0000
17592186044868|26388279067108|232857|2012-02-15T20:20:25.731+0000
17592186044868|26388279067426|232858|2012-04-03T15:42:51.456+0000
17592186044868|26388279067442|232859|2012-02-05T17:12:05.142+0000
17592186044868|26388279067534|232860|2012-01-20T16:10:24.043+0000
17592186044868|28587302322552|232861|2012-04-19T14:46:30.424+0000
17592186044868|28587302322974|232862|2012-05-09T09:29:20.453+0000
17592186044868|28587302323020|232863|2012-04-11T22:42:36.438+0000
17592186044868|30786325577859|232864|2012-06-21T07:39:14.594+0000
17592186044868|30786325577980|232865|2012-06-13T22:37:59.839+0000
17592186044868|30786325578088|232866|2012-06-06T23:23:06.914+0000
17592186044868|30786325578525|232867|2012-06-09T09:43:37.610+0000
17592186044868|30786325578585|232868|2012-06-24T13:54:48.350+0000
17592186044868|32985348833314|232869|2012-08-20T05:43:25.271+0000
17592186044868|32985348834027|232870|2012-07-26T01:22:39.728+0000
21990232556482|21990232556491|232871|2011-12-01T14:58:00.655+0000
21990232556482|24189255811277|232872|2011-12-20T00:03:27.790+0000
21990232556482|24189255811663|232873|2011-12-25T02:51:58.140+0000
21990232556482|24189255811707|232874|2011-11-23T11:36:51.211+0000
21990232556482|28587302322537|232875|2012-04-12T23:50:58.860+0000
21990232556482|32985348833537|232876|2012-08-13T17:03:17.648+0000
21990232556482|32985348833559|232877|2012-08-16T10:30:40.003+0000
24189255811254|24189255811694|232878|2011-12-25T05:04:04.797+0000
24189255811254|24189255811940|232879|2012-01-29T08:57:45.824+0000
24189255811254|26388279066654|232880|2012-03-17T16:09:59.784+0000
24189255811254|26388279066830|232881|2012-03-12T15:33:58.487+0000
24189255811254|26388279067581|232882|2012-02-17T00:53:32.776+0000
24189255811254|28587302322431|232883|2012-04-24T16:13:47.871+0000
24189255811254|28587302322689|232884|2012-05-13T14:03:24.937+0000
24189255811254|28587302322790|232885|2012-05-07T17:12:49.094+0000
24189255811254|30786325577812|232886|2012-07-14T06:01:52.978+0000
24189255811254|30786325577905|232887|2012-07-23T10:18:53.325+0000
24189255811254|30786325577960|232888|2012-07-25T07:06:46.534+0000
24189255811254|30786325577977|232889|2012-07-11T11:17:19.453+0000
24189255811254|30786325578144|232890|2012-06-20T11:29:31.411+0000
24189255811254|30786325578585|232891|2012-06-30T16:41:29.128+0000
24189255811254|30786325578676|232892|2012-06-28T09:18:47.999+0000
24189255811254|32985348833314|232893|2012-08-16T20:07:39.231+0000
24189255811254|32985348833533|232894|2012-07-26T23:50:57.058+0000
24189255811254|32985348833537|232895|2012-07-30T05:43:23.503+0000
24189255811254|32985348833702|232896|2012-07-24T15:57:13.502+0000
24189255811254|32985348833796|232897|2012-08-15T18:38:44.253+0000
24189255811254|32985348833979|232898|2012-09-06T17:32:43.402+0000
24189255811254|32985348834064|232899|2012-08-31T19:36:50.408+0000
24189255811254|32985348834107|232900|2012-08-15T01:50:00.530+0000
32985348833548|32985348833559|232901|2012-08-26T17:03:57.424+0000
32985348833548|32985348833579|232902|2012-09-03T19:19:21.017+0000
32985348833548|32985348833673|232903|2012-08-14T21:04:32.886+0000
32985348833548|32985348833995|232904|2012-08-29T12:21:03.874+0000
4398046511593|13194139533574|232905|2011-03-03T14:54:01.244+0000
4398046511593|21990232556410|232906|2011-10-04T07:25:38.985+0000
4398046511593|28587302322537|232907|2012-04-03T01:07:14.335+0000
4398046511593|30786325577877|232908|2012-06-06T07:43:36.227+0000
6597069766659|13194139533850|232909|2011-02-24T16:06:34.221+0000
6597069766659|13194139534191|232910|2011-02-13T02:48:04.162+0000
6597069766659|15393162789228|232911|2011-04-13T16:55:38.306+0000
6597069766659|19791209300507|232912|2011-09-16T12:01:07.188+0000
6597069766659|26388279067426|232913|2012-03-06T04:10:40.984+0000
6597069767398|26388279067534|232914|2012-02-02T07:00:48.822+0000
6597069767398|28587302322537|232915|2012-04-23T06:03:15.120+0000
6597069767398|30786325578585|232916|2012-06-23T19:20:58.907+0000
15393162789249|21990232556410|232917|2011-09-25T18:40:40.019+0000
17592186044857|17592186044991|232918|2011-07-06T00:49:37.709+0000
17592186044857|19791209300143|232919|2011-09-05T05:59:17.437+0000
17592186044857|19791209300147|232920|2011-09-14T17:30:36.991+0000
