Comment.id|Place.id
962072682643|89
962072682644|102
962072682645|60
962072682646|28
962072682647|89
962072682648|97
962072682649|95
962072682650|110
962072682651|97
962072682652|97
962072682653|99
962072682654|97
962072682655|75
893353205921|105
893353205922|110
893353205923|99
893353205924|48
893353205925|0
893353205926|28
893353205927|95
893353205928|109
893353205929|90
893353205930|83
755914252460|99
755914252461|60
755914252462|60
755914252463|90
755914252464|89
755914252465|96
755914252466|50
755914252467|64
755914252468|44
755914252469|60
755914252470|83
755914252471|50
755914252472|95
755914252473|72
755914252474|105
755914252475|99
755914252476|89
549755822281|99
549755822282|99
549755822283|109
549755822284|96
549755822285|72
549755822286|104
549755822287|96
755914252497|100
755914252498|102
755914252499|60
755914252500|110
755914252501|50
755914252502|96
755914252503|110
755914252504|89
755914252505|48
755914252506|72
1030792159452|109
1030792159453|105
1030792159454|72
1030792159455|93
1030792159456|76
1030792159457|90
1030792159458|72
1030792159459|60
1030792159460|99
1030792159461|100
1030792159462|97
1030792159463|0
1030792159464|72
1030792159465|99
1030792159466|72
1030792159467|60
687194775789|109
687194775790|104
687194775791|104
687194775792|100
687194775793|93
687194775794|88
687194775795|99
687194775796|102
687194775797|60
687194775798|100
687194775799|83
687194775800|0
687194775801|95
687194775802|60
687194775803|88
687194775804|104
687194775805|102
687194775806|100
687194775807|95
687194775808|88
893353206020|0
893353206021|50
893353206022|102
893353206023|75
893353206024|93
893353206025|110
893353206026|96
893353206051|99
893353206052|0
893353206053|89
893353206054|17
893353206055|60
893353206056|102
893353206057|105
893353206058|105
893353206059|99
893353206060|104
893353206061|60
893353206062|89
1030792159536|100
1030792159537|90
1030792159538|0
1030792159539|64
1030792159540|75
1030792159541|102
1030792159542|48
1030792159543|75
1030792159544|75
1030792159545|72
1030792159546|109
1030792159547|75
1030792159548|99
1030792159549|93
824633729343|75
824633729344|95
824633729345|105
824633729346|72
824633729347|90
824633729348|104
824633729349|99
824633729350|95
824633729351|99
824633729352|99
824633729353|110
824633729354|28
824633729355|102
824633729356|48
824633729357|28
893353206095|50
893353206096|90
893353206097|102
893353206098|95
893353206099|104
893353206100|95
893353206101|13
893353206102|90
893353206103|99
893353206104|105
893353206105|102
893353206106|48
893353206107|109
893353206108|104
893353206109|48
893353206110|83
893353206111|102
893353206112|96
893353206113|93
755914252651|96
755914252652|0
755914252653|90
755914252654|48
755914252655|60
755914252656|60
755914252657|0
755914252659|50
755914252660|72
755914252661|90
755914252662|64
755914252663|90
755914252664|105
755914252665|0
755914252666|95
755914252667|64
755914252668|102
755914252669|90
755914252670|83
755914252671|88
755914252672|96
755914252673|90
755914252674|95
755914252675|99
755914252676|95
755914252677|105
824633729416|64
824633729417|0
687194775948|104
687194775949|64
687194775950|93
687194775951|104
687194775952|99
687194775953|99
687194775954|109
687194775955|0
687194775956|83
687194775957|93
687194775958|100
687194775959|88
687194775960|60
687194775961|96
687194775962|64
687194775963|75
687194775964|90
687194775966|60
687194775967|104
687194775968|44
687194775969|99
687194775970|109
687194775971|104
687194775972|96
687194775973|104
687194775974|0
687194775975|90
687194775976|89
687194775977|105
687194775978|44
687194775979|104
687194775980|89
687194775981|88
687194775982|104
687194775983|75
687194775984|99
687194775985|90
687194775987|102
687194775988|102
687194775989|109
687194775990|109
687194775991|99
687194775992|109
687194775993|104
687194775994|50
687194775995|99
687194775996|90
687194775997|105
687194775998|109
687194775999|105
687194776001|64
687194776002|90
687194776003|102
687194776004|104
687194776005|72
687194776006|90
687194776007|109
687194776008|95
687194776010|104
687194776011|90
687194776012|60
687194776013|60
687194776014|96
687194776015|60
687194776016|60
687194776018|44
687194776019|72
687194776020|96
687194776021|44
687194776022|105
687194776023|105
687194776024|99
687194776025|93
687194776026|90
687194776027|109
687194776028|99
687194776029|90
687194776030|89
687194776031|89
687194776032|90
687194776033|96
687194776034|44
687194776035|60
687194776036|96
687194776037|109
687194776039|93
687194776040|105
687194776041|100
687194776042|44
687194776043|95
687194776044|88
687194776045|104
687194776046|95
687194776047|64
687194776048|89
687194776049|72
687194776051|90
687194776052|104
687194776053|50
687194776055|60
687194776056|88
687194776057|99
687194776058|99
687194776059|104
687194776060|72
687194776061|0
687194776063|60
687194776064|44
687194776065|89
687194776066|104
687194776067|105
687194776068|44
687194776069|100
687194776070|50
687194776071|109
687194776072|102
687194776073|60
687194776074|90
687194776075|0
687194776076|104
687194776078|99
687194776079|88
687194776080|60
687194776081|88
687194776082|99
687194776083|95
687194776084|3
687194776085|72
687194776086|0
687194776087|99
687194776088|100
687194776089|109
687194776090|95
687194776091|99
687194776092|100
687194776093|99
687194776094|0
687194776095|44
687194776097|72
687194776098|64
687194776099|104
687194776100|90
687194776101|89
687194776102|100
687194776103|109
687194776104|44
687194776105|60
687194776106|72
687194776107|75
687194776108|102
687194776109|93
687194776110|89
687194776111|60
687194776112|93
687194776114|100
687194776115|64
687194776116|100
687194776117|105
687194776118|100
687194776119|99
687194776120|89
687194776121|50
687194776123|60
687194776124|0
687194776125|93
687194776126|99
687194776127|50
687194776128|0
687194776129|88
687194776130|104
687194776131|60
687194776132|109
687194776133|72
687194776134|64
687194776135|105
687194776137|100
687194776138|99
687194776139|60
687194776140|105
687194776141|5
687194776142|104
687194776143|50
687194776144|90
687194776145|89
687194776146|0
687194776147|60
687194776149|95
687194776150|95
687194776151|64
687194776152|60
687194776153|104
687194776154|99
687194776155|88
687194776156|100
687194776157|89
687194776158|90
687194776159|93
687194776160|60
687194776162|60
687194776163|93
687194776164|95
687194776165|72
687194776166|102
687194776167|99
687194776168|72
687194776169|102
687194776170|95
687194776171|104
687194776172|75
687194776173|104
687194776174|44
687194776175|79
687194776176|0
687194776177|102
687194776178|96
687194776179|100
687194776181|90
687194776182|0
687194776183|109
687194776184|64
687194776185|0
687194776186|102
687194776187|89
687194776188|60
687194776189|0
687194776190|72
687194776191|100
687194776192|83
687194776193|102
687194776194|104
687194776195|109
687194776196|90
687194776197|96
687194776198|72
687194776199|50
687194776201|95
687194776202|75
687194776203|90
687194776204|44
687194776205|90
687194776206|99
687194776207|60
687194776208|60
687194776209|99
687194776210|89
687194776211|75
687194776212|64
687194776213|96
687194776215|95
687194776216|90
687194776217|60
687194776218|90
687194776219|102
687194776220|104
687194776221|90
687194776222|93
687194776223|64
687194776224|64
687194776225|90
687194776226|90
687194776227|0
687194776229|0
687194776230|0
687194776231|104
687194776232|105
687194776233|96
687194776234|95
687194776235|104
687194776236|105
687194776237|60
687194776238|44
687194776239|65
687194776240|0
687194776241|83
687194776242|96
687194776243|50
687194776244|104
687194776245|104
687194776246|105
687194776248|100
687194776249|60
687194776250|99
687194776251|44
687194776252|50
687194776253|72
687194776254|88
687194776255|99
687194776256|93
687194776257|96
687194776258|72
687194776259|102
755914252997|84
755914252998|4
755914252999|0
755914253000|0
755914253001|0
755914253002|92
755914253003|4
755914253004|0
755914253005|0
755914253006|0
755914253007|0
755914253008|0
687194776274|0
687194776275|4
687194776276|0
687194776277|4
687194776278|0
687194776279|0
687194776280|0
687194776281|0
687194776282|0
687194776283|4
687194776284|4
687194776285|0
687194776286|4
687194776287|0
687194776288|0
687194776289|0
687194776290|0
687194776291|0
687194776293|4
687194776294|0
687194776295|0
687194776296|0
687194776297|0
687194776298|4
687194776299|0
687194776300|0
687194776301|0
687194776302|4
687194776303|0
687194776304|4
687194776305|0
687194776306|0
687194776307|0
687194776308|4
687194776309|0
687194776310|0
893353206520|51
893353206521|62
893353206522|54
893353206523|55
893353206524|0
962072683279|51
962072683280|110
962072683281|51
962072683282|106
962072683283|1
962072683284|50
962072683285|0
962072683286|58
962072683287|58
962072683288|0
962072683289|52
893353206555|54
893353206556|4
893353206557|53
893353206558|58
893353206559|75
893353206560|74
1030792160034|1
1030792160035|87
1030792160036|54
1030792160037|4
1030792160038|110
1030792160039|56
1030792160040|78
1030792160041|51
1030792160042|76
1030792160043|0
1030792160044|0
1030792160045|102
1030792160046|49
1030792160047|73
1030792160048|0
1030792160049|94
1030792160050|65
1030792160051|55
1030792160053|76
1030792160054|55
1030792160055|0
962072683329|1
962072683330|53
962072683331|18
962072683332|58
962072683333|0
962072683334|55
962072683335|20
962072683336|0
962072683337|37
962072683338|0
962072683339|0
962072683340|21
962072683341|110
962072683342|0
962072683343|53
962072683344|51
962072683345|4
962072683346|44
1030792160090|44
1030792160091|53
1030792160092|51
1030792160093|56
1030792160094|110
1030792160095|55
1030792160096|1
1030792160097|54
1030792160098|0
1030792160099|75
1030792160100|102
1030792160101|71
1030792160102|102
1030792160103|75
1030792160104|50
1030792160119|76
1030792160120|50
1030792160121|1
1030792160122|1
1030792160123|49
1030792160124|4
1030792160125|71
1030792160126|52
1030792160127|110
1030792160128|0
1030792160129|53
1030792160130|51
1030792160131|53
1030792160132|0
1030792160133|50
1030792160134|78
962072683401|57
962072683402|1
962072683403|0
962072683404|102
962072683405|76
962072683406|37
962072683407|48
962072683408|50
962072683409|51
962072683410|74
962072683411|55
962072683412|54
962072683413|62
962072683414|62
962072683415|53
962072683416|62
893353206698|55
893353206699|0
893353206700|53
893353206701|0
893353206702|50
893353206703|55
893353206704|53
893353206705|62
893353206706|0
893353206707|62
893353206708|4
893353206709|0
893353206710|1
893353206711|0
893353206712|74
962072683462|53
962072683463|57
962072683464|1
962072683465|109
962072683466|72
962072683467|1
962072683468|74
962072683469|54
962072683470|0
962072683471|89
962072683472|110
962072683473|4
962072683474|62
962072683475|57
962072683476|1
962072683477|0
962072683478|1
962072683479|7
962072683480|110
1030792160218|75
1030792160219|1
1030792160220|78
1030792160221|0
1030792160222|72
1030792160223|0
1030792160224|0
1030792160225|89
1030792160226|76
1030792160227|1
1030792160228|110
1030792160229|75
1030792160230|0
1030792160231|0
1030792160232|0
1030792160233|56
1030792160234|50
1030792160235|76
824633730052|74
824633730053|0
824633730054|110
824633730055|55
824633730056|58
824633730057|69
824633730058|57
1030792160327|87
824633730411|0
824633730412|67
824633730413|90
824633730414|90
824633730415|1
824633730416|69
824633730417|88
824633730418|69
824633730419|1
824633730420|87
824633730421|1
824633730422|1
824633730423|0
824633730424|1
824633730425|50
824633730426|1
824633730427|90
687194776957|67
618475300222|1
1030792160657|1
1030792160658|33
1030792160659|49
1030792160660|0
1030792160661|104
1030792160662|67
1030792160663|67
1030792160664|49
1030792160665|67
1030792160666|48
1030792160667|90
893353207197|0
893353207198|50
893353207199|1
893353207200|50
893353207201|90
893353207202|50
893353207203|67
893353207204|1
893353207205|69
893353207206|0
893353207207|49
893353207208|67
893353207210|1
893353207211|0
962072683948|1
962072683949|0
893353207214|67
893353207215|0
962072683952|67
893353207217|1
893353207218|58
893353207219|58
962072683956|90
824633730487|102
824633730488|104
824633730489|56
824633730490|56
824633730491|1
824633730492|56
824633730493|68
824633730495|68
824633730496|99
824633730497|99
824633730498|56
824633730499|56
824633730500|90
824633730501|73
824633730502|104
824633730503|56
824633730510|99
893353207248|104
893353207249|1
893353207250|1
893353207251|104
893353207252|104
893353207255|99
893353207256|90
893353207257|99
893353207259|104
893353207260|102
893353207261|99
893353207262|99
893353207263|102
893353207264|68
893353207265|99
893353207266|90
893353207267|90
893353207269|68
893353207270|90
893353207271|102
893353207272|90
893353207273|102
893353207274|73
893353207275|68
893353207276|90
893353207277|68
893353207278|90
893353207279|99
962072684017|110
962072684018|0
962072684019|1
962072684020|1
962072684021|109
962072684022|0
962072684122|73
962072684123|110
962072684124|1
962072684125|1
962072684126|110
962072684127|1
687194777185|0
687194777186|0
687194777187|109
687194777188|102
687194777189|0
687194777190|0
687194777191|0
687194777192|0
687194777193|0
687194777194|0
687194777195|0
687194777196|0
687194777197|0
687194777198|62
687194777199|0
824633730673|102
824633730674|0
824633730675|0
824633730676|0
824633730677|102
824633730678|0
824633730679|110
824633730680|102
824633730681|45
824633730682|0
824633730684|0
824633730685|51
824633730686|0
824633730687|0
824633730688|110
824633730689|0
824633730690|51
824633730691|0
824633730692|51
824633730693|51
824633730694|71
824633730695|0
824633730696|0
824633730697|0
824633730698|0
824633730699|0
824633730700|0
824633730701|0
824633730702|0
824633730704|102
824633730705|102
824633730706|0
824633730707|102
824633730708|0
824633730709|0
824633730710|0
824633730711|0
824633730713|102
824633730714|0
824633730715|0
824633730716|0
824633730717|0
824633730718|0
824633730719|0
824633730720|21
824633730721|0
824633730722|0
824633730723|0
824633730724|51
824633730725|0
824633730726|0
824633730727|110
824633730729|0
824633730730|0
824633730731|109
824633730732|0
824633730733|51
824633730734|51
824633730735|102
824633730736|0
824633730738|0
824633730739|0
824633730740|0
824633730741|109
824633730742|0
824633730743|0
824633730744|51
824633730745|0
824633730746|0
824633730747|0
824633730748|0
824633730749|102
824633730750|51
824633730751|102
824633730752|0
824633730753|0
824633730754|0
824633730756|60
824633730757|110
824633730758|0
824633730759|51
824633730760|109
824633730761|0
824633730762|0
824633730763|0
824633730764|51
824633730765|109
824633730766|0
824633730767|0
824633730768|0
824633730769|102
824633730770|0
824633730772|0
824633730773|109
824633730774|109
824633730775|0
824633730776|51
824633730777|0
824633730778|0
824633730779|102
824633730780|102
824633730781|0
824633730782|51
824633730783|0
824633730784|0
824633730785|0
824633730786|110
824633730787|0
824633730788|0
824633730789|51
824633730790|40
824633730792|0
824633730793|0
824633730794|0
824633730795|0
1030792161271|50
1030792161272|49
1030792161273|0
1030792161274|0
1030792161275|74
1030792161276|74
1030792161277|55
1030792161278|0
1030792161279|74
1030792161280|74
1030792161281|0
1030792161282|109
1030792161283|51
1030792161284|0
1030792161285|0
1030792161286|0
1030792161287|0
755914254345|99
755914254346|99
755914254347|72
755914254348|72
755914254349|0
755914254350|1
755914254351|99
755914254352|0
755914254353|0
755914254354|99
755914254355|0
755914254356|0
755914254357|72
755914254358|76
755914254359|0
755914254360|55
1030792161306|99
1030792161307|99
1030792161308|109
755914254367|69
755914254368|55
755914254369|0
755914254370|69
755914254371|51
755914254372|49
755914254373|99
755914254374|55
755914254376|0
755914254377|69
755914254378|51
755914254379|55
755914254380|97
755914254381|1
755914254382|69
755914254383|49
755914254384|69
755914254385|1
755914254386|97
755914254388|69
755914254389|21
755914254390|0
755914254391|0
755914254393|0
755914254394|53
755914254395|53
755914254396|99
755914254397|50
755914254398|51
755914254399|51
755914254400|55
755914254401|34
755914254402|69
755914254403|0
755914254404|0
755914254405|0
755914254406|74
755914254407|0
755914254408|0
755914254409|0
755914254410|0
755914254412|49
755914254413|35
755914254414|72
755914254415|49
755914254416|0
755914254417|99
755914254418|109
755914254419|97
755914254420|53
755914254421|53
755914254423|72
755914254424|1
755914254425|0
755914254426|74
755914254427|53
755914254428|109
755914254429|0
755914254430|74
755914254431|53
755914254432|51
755914254433|0
755914254434|99
755914254436|0
755914254437|0
755914254438|50
755914254439|109
755914254440|99
824633731177|50
755914254442|0
755914254443|53
824633731180|0
755914254445|55
824633731182|0
755914254447|50
755914254448|109
824633731185|53
824633731186|0
824633731187|1
755914254452|53
755914254453|0
755914254455|51
755914254456|0
755914254457|99
755914254458|0
755914254459|0
755914254460|0
755914254461|72
755914254462|55
755914254463|0
755914254464|0
755914254465|0
755914254466|49
755914254467|109
755914254468|0
755914254469|72
755914254470|0
755914254472|0
755914254473|0
755914254474|49
755914254475|99
755914254476|0
755914254477|0
755914254478|0
824633731215|1
755914254480|55
755914254481|109
755914254482|51
824633731219|55
755914254484|109
755914254485|49
755914254486|55
755914254487|0
755914254488|49
962072684874|44
962072684875|44
962072684876|44
962072684877|109
962072684878|109
962072684879|1
962072684880|44
962072684881|1
962072684882|76
962072684885|58
962072684886|0
962072684887|72
962072684888|71
962072684889|72
962072684890|49
962072684891|71
962072684892|68
962072684893|3
1099511638387|0
1099511638388|49
1099511638389|49
1099511638390|93
1099511638391|48
824633731449|49
824633731450|48
824633731451|0
824633731452|90
824633731453|76
824633731454|49
824633731455|72
824633731456|63
824633731457|93
824633731458|0
824633731459|74
824633731460|61
824633731461|68
824633731462|63
824633731463|87
1030792161673|96
1030792161674|90
1030792161675|96
1030792161676|99
1030792161677|49
1030792161678|49
1030792161679|68
1030792161680|76
1030792161681|76
1030792161682|0
1030792161683|55
1030792161684|99
1030792161685|63
1030792161686|96
755914254763|99
755914254764|74
755914254765|76
755914254766|96
755914254767|93
755914254768|0
755914254769|87
755914254770|96
755914254771|0
755914254772|49
755914254773|60
755914254774|49
755914254775|72
824633731513|74
824633731514|63
755914254780|93
755914254781|48
755914254782|93
755914254783|0
755914254784|68
755914254785|0
755914254786|53
755914254787|0
755914254788|96
755914254789|74
755914254790|93
755914254791|61
755914254792|49
755914254793|72
755914254794|96
755914254795|87
755914254796|74
755914254797|53
755914254798|90
824633731537|63
824633731538|72
824633731539|53
824633731540|90
824633731541|0
824633731542|48
824633731543|63
824633731544|49
824633731545|96
824633731546|63
824633731547|68
824633731548|49
824633731549|76
824633731550|60
824633731551|61
824633731552|0
824633731553|63
824633731554|0
824633731555|90
755914254821|76
755914254822|93
755914254823|0
755914254824|63
755914254825|0
755914254826|99
755914254827|87
755914254828|53
755914254829|96
755914254830|63
755914254831|93
755914254832|0
893353208306|19
893353208307|96
893353208308|96
893353208309|49
893353208310|72
893353208311|71
893353208312|49
893353208313|96
893353208314|74
893353208315|87
893353208316|60
893353208317|72
893353208318|55
893353208326|49
893353208327|93
893353208328|49
893353208329|49
893353208330|76
893353208331|49
893353208332|49
893353208333|49
893353208334|63
893353208335|90
893353208336|87
893353208337|0
893353208338|55
893353208339|93
893353208340|93
893353208341|63
893353208342|57
893353208343|53
893353208344|49
824633731610|90
824633731611|76
824633731612|49
824633731613|53
824633731614|0
824633731615|49
824633731616|53
824633731617|49
824633731618|61
824633731619|49
824633731620|96
824633731621|0
824633731622|49
824633731623|96
824633731624|63
687194778154|53
687194778155|72
687194778156|90
687194778157|68
687194778158|76
687194778159|49
687194778160|61
687194778161|93
687194778162|96
687194778163|96
687194778164|99
687194778165|76
824633731639|49
824633731640|0
824633731641|99
824633731642|63
824633731643|87
824633731644|93
824633731645|87
824633731646|63
824633731647|60
824633731648|72
824633731649|96
824633731650|90
824633731651|60
824633731652|93
824633731653|76
824633731654|33
824633731655|49
824633731656|49
824633731657|96
824633731658|48
687194778188|63
687194778189|53
687194778190|72
687194778191|53
687194778192|90
687194778193|90
687194778195|0
687194778196|63
687194778197|61
687194778198|93
687194778199|72
687194778200|90
687194778201|96
687194778202|87
687194778203|53
687194778204|49
687194778206|0
687194778207|93
687194778208|68
687194778209|96
687194778210|61
687194778211|0
687194778212|90
687194778213|87
687194778214|61
824633731688|49
824633731689|49
824633731690|63
824633731691|96
824633731692|96
824633731693|90
824633731694|99
824633731695|49
824633731696|93
824633731697|48
824633731698|90
824633731699|54
824633731700|61
824633731701|48
824633731702|93
824633731703|48
824633731704|68
824633731705|48
824633731707|55
824633731708|55
824633731709|1
824633731710|55
824633731711|55
824633731712|55
824633731713|55
824633731714|55
824633731715|55
824633731716|1
824633731717|1
824633731718|55
824633731719|55
824633731720|55
824633731721|55
824633731722|55
962072685196|0
962072685197|109
893353208463|49
893353208464|55
893353208465|55
893353208466|1
893353208467|55
893353208468|49
893353208469|49
1030792161948|109
1030792161949|76
1030792161950|71
1030792161951|72
1030792161952|52
1030792161953|72
1030792161954|51
1030792161955|52
1030792161956|49
1030792161957|55
1030792161958|1
1030792161960|53
1030792161961|109
1030792161962|55
1030792161963|54
1030792161964|55
1030792161965|55
1030792161966|0
1030792161967|49
1030792161968|72
1030792161969|51
1030792161970|54
1030792161971|55
1030792161972|51
1030792161973|42
1030792161974|58
1030792161975|49
1030792161976|0
1030792161977|51
1030792161979|54
1030792161980|49
1030792161981|52
1030792161982|1
1030792161983|109
1030792161984|55
1030792161985|58
1030792161986|55
1030792161987|0
1030792161988|58
1030792161989|55
1030792161990|55
1030792161991|97
1030792161993|109
1030792161994|52
1030792161995|49
1030792161996|55
1030792161997|55
1030792161998|49
1030792161999|53
1030792162000|1
1030792162002|55
1030792162003|52
1030792162004|58
1030792162005|49
1030792162006|0
1030792162007|49
1030792162008|0
1030792162009|55
1030792162010|58
1030792162011|55
1030792162012|1
1030792162013|1
1030792162014|49
1030792162015|1
1030792162016|72
824633731816|0
824633731817|0
824633731818|0
824633731819|0
824633731820|0
824633731821|0
824633731822|0
824633731823|0
824633731824|0
824633731825|0
824633731826|0
824633731827|0
824633731828|0
824633731829|0
824633731830|0
824633731831|0
824633731832|0
824633731833|0
824633731834|0
824633731835|0
412316871421|8
412316871422|0
412316871423|0
412316871424|0
412316871425|0
412316871426|0
412316871427|0
687194778373|0
687194778374|0
687194778375|0
687194778376|0
687194778377|0
687194778378|0
687194778379|0
687194778380|0
687194778381|0
687194778382|0
687194778383|0
687194778384|0
687194778385|0
687194778387|0
687194778388|0
687194778389|0
687194778390|0
687194778391|0
687194778392|0
687194778393|0
687194778394|0
687194778395|0
687194778396|0
687194778398|0
687194778399|0
687194778400|0
687194778401|0
687194778402|0
687194778403|0
824633732213|78
824633732214|0
824633732215|1
824633732216|110
549755825274|17
549755825276|78
549755825277|78
549755825278|56
549755825279|0
549755825281|78
549755825282|78
549755825283|0
549755825284|7
549755825285|0
549755825286|1
549755825287|1
549755825288|1
549755825289|1
549755825290|1
549755825291|1
549755825292|1
549755825293|1
549755825294|0
549755825295|1
549755825296|0
549755825297|0
549755825298|78
549755825300|1
549755825301|1
549755825302|0
549755825303|78
549755825304|0
549755825305|1
549755825306|78
549755825307|1
549755825308|1
549755825309|1
549755825310|1
549755825311|1
549755825312|1
549755825313|0
549755825314|0
549755825315|1
549755825316|1
549755825317|0
1099511639207|0
1099511639209|105
1099511639210|105
1099511639216|50
1099511639220|50
1099511639223|50
1099511639226|50
412316871868|0
412316871869|0
412316871870|0
412316871871|0
412316871872|0
412316871873|0
412316871874|0
962072685764|50
962072685765|60
962072685766|50
962072685767|0
962072685768|50
962072685769|1
962072685770|0
412316871884|0
412316871885|50
412316871886|50
687194778832|50
687194778833|50
687194778834|50
687194778835|50
687194778836|50
687194778837|1
687194778838|50
687194778839|44
687194778840|50
687194778841|50
687194778842|1
687194778843|50
687194778844|49
687194778845|50
687194778846|50
687194778848|0
687194778849|50
687194778850|50
1030792162532|63
1030792162533|0
1030792162534|0
1030792162535|0
1030792162536|0
1030792162537|0
1030792162538|0
1030792162539|63
1030792162540|63
1030792162541|63
1030792162542|0
1030792162543|84
1030792162544|63
1030792162545|63
1030792162546|63
893353209093|0
893353209094|0
893353209095|0
893353209096|63
962072686165|0
962072686166|94
962072686167|0
962072686168|94
962072686169|0
962072686170|55
962072686171|0
962072686172|55
962072686173|0
962072686174|52
962072686175|52
962072686176|0
962072686177|0
962072686178|0
962072686262|53
962072686263|53
962072686264|53
962072686265|53
962072686266|58
962072686267|53
824633732798|58
824633732799|53
824633732800|58
824633732801|58
824633732802|53
824633732803|53
824633732804|58
824633732805|51
824633732806|53
824633732807|51
824633732808|54
824633732809|51
824633732810|58
824633732811|53
824633732812|51
755914256079|53
755914256080|58
755914256081|58
755914256082|54
755914256083|58
755914256084|54
755914256085|53
755914256086|54
755914256087|51
755914256088|51
755914256089|54
755914256090|51
755914256091|53
687194779357|53
687194779358|58
687194779359|54
687194779360|54
687194779361|54
687194779362|58
687194779363|53
687194779364|53
687194779365|54
687194779366|58
687194779367|53
687194779368|58
687194779369|58
687194779370|53
687194779371|54
687194779375|58
687194779376|54
687194779377|53
687194779378|53
687194779379|53
687194779380|53
687194779381|53
687194779382|53
687194779383|58
687194779384|53
687194779385|54
687194779386|58
687194779387|54
687194779388|53
687194779389|58
687194779390|58
687194779391|58
755914256129|58
755914256130|58
755914256131|53
755914256132|53
755914256133|58
755914256134|84
755914256135|54
962072686345|78
962072686346|90
962072686347|0
962072686348|50
962072686349|50
962072686350|50
962072686351|90
962072686352|60
687194779410|50
687194779411|50
687194779412|50
412316872470|50
412316872471|50
412316872472|90
412316872473|50
412316872474|50
412316872475|50
412316872476|78
412316872477|77
412316872478|50
412316872479|50
412316872480|78
412316872481|61
412316872482|90
412316872484|50
412316872485|90
412316872486|59
412316872487|50
412316872488|78
412316872489|49
412316872490|90
412316872491|50
755914256173|60
755914256174|78
755914256175|110
755914256176|60
755914256177|60
755914256178|50
755914256179|50
755914256180|61
755914256181|69
412316872503|50
412316872504|59
412316872505|50
412316872506|50
412316872507|78
412316872508|50
412316872509|59
412316872510|90
412316872511|49
412316872512|50
412316872513|50
412316872514|50
412316872515|90
412316872517|50
412316872518|50
412316872519|45
412316872520|78
412316872521|49
412316872522|50
412316872523|50
412316872524|78
412316872525|59
412316872526|50
412316872527|61
412316872528|50
412316872529|90
412316872530|50
412316872531|90
412316872532|61
412316872533|49
412316872534|90
412316872536|49
412316872537|59
412316872538|50
412316872539|90
412316872540|49
412316872541|50
412316872542|59
412316872543|50
412316872544|90
412316872545|50
412316872546|50
412316872547|50
412316872548|50
412316872549|90
412316872550|78
412316872552|50
412316872553|50
412316872554|90
412316872555|50
412316872556|50
412316872557|61
412316872558|90
412316872559|50
412316872560|50
412316872561|49
412316872562|90
412316872563|90
412316872564|50
412316872565|90
412316872566|78
412316872567|78
412316872568|78
412316872569|50
412316872570|50
412316872571|49
755914256253|50
755914256254|98
755914256255|72
755914256256|50
755914256257|60
755914256258|60
755914256259|50
755914256260|60
755914256261|49
755914256262|60
755914256263|50
755914256264|60
755914256265|50
755914256266|50
755914256267|50
755914256268|49
755914256269|50
755914256270|65
755914256271|72
755914256272|50
755914256274|77
755914256275|58
755914256276|49
755914256277|50
412316872599|50
412316872600|50
412316872601|78
412316872602|90
412316872603|90
412316872604|50
412316872605|59
412316872606|50
412316872607|59
412316872608|50
412316872609|90
412316872610|50
412316872611|50
412316872612|78
412316872613|102
412316872615|90
412316872616|59
412316872617|90
412316872618|49
412316872619|50
755914256301|110
755914256302|50
755914256303|50
755914256304|58
755914256305|110
755914256306|50
755914256307|90
755914256308|50
755914256309|72
755914256310|50
755914256311|50
755914256312|50
755914256313|72
755914256315|48
755914256316|50
755914256317|50
755914256318|90
755914256319|50
755914256320|50
755914256321|60
755914256322|72
755914256323|90
755914256324|110
755914256325|50
755914256326|72
755914256327|61
755914256328|65
755914256329|50
755914256330|78
755914256332|59
755914256333|50
755914256334|98
755914256335|60
755914256336|72
755914256337|65
755914256338|65
755914256339|49
755914256340|58
755914256341|61
755914256342|65
755914256344|90
755914256345|50
755914256346|50
755914256347|65
755914256348|59
755914256349|90
755914256350|50
755914256351|90
755914256352|59
755914256353|78
755914256354|50
755914256355|50
755914256356|50
755914256357|50
481036349415|50
481036349416|34
481036349417|50
481036349418|60
481036349419|78
755914256365|60
755914256366|50
755914256367|110
412316872690|50
412316872691|90
412316872692|61
412316872693|50
412316872694|90
412316872695|61
412316872696|50
412316872697|59
412316872698|28
412316872699|50
412316872700|50
755914256382|60
755914256383|90
755914256384|58
755914256385|50
755914256386|50
755914256387|61
755914256388|65
755914256389|49
481036349447|90
481036349448|78
481036349449|50
481036349450|78
755914256396|58
755914256397|59
755914256398|50
755914256399|59
755914256400|50
755914256401|50
755914256402|48
962072687012|55
962072687013|98
962072687014|55
962072687015|55
962072687016|0
962072687017|58
962072687018|55
962072687019|52
962072687020|52
962072687021|55
962072687022|72
962072687023|99
962072687024|57
962072687025|0
962072687026|50
893353210292|72
893353210293|1
962072687031|54
962072687032|88
962072687033|1
962072687034|55
687194780092|50
687194780093|55
687194780094|54
687194780095|55
687194780096|0
687194780097|55
687194780098|55
687194780099|0
687194780100|1
481036349894|55
481036349895|55
481036349896|0
481036349897|50
481036349898|60
481036349899|50
412316873165|55
412316873166|54
412316873167|50
412316873168|98
412316873169|0
412316873170|50
412316873171|0
412316873172|98
412316873173|98
412316873174|55
412316873175|55
412316873176|50
412316873177|50
412316873178|54
412316873179|55
412316873180|55
274877919710|0
274877919711|55
274877919712|0
274877919713|55
274877919714|54
274877919715|55
