Forum.id|Person.id|joinDate
824633722174|30786325577752|2012-07-06T23:04:02.783+0000
824633722174|30786325577859|2012-09-06T06:13:05.181+0000
824633722174|30786325578245|2012-08-09T09:05:05.437+0000
824633722174|32985348833533|2012-09-11T16:33:21.756+0000
755914245439|143|2012-05-29T22:29:40.141+0000
755914245439|407|2012-03-30T10:15:08.104+0000
755914245439|555|2012-04-20T00:58:44.749+0000
755914245439|687|2012-06-24T08:17:03.365+0000
755914245439|2199023255855|2012-09-08T13:55:50.162+0000
755914245439|2199023256125|2012-06-02T06:57:23.014+0000
755914245439|2199023256277|2012-07-09T05:49:04.244+0000
755914245439|2199023256524|2012-03-29T03:42:42.371+0000
755914245439|4398046511587|2012-09-01T17:31:18.034+0000
755914245439|4398046511734|2012-05-15T01:30:07.728+0000
755914245439|6597069767149|2012-02-07T13:01:56.152+0000
755914245439|8796093022410|2012-06-13T13:12:50.409+0000
755914245439|10995116278291|2012-09-09T23:14:40.333+0000
755914245439|10995116278436|2012-02-08T03:52:49.843+0000
755914245439|10995116278570|2011-11-14T19:51:47.953+0000
755914245439|13194139533535|2012-04-05T06:18:00.094+0000
755914245439|13194139533648|2012-07-13T18:47:36.827+0000
755914245439|13194139534185|2012-05-05T02:55:50.757+0000
755914245439|13194139534191|2012-05-02T21:24:37.741+0000
755914245439|15393162788893|2012-02-15T09:45:53.542+0000
755914245439|15393162789859|2012-05-17T17:12:02.503+0000
755914245439|17592186044519|2012-03-30T17:21:48.967+0000
755914245439|19791209300143|2012-09-11T22:09:28.877+0000
755914245439|19791209300405|2012-07-13T12:43:09.651+0000
755914245439|21990232555801|2012-08-24T08:35:31.171+0000
755914245439|21990232555940|2012-02-27T11:30:25.610+0000
755914245439|21990232556491|2012-02-26T05:10:50.413+0000
755914245439|24189255811254|2012-05-05T09:06:20.586+0000
755914245439|26388279066958|2012-05-25T00:26:23.553+0000
755914245439|26388279066989|2012-03-17T08:37:18.291+0000
755914245439|28587302322537|2012-07-11T00:59:40.953+0000
755914245439|28587302322689|2012-05-25T18:43:19.520+0000
755914245439|28587302322755|2012-08-28T11:27:23.754+0000
755914245439|32985348833533|2012-07-29T23:21:02.044+0000
893353198912|143|2012-04-30T01:09:22.664+0000
893353198912|555|2012-07-10T12:49:31.678+0000
893353198912|2199023255855|2012-09-10T08:26:46.017+0000
893353198912|2199023256125|2012-06-17T15:49:48.607+0000
893353198912|4398046511596|2012-07-30T15:57:34.774+0000
893353198912|6597069767149|2012-05-23T18:43:31.451+0000
893353198912|6597069767407|2012-04-13T21:24:32.832+0000
893353198912|8796093022445|2012-08-25T22:19:46.607+0000
893353198912|10995116278570|2012-08-15T22:01:49.979+0000
893353198912|13194139533535|2012-07-19T22:52:10.891+0000
893353198912|13194139534154|2012-05-08T06:41:26.808+0000
893353198912|13194139534185|2012-08-21T08:27:01.497+0000
893353198912|17592186044519|2012-05-30T01:19:00.802+0000
893353198912|17592186044991|2012-07-20T15:59:05.558+0000
893353198912|19791209300068|2012-04-18T04:11:33.429+0000
893353198912|21990232555658|2012-07-24T21:36:21.285+0000
893353198912|21990232555801|2012-07-12T09:12:02.474+0000
893353198912|26388279066958|2012-08-28T00:06:02.976+0000
893353198912|26388279066989|2012-08-16T16:47:27.066+0000
893353198912|28587302322537|2012-08-06T17:31:07.121+0000
893353198912|28587302322689|2012-06-30T08:41:50.018+0000
893353198912|30786325577752|2012-06-18T11:50:07.071+0000
893353198912|30786325578485|2012-08-25T11:04:37.620+0000
893353198912|32985348833559|2012-08-14T16:26:20.261+0000
893353198912|32985348834100|2012-09-01T05:30:32.075+0000
893353198913|143|2012-08-15T10:53:59.041+0000
893353198913|459|2012-04-18T19:47:07.626+0000
893353198913|555|2012-06-21T12:33:09.385+0000
893353198913|2199023255855|2012-04-16T00:24:48.057+0000
893353198913|4398046511338|2012-04-24T07:56:48.207+0000
893353198913|4398046511596|2012-05-01T01:57:58.818+0000
893353198913|4398046511734|2012-09-11T11:24:44.398+0000
893353198913|8796093022445|2012-05-21T11:28:46.679+0000
893353198913|13194139534191|2012-07-19T11:01:15.969+0000
893353198913|15393162788893|2012-05-10T00:04:31.470+0000
893353198913|15393162789859|2012-04-22T02:08:04.145+0000
893353198913|17592186044519|2012-05-31T12:21:27.747+0000
893353198913|17592186044991|2012-06-26T09:05:54.035+0000
893353198913|19791209300068|2012-04-30T22:45:30.497+0000
893353198913|19791209300143|2012-05-06T04:16:49.249+0000
893353198913|19791209300405|2012-08-31T21:18:27.879+0000
893353198913|21990232555658|2012-04-23T11:42:22.444+0000
893353198913|21990232555801|2012-07-03T20:03:33.514+0000
893353198913|24189255811254|2012-09-04T21:55:59.194+0000
893353198913|26388279066958|2012-06-19T20:24:52.196+0000
893353198913|28587302322537|2012-05-07T08:57:44.027+0000
893353198913|28587302322553|2012-08-13T07:44:32.954+0000
893353198913|30786325577859|2012-08-04T19:05:25.339+0000
549755815235|555|2011-12-17T14:47:08.483+0000
549755815235|687|2012-06-08T06:03:34.995+0000
549755815235|2199023255855|2012-07-01T03:24:26.688+0000
549755815235|2199023256154|2011-08-23T23:20:05.718+0000
549755815235|4398046511338|2011-11-02T18:32:49.003+0000
549755815235|4398046511587|2012-02-02T10:40:56.240+0000
549755815235|4398046511596|2012-02-14T21:24:37.304+0000
549755815235|4398046511734|2011-06-26T16:14:22.661+0000
549755815235|6597069767149|2012-05-31T18:35:06.939+0000
549755815235|6597069767242|2012-06-10T21:59:40.828+0000
549755815235|6597069767407|2011-12-09T17:56:16.740+0000
549755815235|8796093022410|2012-01-17T06:28:36.886+0000
549755815235|10995116278291|2012-03-22T20:26:55.182+0000
549755815235|10995116278436|2012-01-18T03:15:01.080+0000
549755815235|10995116278570|2011-12-17T09:49:41.773+0000
549755815235|13194139533535|2011-07-02T00:54:42.216+0000
549755815235|13194139533648|2012-05-28T13:55:01.508+0000
549755815235|13194139534185|2011-07-06T16:06:13.282+0000
549755815235|15393162788893|2012-01-14T08:57:18.095+0000
549755815235|17592186044519|2012-05-26T20:22:09.691+0000
549755815235|17592186044991|2012-08-23T15:54:58.674+0000
549755815235|19791209300068|2012-05-09T07:24:21.270+0000
549755815235|19791209300852|2012-09-01T12:27:13.887+0000
549755815235|21990232555658|2012-01-29T23:15:41.983+0000
549755815235|21990232555940|2012-07-30T12:26:42.951+0000
549755815235|21990232556491|2012-02-01T06:55:34.731+0000
549755815235|26388279066958|2012-03-29T17:17:37.143+0000
549755815235|28587302322873|2012-08-15T08:31:10.179+0000
549755815235|30786325578245|2012-08-30T04:43:12.872+0000
1030792152388|555|2012-08-21T05:45:34.599+0000
1030792152388|2199023256437|2012-09-12T03:04:20.807+0000
1030792152388|4398046511338|2012-08-10T05:58:19.649+0000
1030792152388|4398046511734|2012-08-21T23:38:24.219+0000
1030792152388|10995116278436|2012-09-04T14:07:42.048+0000
1030792152388|15393162788893|2012-08-17T20:46:00.647+0000
1030792152388|15393162789859|2012-09-05T13:12:33.555+0000
1030792152388|19791209300068|2012-08-24T06:39:04.700+0000
1030792152388|21990232556491|2012-09-09T16:47:25.729+0000
1030792152388|26388279066989|2012-08-11T14:08:06.771+0000
1030792152388|28587302322553|2012-08-09T17:07:54.554+0000
1030792152388|28587302322873|2012-08-24T09:13:30.797+0000
1030792152388|32985348834100|2012-09-05T14:35:49.165+0000
412316861765|407|2012-01-13T09:10:30.126+0000
412316861765|459|2011-02-21T10:08:48.217+0000
412316861765|555|2011-06-07T12:01:29.730+0000
412316861765|2199023256125|2012-01-01T17:17:13.848+0000
412316861765|4398046511338|2011-05-30T09:54:37.382+0000
412316861765|4398046511587|2012-03-23T05:16:41.518+0000
412316861765|6597069767149|2011-08-01T18:03:00.488+0000
412316861765|6597069767242|2011-03-08T03:37:08.079+0000
412316861765|6597069767407|2011-07-24T17:22:17.173+0000
412316861765|8796093022410|2012-04-05T22:43:36.612+0000
412316861765|8796093022445|2011-06-28T21:47:07.784+0000
412316861765|10995116278113|2012-06-05T09:59:44.926+0000
412316861765|10995116278291|2011-06-28T03:39:51.179+0000
412316861765|10995116278436|2011-10-12T00:59:13.958+0000
412316861765|10995116278570|2012-09-12T12:03:04.998+0000
412316861765|13194139533535|2011-04-27T11:24:05.623+0000
412316861765|13194139533648|2012-06-25T23:59:48.170+0000
412316861765|13194139534185|2012-08-03T10:46:01.675+0000
412316861765|13194139534191|2012-05-19T00:48:32.174+0000
412316861765|15393162789859|2011-05-27T11:11:49.395+0000
412316861765|17592186044519|2011-08-20T20:45:02.385+0000
412316861765|19791209300143|2012-09-12T00:07:54.180+0000
412316861765|21990232555658|2012-07-20T17:18:04.951+0000
412316861765|21990232555801|2012-09-04T00:16:31.921+0000
412316861765|21990232555940|2012-04-05T08:06:49.007+0000
412316861765|24189255811254|2012-04-25T06:53:04.153+0000
412316861765|26388279066989|2012-06-26T22:50:33.946+0000
412316861765|28587302322689|2012-07-02T22:06:39.355+0000
412316861765|28587302322873|2012-08-21T22:03:12.748+0000
412316861765|30786325578485|2012-07-29T19:35:39.685+0000
962072675654|2199023256154|2012-07-25T17:42:43.812+0000
962072675654|2199023256524|2012-06-11T13:35:16.522+0000
962072675654|4398046511338|2012-07-31T03:38:47.960+0000
962072675654|4398046511734|2012-08-20T10:24:25.517+0000
962072675654|8796093022445|2012-07-25T10:39:54.421+0000
962072675654|10995116278113|2012-06-17T01:40:46.759+0000
962072675654|10995116278436|2012-07-18T08:48:55.655+0000
962072675654|10995116278570|2012-08-13T14:13:03.061+0000
962072675654|13194139534154|2012-08-07T11:55:03.236+0000
962072675654|15393162788893|2012-07-14T05:08:46.900+0000
962072675654|15393162789859|2012-08-23T17:44:16.476+0000
962072675654|21990232555658|2012-06-05T23:25:02.090+0000
962072675654|26388279066989|2012-06-27T21:44:42.704+0000
962072675654|28587302322755|2012-07-19T12:51:36.405+0000
962072675654|30786325578245|2012-07-15T11:14:30.377+0000
962072675654|32985348834066|2012-09-07T18:35:11.695+0000
824633722183|143|2012-05-29T10:50:55.010+0000
824633722183|407|2012-06-13T01:42:04.330+0000
824633722183|555|2012-05-09T08:09:22.988+0000
824633722183|2199023255855|2012-05-26T10:31:58.133+0000
824633722183|2199023256125|2012-03-26T04:44:47.607+0000
824633722183|2199023256154|2012-03-03T13:45:36.184+0000
824633722183|2199023256437|2012-06-23T08:58:12.891+0000
824633722183|4398046511338|2012-08-20T12:00:00.343+0000
824633722183|4398046511587|2012-08-01T12:48:12.043+0000
824633722183|4398046511734|2012-06-07T09:15:14.126+0000
824633722183|6597069767242|2012-03-23T14:01:47.248+0000
824633722183|8796093022410|2012-03-21T20:19:11.960+0000
824633722183|8796093022445|2012-07-01T09:29:24.078+0000
824633722183|10995116278291|2012-03-26T12:28:15.016+0000
824633722183|13194139533439|2012-05-07T11:56:01.467+0000
824633722183|13194139533648|2012-08-13T22:17:22.896+0000
824633722183|13194139534154|2012-08-16T16:55:17.366+0000
824633722183|13194139534185|2012-06-16T06:12:05.195+0000
824633722183|19791209300068|2012-08-12T01:42:13.534+0000
824633722183|19791209300405|2012-03-02T06:24:12.302+0000
824633722183|21990232555801|2012-08-28T20:46:52.546+0000
824633722183|21990232555940|2012-03-29T07:31:51.109+0000
824633722183|21990232556491|2012-08-10T07:08:31.364+0000
824633722183|24189255811254|2012-05-22T04:40:32.785+0000
824633722183|26388279066958|2012-05-24T08:41:35.842+0000
824633722183|30786325578485|2012-08-04T00:13:38.703+0000
549755815240|407|2012-04-20T08:58:18.443+0000
549755815240|459|2012-06-09T23:21:04.979+0000
549755815240|465|2011-11-07T23:41:53.747+0000
549755815240|2199023256277|2012-05-12T15:05:00.545+0000
549755815240|2199023256437|2011-11-23T23:50:57.264+0000
549755815240|2199023256524|2012-08-22T17:11:14.837+0000
549755815240|4398046511338|2012-02-14T09:48:12.491+0000
549755815240|4398046511587|2012-05-25T03:47:16.391+0000
549755815240|4398046511734|2012-08-04T23:02:19.439+0000
549755815240|6597069767149|2012-03-06T12:22:53.006+0000
549755815240|8796093022410|2011-12-31T06:39:55.334+0000
549755815240|8796093022445|2011-07-24T05:53:43.345+0000
549755815240|10995116278570|2011-07-23T23:34:09.957+0000
549755815240|13194139533535|2011-12-02T05:11:10.650+0000
549755815240|13194139533648|2012-07-24T14:48:41.776+0000
549755815240|13194139534154|2012-06-24T04:27:38.658+0000
549755815240|13194139534191|2012-05-16T00:21:38.718+0000
549755815240|17592186044519|2012-04-12T15:25:59.183+0000
549755815240|17592186044991|2011-08-16T00:48:47.256+0000
549755815240|19791209300143|2012-03-05T19:28:36.572+0000
549755815240|19791209300405|2012-02-13T15:52:39.789+0000
549755815240|19791209300852|2011-09-18T19:48:52.123+0000
549755815240|21990232555658|2012-02-10T10:47:48.078+0000
549755815240|21990232555940|2012-07-26T18:09:12.920+0000
549755815240|21990232556491|2012-01-27T10:51:58.368+0000
549755815240|26388279066958|2012-05-04T04:12:22.243+0000
549755815240|26388279066989|2012-07-04T20:12:16.707+0000
549755815240|28587302322537|2012-04-21T01:25:48.886+0000
549755815240|28587302322553|2012-08-20T13:26:29.306+0000
549755815240|28587302322689|2012-06-20T01:46:27.928+0000
549755815240|30786325578245|2012-07-10T02:56:51.436+0000
687194768713|459|2011-11-03T01:10:34.885+0000
687194768713|555|2012-08-23T09:39:04.539+0000
687194768713|2199023256125|2011-11-12T11:44:56.733+0000
687194768713|2199023256154|2012-01-31T14:25:19.946+0000
687194768713|4398046511338|2012-04-12T23:14:30.469+0000
687194768713|4398046511587|2012-02-10T11:47:12.237+0000
687194768713|4398046511734|2012-05-22T17:35:38.203+0000
687194768713|6597069767149|2011-10-18T15:28:54.268+0000
687194768713|6597069767407|2011-10-22T10:30:20.947+0000
687194768713|8796093022410|2012-01-12T04:29:51.663+0000
687194768713|8796093022445|2012-07-07T05:28:58.672+0000
687194768713|10995116278113|2012-03-26T10:29:46.803+0000
687194768713|10995116278291|2012-02-25T15:25:08.405+0000
687194768713|13194139533535|2012-01-19T14:14:54.919+0000
687194768713|13194139534154|2011-09-16T18:58:10.365+0000
687194768713|13194139534185|2011-09-17T22:10:15.693+0000
687194768713|15393162788893|2012-09-02T00:58:37.034+0000
687194768713|15393162789859|2012-07-01T16:43:49.456+0000
687194768713|17592186044519|2012-08-27T19:58:01.916+0000
687194768713|19791209300068|2011-12-22T06:10:56.704+0000
687194768713|19791209300143|2012-06-11T14:46:15.324+0000
687194768713|19791209300852|2012-05-05T16:19:47.641+0000
687194768713|21990232555801|2012-02-12T06:18:10.716+0000
687194768713|24189255811254|2012-08-01T09:16:44.982+0000
687194768713|26388279066989|2012-08-24T05:12:22.999+0000
687194768713|28587302322537|2012-06-07T16:49:03.503+0000
687194768713|28587302322553|2012-07-14T17:56:25.398+0000
687194768713|28587302322689|2012-06-03T09:46:20.564+0000
687194768713|28587302322873|2012-08-17T19:29:51.159+0000
687194768713|32985348833533|2012-08-13T10:51:54.410+0000
824633722186|459|2012-09-11T21:24:55.348+0000
824633722186|465|2012-07-05T13:02:39.602+0000
824633722186|555|2012-02-24T02:41:44.830+0000
824633722186|939|2012-07-02T20:33:58.538+0000
824633722186|2199023255855|2012-08-21T16:29:41.483+0000
824633722186|2199023256154|2012-01-24T03:32:52.993+0000
824633722186|2199023256277|2012-04-23T16:58:12.829+0000
824633722186|2199023256524|2012-01-29T09:59:01.572+0000
824633722186|4398046511338|2012-05-28T18:29:37.184+0000
824633722186|4398046511587|2012-08-10T21:10:55.322+0000
824633722186|6597069767149|2012-02-05T00:24:41.991+0000
824633722186|8796093022410|2012-02-10T19:44:49.268+0000
824633722186|13194139533439|2012-03-13T06:30:36.477+0000
824633722186|13194139533648|2012-07-14T20:18:58.362+0000
824633722186|13194139534191|2012-08-29T16:36:32.136+0000
824633722186|17592186044991|2012-02-11T19:54:32.250+0000
824633722186|19791209300068|2012-07-02T23:02:43.167+0000
824633722186|19791209300405|2012-04-12T10:15:36.930+0000
824633722186|19791209300852|2012-07-24T04:49:16.643+0000
824633722186|21990232555801|2012-04-07T14:01:00.348+0000
824633722186|21990232555940|2012-04-16T12:10:08.800+0000
824633722186|24189255811254|2012-06-21T15:39:41.120+0000
824633722186|28587302322553|2012-06-22T11:06:05.795+0000
824633722186|30786325577859|2012-07-21T23:00:43.513+0000
893353198923|143|2012-04-24T14:40:32.933+0000
893353198923|459|2012-06-23T07:34:11.203+0000
893353198923|465|2012-07-18T18:56:51.214+0000
893353198923|555|2012-06-27T00:03:08.120+0000
893353198923|939|2012-05-24T22:32:38.862+0000
893353198923|2199023255855|2012-04-30T09:30:18.682+0000
893353198923|2199023256125|2012-07-25T16:21:15.003+0000
893353198923|2199023256154|2012-04-17T04:16:48.300+0000
893353198923|2199023256277|2012-07-25T08:54:44.004+0000
893353198923|6597069767149|2012-06-14T07:06:42.978+0000
893353198923|6597069767407|2012-07-03T20:23:50.342+0000
893353198923|10995116278113|2012-08-02T20:17:51.893+0000
893353198923|10995116278291|2012-07-16T13:18:35.091+0000
893353198923|10995116278436|2012-05-25T01:25:31.827+0000
893353198923|10995116278570|2012-06-05T18:06:26.914+0000
893353198923|13194139533535|2012-06-20T08:24:33.107+0000
893353198923|13194139534185|2012-05-06T08:19:39.953+0000
893353198923|15393162789859|2012-07-25T02:57:27.726+0000
893353198923|17592186044519|2012-03-22T05:21:25.180+0000
893353198923|17592186044991|2012-07-01T03:20:40.587+0000
893353198923|19791209300068|2012-06-07T21:05:09.407+0000
893353198923|19791209300143|2012-08-08T19:43:59.989+0000
893353198923|19791209300852|2012-07-05T20:13:03.407+0000
893353198923|21990232555940|2012-07-14T03:12:20.926+0000
893353198923|26388279066958|2012-06-21T17:33:46.280+0000
893353198923|26388279066989|2012-09-12T23:03:12.675+0000
893353198923|30786325577752|2012-07-27T16:37:17.446+0000
893353198923|30786325578485|2012-09-04T03:05:02.644+0000
893353198923|32985348834100|2012-08-18T20:26:22.132+0000
481036338508|143|2012-06-24T22:38:53.231+0000
481036338508|407|2011-06-15T07:18:48.942+0000
481036338508|465|2011-08-29T08:24:36.674+0000
481036338508|555|2012-07-03T09:02:40.652+0000
481036338508|687|2011-08-12T05:38:19.964+0000
481036338508|2199023255855|2012-06-24T05:00:17.294+0000
481036338508|2199023256125|2012-08-02T23:31:56.860+0000
481036338508|2199023256277|2011-08-08T17:54:23.282+0000
481036338508|2199023256437|2012-07-06T15:09:07.508+0000
481036338508|2199023256524|2011-08-05T09:43:22.948+0000
481036338508|6597069767242|2012-02-10T16:18:44.846+0000
481036338508|6597069767407|2012-06-18T06:35:39.331+0000
481036338508|8796093022445|2011-06-24T13:45:53.031+0000
481036338508|10995116278291|2011-11-26T12:34:00.421+0000
481036338508|10995116278436|2011-03-24T20:02:11.461+0000
481036338508|10995116278570|2011-08-20T03:54:21.606+0000
481036338508|13194139533535|2011-11-30T09:36:46.051+0000
481036338508|13194139534154|2012-04-14T21:34:37.436+0000
481036338508|13194139534185|2011-08-26T10:17:56.298+0000
481036338508|17592186044519|2012-02-04T11:22:41.486+0000
481036338508|19791209300068|2011-10-29T06:42:23.004+0000
481036338508|19791209300405|2011-10-13T01:14:32.765+0000
481036338508|21990232555658|2012-05-03T06:23:13.071+0000
481036338508|21990232555801|2012-07-29T02:49:04.292+0000
481036338508|24189255811254|2012-05-26T13:01:46.446+0000
481036338508|26388279066989|2012-06-04T23:38:44.771+0000
481036338508|28587302322537|2012-07-12T17:51:51.787+0000
481036338508|28587302322689|2012-05-20T04:52:51.635+0000
481036338508|28587302322755|2012-07-13T20:04:39.526+0000
481036338508|28587302322873|2012-05-31T06:17:14.072+0000
481036338508|30786325577752|2012-09-09T15:23:09.784+0000
481036338508|32985348834100|2012-08-27T03:58:05.603+0000
1030792152397|143|2012-08-26T06:17:40.396+0000
1030792152397|687|2012-09-04T02:29:46.151+0000
1030792152397|8796093022445|2012-09-09T14:39:33.174+0000
1030792152397|10995116278570|2012-08-26T09:21:15.877+0000
1030792152397|13194139534185|2012-09-05T01:58:52.453+0000
1030792152397|21990232555801|2012-09-06T07:24:14.030+0000
1030792152397|28587302322537|2012-08-24T21:06:48.493+0000
618475291982|143|2012-05-15T22:27:57.733+0000
618475291982|459|2012-07-16T09:27:03.771+0000
618475291982|555|2011-09-15T15:06:55.126+0000
618475291982|687|2012-01-10T03:14:30.653+0000
618475291982|2199023256125|2011-12-02T18:54:25.298+0000
618475291982|2199023256277|2012-09-03T08:38:43.999+0000
618475291982|2199023256524|2012-03-26T04:28:09.500+0000
618475291982|4398046511587|2011-09-06T20:14:29.084+0000
618475291982|4398046511596|2011-09-23T19:35:49.479+0000
618475291982|4398046511734|2011-09-02T03:36:50.144+0000
618475291982|6597069767149|2012-05-24T03:38:26.113+0000
618475291982|6597069767242|2012-03-07T00:35:07.334+0000
618475291982|6597069767407|2012-06-08T08:01:51.312+0000
618475291982|8796093022410|2011-10-13T03:15:48.360+0000
618475291982|13194139533439|2011-12-17T21:47:43.147+0000
618475291982|13194139533535|2012-02-15T07:57:06.049+0000
618475291982|13194139534154|2012-06-11T04:21:11.878+0000
618475291982|13194139534185|2012-07-21T04:55:59.768+0000
618475291982|15393162788893|2011-09-11T03:03:40.907+0000
618475291982|17592186044519|2011-12-22T21:03:22.757+0000
618475291982|17592186044991|2011-11-29T00:41:29.025+0000
618475291982|19791209300068|2012-03-25T18:36:40.320+0000
618475291982|19791209300405|2012-04-29T21:30:02.954+0000
618475291982|21990232555801|2012-02-24T22:18:01.232+0000
618475291982|21990232556491|2012-02-05T19:54:39.294+0000
618475291982|26388279066958|2012-05-08T00:41:39.656+0000
618475291982|26388279067551|2012-08-31T13:11:43.061+0000
618475291982|28587302322755|2012-07-24T05:07:41.871+0000
618475291982|30786325578245|2012-09-09T10:36:37.605+0000
481036338511|407|2011-05-07T11:06:32.929+0000
481036338511|459|2012-01-01T05:40:38.215+0000
481036338511|465|2012-01-14T16:05:35.826+0000
481036338511|555|2012-08-17T09:59:48.195+0000
481036338511|2199023255855|2011-06-18T06:41:42.975+0000
481036338511|2199023256154|2011-10-10T04:29:08.963+0000
481036338511|2199023256437|2011-11-08T15:22:03.151+0000
481036338511|4398046511338|2012-04-29T16:34:43.854+0000
481036338511|4398046511587|2012-03-25T08:29:08.291+0000
481036338511|4398046511734|2011-05-22T08:27:50.379+0000
481036338511|10995116278570|2011-10-15T14:08:54.065+0000
481036338511|13194139533439|2011-12-04T19:13:57.109+0000
481036338511|13194139533535|2011-03-22T22:16:02.745+0000
481036338511|13194139534154|2012-01-20T02:26:28.868+0000
481036338511|13194139534185|2012-06-15T16:53:48.744+0000
481036338511|13194139534191|2011-07-05T04:44:10.451+0000
481036338511|15393162789859|2011-11-29T10:17:36.445+0000
481036338511|17592186044519|2012-06-11T09:42:50.280+0000
481036338511|17592186044991|2011-09-22T05:28:33.351+0000
481036338511|19791209300143|2012-07-03T04:09:35.228+0000
481036338511|19791209300852|2011-09-07T06:38:22.505+0000
481036338511|21990232555658|2012-03-31T02:53:09.047+0000
481036338511|21990232555801|2012-03-26T10:30:37.155+0000
481036338511|21990232555940|2012-04-03T06:24:28.378+0000
481036338511|26388279066989|2012-08-25T21:16:46.101+0000
481036338511|28587302322537|2012-07-14T08:24:17.480+0000
481036338511|28587302322553|2012-08-10T21:35:57.980+0000
481036338511|30786325578245|2012-07-25T02:14:06.429+0000
481036338511|32985348833559|2012-08-28T04:12:08.595+0000
549755815248|10995116278291|2011-05-26T21:12:27.129+0000
549755815248|13194139533574|2011-05-17T12:28:14.564+0000
549755815248|24189255811566|2011-12-15T18:48:34.095+0000
549755815248|26388279067534|2012-01-21T07:56:08.905+0000
755914245458|8796093022764|2012-01-01T17:40:56.382+0000
755914245458|13194139534191|2011-12-07T14:25:45.404+0000
755914245458|13194139534279|2012-01-05T04:53:18.528+0000
755914245458|19791209300507|2011-12-21T18:31:29.731+0000
755914245458|30786325577877|2012-05-21T17:40:40.093+0000
755914245459|318|2012-01-26T17:52:38.841+0000
755914245459|687|2012-01-08T07:46:09.222+0000
755914245459|2199023255558|2012-01-10T14:05:55.354+0000
755914245459|2199023255817|2012-01-14T16:19:10.663+0000
755914245459|2199023256081|2012-01-03T21:29:06.509+0000
755914245459|2199023256277|2012-01-31T21:58:53.091+0000
755914245459|2199023256300|2012-01-16T01:05:23.105+0000
755914245459|2199023256418|2012-01-28T03:41:58.173+0000
755914245459|2199023256456|2012-01-19T16:02:18.694+0000
755914245459|4398046511596|2012-01-29T20:11:26.271+0000
755914245459|4398046511870|2012-01-27T03:42:59.502+0000
755914245459|6597069766797|2012-01-08T05:13:05.598+0000
755914245459|6597069766914|2012-01-22T04:32:59.902+0000
755914245459|6597069767242|2012-01-19T17:29:44.042+0000
755914245459|6597069767551|2012-01-17T23:35:12.083+0000
755914245459|6597069767625|2012-01-03T19:09:03.555+0000
755914245459|8796093022445|2012-01-20T07:17:13.591+0000
755914245459|8796093022887|2012-01-08T11:11:08.947+0000
755914245459|8796093022928|2012-01-26T12:50:43.274+0000
755914245459|8796093023199|2012-01-23T02:48:39.852+0000
755914245459|10995116278113|2012-01-18T23:57:27.618+0000
755914245459|10995116278184|2012-01-07T23:20:36.607+0000
755914245459|10995116278259|2012-01-16T08:33:26.103+0000
755914245459|10995116278286|2012-01-22T02:13:39.291+0000
755914245459|13194139533469|2012-01-31T06:19:56.071+0000
755914245459|13194139533533|2012-01-17T23:24:41.456+0000
755914245459|13194139533834|2012-01-08T13:06:28.460+0000
755914245459|13194139533859|2012-01-17T22:15:35.698+0000
755914245459|13194139534142|2012-01-03T18:10:28.055+0000
755914245459|13194139534154|2012-01-25T04:43:26.116+0000
755914245459|13194139534191|2012-01-03T07:38:43.872+0000
755914245459|13194139534234|2012-01-04T00:52:05.449+0000
755914245459|13194139534270|2012-01-20T04:46:36.606+0000
755914245459|13194139534279|2012-01-21T08:40:01.318+0000
755914245459|15393162788893|2012-01-27T03:56:27.642+0000
755914245459|15393162789417|2012-01-05T15:24:56.126+0000
755914245459|17592186044551|2012-01-28T00:57:41.183+0000
755914245459|17592186044737|2012-01-11T18:43:53.987+0000
755914245459|17592186044857|2012-01-16T00:40:32.641+0000
755914245459|17592186045408|2012-01-30T03:22:33.079+0000
755914245459|19791209300058|2012-01-13T12:10:36.796+0000
755914245459|19791209300081|2012-01-10T09:51:37.640+0000
755914245459|19791209300479|2012-01-28T07:53:45.899+0000
755914245459|19791209300656|2012-01-24T18:05:56.100+0000
755914245459|19791209300787|2012-01-09T03:31:24.645+0000
755914245459|19791209300793|2012-01-23T18:29:22.027+0000
755914245459|19791209300814|2012-01-17T04:14:12.771+0000
755914245459|21990232555586|2012-01-04T17:20:02.955+0000
755914245459|21990232555794|2012-01-28T03:23:08.517+0000
755914245459|21990232555801|2012-01-20T02:45:56.350+0000
755914245459|21990232556018|2012-01-09T05:37:30.808+0000
755914245459|21990232556491|2012-01-18T04:06:58.733+0000
755914245459|21990232556500|2012-01-25T07:07:46.968+0000
755914245459|24189255811254|2012-01-29T08:57:55.824+0000
755914245459|24189255811455|2012-01-20T14:27:15.159+0000
755914245459|24189255811694|2012-01-15T20:05:51.200+0000
755914245459|26388279067054|2012-02-12T00:08:51.457+0000
755914245459|26388279067581|2012-03-03T00:43:52.539+0000
755914245459|28587302322537|2012-04-18T17:48:12.215+0000
755914245459|28587302322553|2012-05-22T19:23:26.500+0000
755914245459|28587302323020|2012-05-05T18:13:41.718+0000
755914245459|30786325577752|2012-06-04T11:39:10.159+0000
755914245459|30786325578485|2012-07-06T05:08:25.815+0000
755914245459|32985348833548|2012-08-17T05:04:33.126+0000
893353198933|318|2012-04-22T00:19:41.894+0000
893353198933|2199023256081|2012-04-07T14:09:30.465+0000
893353198933|2199023256277|2012-06-08T16:20:05.192+0000
893353198933|2199023256456|2012-07-23T09:04:47.197+0000
