Forum.id|Person.id
893353199868|6597069766693
824633723133|6597069766693
206158432510|6597069766846
962072676607|6597069766846
824633723136|6597069766846
1030792153345|6597069766846
1030792153346|6597069766846
481036339459|6597069766846
893353199876|6597069766846
687194769669|6597069766846
893353199878|6597069766846
481036339463|6597069766846
824633723144|6597069766846
481036339465|6597069766846
962072676618|6597069766846
824633723148|6597069766846
343597385997|6597069766846
687194769678|6597069766846
549755816207|6597069766846
618475292944|6597069766846
1030792153362|6597069766846
274877909267|6597069766846
687194769684|6597069766846
618475292949|6597069766846
618475292950|6597069766846
962072676631|6597069766846
687194769688|6597069766846
893353199897|6597069766846
412316862746|6597069766846
274877909275|8796093022325
343597386012|10995116278031
481036339485|10995116278031
343597386014|10995116278031
962072676639|10995116278031
755914246432|10995116278031
824633723170|10995116278031
343597386019|10995116278031
893353199908|10995116278031
343597386021|10995116278031
343597386023|10995116278031
549755816232|10995116278031
618475292969|10995116278031
343597386026|10995116278031
893353199915|10995116278031
412316862765|10995116278031
755914246446|10995116278031
412316862768|10995116278031
1030792153393|10995116278031
343597386034|10995116278031
962072676659|10995116278031
618475292981|10995116278031
755914246454|10995116278031
343597386039|10995116278234
343597386040|10995116278234
481036339513|10995116278234
481036339515|10995116278234
687194769724|10995116278234
755914246461|10995116278234
687194769726|10995116278234
618475292991|10995116278234
481036339520|10995116278234
1030792153409|10995116278234
618475292994|10995116278234
481036339523|10995116278234
824633723205|10995116278234
824633723206|10995116278234
1030792153415|10995116278234
549755816264|10995116278234
412316862793|10995116278234
549755816266|10995116278234
343597386059|10995116278234
412316862797|10995116278234
962072676687|10995116278234
412316862801|13194139534185
481036339538|15393162788922
824633723220|15393162788922
962072676694|15393162788922
549755816279|15393162788922
618475293016|15393162788922
618475293017|15393162788922
824633723226|15393162788922
618475293019|15393162788922
1030792153436|15393162788922
618475293021|15393162788922
618475293022|15393162788922
962072676704|15393162788922
618475293026|15393162788922
549755816291|15393162788922
755914246500|15393162788922
755914246502|15393162788922
1030792153447|15393162788922
687194769768|15393162788922
481036339561|15393162788922
893353199978|15393162788922
481036339563|15393162789792
687194769772|21990232555934
755914246509|21990232555934
824633723246|21990232555934
755914246511|21990232555934
824633723249|21990232555934
824633723250|21990232555934
1030792153459|21990232555934
1030792153460|21990232555934
893353199991|21990232555934
824633723256|21990232555934
893353199994|21990232555934
755914246523|24189255811099
824633723263|24189255811099
1030792153473|24189255811099
824633723267|24189255811099
824633723268|24189255811099
962072676743|24189255811099
1030792153480|32985348833536
68719479181|2199023256298
274877909390|8796093022938
343597386127|10995116278264
412316862864|10995116278264
1030792153489|10995116278264
549755816338|10995116278264
412316862867|10995116278264
412316862868|10995116278264
618475293078|10995116278264
412316862871|10995116278264
687194769817|10995116278264
755914246558|10995116278264
343597386143|10995116278264
1030792153504|10995116278264
962072676770|10995116278264
893353200035|10995116278264
1030792153510|10995116278264
412316862887|10995116278264
343597386152|10995116278320
481036339625|10995116278320
824633723306|10995116278320
893353200045|10995116278320
481036339630|10995116278320
549755816367|10995116278320
687194769840|10995116278320
343597386161|10995116278320
755914246578|10995116278320
1030792153523|10995116278320
824633723317|10995116278320
412316862902|10995116278320
618475293111|10995116278320
1030792153528|10995116278320
481036339641|10995116278320
549755816378|10995116278320
549755816379|10995116278320
687194769853|10995116278320
481036339646|10995116278320
687194769855|10995116278320
962072676800|10995116278320
893353200065|10995116278320
412316862914|13194139533533
824633723331|13194139533533
755914246596|13194139533533
962072676805|13194139533533
824633723334|13194139533533
687194769863|13194139533533
1030792153544|13194139533533
687194769865|13194139533533
755914246602|13194139533533
824633723339|13194139533533
962072676812|13194139533533
412316862925|13194139533533
755914246607|13194139533533
618475293137|13194139533533
481036339666|13194139533533
824633723347|13194139533533
962072676820|13194139533533
824633723349|13194139533533
893353200086|13194139533533
687194769880|13194139533533
549755816409|13194139533533
687194769882|13194139533533
481036339675|13194139533533
618475293148|19791209300463
755914246621|24189255811315
755914246622|24189255811315
893353200096|24189255811315
755914246625|24189255811315
1030792153571|24189255811315
962072676836|24189255811315
1030792153575|24189255811315
755914246632|24189255811315
755914246634|24189255811315
893353200107|28587302322250
893353200108|28587302322865
962072676845|30786325578711
137438956014|4398046511779
618475293167|4398046511779
549755816432|4398046511779
1030792153585|4398046511779
549755816434|4398046511779
412316862964|4398046511779
412316862965|4398046511779
481036339702|4398046511779
206158432759|4398046511779
137438956024|4398046511779
687194769913|4398046511779
137438956026|4398046511779
962072676859|4398046511779
687194769916|4398046511779
687194769918|4398046511779
755914246656|4398046511779
893353200129|4398046511779
343597386242|4398046511779
274877909507|4398046511779
618475293189|4398046511779
962072676870|4398046511779
274877909512|4398046511779
549755816457|4398046511779
1030792153610|4398046511779
206158432779|4398046511779
481036339724|4398046511779
824633723405|4398046511779
481036339726|4398046511779
343597386255|10995116278468
893353200147|10995116278468
549755816468|10995116278468
893353200149|10995116278468
481036339734|10995116278468
481036339735|10995116278468
618475293208|10995116278468
412316863001|10995116278468
343597386266|10995116278468
962072676891|10995116278468
687194769948|10995116278468
1030792153630|10995116278468
962072676895|10995116278468
687194769952|10995116278468
893353200161|10995116278468
481036339746|10995116278468
481036339747|10995116278468
549755816484|10995116278468
481036339750|10995116278468
549755816487|10995116278468
1030792153640|10995116278468
412316863017|13194139533584
549755816490|13194139533584
549755816491|13194139533584
755914246700|13194139533584
687194769965|13194139533584
755914246703|13194139533584
824633723440|13194139533584
687194769969|13194139533584
893353200178|13194139533584
549755816499|13194139533584
618475293236|13194139533584
549755816502|13194139533584
481036339767|13194139533584
549755816504|13194139533584
412316863033|13194139533584
962072676922|13194139533584
962072676923|13194139533584
618475293244|13194139533584
824633723454|13194139533584
687194769983|13194139533584
412316863040|13194139534279
481036339777|13194139534279
687194769986|13194139534279
1030792153667|13194139534279
412316863048|13194139534279
824633723466|13194139534279
893353200203|13194139534279
1030792153676|13194139534279
481036339789|13194139534279
824633723470|13194139534279
962072676943|13194139534279
824633723472|13194139534279
824633723473|13194139534279
687194770002|13194139534279
755914246739|13194139534279
412316863060|13194139534279
481036339797|13194139534279
824633723478|13194139534279
618475293271|13194139534279
549755816536|13194139534279
481036339801|15393162789009
893353200218|15393162789009
893353200220|15393162789009
755914246749|15393162789009
824633723486|15393162789009
1030792153695|15393162789009
962072676960|15393162789009
824633723489|15393162789009
618475293282|15393162789009
962072676963|15393162789009
755914246756|15393162789009
755914246757|15393162789009
755914246758|15393162789009
962072676968|15393162789009
755914246761|15393162789009
755914246762|15393162789009
755914246764|15393162789009
893353200237|15393162789009
618475293294|15393162789009
618475293295|19791209300882
893353200240|19791209300882
893353200241|19791209300882
824633723506|19791209300882
824633723507|19791209300882
962072676980|19791209300882
824633723509|19791209300882
618475293302|19791209300882
962072676985|19791209300882
687194770042|19791209300882
618475293308|19791209300882
962072676989|19791209300882
962072676990|19791209300882
824633723519|19791209300882
824633723520|19791209300882
893353200257|28587302322247
206158432901|6597069767061
893353200262|6597069767061
274877909639|6597069767061
481036339848|6597069767061
1030792153737|6597069767061
755914246794|6597069767061
343597386379|6597069767061
412316863116|6597069767061
343597386382|6597069767061
412316863119|6597069767061
687194770064|6597069767061
824633723537|6597069767061
274877909650|6597069767061
755914246803|6597069767061
618475293332|6597069767061
893353200277|6597069767061
618475293334|6597069767061
687194770071|6597069767061
962072677016|6597069767061
549755816601|6597069767061
962072677018|6597069767061
549755816603|6597069767061
755914246812|6597069767061
962072677021|6597069767061
274877909662|6597069767061
687194770079|6597069767061
962072677024|6597069767061
1030792153762|6597069767061
412316863139|13194139533505
549755816612|17592186044868
1030792153765|17592186044868
618475293350|17592186044868
893353200295|17592186044868
755914246824|17592186044868
1030792153769|17592186044868
962072677035|17592186044868
755914246828|17592186044868
962072677037|17592186044868
893353200302|17592186044868
893353200303|17592186044868
824633723568|17592186044868
962072677042|17592186044868
824633723571|17592186044868
893353200310|17592186044868
687194770103|21990232556482
755914246840|24189255811254
1030792153786|24189255811254
962072677051|24189255811254
755914246845|24189255811254
824633723583|24189255811254
824633723586|24189255811254
824633723587|24189255811254
755914246852|24189255811254
962072677061|24189255811254
1030792153798|32985348833548
1030792153802|32985348833548
137438956238|4398046511593
206158432975|6597069766659
481036339920|6597069766659
1030792153809|6597069766659
343597386450|6597069766659
824633723603|6597069766659
343597386452|6597069766659
412316863189|6597069766659
274877909718|6597069766659
962072677079|6597069766659
343597386456|6597069766659
893353200345|6597069766659
824633723610|6597069766659
549755816667|6597069766659
687194770140|6597069766659
412316863197|6597069766659
549755816670|6597069766659
1030792153823|6597069766659
824633723616|6597069766659
481036339937|6597069766659
274877909731|6597069766659
549755816676|6597069766659
274877909733|6597069766659
412316863206|6597069766659
549755816679|6597069766659
481036339945|6597069766659
343597386474|6597069766659
206158433004|6597069767398
481036339949|15393162789249
549755816686|17592186044857
687194770159|17592186044857
755914246896|17592186044857
549755816689|17592186044857
755914246898|17592186044857
1030792153843|17592186044857
755914246901|17592186044857
1030792153846|17592186044857
618475293431|17592186044857
824633723640|17592186044857
893353200377|17592186044857
962072677114|17592186044857
962072677115|17592186044857
1030792153852|17592186044857
618475293437|17592186044857
618475293438|17592186044857
687194770175|17592186044857
893353200384|17592186044857
618475293441|19791209300608
687194770178|21990232556220
824633723651|26388279067571
893353200388|26388279067571
1099511630597|26388279067571
1030792153862|26388279067571
893353200391|26388279067571
962072677128|26388279067571
962072677131|26388279067571
1030792153868|26388279067571
893353200397|26388279067571
893353200398|28587302322308
1030792153872|28587302322308
962072677137|28587302322308
1099511630613|28587302322308
1030792153879|32985348833865
1030792153880|32985348833890
1030792153882|32985348833890
1030792153884|32985348834053
1030792153885|32985348834053
1099511630622|32985348834053
1030792153887|32985348834053
1030792153888|32985348834053
2857|378
481036340010|378
893353200427|378
824633723692|378
481036340013|378
618475293486|378
343597386543|378
412316863280|378
618475293489|378
824633723698|378
1030792153907|378
824633723700|378
137438956341|378
549755816758|378
687194770231|378
2873|378
824633723706|378
343597386555|378
755914246972|378
618475293501|378
481036340030|378
755914246975|378
412316863296|378
962072677186|378
412316863299|378
1030792153924|378
962072677189|378
68719479624|378
687194770249|378
481036340042|378
343597386571|378
687194770252|378
68719479629|2199023256437
137438956366|4398046511424
274877909839|8796093022492
274877909840|8796093023133
343597386577|8796093023133
481036340050|8796093023133
1030792153939|8796093023133
343597386580|8796093023133
893353200469|8796093023133
687194770262|8796093023133
549755816791|8796093023133
412316863320|8796093023133
343597386585|8796093023133
1030792153946|8796093023133
893353200475|8796093023133
412316863324|8796093023133
962072677213|8796093023133
412316863326|8796093023133
893353200479|8796093023133
755914247009|8796093023133
412316863330|8796093023133
962072677219|8796093023133
824633723748|8796093023133
962072677221|8796093023133
412316863334|8796093023133
549755816807|8796093023133
343597386603|10995116277765
755914247020|10995116277765
962072677229|10995116277765
962072677230|10995116277765
481036340079|10995116277765
481036340080|10995116277765
481036340082|10995116277765
549755816819|10995116277765
893353200500|10995116277765
755914247030|10995116277765
687194770296|10995116277765
755914247033|10995116277765
618475293562|10995116277765
687194770299|10995116277765
893353200508|10995116277765
755914247037|10995116277765
824633723774|10995116277765
481036340095|10995116277765
1030792153984|10995116277765
481036340097|10995116277765
824633723778|10995116277765
549755816835|10995116277765
687194770308|21990232556010
687194770309|21990232556299
1030792153990|21990232556299
962072677255|21990232556299
893353200520|21990232556299
755914247049|21990232556299
755914247051|21990232556299
1030792154000|21990232556299
1030792154001|21990232556299
687194770322|21990232556299
824633723796|26388279067358
824633723797|26388279067551
962072677271|26388279067551
1099511630747|35184372089323
68719479708|2199023256049
137438956445|4398046511587
618475293598|4398046511587
549755816863|4398046511587
687194770336|4398046511587
549755816865|4398046511587
549755816866|4398046511587
824633723811|4398046511587
343597386660|4398046511587
549755816869|4398046511587
343597386662|4398046511587
481036340135|4398046511587
755914247080|4398046511587
481036340137|4398046511587
755914247082|4398046511587
893353200555|4398046511587
274877909933|4398046511587
274877909934|4398046511587
274877909935|4398046511587
549755816880|4398046511587
274877909937|4398046511587
618475293619|4398046511587
755914247092|4398046511587
687194770358|4398046511587
618475293623|4398046511587
1030792154040|4398046511587
343597386681|4398046511587
755914247098|4398046511587
962072677307|4398046511587
481036340156|4398046511587
206158433213|6597069767415
343597386687|6597069767415
1030792154048|6597069767415
549755816897|6597069767415
618475293634|6597069767415
412316863427|6597069767415
893353200580|6597069767415
412316863430|6597069767415
549755816903|6597069767415
412316863432|6597069767415
481036340169|6597069767415
1030792154058|6597069767415
549755816907|6597069767415
274877909965|6597069767415
481036340175|6597069767415
1030792154065|6597069767415
481036340178|6597069767415
687194770387|6597069767415
1099511630804|6597069767415
962072677333|6597069767415
343597386710|6597069767415
618475293655|6597069767415
206158433240|6597069767415
481036340185|6597069767415
412316863450|13194139533834
481036340187|15393162789093
481036340188|15393162789604
687194770397|21990232555611
893353200606|28587302322294
962072677343|30786325577752
962072677344|30786325578617
3041|976
3042|976
412316863460|976
481036340197|976
549755816934|976
755914247143|976
687194770408|976
755914247145|976
549755816938|976
755914247147|976
274877909996|976
755914247149|976
893353200622|976
343597386736|976
687194770417|976
274877910002|976
206158433267|976
824633723892|976
274877910005|976
962072677366|976
893353200631|976
137438956537|976
274877910010|976
343597386747|976
755914247164|976
481036340221|976
824633723902|976
824633723903|976
755914247168|976
549755816961|976
343597386754|976
412316863491|976
481036340228|976
68719479813|2199023256236
206158433286|6597069766733
412316863495|6597069766733
893353200648|6597069766733
755914247178|6597069766733
1030792154123|6597069766733
962072677388|6597069766733
618475293709|6597069766733
755914247182|6597069766733
893353200655|6597069766733
824633723920|6597069766733
687194770449|6597069766733
481036340242|6597069766733
893353200659|6597069766733
412316863508|6597069766733
824633723925|6597069766733
687194770454|6597069766733
824633723927|6597069766733
481036340248|6597069766733
1030792154137|6597069766733
893353200666|6597069766733
755914247195|6597069766733
824633723932|6597069766733
549755816990|6597069766733
1030792154143|6597069766733
755914247200|6597069766733
343597386785|6597069766733
687194770466|6597069766733
755914247203|6597069766733
274877910052|8796093022297
824633723941|8796093022297
412316863526|8796093022297
962072677415|8796093022297
1030792154152|8796093022297
893353200681|8796093022297
893353200682|8796093022297
549755817003|8796093022297
412316863532|8796093022297
824633723949|8796093022297
618475293742|8796093022297
755914247215|8796093022297
893353200688|8796093022297
412316863537|8796093022297
962072677426|8796093022297
1030792154163|8796093022297
687194770484|8796093022297
343597386806|8796093022297
549755817016|8796093022297
687194770489|8796093022297
893353200698|8796093022297
962072677435|8796093022297
412316863548|8796093022297
962072677437|8796093022297
824633723966|8796093022297
755914247231|8796093022297
412316863552|13194139533391
412316863553|13194139533391
893353200706|13194139533391
481036340291|13194139533391
824633723972|13194139533391
687194770501|13194139533391
687194770502|13194139533391
549755817031|13194139533391
412316863560|13194139533391
687194770505|13194139533391
549755817034|13194139533391
618475293772|13194139533391
755914247245|13194139533391
893353200718|13194139533391
824633723983|13194139533391
618475293776|13194139533391
481036340305|13194139533391
1030792154194|13194139533391
755914247251|13194139533391
618475293780|13194139533391
962072677461|13194139533391
824633723990|13194139533391
687194770519|13194139533391
412316863576|13194139533757
1030792154201|13194139533757
549755817050|13194139533757
687194770524|13194139533757
687194770526|13194139533757
687194770527|13194139533757
618475293792|13194139533757
755914247265|13194139533757
1099511630946|13194139533757
962072677475|13194139533757
824633724005|13194139533757
962072677478|13194139533757
755914247271|13194139533757
618475293800|13194139533757
481036340329|13194139533757
1030792154218|13194139533757
687194770539|13194139533757
962072677484|13194139533757
412316863597|13194139533757
481036340334|13194139533757
687194770543|13194139533757
618475293808|19791209300178
755914247281|24189255811227
893353200754|24189255811227
755914247283|24189255811227
962072677492|24189255811227
962072677493|24189255811227
824633724022|24189255811227
824633724023|24189255811227
962072677496|24189255811227
893353200761|24189255811227
824633724027|24189255811227
893353200764|24189255811227
1030792154237|24189255811227
755914247294|24189255812053
824633724031|26388279066936
68719479938|2199023256427
206158433411|2199023256427
481036340356|2199023256427
412316863621|2199023256427
343597386886|2199023256427
687194770567|2199023256427
755914247304|2199023256427
687194770569|2199023256427
481036340362|2199023256427
549755817100|2199023256427
755914247309|2199023256427
481036340366|2199023256427
962072677519|2199023256427
274877910161|2199023256427
755914247314|2199023256427
137438956691|2199023256427
755914247316|2199023256427
481036340373|2199023256427
687194770583|2199023256427
824633724056|2199023256427
618475293849|2199023256427
824633724058|2199023256427
343597386907|2199023256427
1030792154268|2199023256427
962072677533|2199023256427
137438956703|2199023256427
1030792154272|2199023256427
274877910177|2199023256427
824633724066|2199023256427
274877910179|8796093022983
481036340388|8796093022983
412316863653|8796093022983
618475293862|8796093022983
412316863655|8796093022983
1030792154280|8796093022983
618475293865|8796093022983
824633724075|8796093022983
618475293868|8796093022983
962072677549|8796093022983
343597386926|8796093022983
1030792154287|8796093022983
549755817136|8796093022983
824633724081|8796093022983
412316863666|8796093022983
412316863667|8796093022983
962072677556|8796093022983
893353200821|8796093022983
1030792154294|8796093022983
1030792154295|8796093022983
1030792154296|8796093022983
687194770617|8796093022983
962072677562|8796093022983
343597386939|8796093022983
824633724092|8796093022983
1099511631037|8796093022983
412316863678|13194139534142
481036340415|15393162789228
549755817152|17592186045133
962072677569|17592186045133
824633724098|17592186045133
755914247363|17592186045133
618475293892|17592186045133
893353200837|17592186045133
824633724102|17592186045133
962072677575|17592186045133
962072677576|17592186045133
687194770633|17592186045133
687194770634|17592186045133
824633724107|17592186045133
755914247372|17592186045133
618475293901|17592186045133
893353200846|17592186045133
687194770639|17592186045133
962072677584|17592186045133
1030792154321|17592186045133
1030792154322|17592186045133
618475293907|19791209300595
893353200852|19791209300595
962072677589|19791209300595
755914247382|19791209300595
755914247383|19791209300595
893353200856|19791209300595
687194770649|19791209300595
893353200858|19791209300595
824633724123|19791209300595
687194770652|19791209300595
893353200862|19791209300595
893353200864|19791209300595
755914247393|19791209300595
893353200866|19791209300595
962072677603|19791209300595
893353200868|19791209300595
824633724133|26388279067560
1030792154342|26388279067560
893353200871|26388279067560
1030792154344|26388279067560
893353200873|26388279067560
893353200874|26388279067560
1030792154348|26388279067560
893353200879|26388279067560
962072677616|26388279067560
893353200881|28587302322950
68719480052|2199023256031
137438956789|4398046511757
274877910262|4398046511757
412316863735|4398046511757
481036340472|4398046511757
206158433529|4398046511757
137438956794|4398046511757
274877910267|4398046511757
481036340476|4398046511757
824633724157|4398046511757
274877910270|4398046511757
481036340479|4398046511757
412316863745|4398046511757
1030792154370|4398046511757
962072677636|4398046511757
962072677637|4398046511757
481036340486|4398046511757
962072677639|4398046511757
206158433544|4398046511757
274877910281|4398046511757
755914247434|4398046511757
687194770700|4398046511757
274877910285|4398046511757
274877910287|4398046511757
962072677648|4398046511757
481036340497|4398046511757
755914247443|4398046511757
206158433556|4398046511757
687194770709|4398046511757
1030792154390|4398046511757
206158433559|4398046511757
274877910296|4398046511757
274877910297|4398046511757
206158433562|6597069766678
755914247451|6597069766678
824633724189|6597069766678
755914247454|6597069766678
481036340511|6597069766678
1030792154400|6597069766678
549755817250|6597069766678
618475293987|6597069766678
618475293988|6597069766678
755914247461|6597069766678
274877910310|6597069766678
618475293991|6597069766678
1030792154408|6597069766678
343597387049|6597069766678
412316863786|6597069766678
893353200939|6597069766678
618475293997|6597069766678
549755817262|6597069766678
755914247471|6597069766678
1030792154416|6597069766678
412316863793|6597069766678
1099511631154|6597069766678
481036340531|6597069766678
824633724212|6597069766678
618475294005|6597069766678
481036340534|6597069766678
343597387063|6597069766678
206158433592|6597069766944
343597387065|10995116278142
412316863802|13194139533574
755914247483|13194139533574
962072677692|13194139533574
755914247485|13194139533574
755914247486|13194139533574
824633724223|13194139533574
755914247488|13194139533574
893353200963|13194139533574
893353200965|13194139533574
755914247494|13194139533574
824633724231|13194139533574
687194770760|13194139533574
481036340553|13194139533574
755914247498|13194139533574
549755817291|13194139533574
549755817293|13194139533574
1030792154446|13194139533574
618475294031|13194139533574
755914247504|13194139533574
755914247505|13194139533574
481036340562|15393162789189
687194770772|15393162789189
824633724245|15393162789189
549755817302|15393162789189
687194770775|15393162789189
618475294040|15393162789189
1030792154457|15393162789189
618475294043|15393162789189
824633724253|15393162789189
755914247518|15393162789189
687194770784|15393162789189
1030792154465|15393162789189
1030792154466|15393162789189
755914247523|15393162789189
687194770788|15393162789189
618475294053|15393162789189
549755817318|15393162789189
1030792154471|15393162789189
549755817320|17592186044551
824633724265|17592186044551
755914247530|17592186044551
1030792154475|17592186044551
618475294061|17592186044551
962072677742|17592186044551
962072677743|17592186044551
962072677744|17592186044551
824633724273|17592186044551
755914247538|17592186044551
893353201011|17592186044551
687194770804|17592186044551
1030792154486|17592186044551
893353201015|17592186044551
755914247544|17592186044551
549755817337|17592186044551
824633724282|17592186044551
962072677755|17592186044551
687194770812|21990232555851
893353201021|28587302322616
1030792154495|28587302322616
1030792154496|28587302322616
962072677763|28587302322616
893353201029|28587302322760
1030792154502|28587302322760
962072677767|28587302322760
1030792154505|28587302322760
962072677770|28587302322760
1030792154507|28587302322760
962072677772|28587302322760
962072677773|28587302322760
3472|454
206158433681|6597069766821
274877910418|8796093022611
962072677779|8796093022611
824633724308|8796093022611
755914247573|8796093022611
412316863894|8796093022611
481036340632|8796093022611
687194770841|8796093022611
1030792154522|8796093022611
687194770844|8796093022611
412316863901|8796093022611
893353201054|8796093022611
549755817375|8796093022611
481036340640|8796093022611
549755817377|8796093022611
962072677795|8796093022611
893353201060|8796093022611
549755817382|8796093022611
1099511631272|8796093022611
343597387177|8796093022611
824633724330|8796093022611
549755817387|8796093022611
481036340653|15393162789514
893353201070|15393162789514
618475294127|15393162789514
1030792154544|15393162789514
755914247601|15393162789514
1099511631282|15393162789514
618475294131|15393162789514
1099511631284|15393162789514
755914247605|15393162789514
1030792154550|15393162789514
481036340663|15393162789514
755914247608|15393162789514
618475294137|15393162789514
824633724346|15393162789514
618475294139|15393162789514
962072677820|15393162789514
893353201085|15393162789514
755914247614|15393162789514
893353201087|15393162789514
618475294144|15393162789514
481036340673|15393162789514
549755817410|15393162789514
687194770883|21990232555639
824633724357|21990232555639
824633724359|21990232555639
893353201096|21990232555639
687194770890|21990232555639
893353201099|21990232555639
962072677837|21990232555639
687194770894|21990232555639
687194770896|21990232555639
755914247634|21990232555639
755914247635|24189255811574
893353201108|28587302322814
893353201109|28587302322814
1030792154582|28587302322814
893353201111|28587302322814
1030792154584|28587302322814
1030792154586|28587302322814
1099511631326|35184372089375
3551|94
68719480288|2199023255922
755914247651|2199023255922
343597387236|2199023255922
824633724389|2199023255922
206158433767|2199023255922
137438957032|2199023255922
137438957033|2199023255922
1099511631338|2199023255922
343597387243|2199023255922
962072677868|2199023255922
343597387245|2199023255922
549755817454|2199023255922
549755817455|2199023255922
206158433776|2199023255922
1030792154610|2199023255922
274877910515|2199023255922
893353201140|2199023255922
206158433781|2199023255922
893353201142|2199023255922
618475294199|2199023255922
962072677880|2199023255922
755914247674|2199023255922
618475294204|2199023255922
824633724413|2199023255922
687194770942|2199023255922
549755817471|2199023255922
1030792154624|2199023255922
137438957057|4398046511389
137438957058|4398046511596
274877910531|8796093022661
893353201156|8796093022661
274877910533|8796093022661
893353201158|8796093022661
618475294215|8796093022661
549755817480|8796093022661
755914247689|8796093022661
893353201162|8796093022661
824633724427|8796093022661
824633724428|8796093022661
549755817485|8796093022661
549755817486|8796093022661
893353201167|8796093022661
962072677904|8796093022661
481036340753|8796093022661
618475294226|8796093022661
274877910548|8796093022661
893353201173|8796093022661
412316864022|8796093022661
343597387287|8796093022661
824633724440|8796093022661
412316864025|8796093022661
755914247707|8796093022661
343597387292|8796093022661
687194770973|8796093022661
481036340766|8796093022661
343597387295|8796093022661
274877910560|8796093022887
481036340769|15393162789219
549755817506|17592186044425
618475294243|19791209299984
618475294244|19791209300147
893353201189|19791209300147
893353201190|19791209300147
824633724455|19791209300147
962072677928|19791209300147
962072677930|19791209300147
755914247723|19791209300147
1030792154668|19791209300147
687194770990|19791209300147
962072677935|19791209300147
1030792154672|19791209300147
824633724465|19791209300147
824633724466|19791209300147
893353201203|19791209300147
824633724468|19791209300147
824633724469|19791209300147
687194770998|19791209300147
962072677943|19791209300147
755914247736|24189255811381
962072677946|24189255811381
1030792154683|24189255811381
1099511631420|24189255811381
962072677949|24189255811381
893353201214|24189255811381
1030792154687|24189255811381
824633724481|24189255811381
1030792154692|24189255811381
755914247749|24189255811677
824633724486|26388279067047
1030792154695|26388279067047
1030792154696|26388279067047
1030792154698|26388279067047
962072677964|26388279067047
1030792154701|26388279067047
962072677967|26388279067047
893353201234|28587302322631
1030792154707|28587302322631
893353201236|28587302322631
1030792154709|28587302322631
962072677974|28587302322631
893353201239|28587302322631
962072677976|28587302322631
962072677977|28587302322631
893353201242|28587302322631
1030792154716|32985348834107
1030792154719|32985348834107
1030792154720|32985348834107
274877910631|8796093022410
343597387368|8796093022410
1030792154729|8796093022410
618475294314|8796093022410
481036340843|8796093022410
687194771053|8796093022410
618475294318|8796093022410
824633724528|8796093022410
549755817585|8796093022410
549755817586|8796093022410
481036340851|8796093022410
1030792154740|8796093022410
962072678005|8796093022410
824633724534|8796093022410
481036340855|8796093022410
549755817592|8796093022410
687194771067|8796093022410
962072678012|8796093022410
962072678014|8796093022410
618475294335|8796093022410
618475294336|8796093022410
962072678017|8796093022410
274877910659|8796093022928
343597387396|10995116278291
549755817605|17592186045096
962072678023|17592186045096
1030792154760|17592186045096
687194771081|17592186045096
962072678028|17592186045096
962072678030|17592186045096
687194771088|17592186045096
755914247825|17592186045096
755914247826|17592186045096
618475294355|17592186045096
687194771092|17592186045096
893353201302|17592186045096
824633724567|17592186045096
824633724568|26388279066869
824633724569|26388279066869
1030792154778|26388279066869
824633724571|26388279066869
962072678044|26388279066869
824633724573|26388279066869
824633724574|26388279066869
1030792154783|26388279066869
1030792154784|26388279066869
893353201315|26388279066869
893353201316|28587302322817
1030792154791|28587302322817
1030792154792|28587302322817
962072678058|28587302322817
1030792154796|28587302322817
962072678061|30786325578057
962072678062|30786325578057
1030792154799|30786325578057
1030792154800|30786325578057
962072678066|30786325578057
1030792154803|30786325578057
962072678069|30786325578676
1030792154806|30786325578676
1030792154808|30786325578676
962072678073|30786325578676
1030792154812|32985348833313
1030792154813|32985348833313
68719480514|2199023256388
137438957251|4398046511684
687194771140|4398046511684
755914247877|4398046511684
343597387462|4398046511684
1030792154823|4398046511684
343597387464|4398046511684
343597387465|4398046511684
206158433994|4398046511684
755914247883|4398046511684
481036340940|4398046511684
137438957261|4398046511684
962072678094|4398046511684
343597387471|4398046511684
893353201360|4398046511684
274877910737|4398046511684
1030792154834|4398046511684
549755817684|4398046511684
893353201365|4398046511684
618475294422|4398046511684
549755817687|4398046511684
343597387480|4398046511684
1030792154841|4398046511684
343597387483|4398046511684
962072678108|4398046511684
687194771165|4398046511684
206158434014|4398046511684
687194771167|4398046511684
137438957280|4398046511684
687194771169|4398046511684
206158434018|4398046511684
962072678115|4398046511684
274877910756|8796093022963
481036340965|8796093022963
1030792154856|8796093022963
549755817705|17592186045093
962072678122|17592186045093
687194771179|17592186045093
618475294446|17592186045093
962072678128|17592186045093
962072678129|17592186045093
1030792154866|17592186045093
824633724659|17592186045093
618475294452|17592186045093
618475294453|17592186045093
549755817718|17592186045093
962072678135|17592186045093
549755817721|17592186045093
618475294458|17592186045093
893353201404|17592186045093
549755817725|17592186045382
618475294462|19791209300004
618475294463|19791209300167
755914247936|24189255811358
755914247937|24189255811643
1030792154884|24189255811643
1030792154885|24189255811643
824633724678|24189255811643
962072678151|24189255811643
1030792154888|24189255811643
755914247945|24189255811643
893353201418|24189255811643
893353201419|24189255811643
755914247948|24189255811643
893353201422|24189255811643
824633724687|26388279066791
824633724688|26388279066791
1030792154899|26388279066791
1030792154900|26388279066791
1099511631639|26388279066791
1030792154904|26388279066791
824633724698|26388279066791
1030792154907|32985348833995
