Comment.id|Person.id
893353203206|26388279067571
893353203207|26388279067534
893353203208|24189255811940
893353203209|26388279067534
893353203210|13194139533535
893353203211|24189255811277
893353203212|26388279067571
893353203213|24189255811940
893353203214|26388279067571
893353203215|24189255811277
893353203216|24189255811940
893353203217|26388279067534
893353203219|13194139533535
893353203220|24189255811940
893353203221|24189255811254
893353203222|24189255811277
893353203224|26388279067571
893353203225|13194139533535
893353203226|24189255811277
893353203227|24189255811277
893353203228|24189255811277
893353203229|24189255811254
893353203230|24189255811940
893353203232|24189255811277
893353203233|24189255811277
893353203234|26388279067534
893353203236|13194139533535
893353203238|24189255811277
893353203239|13194139533535
893353203240|24189255811940
549755819562|17592186044994
549755819563|250
549755819564|17592186045405
549755819565|8796093022647
549755819566|8796093023017
549755819567|8796093022647
549755819568|13194139533505
549755819569|290
549755819570|250
549755819571|8796093022386
549755819572|17592186045405
549755819573|2199023256472
549755819574|13194139533505
549755819575|2199023256321
549755819576|8796093022423
549755819577|6597069767572
549755819578|17592186045238
962072679996|10995116278336
343597389374|6597069766733
343597389375|2199023256472
343597389376|2199023256472
343597389377|8796093022647
343597389378|8796093022938
343597389379|2199023256077
343597389380|2199023256321
343597389381|8796093022386
962072680007|21990232555627
962072680008|26388279066928
962072680009|13194139533505
962072680010|8796093022938
962072680011|2199023256321
962072680012|21990232555571
962072680013|28587302322548
962072680014|13194139533817
962072680015|21990232555571
962072680016|19791209300828
962072680017|459
962072680018|459
962072680019|2199023256472
481036342890|8796093022647
481036342891|2199023256077
481036342892|13194139533505
481036342893|8796093022423
481036342894|8796093022938
481036342895|13194139533584
481036342896|13194139533505
481036342897|6597069767572
481036342898|8796093023017
481036342899|13194139533817
481036342900|8796093023017
481036342901|2199023256233
481036342902|8796093022423
481036342903|13194139533584
481036342904|2199023256233
481036342905|13194139533817
481036342906|987
343597389446|2199023256472
343597389447|6597069767495
343597389448|8796093023017
962072680074|250
893353203339|26388279067479
893353203340|26388279067479
962072680077|250
962072680078|26388279066928
962072680079|13194139533505
962072680080|17592186045405
962072680081|26388279066928
893353203346|6597069767495
962072680083|26388279066928
343597389461|687
343597389462|250
343597389463|8796093022386
343597389464|6597069766733
343597389465|2199023256077
343597389466|2199023256472
343597389467|290
343597389468|459
343597389469|687
343597389470|2199023256321
343597389471|250
481036342945|687
481036342946|10995116278336
481036342947|6597069767495
481036342948|6597069767495
481036342949|6597069766733
481036342950|687
481036342951|290
481036342952|250
481036342953|13194139533584
481036342954|8796093022938
481036342955|2199023256077
481036342957|6597069767495
481036342958|987
481036342959|8796093022386
481036342960|6597069766733
481036342961|2199023256321
481036342962|8796093022423
481036342963|10995116278336
481036342964|8796093022386
481036342965|13194139533505
481036342966|2199023256472
481036342967|687
481036342968|10995116278336
481036342969|2199023256472
481036342970|2199023256472
343597389500|6597069767495
481036342990|2199023256077
481036342991|13194139533505
343597389521|6597069767572
343597389522|2199023256077
343597389523|8796093022423
343597389524|2199023256472
343597389525|8796093022938
343597389526|8796093022647
343597389527|6597069767572
343597389528|2199023256233
343597389529|6597069766733
343597389530|2199023256321
343597389531|687
343597389532|8796093022647
343597389533|8796093022647
343597389534|2199023256233
343597389535|459
343597389536|2199023256077
343597389537|6597069767495
343597389538|8796093022386
343597389539|6597069767572
343597389540|290
549755819750|15393162788865
549755819751|13194139534076
549755819752|15393162788865
549755819753|4398046511257
549755819754|15393162788865
549755819755|2199023256437
549755819756|4398046511463
549755819757|4398046511463
549755819758|13194139534076
549755819759|15393162788865
549755819760|15393162788865
618475296498|4398046511463
618475296499|4398046511463
618475296500|2199023256437
618475296501|15393162788865
618475296502|15393162788865
618475296503|15393162788865
618475296504|13194139534076
618475296505|4398046511463
618475296506|4398046511257
893353203452|24189255811726
893353203453|26388279066664
893353203454|26388279067534
893353203455|24189255811726
893353203456|4398046511257
893353203457|4398046511463
893353203458|15393162788865
893353203459|26388279067534
893353203460|4398046511257
893353203461|13194139534076
893353203462|15393162788865
893353203463|4398046511463
893353203464|24189255811726
893353203465|26388279067534
893353203466|24189255811663
893353203467|24189255811663
1030792156941|15393162788865
1030792156942|24189255811726
1030792156943|26388279066664
1030792156944|32985348834053
1030792156945|24189255811726
1030792156946|2199023256437
1030792156947|26388279066664
1030792156948|4398046511463
1030792156949|26388279066664
893353203479|24189255811663
893353203480|26388279067534
893353203481|26388279066664
893353203482|2199023256437
893353203484|15393162788865
893353203485|4398046511257
893353203486|26388279066664
893353203487|13194139534076
893353203488|13194139534076
893353203489|26388279066664
893353203490|4398046511463
893353203491|4398046511257
893353203492|24189255811726
412316866342|2199023256437
412316866343|4398046511257
412316866344|4398046511257
412316866345|4398046511257
412316866346|4398046511257
412316866347|4398046511463
412316866348|13194139534076
412316866349|4398046511463
412316866350|13194139534076
412316866351|4398046511257
412316866352|4398046511463
412316866353|4398046511257
687194773299|2199023256437
687194773300|15393162788865
687194773301|2199023256437
687194773302|4398046511463
687194773303|4398046511257
687194773304|4398046511257
687194773305|15393162788865
687194773306|15393162788865
687194773307|13194139534076
687194773308|15393162788865
687194773309|4398046511463
687194773310|13194139534076
687194773311|4398046511257
687194773312|15393162788865
687194773313|4398046511257
687194773314|15393162788865
687194773315|13194139534076
687194773316|4398046511257
687194773318|4398046511257
687194773319|13194139534076
687194773320|4398046511257
687194773321|2199023256437
687194773322|13194139534076
687194773323|2199023256437
687194773324|4398046511257
687194773325|4398046511257
687194773326|13194139534076
687194773327|15393162788865
687194773328|13194139534076
687194773330|4398046511257
687194773331|4398046511257
687194773332|2199023256437
687194773333|13194139534076
687194773334|2199023256437
687194773335|2199023256437
687194773336|4398046511257
687194773337|2199023256437
687194773338|4398046511463
687194773339|2199023256437
687194773340|13194139534076
687194773341|13194139534076
687194773342|2199023256437
687194773343|15393162788865
687194773344|4398046511463
687194773345|15393162788865
687194773346|2199023256437
687194773347|4398046511463
687194773348|15393162788865
687194773349|4398046511463
687194773352|4398046511257
687194773353|2199023256437
687194773354|4398046511463
687194773355|4398046511463
687194773356|2199023256437
687194773357|15393162788865
687194773358|2199023256437
412316866416|2199023256437
412316866417|4398046511463
412316866418|2199023256437
412316866419|2199023256437
412316866420|4398046511257
412316866421|4398046511463
412316866422|4398046511257
412316866423|2199023256437
412316866424|4398046511463
412316866425|4398046511463
412316866426|4398046511257
412316866427|2199023256437
412316866428|4398046511463
412316866429|2199023256437
412316866430|4398046511463
412316866431|2199023256437
687194773377|13194139534076
687194773378|13194139534076
687194773379|2199023256437
687194773380|15393162788865
687194773381|4398046511257
687194773382|2199023256437
687194773383|4398046511463
687194773384|4398046511463
687194773385|13194139534076
687194773386|2199023256437
687194773388|4398046511463
687194773389|13194139534076
687194773390|4398046511463
687194773391|4398046511257
687194773392|15393162788865
687194773393|13194139534076
687194773394|15393162788865
687194773395|2199023256437
549755819925|6597069766850
549755819926|6597069766678
549755819927|6597069766678
549755819928|2199023255798
549755819929|6597069766850
549755819930|318
549755819931|6597069766678
549755819932|6597069766850
549755819933|2199023255798
549755819934|2199023255798
549755819935|318
549755819936|6597069766678
549755819937|318
549755819938|2199023255798
549755819939|318
549755819940|8796093022764
549755819941|6597069766850
549755819943|6597069766678
549755819944|6597069766850
549755819945|6597069766678
549755819946|318
549755819947|6597069766678
893353203629|24189255811566
962072680367|6597069766678
962072680368|21990232556220
962072680369|6597069766678
962072680370|21990232555524
962072680371|6597069766678
962072680372|318
962072680373|21990232555524
962072680374|2199023255798
549755819961|2199023255798
549755819962|2199023255798
549755819963|2199023255798
549755819964|8796093022764
549755819965|8796093022764
549755819966|318
549755819967|2199023255798
549755819968|2199023255798
549755819969|8796093022764
549755819970|318
549755819971|318
481036343237|6597069766678
481036343238|8796093022764
481036343239|2199023255798
481036343240|318
481036343241|318
481036343242|2199023255798
481036343243|2199023255798
481036343244|6597069766850
481036343245|2199023255798
481036343246|6597069766850
412316866512|6597069766678
412316866513|6597069766678
412316866514|8796093022764
412316866515|6597069766678
412316866516|6597069766678
412316866517|318
412316866518|2199023255798
412316866519|318
412316866520|6597069766678
412316866521|2199023255798
412316866522|6597069766678
412316866523|6597069766678
412316866525|318
412316866526|2199023255798
412316866527|2199023255798
412316866529|2199023255798
412316866530|318
412316866531|6597069766678
412316866532|2199023255798
412316866533|2199023255798
412316866534|8796093022764
412316866535|318
412316866536|2199023255798
412316866537|2199023255798
412316866538|2199023255798
412316866539|8796093022764
412316866540|6597069766678
412316866541|2199023255798
412316866542|8796093022764
412316866543|2199023255798
412316866544|318
1030792157514|28587302322870
1030792157515|13194139534191
1030792157516|2199023256277
1030792157517|28587302322548
1030792157518|13194139534191
1030792157519|2199023256277
1030792157520|2199023256277
1030792157521|24189255811254
1030792157522|28587302322870
1030792157523|6597069766733
824633727317|2199023256277
824633727318|24189255811940
824633727319|24189255811940
824633727320|13194139534191
824633727321|24189255811940
824633727322|6597069766733
824633727323|2199023256277
824633727324|17592186045382
824633727325|13194139534191
824633727326|24189255811254
824633727327|2199023256277
824633727328|24189255811254
824633727329|2199023256277
824633727330|24189255811940
824633727331|24189255811254
1099511634468|28587302322372
1030792157734|24189255811638
1030792157735|10995116278353
1030792157736|28587302322870
1030792157737|13194139534142
1030792157738|24189255811254
1030792157739|30786325577784
1030792157740|13194139534142
1030792157741|4398046511763
1030792157742|4398046511763
1030792157743|26388279067534
1030792157744|30786325578215
1030792157745|870
1030792157746|987
1030792157747|2199023255952
1030792157748|28587302322870
1030792157749|24189255811638
1030792157751|21990232556220
1030792157752|6597069766678
1030792157753|870
1030792157754|6597069766678
1030792157755|870
1030792157756|21990232556220
1030792157757|6597069767470
1030792157758|10995116278353
1030792157759|870
1030792157760|870
1030792157761|21990232556220
1030792157762|870
1030792157763|10995116278353
1030792157764|28587302322372
1030792157765|28587302322372
1099511634535|28587302322372
68719484030|407
68719484031|143
68719484032|407
68719484033|407
68719484034|407
68719484035|407
687194774661|143
687194774662|6597069766998
687194774663|344
687194774664|6597069766850
687194774665|8796093023060
412316867723|8796093023060
412316867724|344
412316867725|407
412316867726|6597069766998
412316867727|2199023255688
412316867728|143
412316867729|2199023255688
412316867730|143
412316867731|2199023255688
412316867732|6597069766998
412316867733|344
412316867734|2199023255688
412316867735|407
412316867736|8796093023060
412316867737|8796093023060
755914251419|24189255811726
755914251420|19791209300507
755914251421|8796093023060
755914251422|24189255811116
755914251423|19791209300507
755914251424|344
755914251425|24189255811116
755914251426|407
755914251427|6597069766850
755914251428|8796093023060
755914251429|143
755914251430|6597069766998
755914251431|6597069766998
412316867753|407
412316867754|143
412316867755|344
412316867756|143
412316867757|344
412316867758|407
343597391024|344
343597391025|6597069766998
343597391026|8796093023060
343597391027|143
343597391028|6597069766850
343597391029|8796093023060
68719484087|407
68719484088|143
68719484089|407
68719484090|143
68719484091|344
68719484092|344
68719484093|407
68719484094|344
68719484095|344
68719484096|143
68719484097|407
68719484098|407
68719484099|344
68719484100|407
68719484101|143
68719484102|143
68719484103|143
68719484104|143
481036344522|2199023255688
481036344523|6597069766850
481036344524|6597069766998
481036344525|143
481036344526|6597069766998
481036344527|143
481036344528|6597069766850
481036344529|6597069766850
481036344530|2199023255688
481036344531|8796093023060
481036344532|2199023255688
481036344533|6597069766850
68719484119|407
68719484120|143
68719484121|344
68719484122|344
549755821276|344
549755821277|407
549755821278|6597069766850
206158437600|344
206158437601|2199023255688
206158437602|344
206158437603|143
206158437604|407
206158437605|143
206158437606|407
206158437607|407
206158437608|344
893353204970|6597069766998
893353204971|19791209300507
893353204972|24189255811116
893353204973|2199023255688
893353204974|26388279067086
893353204975|24189255811116
893353204976|24189255811116
893353204977|24189255811116
893353204978|19791209300507
893353204979|143
893353204980|6597069766998
893353204981|26388279067086
893353204982|6597069766850
893353204983|6597069766850
893353204984|24189255811116
893353204985|24189255811726
893353204986|26388279067086
893353204987|407
893353204988|6597069766850
824633728254|6597069766850
824633728255|2199023255688
824633728256|24189255811116
824633728257|24189255811726
824633728258|6597069766850
1030792158469|2199023255688
755914251536|407
755914251537|407
755914251538|8796093023060
755914251539|2199023255688
755914251540|8796093023060
755914251541|344
755914251542|8796093023060
755914251543|8796093023060
755914251544|19791209300507
755914251545|2199023255688
755914251546|19791209300507
755914251547|143
755914251548|143
755914251549|21990232556497
755914251550|8796093023060
755914251551|21990232556497
412316867873|2199023255688
412316867874|143
412316867875|6597069766998
412316867876|6597069766998
412316867877|143
412316867878|6597069766850
274877914408|6597069766998
274877914409|2199023255688
274877914410|344
274877914411|143
274877914412|407
274877914413|2199023255688
274877914414|6597069766998
274877914415|143
274877914416|344
274877914417|6597069766998
274877914418|6597069766998
481036344628|407
481036344629|143
481036344630|344
481036344631|344
481036344632|8796093023060
481036344633|344
481036344634|6597069766998
481036344635|143
481036344636|407
481036344637|143
481036344638|2199023255688
481036344639|8796093023060
481036344640|407
481036344641|8796093023060
481036344642|407
274877914436|6597069766998
274877914437|344
274877914438|344
274877914439|344
274877914440|6597069766998
274877914441|8796093023060
274877914442|344
274877914443|143
274877914444|2199023255688
274877914445|143
274877914446|6597069766998
274877914447|344
274877914448|8796093023060
274877914449|6597069766850
274877914450|143
274877914451|2199023255688
274877914452|6597069766850
274877914453|2199023255688
755914251607|8796093022928
755914251608|17592186044737
755914251609|318
755914251611|17592186045238
755914251612|19791209300474
755914251613|4398046511628
755914251614|19791209300474
755914251615|6597069766678
755914251616|19791209300474
274877914466|6597069766678
274877914467|2199023256077
274877914468|318
274877914469|2199023256300
274877914470|6597069766678
274877914471|6597069766678
274877914472|318
824633728362|2199023256077
824633728363|17592186045047
824633728364|2199023256300
824633728365|2199023256300
412316867951|8796093022435
412316867952|6597069767242
412316867953|6597069766678
412316867954|4398046511628
412316867955|8796093022928
412316867956|2199023256077
412316867957|6597069767242
412316867958|4398046511628
412316867959|8796093022928
412316867960|6597069767242
412316867961|6597069767242
412316867962|8796093022928
412316867963|318
412316867964|6597069766678
412316867965|8796093022928
412316867966|4398046511628
412316867967|4398046511628
412316867968|8796093022435
412316867969|6597069766678
412316867970|8796093022435
274877914500|4398046511628
274877914501|4398046511628
274877914502|6597069767242
274877914503|2199023256300
274877914504|6597069767242
274877914505|2199023256077
274877914506|6597069767242
274877914507|6597069767242
274877914508|2199023256077
274877914509|6597069766678
274877914510|2199023256077
274877914511|4398046511628
274877914512|2199023256077
274877914513|6597069766678
618475298195|2199023256077
618475298196|8796093022928
618475298197|17592186045047
618475298198|2199023256077
618475298199|318
618475298200|2199023256077
618475298201|6597069767242
618475298202|17592186045238
618475298203|4398046511628
618475298204|8796093022928
618475298205|6597069766678
618475298206|2199023256300
618475298207|17592186044737
618475298208|17592186044737
618475298209|17592186045047
618475298210|4398046511628
618475298211|8796093022435
137438961061|2199023256300
137438961062|2199023256077
137438961063|318
137438961064|2199023256077
137438961065|318
137438961066|2199023256300
137438961067|2199023256077
137438961068|318
137438961069|2199023256077
137438961070|2199023256300
137438961071|2199023256077
137438961072|2199023256077
137438961073|2199023256300
893353205171|8796093022928
893353205172|2199023256077
893353205173|6597069766678
893353205174|17592186045047
893353205175|24189255811663
893353205176|6597069766678
893353205177|19791209300474
893353205178|24189255811663
893353205179|6597069766678
893353205180|8796093022435
893353205181|24189255811663
274877914559|2199023256077
274877914560|4398046511628
274877914561|2199023256077
274877914562|4398046511628
274877914563|6597069767242
274877914564|318
274877914565|6597069767242
274877914566|318
274877914567|2199023256077
274877914568|4398046511628
274877914569|6597069766678
274877914570|2199023256300
274877914571|4398046511628
274877914572|2199023256300
274877914573|6597069767242
274877914574|6597069766678
274877914575|4398046511628
343597391313|4398046511628
343597391314|2199023256077
343597391315|4398046511628
343597391316|6597069766678
343597391317|8796093022435
343597391318|8796093022928
343597391319|6597069766678
343597391320|2199023256300
343597391321|8796093022928
343597391322|4398046511628
343597391323|4398046511628
343597391324|6597069767242
343597391325|4398046511628
343597391326|2199023256077
343597391327|2199023256077
343597391328|6597069766678
412316868066|6597069766678
412316868067|2199023256300
412316868068|2199023256300
412316868069|8796093022928
412316868070|2199023256300
412316868071|8796093022435
412316868072|6597069767242
412316868073|6597069767242
412316868074|8796093022928
412316868075|2199023256077
412316868076|6597069767242
755914251758|4398046511628
755914251759|2199023256077
755914251760|8796093022435
755914251761|19791209300474
755914251762|17592186045047
755914251763|17592186045238
755914251764|2199023256300
755914251765|4398046511628
755914251766|318
755914251767|6597069766678
755914251768|8796093022928
755914251769|6597069766678
755914251771|17592186045047
755914251772|17592186045047
755914251773|8796093022928
755914251774|17592186045047
755914251775|19791209300474
755914251776|17592186045047
755914251777|17592186045047
755914251778|17592186045047
755914251779|24189255811663
755914251780|2199023256077
755914251781|6597069767242
755914251782|24189255811663
755914251783|2199023256300
755914251784|2199023256077
755914251785|318
755914251786|318
755914251787|17592186045238
755914251788|17592186045047
755914251789|4398046511628
755914251790|19791209300474
962072682007|26388279067054
962072682008|26388279067054
962072682009|6597069767242
962072682010|2199023256077
962072682011|2199023256077
962072682012|2199023256077
962072682013|6597069766678
962072682014|26388279067054
962072682015|4398046511628
962072682016|17592186045238
206158437923|2199023256077
206158437924|318
206158437925|4398046511628
206158437926|318
206158437927|2199023256300
206158437928|4398046511628
206158437929|2199023256077
206158437930|318
206158437931|2199023256077
206158437932|2199023256077
206158437933|318
206158437934|4398046511628
206158437935|2199023256077
206158437936|4398046511628
206158437937|2199023256300
206158437938|4398046511628
206158437939|2199023256077
206158437940|4398046511628
824633728566|4398046511628
824633728567|2199023256300
824633728568|24189255811663
824633728569|2199023256300
824633728570|2199023256077
824633728571|17592186045238
1030792158781|8796093022435
1030792158782|6597069766678
1030792158783|17592186044737
1030792158784|8796093022435
1030792158785|26388279067054
1030792158786|17592186045238
206158437956|4398046511628
206158437957|2199023256300
206158437958|4398046511628
206158437959|4398046511628
206158437960|318
206158437961|4398046511628
206158437962|2199023256300
206158437963|2199023256300
206158437964|2199023256300
206158437965|318
206158437966|4398046511628
206158437967|2199023256077
206158437968|2199023256077
206158437970|4398046511628
206158437971|2199023256300
206158437972|2199023256300
206158437973|318
206158437974|4398046511628
206158437975|2199023256077
206158437976|318
206158437978|2199023256077
206158437979|318
206158437980|318
206158437981|4398046511628
206158437982|4398046511628
206158437983|318
206158437984|2199023256300
206158437985|4398046511628
206158437986|318
206158437987|2199023256077
206158437989|2199023256300
206158437990|4398046511628
206158437991|4398046511628
206158437992|2199023256077
206158437993|2199023256300
206158437994|4398046511628
206158437995|318
206158437996|318
206158437997|2199023256077
206158437998|2199023256300
206158437999|318
206158438000|4398046511628
206158438001|2199023256300
206158438002|318
206158438003|2199023256300
206158438004|2199023256077
206158438005|2199023256300
206158438006|2199023256300
274877914744|4398046511628
274877914745|6597069767242
274877914746|6597069766678
274877914747|2199023256300
274877914748|6597069767242
274877914749|2199023256077
274877914750|2199023256077
274877914751|6597069766678
274877914752|2199023256077
274877914753|2199023256300
274877914754|6597069767242
274877914755|2199023256077
274877914756|6597069766678
206158438022|318
206158438023|318
206158438024|2199023256300
206158438025|2199023256077
206158438026|4398046511628
206158438027|4398046511628
206158438028|2199023256300
206158438029|318
206158438030|2199023256300
206158438031|2199023256300
206158438032|4398046511628
206158438033|2199023256077
206158438034|2199023256300
206158438035|2199023256077
206158438036|2199023256077
206158438037|4398046511628
206158438038|318
206158438039|318
206158438040|2199023256300
206158438042|2199023256077
206158438043|2199023256077
206158438044|4398046511628
1030792159251|28587302322294
1030792159252|28587302322865
1030792159253|28587302322294
481036345367|2199023255869
481036345368|6597069766733
481036345369|987
481036345370|6597069766961
481036345371|4398046511734
481036345372|987
481036345373|6597069766961
481036345374|987
481036345375|10995116278292
481036345376|10995116278292
481036345377|987
481036345378|6597069766961
481036345379|10995116278292
481036345380|987
481036345381|10995116278292
481036345382|6597069766733
481036345383|13194139534076
481036345384|10995116278292
206158438442|987
206158438443|6597069766961
206158438444|6597069766961
206158438445|2199023256351
206158438446|4398046511734
206158438447|6597069766733
206158438448|987
206158438449|4398046511734
206158438450|6597069766733
206158438451|987
206158438452|4398046511734
206158438453|2199023256351
206158438454|2199023256351
206158438455|4398046511734
206158438456|6597069766961
206158438457|2199023255869
206158438459|4398046511734
206158438460|2199023255869
206158438461|987
206158438462|2199023256351
206158438463|4398046511734
206158438464|2199023255869
206158438465|6597069766733
206158438466|6597069766961
206158438467|2199023256351
206158438468|2199023255869
206158438469|6597069766961
206158438470|6597069766733
206158438471|6597069766733
206158438472|6597069766961
206158438475|987
206158438476|6597069766733
206158438477|987
206158438478|987
206158438479|4398046511734
206158438480|4398046511734
206158438481|6597069766733
206158438482|6597069766733
206158438483|2199023255869
206158438484|6597069766733
206158438485|2199023256351
206158438486|6597069766961
206158438487|4398046511734
206158438488|4398046511734
206158438489|2199023255869
206158438490|2199023256351
206158438491|2199023255869
206158438492|2199023256351
206158438493|6597069766733
206158438494|4398046511734
206158438496|4398046511734
206158438497|2199023256351
206158438498|2199023256351
206158438499|987
206158438500|6597069766733
206158438501|987
206158438502|4398046511734
206158438504|4398046511734
206158438505|987
206158438506|987
206158438507|6597069766961
206158438508|987
206158438509|2199023255869
206158438510|987
206158438511|4398046511734
206158438512|4398046511734
206158438513|4398046511734
206158438514|2199023255869
206158438515|6597069766961
206158438516|2199023256351
206158438517|4398046511734
206158438519|2199023255869
206158438520|6597069766961
206158438521|2199023255869
206158438522|6597069766961
206158438523|987
206158438524|987
206158438525|987
206158438526|2199023256351
206158438527|2199023255869
206158438528|2199023255869
206158438529|6597069766733
206158438530|2199023255869
206158438531|4398046511734
206158438532|6597069766733
206158438533|2199023255869
206158438534|6597069766961
206158438535|2199023255869
206158438536|6597069766961
206158438538|6597069766961
206158438539|6597069766961
206158438540|6597069766961
206158438541|2199023256351
962072682639|24189255811566
962072682640|8796093023143
962072682641|21990232556180
962072682642|19791209300402
962072682643|13194139533432
962072682644|21990232556180
962072682645|15393162788906
962072682646|24189255811211
962072682647|13194139533432
962072682648|28587302322631
962072682649|6597069767341
962072682650|24189255811566
962072682651|28587302322631
962072682652|28587302322631
962072682653|6597069766998
962072682654|28587302322631
962072682655|6597069767457
893353205921|19791209300402
893353205922|24189255811566
893353205923|6597069766998
893353205924|21990232555524
893353205925|13194139534270
893353205926|24189255811211
893353205927|6597069767341
893353205928|6597069767242
893353205929|2199023256077
893353205930|17592186044862
755914252460|8796093022367
755914252461|13194139533574
755914252462|13194139533574
755914252463|987
755914252464|13194139533432
755914252465|19791209300830
755914252466|10995116277924
755914252467|19791209300830
755914252468|2199023256277
755914252469|13194139533574
755914252470|17592186044862
755914252471|10995116277924
755914252472|6597069767341
755914252473|17592186045382
755914252474|19791209300402
755914252475|8796093022367
755914252476|13194139533432
549755822281|8796093022367
549755822282|8796093022367
549755822283|6597069767341
549755822284|4398046511257
549755822285|17592186045382
549755822286|4398046511684
549755822287|4398046511257
755914252497|15393162788911
755914252498|8796093023143
755914252499|13194139533574
755914252500|24189255811566
755914252501|10995116277924
755914252502|4398046511257
755914252503|24189255811566
755914252504|13194139533432
755914252505|21990232555524
755914252506|17592186045382
1030792159452|6597069767242
1030792159453|19791209300402
1030792159454|17592186045382
1030792159455|4398046511684
1030792159456|30786325578258
1030792159457|987
1030792159458|30786325577784
1030792159459|15393162788906
1030792159460|8796093022367
1030792159461|15393162788911
1030792159462|28587302322631
1030792159463|13194139534270
1030792159464|17592186045382
1030792159465|15393162789093
1030792159466|17592186045382
1030792159467|13194139533574
687194775789|6597069767242
687194775790|4398046511684
687194775791|10995116278320
687194775792|15393162788911
687194775793|13194139533859
687194775794|459
687194775795|8796093022367
687194775796|8796093023143
687194775797|13194139533574
687194775798|15393162788911
687194775799|17592186044862
687194775800|13194139534270
687194775801|6597069767341
687194775802|13194139533574
687194775803|459
687194775804|10995116278320
687194775805|8796093023143
687194775806|15393162788911
687194775807|6597069767341
687194775808|459
893353206020|13194139534270
893353206021|10995116277924
893353206022|21990232556180
893353206023|26388279067159
893353206024|13194139533859
893353206025|24189255811566
893353206026|4398046511257
893353206051|6597069766998
893353206052|2199023256347
893353206053|13194139533432
893353206054|26388279067159
893353206055|15393162788906
893353206056|8796093023143
893353206057|19791209300402
893353206058|19791209300402
893353206059|6597069766998
893353206060|4398046511684
893353206061|15393162788906
893353206062|13194139533432
1030792159536|15393162788911
1030792159537|987
1030792159538|13194139534270
1030792159539|19791209300830
1030792159540|6597069767457
1030792159541|21990232556180
1030792159542|21990232555524
1030792159543|6597069767457
1030792159544|6597069767457
1030792159545|30786325577784
1030792159546|6597069767242
1030792159547|6597069767457
1030792159548|15393162789093
1030792159549|13194139533859
824633729343|26388279067159
824633729344|6597069767341
824633729345|19791209300402
824633729346|17592186045382
824633729347|2199023256077
824633729348|10995116278320
824633729349|15393162789093
824633729350|6597069767341
824633729351|8796093022367
824633729352|8796093022367
824633729353|24189255811566
824633729354|24189255811211
824633729355|8796093023143
824633729356|21990232555524
824633729357|24189255811211
893353206095|10995116277924
893353206096|987
893353206097|21990232556180
893353206098|6597069767341
893353206099|4398046511684
893353206100|6597069767341
893353206101|19791209300402
893353206102|2199023256077
893353206103|8796093022367
893353206104|19791209300402
893353206105|8796093023143
893353206106|21990232555524
893353206107|6597069767242
893353206108|10995116278320
893353206109|21990232555524
893353206110|17592186044862
893353206111|8796093023143
893353206112|4398046511257
893353206113|13194139533859
755914252651|4398046511257
755914252652|2199023256347
755914252653|987
755914252654|21990232555524
755914252655|15393162788906
755914252656|15393162788906
755914252657|13194139534270
755914252659|10995116277924
755914252660|17592186045382
755914252661|987
755914252662|19791209300830
755914252663|2199023256077
755914252664|19791209300402
755914252665|13194139534270
755914252666|6597069767341
755914252667|19791209300830
755914252668|8796093023143
755914252669|987
755914252670|17592186044862
755914252671|459
755914252672|4398046511257
755914252673|2199023256077
755914252674|6597069767341
755914252675|15393162789093
755914252676|6597069767341
755914252677|19791209300402
824633729416|19791209300830
824633729417|13194139534270
687194775948|10995116278320
687194775949|19791209300830
687194775950|13194139533859
687194775951|10995116278320
687194775952|15393162789093
687194775953|15393162789093
687194775954|6597069767242
687194775955|2199023256347
687194775956|17592186044862
687194775957|13194139533859
687194775958|15393162788911
687194775959|459
687194775960|13194139533574
687194775961|4398046511257
687194775962|19791209300830
687194775963|6597069767457
687194775964|987
687194775966|13194139533574
687194775967|4398046511684
687194775968|2199023256277
687194775969|15393162789093
687194775970|6597069767242
687194775971|4398046511684
687194775972|4398046511257
687194775973|10995116278320
687194775974|13194139534270
687194775975|2199023256077
687194775976|13194139533432
687194775977|19791209300402
687194775978|2199023256277
687194775979|10995116278320
687194775980|13194139533432
687194775981|459
687194775982|4398046511684
687194775983|6597069767457
687194775984|6597069766998
687194775985|2199023256077
687194775987|8796093023143
687194775988|8796093023143
687194775989|6597069767242
687194775990|6597069767242
687194775991|6597069766998
687194775992|6597069767242
687194775993|4398046511684
687194775994|10995116277924
687194775995|6597069766998
687194775996|987
687194775997|19791209300402
687194775998|6597069767242
687194775999|19791209300402
687194776001|19791209300830
687194776002|987
687194776003|8796093023143
687194776004|4398046511684
687194776005|17592186045382
687194776006|987
687194776007|6597069767242
687194776008|6597069767341
687194776010|4398046511684
687194776011|2199023256077
687194776012|15393162788906
687194776013|13194139533574
687194776014|4398046511257
687194776015|15393162788906
687194776016|15393162788906
687194776018|2199023256277
687194776019|17592186045382
687194776020|4398046511257
687194776021|2199023256277
687194776022|19791209300402
687194776023|19791209300402
687194776024|15393162789093
687194776025|13194139533859
687194776026|2199023256077
687194776027|6597069767242
687194776028|6597069766998
687194776029|987
687194776030|13194139533432
687194776031|13194139533432
687194776032|987
687194776033|4398046511257
687194776034|2199023256277
687194776035|15393162788906
687194776036|4398046511257
687194776037|6597069767242
687194776039|13194139533859
687194776040|19791209300402
687194776041|15393162788911
687194776042|2199023256277
687194776043|6597069767341
687194776044|459
687194776045|4398046511684
687194776046|6597069767341
