Comment.id|Post.id
687194790101|687194790097
687194790107|687194790097
549755836637|549755836636
549755836638|549755836636
687194790112|687194790111
962072697058|962072697057
962072697059|962072697057
962072697060|962072697057
755914266855|755914266854
755914266859|755914266854
755914266861|755914266854
755914266862|755914266854
755914266874|755914266873
755914266875|755914266873
755914266876|755914266873
755914266877|755914266873
755914266878|755914266873
962072697088|962072697087
962072697089|962072697087
962072697090|962072697087
962072697093|962072697087
962072697094|962072697087
962072697096|962072697087
962072697100|962072697099
962072697101|962072697099
962072697102|962072697099
962072697103|962072697099
962072697105|962072697099
893353220372|893353220371
893353220373|893353220371
893353220374|893353220371
893353220375|893353220371
893353220376|893353220371
618475313435|618475313434
618475313436|618475313434
618475313437|618475313434
618475313438|618475313434
618475313440|618475313434
962072697127|962072697126
962072697128|962072697126
962072697129|962072697126
962072697134|962072697126
687194790201|687194790200
687194790202|687194790200
687194790204|687194790200
687194790206|687194790200
687194790207|687194790200
755914266954|755914266953
755914266955|755914266953
755914266956|755914266953
755914266957|755914266953
755914266958|755914266953
755914266959|755914266953
755914266964|755914266953
755914267132|755914267131
755914267137|755914267131
755914267144|755914267131
824633743882|824633743881
824633743883|824633743881
824633743884|824633743881
824633743886|824633743881
824633743888|824633743881
687194790419|687194790418
687194790420|687194790418
687194790421|687194790418
687194790422|687194790418
687194790423|687194790418
687194790424|687194790418
893353220646|893353220645
893353220647|893353220645
893353220648|893353220645
962072697388|962072697387
962072697389|962072697387
962072697390|962072697387
962072697393|962072697387
962072697404|962072697387
1030792174142|1030792174141
1030792174143|1030792174141
1030792174144|1030792174141
893353220674|893353220673
893353220675|893353220673
893353220676|893353220673
893353220677|893353220673
893353220678|893353220673
893353220679|893353220673
893353220680|893353220673
824633743946|824633743945
824633743947|824633743945
824633743948|824633743945
824633743950|824633743945
824633743953|824633743945
824633743954|824633743945
824633743956|824633743945
824633743959|824633743945
824633743961|824633743945
824633743968|824633743967
824633743969|824633743967
824633743970|824633743967
824633743974|824633743967
824633743975|824633743967
824633743976|824633743967
824633743977|824633743967
824633743978|824633743967
687194790736|687194790735
687194790737|687194790735
687194790739|687194790735
687194790741|687194790735
687194790742|687194790735
687194790743|687194790735
755914267485|755914267484
755914267487|755914267484
755914267497|755914267484
687194790764|687194790763
687194790765|687194790763
687194790766|687194790763
687194790767|687194790763
687194790768|687194790763
687194790769|687194790763
687194790770|687194790763
755914267516|755914267515
755914267517|755914267515
755914267529|755914267515
755914267537|755914267536
755914267538|755914267536
687194790804|687194790803
687194790805|687194790803
687194790806|687194790803
687194790807|687194790803
687194790812|687194790803
412316883878|412316883877
412316883879|412316883877
412316883880|412316883877
412316883881|412316883877
412316883882|412316883877
412316883884|412316883877
412316883885|412316883877
893353221040|893353221039
893353221041|893353221039
893353221042|893353221039
893353221043|893353221039
893353221045|893353221039
893353221046|893353221039
893353221047|893353221039
893353221048|893353221039
893353221049|893353221039
893353221051|893353221039
687194790851|687194790850
687194790852|687194790850
687194790853|687194790850
481036360647|481036360646
481036360648|481036360646
481036360649|481036360646
481036360650|481036360646
481036360651|481036360646
824633744334|824633744333
824633744335|824633744333
824633744336|824633744333
824633744338|824633744333
824633744341|824633744333
824633744342|824633744333
824633744344|824633744333
824633744345|824633744333
824633744346|824633744333
824633744350|824633744333
687194790882|687194790881
687194790883|687194790881
687194790884|687194790881
687194790885|687194790881
687194790894|687194790881
687194790896|687194790895
687194790897|687194790895
687194790899|687194790895
412316883959|412316883958
412316883960|412316883958
412316883961|412316883958
412316883962|412316883958
412316883964|412316883958
412316883965|412316883958
412316883966|412316883958
412316883967|412316883958
412316883972|412316883971
412316883975|412316883971
412316883978|412316883971
412316883980|412316883971
412316883981|412316883971
412316883985|412316883971
687194790934|687194790933
412316883992|412316883991
412316883993|412316883991
412316883994|412316883991
412316883995|412316883991
412316883996|412316883991
412316883997|412316883991
412316883998|412316883991
412316883999|412316883991
412316884000|412316883991
412316884001|412316883991
412316884002|412316883991
412316884003|412316883991
412316884005|412316883991
412316884006|412316883991
412316884008|412316884007
412316884009|412316884007
412316884010|412316884007
412316884011|412316884007
412316884012|412316884007
412316884013|412316884007
412316884014|412316884007
412316884016|412316884007
412316884017|412316884007
412316884020|412316884007
687194790971|687194790970
687194790972|687194790970
687194790973|687194790970
687194790975|687194790970
687194790979|687194790970
687194790986|687194790970
1030792175109|1030792175108
1030792175110|1030792175108
1030792175117|1030792175108
1030792175118|1030792175108
1030792175121|1030792175108
1030792175122|1030792175108
1030792175125|1030792175108
412316884523|412316884522
412316884524|412316884522
412316884528|412316884522
893353221684|893353221683
893353221685|893353221683
893353221689|893353221683
893353221691|893353221683
893353221692|893353221683
893353221694|893353221683
893353221696|893353221683
1030792175185|1030792175184
1030792175186|1030792175184
1030792175187|1030792175184
687194791529|687194791528
687194791530|687194791528
687194791531|687194791528
687194791532|687194791528
687194791533|687194791528
549755838064|549755838063
549755838065|549755838063
549755838067|549755838063
549755838070|549755838063
549755838075|549755838063
549755838080|549755838063
755914268293|755914268292
755914268294|755914268292
755914268295|755914268292
755914268296|755914268292
755914268297|755914268292
755914268303|755914268292
755914268304|755914268292
824633745042|824633745041
824633745045|824633745041
824633745048|824633745041
755914268314|755914268313
755914268315|755914268313
755914268316|755914268313
755914268317|755914268313
962072698527|962072698526
962072698529|962072698526
962072698530|962072698526
962072698532|962072698526
962072698535|962072698526
962072698536|962072698526
962072698537|962072698526
962072698542|962072698526
962072698548|962072698547
962072698549|962072698547
962072698550|962072698547
962072698551|962072698547
962072698552|962072698547
962072698554|962072698547
962072698556|962072698547
962072698557|962072698547
824633745097|824633745096
824633745101|824633745096
824633745103|824633745096
824633745106|824633745096
824633745110|824633745096
481036361432|481036361431
481036361433|481036361431
481036361435|481036361431
481036361436|481036361431
481036361438|481036361431
481036361439|481036361431
481036361443|481036361431
481036361446|481036361431
481036361447|481036361431
687194791657|687194791656
687194791658|687194791656
687194791659|687194791656
687194791663|687194791656
687194791665|687194791656
412316884727|412316884726
412316884728|412316884726
412316884729|412316884726
412316884730|412316884726
412316884731|412316884726
412316884733|412316884726
412316884734|412316884726
481036361510|481036361509
481036361511|481036361509
481036361512|481036361509
481036361513|481036361509
481036361514|481036361509
481036361518|481036361509
481036361520|481036361509
481036361527|481036361509
618475315002|618475315001
618475315004|618475315001
618475315008|618475315001
618475315009|618475315001
962072698695|962072698694
962072698696|962072698694
962072698697|962072698694
962072698699|962072698694
962072698700|962072698694
962072698702|962072698694
962072698705|962072698694
962072698707|962072698694
962072698709|962072698694
481036361561|481036361560
481036361562|481036361560
481036361563|481036361560
481036361564|481036361560
481036361567|481036361560
481036361568|481036361560
481036361569|481036361560
481036361570|481036361560
481036361571|481036361560
962072698726|962072698725
893353221992|893353221991
893353221993|893353221991
893353221994|893353221991
893353221995|893353221991
893353221996|893353221991
893353221997|893353221991
893353221998|893353221991
618475315074|618475315073
618475315076|618475315073
618475315079|618475315073
618475315080|618475315073
1030792175520|1030792175519
1030792175524|1030792175519
1030792175525|1030792175519
824633745348|824633745347
824633745349|824633745347
824633745350|824633745347
824633745351|824633745347
824633745352|824633745347
824633745353|824633745347
824633745354|824633745347
824633745355|824633745347
824633745356|824633745347
549755838415|549755838414
549755838418|549755838414
549755838421|549755838414
893353222103|893353222102
893353222104|893353222102
1099511652314|1099511652313
1099511652315|1099511652313
1099511652318|1099511652313
618475315171|618475315170
618475315172|618475315170
618475315173|618475315170
618475315174|618475315170
618475315175|618475315170
618475315176|618475315170
481036361707|481036361706
481036361708|481036361706
481036361709|481036361706
481036361710|481036361706
481036361711|481036361706
481036361712|481036361706
481036361713|481036361706
481036361714|481036361706
481036361715|481036361706
481036361717|481036361706
481036361719|481036361706
481036361720|481036361706
962072698874|962072698873
962072698875|962072698873
962072698876|962072698873
962072698877|962072698873
962072698879|962072698873
962072698883|962072698873
962072698885|962072698873
824633745417|824633745416
824633745418|824633745416
824633745419|824633745416
824633745420|824633745416
824633745421|824633745416
824633745422|824633745416
824633745423|824633745416
824633745424|824633745416
824633745425|824633745416
824633745426|824633745416
824633745427|824633745416
824633745428|824633745416
481036361751|481036361750
481036361752|481036361750
481036361753|481036361750
481036361754|481036361750
412316885027|412316885026
412316885031|412316885026
412316885032|412316885026
1030792175658|1030792175657
1030792175659|1030792175657
1030792175660|1030792175657
1030792175661|1030792175657
1030792175662|1030792175657
1030792175663|1030792175657
1030792175667|1030792175657
1030792175668|1030792175657
1030792175676|1030792175657
618475315262|618475315261
618475315263|618475315261
618475315266|618475315261
618475315275|618475315261
618475315279|618475315278
618475315280|618475315278
618475315283|618475315278
549755838553|549755838552
549755838554|549755838552
549755838555|549755838552
549755838556|549755838552
549755838557|549755838552
824633745503|824633745502
549755838561|549755838560
549755838562|549755838560
549755838566|549755838560
1030792175723|1030792175722
1030792175724|1030792175722
1030792175731|1030792175730
1030792175732|1030792175730
1030792175733|1030792175730
1030792175734|1030792175730
1030792175735|1030792175730
1030792175736|1030792175730
1030792175737|1030792175730
1030792175738|1030792175730
1030792175739|1030792175730
1030792175740|1030792175730
1030792175741|1030792175730
1030792175742|1030792175730
1030792175743|1030792175730
1030792175744|1030792175730
1030792175745|1030792175730
1030792175746|1030792175730
1030792175747|1030792175730
1030792175749|1030792175748
1030792175752|1030792175748
1030792175753|1030792175748
1030792175755|1030792175748
1030792175757|1030792175756
1030792175759|1030792175758
1030792175760|1030792175758
1030792175761|1030792175758
1030792175762|1030792175758
1030792175766|1030792175758
1030792175769|1030792175758
1030792175771|1030792175770
1030792175772|1030792175770
1030792175773|1030792175770
1030792175774|1030792175770
1030792175776|1030792175770
1030792175781|1030792175770
1030792175783|1030792175770
893353222313|893353222312
893353222314|893353222312
893353222315|893353222312
893353222316|893353222312
893353222317|893353222312
893353222319|893353222312
1030792175793|1030792175792
1030792175794|1030792175792
1030792175795|1030792175792
1030792175796|1030792175792
893353222332|893353222331
893353222333|893353222331
893353222334|893353222331
893353222337|893353222331
893353222338|893353222331
1030792175812|1030792175811
1030792175813|1030792175811
1030792175814|1030792175811
1030792175815|1030792175811
1030792175816|1030792175811
1030792175820|1030792175811
893353222352|893353222351
893353222353|893353222351
893353222354|893353222351
893353222359|893353222351
893353222360|893353222351
893353222361|893353222351
893353222365|893353222351
1030792175839|1030792175838
687194792366|687194792365
687194792367|687194792365
687194792368|687194792365
687194792372|687194792365
824633745847|824633745846
824633745848|824633745846
824633745849|824633745846
824633745850|824633745846
824633745851|824633745846
893353222590|893353222589
893353222591|893353222589
893353222592|893353222589
893353222593|893353222589
893353222594|893353222589
893353222596|893353222589
893353222600|893353222589
893353222603|893353222589
893353222605|893353222589
893353222607|893353222589
893353222610|893353222609
893353222611|893353222609
893353222612|893353222609
893353222613|893353222609
893353222614|893353222609
893353222615|893353222609
893353222616|893353222609
893353222621|893353222609
893353222622|893353222609
893353222623|893353222609
1030792176102|1030792176101
1030792176105|1030792176101
1030792176106|1030792176101
1030792176107|1030792176101
1030792176109|1030792176101
1030792176110|1030792176101
1030792176116|1030792176101
824633745910|824633745909
962072699407|962072699406
962072699408|962072699406
962072699409|962072699406
962072699410|962072699406
962072699412|962072699411
962072699413|962072699411
962072699414|962072699411
962072699415|962072699411
962072699416|962072699411
962072699417|962072699411
962072699418|962072699411
962072699419|962072699411
962072699420|962072699411
824633745953|824633745952
824633745954|824633745952
824633745955|824633745952
824633745956|824633745952
824633745957|824633745952
824633745959|824633745952
962072699439|962072699438
962072699440|962072699438
962072699441|962072699438
962072699442|962072699438
962072699443|962072699438
962072699444|962072699438
962072699445|962072699438
962072699447|962072699438
962072699449|962072699438
962072699450|962072699438
962072699451|962072699438
962072699453|962072699452
962072699454|962072699452
962072699456|962072699452
962072699462|962072699461
962072699465|962072699464
962072699466|962072699464
962072699468|962072699464
962072699469|962072699464
962072699470|962072699464
962072699477|962072699464
962072699479|962072699464
962072699484|962072699464
893353222867|893353222866
893353222868|893353222866
893353222869|893353222866
893353222872|893353222866
893353222874|893353222866
962072699611|893353222866
893353222877|893353222866
893353222878|893353222866
962072699615|893353222866
893353222884|893353222883
962072699621|893353222883
893353222886|893353222883
962072699623|893353222883
962072699624|893353222883
962072699625|893353222883
962072699626|893353222883
962072699627|893353222883
962072699629|893353222883
893353222894|893353222883
893353222898|893353222897
893353222899|893353222897
893353222900|893353222897
893353222901|893353222897
893353222902|893353222897
962072699641|962072699640
962072699642|962072699640
962072699643|962072699640
962072699644|962072699640
962072699645|962072699640
962072699646|962072699640
962072699649|962072699640
962072699654|962072699640
962072699655|962072699640
962072699656|962072699640
962072699659|962072699640
893353222925|893353222924
893353222926|893353222924
893353222927|893353222924
893353222928|893353222924
893353222929|893353222924
893353222930|893353222924
893353222931|893353222924
893353222934|893353222924
893353222937|893353222936
893353222938|893353222936
893353222944|893353222936
893353222945|893353222936
893353222946|893353222936
893353222952|893353222936
824633746220|824633746219
824633746221|824633746219
824633746222|824633746219
824633746224|824633746219
755914269492|755914269491
755914269493|755914269491
755914269494|755914269491
755914269495|755914269491
755914269500|755914269491
755914269502|755914269491
755914269852|755914269851
755914269853|755914269851
755914269854|755914269851
755914269855|755914269851
755914269856|755914269851
755914269857|755914269851
755914269858|755914269851
412316886181|412316886180
412316886182|412316886180
481036362920|481036362919
481036362921|481036362919
481036362925|481036362919
893353223344|893353223343
893353223345|893353223343
893353223346|893353223343
893353223350|893353223343
481036362938|481036362937
481036362939|481036362937
481036362940|481036362937
481036362943|481036362937
481036362946|481036362937
962072700100|962072700099
962072700101|962072700099
962072700102|962072700099
962072700103|962072700099
962072700104|962072700099
755914270281|755914270280
755914270282|755914270280
755914270283|755914270280
755914270284|755914270280
755914270285|755914270280
549755840090|549755840089
549755840091|549755840089
412316886621|412316886620
412316886624|412316886620
412316886626|412316886620
412316886631|412316886620
412316886635|412316886620
687194793585|687194793584
687194793586|687194793584
687194793587|687194793584
687194793589|687194793584
687194793590|687194793584
687194793591|687194793584
687194793594|687194793584
1030792177549|1030792177548
687194794096|687194794095
687194794097|687194794095
687194794099|687194794095
687194794101|687194794095
687194794103|687194794095
687194794106|687194794105
687194794107|687194794105
687194794108|687194794105
687194794109|687194794105
687194794113|687194794105
687194794114|687194794105
687194794116|687194794105
687194794118|687194794117
687194794119|687194794117
687194794120|687194794117
687194794121|687194794117
687194794122|687194794117
687194794127|687194794117
687194794129|687194794117
687194794131|687194794117
1030792177875|1030792177874
1030792177876|1030792177874
1030792177882|1030792177874
1030792177885|1030792177874
1030792177889|1030792177874
1030792177916|1030792177915
1030792177917|1030792177915
1030792177918|1030792177915
1030792177920|1030792177915
893353224520|893353224519
893353224521|893353224519
893353224522|893353224519
893353224525|893353224519
893353224526|893353224519
893353224529|893353224519
893353224532|893353224531
893353224533|893353224531
893353224534|893353224531
893353224536|893353224531
893353224537|893353224531
962072701305|962072701304
962072701307|962072701304
962072701309|962072701304
962072701311|962072701304
962072701312|962072701304
1099511654874|1099511654873
893353224710|893353224709
893353224711|893353224709
893353224712|893353224709
893353224713|893353224709
893353224716|893353224709
893353224718|893353224709
893353224720|893353224709
893353224722|893353224709
1030792178211|1030792178210
893353224741|893353224740
893353224759|893353224758
893353224760|893353224758
893353224761|893353224758
893353224762|893353224758
893353224770|893353224758
824633748111|824633748110
824633748112|824633748110
824633748113|824633748110
824633748114|824633748110
824633748115|824633748110
824633748116|824633748110
824633748119|824633748110
1030792178330|1030792178329
1030792178331|1030792178329
1030792178335|1030792178329
1030792178339|1030792178329
1030792178861|1030792178860
1030792178865|1030792178860
1030792178871|1030792178860
1030792178872|1030792178860
1030792178904|1030792178903
1030792178952|1030792178951
1030792178953|1030792178951
1030792178954|1030792178951
1030792178955|1030792178951
1030792178956|1030792178951
1030792178957|1030792178951
1030792178958|1030792178951
1030792178959|1030792178951
1030792178963|1030792178951
1030792178966|1030792178951
962072702253|962072702252
962072702254|962072702252
1030792179029|1030792179028
1030792179030|1030792179028
1030792179033|1030792179028
1030792179034|1030792179028
1030792179036|1030792179028
1030792179190|1030792179189
1030792179192|1030792179189
1030792179194|1030792179189
1030792179195|1030792179189
1099511655965|1099511655964
1030792179286|1030792179285
1030792179287|1030792179285
1030792179288|1030792179285
1030792179289|1030792179285
1030792179290|1030792179285
1030792179291|1030792179285
1030792179292|1030792179285
1030792179293|1030792179285
1030792179294|1030792179285
1030792179296|1030792179285
1030792179298|1030792179285
1030792179299|1030792179285
1030792179301|1030792179285
1030792179302|1030792179285
1030792179318|1030792179317
1030792179319|1030792179317
1030792179320|1030792179317
1030792179321|1030792179317
1030792179322|1030792179317
1030792179323|1030792179317
1030792179324|1030792179317
1030792179325|1030792179317
1030792179326|1030792179317
1030792179329|1030792179317
1030792179330|1030792179317
1030792179387|1030792179386
1030792179388|1030792179386
1030792179392|1030792179386
1030792179393|1030792179386
1030792179394|1030792179386
1030792179396|1030792179386
1030792179403|1030792179402
1030792179404|1030792179402
1030792179405|1030792179402
1030792179406|1030792179402
1030792179410|1030792179409
1030792179411|1030792179409
1030792179412|1030792179409
1030792179414|1030792179409
1030792179415|1030792179409
1030792179426|1030792179409
1030792179429|1030792179428
1030792179431|1030792179428
1030792179433|1030792179428
1030792179434|1030792179428
1030792179436|1030792179428
1030792179438|1030792179428
1030792179443|1030792179442
1030792179444|1030792179442
1030792179446|1030792179442
1030792179447|1030792179442
1030792179448|1030792179442
1030792179449|1030792179442
1030792179451|1030792179442
1030792179456|1030792179455
1030792179457|1030792179455
1030792179458|1030792179455
1030792179461|1030792179455
1030792179462|1030792179455
1030792179466|1030792179455
1030792179470|1030792179455
1030792179476|1030792179475
1030792179477|1030792179475
1030792179478|1030792179475
1030792179479|1030792179475
1030792179480|1030792179475
1030792179487|1030792179475
1030792179490|1030792179489
1030792179491|1030792179489
1030792179492|1030792179489
1030792179493|1030792179489
1030792179496|1030792179489
1030792179497|1030792179489
1030792179501|1030792179500
1030792179502|1030792179500
1030792179503|1030792179500
1030792179504|1030792179500
1030792179505|1030792179500
1030792179507|1030792179500
1030792179508|1030792179500
1030792179515|1030792179514
1030792179518|1030792179517
1030792179519|1030792179517
1030792179521|1030792179517
1030792179523|1030792179517
1030792179524|1030792179517
1030792179529|1030792179528
1030792179535|1030792179528
1030792179536|1030792179528
824633749334|824633749333
824633749335|824633749333
824633749337|824633749333
824633749338|824633749333
824633749343|824633749333
824633749344|824633749333
824633749346|824633749345
824633749347|824633749345
824633749350|824633749349
755914272924|755914272923
755914272925|755914272923
755914272926|755914272923
755914272927|755914272923
755914272928|755914272923
1030792180232|1030792180231
1030792180233|1030792180231
1030792180234|1030792180231
1030792180235|1030792180231
1030792180236|1030792180231
1030792180237|1030792180231
1030792180239|1030792180231
1030792180241|1030792180231
893353226826|893353226825
893353226828|893353226825
893353226829|893353226825
893353226830|893353226825
893353226831|893353226825
893353226836|893353226825
893353226837|893353226825
755914273370|755914273369
755914273371|755914273369
755914273373|755914273369
755914273384|755914273369
755914273387|755914273386
755914273388|755914273386
755914273389|755914273386
755914273394|755914273386
755914273396|755914273395
618475319926|618475319925
618475319931|618475319925
618475319932|618475319925
618475319934|618475319925
893353226900|893353226899
893353226901|893353226899
893353226903|893353226899
343597413018|343597413017
343597413019|343597413017
343597413020|343597413017
343597413021|343597413017
343597413022|343597413017
343597413023|343597413017
343597413024|343597413017
343597413025|343597413017
343597413026|343597413017
343597413027|343597413017
343597413028|343597413017
343597413029|343597413017
343597413030|343597413017
343597413031|343597413017
343597413032|343597413017
343597413033|343597413017
1030792180701|1030792180700
1030792180702|1030792180700
1030792180703|1030792180700
1030792180706|1030792180700
1030792180710|1030792180700
1030792180712|1030792180700
893353227242|893353227241
893353227274|893353227273
893353227275|893353227273
962072704049|962072704048
962072704050|962072704048
1030792180864|1030792180863
1030792180865|1030792180863
1030792180866|1030792180863
1030792180867|1030792180863
1030792180868|1030792180863
1030792180869|1030792180863
1030792180870|1030792180863
1030792180871|1030792180863
893353227464|893353227463
893353227465|893353227463
893353227466|893353227463
893353227467|893353227463
893353227468|893353227463
893353227469|893353227463
893353227470|893353227463
893353227473|893353227463
893353227476|893353227463
1030792180951|1030792180950
1030792180952|1030792180950
1030792180953|1030792180950
1030792180954|1030792180950
1030792180959|1030792180950
1030792180961|1030792180950
1099511657855|1099511657854
1099511657856|1099511657854
1099511657857|1099511657854
1099511657858|1099511657854
1099511657859|1099511657854
1099511657862|1099511657854
893353227692|893353227691
893353227694|893353227693
893353227697|893353227693
687194797491|687194797490
687194797492|687194797490
687194797493|687194797490
687194797495|687194797490
687194797497|687194797490
755914274239|755914274238
755914274240|755914274238
755914274241|755914274238
962072704451|962072704450
962072704452|962072704450
962072704453|962072704450
962072704454|962072704450
962072704455|962072704450
962072704457|962072704450
962072704459|962072704450
962072704461|962072704450
962072704466|962072704450
962072704471|962072704470
962072704472|962072704470
962072704475|962072704470
962072704477|962072704470
962072704479|962072704470
962072704482|962072704481
962072704483|962072704481
962072704484|962072704481
962072704485|962072704481
962072704486|962072704481
962072704487|962072704481
962072704489|962072704488
962072704490|962072704488
962072704491|962072704488
962072704494|962072704488
962072704495|962072704488
962072704504|962072704488
962072704507|962072704506
962072704508|962072704506
962072704509|962072704506
962072704510|962072704506
962072704511|962072704506
962072704512|962072704506
962072704516|962072704515
962072704518|962072704517
962072704519|962072704517
962072704521|962072704520
962072704522|962072704520
962072704523|962072704520
962072704524|962072704520
962072704525|962072704520
962072704526|962072704520
962072704527|962072704520
962072704528|962072704520
962072704529|962072704520
962072704532|962072704531
962072704533|962072704531
962072704534|962072704531
962072704537|962072704531
962072704539|962072704531
962072704542|962072704531
962072704545|962072704544
962072704546|962072704544
962072704547|962072704544
962072704548|962072704544
962072704549|962072704544
962072704550|962072704544
962072704553|962072704552
962072704554|962072704552
962072704555|962072704552
962072704556|962072704552
962072704557|962072704552
962072704559|962072704552
962072704565|962072704552
962072704566|962072704552
962072704570|962072704569
962072704571|962072704569
962072704572|962072704569
962072704573|962072704569
962072704574|962072704569
962072704575|962072704569
962072704576|962072704569
962072704577|962072704569
962072704578|962072704569
962072704579|962072704569
962072704583|962072704582
962072704584|962072704582
962072704585|962072704582
962072704587|962072704582
962072704588|962072704582
962072704591|962072704590
962072704592|962072704590
962072704593|962072704590
962072704594|962072704590
962072704598|962072704590
962072704599|962072704590
962072704606|962072704590
962072704608|962072704607
962072704609|962072704607
962072704610|962072704607
962072704614|962072704607
962072704619|962072704618
962072704620|962072704618
962072704629|962072704618
824633751443|824633751442
755914274709|755914274708
824633751447|824633751446
824633751448|824633751446
824633751449|824633751446
824633751450|824633751446
824633751451|824633751446
824633751455|824633751446
824633751459|824633751446
343597414313|343597414312
343597414315|343597414312
343597414316|343597414312
343597414325|343597414312
343597414335|343597414334
343597414339|343597414334
343597414340|343597414334
343597414345|343597414334
343597414347|343597414334
343597414349|343597414334
343597414351|343597414350
343597414352|343597414350
343597414353|343597414350
343597414355|343597414354
343597414356|343597414354
343597414357|343597414354
343597414358|343597414354
343597414360|343597414354
618475321306|618475321305
618475321307|618475321305
549755844574|549755844573
549755844575|549755844573
549755844577|549755844573
549755844578|549755844573
687194798055|687194798054
687194798067|687194798054
687194798074|687194798073
687194798075|687194798073
687194798078|687194798077
549755844614|549755844613
549755844619|549755844613
549755844623|549755844613
1030792182107|1030792182106
1030792182111|1030792182106
1030792182114|1030792182106
1030792182115|1030792182106
1030792182119|1030792182118
1030792182121|1030792182118
1030792182123|1030792182122
1030792182126|1030792182122
1030792182127|1030792182122
1030792182140|1030792182139
1030792182141|1030792182139
1030792182142|1030792182139
1030792182143|1030792182139
1030792182144|1030792182139
1030792182145|1030792182139
1030792182146|1030792182139
1030792182147|1030792182139
1030792182148|1030792182139
1030792182154|1030792182139
893353229058|893353229057
893353229059|893353229057
893353229060|893353229057
893353229061|893353229057
893353229062|893353229057
893353229066|893353229057
893353229068|893353229057
893353229071|893353229057
893353229072|893353229057
893353229075|893353229057
549755845397|549755845396
549755845398|549755845396
274877938456|274877938455
274877938457|274877938455
274877938458|274877938455
274877938459|274877938455
274877938460|274877938455
274877938461|274877938455
274877938464|274877938455
274877938466|274877938455
274877938475|274877938455
893353229115|893353229114
893353229116|893353229114
893353229121|893353229114
893353229125|893353229114
618475322184|618475322183
618475322186|618475322183
618475322187|618475322183
618475322188|618475322183
618475322189|618475322183
618475322190|618475322183
274877938513|274877938512
274877938514|274877938512
274877938515|274877938512
274877938516|274877938512
274877938517|274877938512
274877938518|274877938512
274877938519|274877938512
481036368746|481036368745
481036368747|481036368745
481036368748|481036368745
481036368749|481036368745
481036368750|481036368745
481036368754|481036368745
481036368755|481036368745
687194798970|687194798969
687194798971|687194798969
687194798972|687194798969
687194798973|687194798969
687194798975|687194798969
687194798976|687194798969
687194798977|687194798969
687194798979|687194798969
687194798984|687194798983
687194798985|687194798983
687194798986|687194798983
687194798987|687194798983
687194798988|687194798983
1030792182670|1030792182669
1030792182671|1030792182669
1030792182672|1030792182669
1030792182674|1030792182669
962072705962|893353229225
962072705963|893353229225
962072705964|893353229225
962072705966|893353229225
893353229237|893353229236
893353229238|893353229236
962072705975|893353229236
893353229243|893353229236
962072705987|893353229236
274877938631|274877938630
274877938632|274877938630
274877938633|274877938630
274877938634|274877938630
274877938635|274877938630
893353229261|893353229260
962072705998|893353229260
893353229264|893353229260
962072706002|893353229260
893353229272|893353229260
962072706013|893353229276
893353229278|893353229276
962072706015|893353229276
893353229280|893353229276
274877938660|274877938659
274877938661|274877938659
274877938662|274877938659
274877938663|274877938659
274877938664|274877938659
893353229292|893353229291
893353229293|893353229291
893353229294|893353229291
274877938676|274877938675
274877938677|274877938675
274877938678|274877938675
274877938679|274877938675
274877938680|274877938675
687194799101|687194799100
687194799107|687194799100
687194799110|687194799100
687194799111|687194799100
687194799113|687194799100
687194799118|687194799100
824633752946|824633752945
824633752947|824633752945
824633752948|824633752945
824633752979|824633752978
824633752980|824633752978
824633752981|824633752978
824633752982|824633752978
824633752986|824633752978
824633752987|824633752978
824633752989|824633752978
481036369316|481036369315
481036369317|481036369315
481036369318|481036369315
481036369319|481036369315
618475322793|618475322792
618475322794|618475322792
618475322795|618475322792
618475322801|618475322792
618475322802|618475322792
618475322804|618475322792
618475322808|618475322792
618475322809|618475322792
343597415868|343597415867
343597415869|343597415867
343597415870|343597415867
687194799555|687194799554
687194799556|687194799554
687194799557|687194799554
687194799559|687194799554
687194799561|687194799554
137438985677|137438985676
137438985681|137438985676
137438985682|137438985676
137438985686|137438985676
755914276317|755914276316
755914276318|755914276316
755914276320|755914276316
755914276321|755914276316
755914276322|755914276316
687194799593|687194799592
687194799594|687194799592
687194799595|687194799592
687194799596|687194799592
687194799598|687194799592
687194799604|687194799592
687194799605|687194799592
274877939208|274877939207
274877939209|274877939207
274877939210|274877939207
274877939211|274877939207
274877939212|274877939207
274877939213|274877939207
274877939214|274877939207
274877939219|274877939207
274877939222|274877939207
137438985754|137438985753
137438985757|137438985753
137438985758|137438985753
137438985759|137438985753
137438985760|137438985753
137438985763|137438985762
137438985765|137438985762
137438985767|137438985766
137438985768|137438985766
137438985769|137438985766
137438985770|137438985766
137438985771|137438985766
137438985772|137438985766
137438985773|137438985766
137438985774|137438985766
137438985775|137438985766
137438985777|137438985776
137438985778|137438985776
137438985779|137438985776
137438985780|137438985776
137438985783|137438985776
137438985784|137438985776
137438985788|137438985776
137438985789|137438985776
1030792183365|1030792183364
1030792183366|1030792183364
1030792183367|1030792183364
1099511660181|1099511660180
1099511660182|1099511660180
1099511660183|1099511660180
1099511660184|1099511660180
1099511660185|1099511660180
1099511660186|1099511660180
1099511660188|1099511660180
1030792183473|1030792183472
1030792183474|1030792183472
1030792183475|1030792183472
1030792183476|1030792183472
1030792183478|1030792183472
1030792183479|1030792183472
1030792183483|1030792183472
1030792183521|1030792183520
1030792183522|1030792183520
