Post.id|Place.id
1030792207244|88
893353253773|88
893353253774|88
893353253775|88
893353253776|88
893353253777|88
893353253778|88
893353253779|88
893353253780|88
893353253781|88
893353253782|88
893353253783|88
962072730520|88
962072730529|88
962072730530|39
962072730531|88
962072730532|88
962072730533|89
962072730534|41
962072730535|88
962072730536|88
962072730537|88
962072730538|108
962072730539|88
962072730540|88
962072730541|88
962072730542|88
1030792207279|88
893353253808|88
893353253809|88
1030792207283|76
1030792207284|76
1030792207285|76
1030792207286|76
1030792207287|76
1030792207288|76
1030792207289|76
1030792207290|76
1030792207291|76
1030792207292|76
962072730557|76
962072730558|76
962072730559|83
962072730560|76
962072730561|76
962072730562|76
962072730563|76
962072730564|76
962072730565|76
962072730566|76
962072730567|76
1099511684095|76
1099511684096|76
1099511684097|76
1099511684098|76
1099511684099|76
1099511684100|76
1099511684101|76
1030792207382|109
1030792207383|109
1030792207403|57
1030792207404|57
1030792207405|57
1030792207406|57
1030792207407|57
1030792207408|57
1099511684145|57
1099511684146|57
1099511684147|57
1099511684148|57
1099511684149|57
1099511684150|57
1099511684151|57
1099511684152|57
1030792207417|57
1030792207418|57
1030792207419|57
1030792207420|57
1030792207421|57
1030792207422|5
1030792207423|57
343597440129|50
343597440145|50
893353254041|50
481036393642|50
755914300606|50
137439010000|50
687194823909|50
137439010026|50
687194823915|50
137439010047|50
687194823945|50
137439010062|50
962072730909|50
687194823976|50
687194823991|50
137439010105|50
893353254207|50
137439010129|50
687194824030|50
893353254248|50
137439010167|50
481036393861|50
481036393862|50
481036393863|50
481036393864|50
481036393865|50
481036393866|50
481036393867|50
481036393868|50
481036393869|50
481036393870|45
481036393871|50
481036393872|50
893353254289|50
893353254290|50
893353254291|50
893353254292|50
893353254293|50
893353254294|50
893353254295|50
893353254296|50
893353254297|50
893353254298|50
893353254299|50
893353254300|50
893353254301|50
893353254302|50
481036393887|50
481036393888|50
481036393889|50
481036393890|50
481036393891|50
481036393892|50
481036393893|50
481036393894|50
481036393895|50
481036393896|50
481036393897|50
481036393898|50
481036393899|50
481036393900|50
481036393901|50
618475347374|50
618475347375|50
618475347376|50
618475347377|50
343597440434|50
343597440435|50
343597440436|50
343597440437|50
412316917174|40
618475347383|50
618475347384|50
824633777593|50
824633777594|50
824633777595|50
824633777596|50
824633777597|50
824633777598|50
824633777599|50
824633777600|50
824633777601|50
824633777602|50
824633777603|50
1030792207812|50
1030792207813|50
1030792207814|50
1030792207815|50
1030792207816|50
1030792207817|50
1030792207818|50
1030792207819|50
1030792207820|83
1030792207821|50
1030792207822|50
824633777615|50
824633777616|50
824633777617|50
137439010258|50
137439010259|50
137439010260|50
137439010261|50
137439010262|50
137439010263|50
137439010264|50
137439010265|50
137439010266|50
687194824155|50
687194824156|50
687194824157|50
687194824158|50
687194824159|50
687194824160|50
687194824161|50
687194824162|50
687194824163|50
687194824164|50
687194824165|50
687194824166|50
687194824167|50
687194824168|50
687194824169|50
687194824170|50
687194824171|50
56825|50
56826|50
56827|50
56828|50
56829|50
56830|50
56831|50
56832|50
824633777665|50
824633777666|50
824633777667|50
824633777668|50
824633777669|50
824633777670|50
824633777671|50
824633777672|50
824633777673|50
824633777674|50
824633777675|50
824633777676|50
824633777677|50
824633777678|50
824633777679|50
824633777680|50
824633777681|50
824633777682|50
824633777683|50
343597440532|50
343597440533|50
343597440534|50
343597440535|50
343597440536|50
343597440537|50
343597440538|50
343597440539|50
343597440540|50
343597440541|50
343597440542|50
343597440543|50
343597440544|50
343597440545|50
343597440546|50
755914300963|50
618475347492|50
618475347493|50
618475347494|50
618475347495|50
618475347496|50
618475347497|50
618475347498|50
618475347499|50
618475347500|50
618475347501|50
618475347502|50
618475347503|50
618475347504|71
618475347505|50
481036394034|82
481036394035|50
481036394036|50
481036394037|50
481036394038|50
481036394039|50
481036394040|50
481036394041|50
755914300986|50
755914300987|50
755914300988|50
755914300989|50
755914300990|50
755914300991|50
755914300992|50
755914300993|50
755914300994|50
755914300995|50
755914300996|50
412316917317|50
412316917318|50
412316917319|50
962072731208|50
962072731209|50
962072731210|50
962072731211|50
962072731212|50
962072731213|93
962072731214|50
962072731215|15
962072731216|50
962072731217|100
962072731218|50
962072731219|50
962072731220|50
962072731221|50
962072731222|50
962072731223|50
412316917336|50
412316917337|50
412316917338|50
412316917339|50
412316917340|50
412316917341|50
412316917342|50
412316917343|50
412316917344|50
412316917345|50
412316917346|50
412316917347|50
412316917348|50
412316917349|50
412316917350|50
412316917351|50
412316917352|50
412316917353|50
412316917354|50
1030792207979|50
1030792207980|50
1030792207981|50
1030792207982|50
1030792207983|50
68719533701|50
68719533702|50
68719533703|50
687194824328|50
687194824329|50
687194824330|50
687194824331|50
687194824332|50
687194824333|50
687194824334|50
687194824335|50
687194824336|50
687194824337|50
687194824338|50
687194824339|50
687194824340|50
687194824341|50
687194824342|50
687194824343|50
687194824344|50
687194824345|50
687194824346|50
481036394139|50
481036394140|50
481036394141|50
343597440670|50
343597440671|50
343597440672|50
343597440673|50
343597440674|50
343597440675|50
343597440676|50
343597440677|50
343597440678|50
343597440679|50
343597440680|50
343597440681|50
343597440682|50
343597440683|50
343597440684|50
343597440685|50
343597440686|84
343597440687|50
343597440688|50
687194824369|50
687194824370|50
687194824371|50
687194824372|50
687194824373|50
687194824374|50
687194824375|50
687194824376|50
687194824377|50
687194824378|50
687194824379|50
687194824380|50
687194824381|50
687194824382|50
687194824383|50
687194824384|50
687194824385|50
687194824386|50
412316917443|50
824633777879|50
755914301159|50
343597440745|50
687194824442|50
68719533832|50
755914301193|50
962072731424|50
755914301229|50
687194824506|50
687194824512|50
137439010629|50
343597440858|50
618475347813|50
618475347828|50
68719533952|50
893353254799|50
618475347873|50
206158487470|50
549755871156|50
412316917691|50
481036394445|50
687194824657|50
893353254886|50
618475347947|50
962072731642|50
618475347970|50
137439010834|50
206158487577|50
824633778220|50
206158487598|50
687194824760|50
274877964363|50
412316917851|50
824633778284|50
1030792208511|50
893353255049|50
824633778314|50
687194824845|50
137439010963|50
206158487704|50
687194824864|50
343597441206|50
274877964482|50
1030792208601|50
412316917985|50
343597441253|50
343597441267|50
412316918009|50
137439011086|50
137439011102|50
343597441323|50
412316918070|50
137439011131|50
137439011143|50
137439011161|50
137439011177|50
137439011193|50
137439011194|50
412316918159|50
137439011224|50
137439011229|50
137439011236|50
137439011248|50
412316918197|50
137439011266|50
137439011271|50
412316918220|50
137439011284|50
137439011298|50
137439011308|50
137439011328|68
343597441552|50
137439011365|50
412316918323|50
412316918333|50
412316918335|50
412316918342|50
137439011406|12
137439011416|88
343597441640|50
137439011442|50
412316918390|50
137439011448|50
137439011466|50
137439011477|57
412316918438|50
137439011513|50
343597441729|37
137439011523|50
137439011544|50
137439011559|50
137439011573|50
137439011583|50
137439011601|50
137439011609|50
137439011614|50
137439011632|50
412316918588|50
343597441873|50
412316918618|50
412316918630|50
412316918638|50
343597441903|50
343597441916|50
137439011709|57
824633779070|57
343597441932|57
274877965213|57
274877965227|57
137439011766|57
962072732603|57
549755872194|57
962072732620|57
755914302430|57
343597442015|57
343597442031|57
343597442052|57
343597442065|57
343597442069|57
343597442083|57
962072732723|107
481036395596|107
618475349075|107
274877965401|107
893353256026|107
412316918906|107
618475349120|107
755914302593|107
893353256075|107
549755872407|107
481036395672|107
481036395687|107
481036395691|107
481036395705|107
481036395706|107
481036395721|107
481036395736|107
481036395751|107
481036395769|107
481036395778|107
481036395790|107
481036395793|107
481036395797|107
687194826010|61
343597442348|61
481036395825|61
824633779507|61
618475349308|61
687194826055|61
412316919129|61
412316919142|61
343597442410|61
343597442411|61
343597442412|67
343597442413|61
343597442414|61
343597442415|61
343597442416|61
343597442417|61
343597442418|61
343597442419|61
481036395892|61
481036395893|61
481036395894|61
481036395895|61
481036395896|61
481036395897|61
481036395898|61
481036395899|61
481036395900|1
481036395901|61
481036395902|61
481036395903|61
1030792209792|61
1030792209793|61
1030792209794|61
1030792209795|61
1030792209796|61
1030792209797|61
1030792209798|61
1030792209799|61
1030792209800|61
1030792209801|61
1030792209802|45
1030792209803|61
1030792209804|61
1030792209805|61
1030792209806|61
1030792209807|61
1030792209808|61
1030792209809|61
1030792209810|61
343597442451|61
893353256340|61
893353256341|61
893353256342|61
893353256343|61
893353256344|61
893353256345|61
893353256346|61
893353256347|61
893353256348|61
893353256349|61
893353256350|61
893353256351|61
893353256352|61
549755872673|61
549755872674|61
549755872675|61
549755872676|61
549755872677|61
549755872678|61
549755872679|61
549755872680|61
549755872681|61
549755872682|61
412316919211|61
412316919212|61
412316919213|61
412316919214|61
412316919215|61
412316919216|61
412316919217|61
412316919218|61
412316919219|61
412316919220|61
412316919221|61
343597442486|61
343597442487|61
343597442488|61
343597442489|61
343597442490|61
343597442491|61
343597442492|61
343597442493|61
343597442494|61
343597442495|61
343597442496|61
343597442497|61
343597442498|61
343597442499|61
343597442500|61
343597442501|61
343597442502|61
343597442503|61
343597442504|61
343597442505|61
1030792209866|61
1030792209867|61
1030792209868|61
1030792209869|61
1030792209870|61
1030792209871|61
1030792209872|61
1030792209873|61
893353256402|61
893353256403|61
893353256404|61
893353256405|61
893353256406|61
893353256407|61
893353256408|61
893353256409|61
412316919258|61
412316919259|61
412316919260|61
412316919261|61
412316919262|61
412316919263|61
412316919264|61
412316919265|61
412316919266|61
412316919267|61
412316919268|61
412316919269|61
962072733158|20
962072733159|61
962072733160|61
962072733161|4
962072733162|61
962072733163|46
962072733164|61
962072733165|61
962072733166|61
962072733167|61
962072733168|61
962072733169|61
962072733170|88
412316919283|61
412316919284|61
412316919285|61
412316919286|61
893353256439|61
893353256440|61
893353256441|61
893353256442|61
893353256443|61
893353256444|61
893353256445|61
893353256446|61
893353256447|61
893353256448|61
755914302978|61
755914302979|61
755914302980|61
755914302981|61
755914302982|61
755914302983|61
755914302984|61
755914302985|61
755914302986|61
755914302987|61
755914302988|61
755914302989|61
755914302990|61
755914302991|61
755914302992|61
412316919313|61
412316919314|61
412316919315|70
412316919316|61
412316919317|61
412316919318|61
412316919319|61
412316919320|61
962072733209|61
962072733210|61
962072733211|61
962072733212|61
962072733213|61
962072733214|61
962072733215|61
962072733216|61
962072733217|61
962072733218|61
962072733219|61
824633779748|61
824633779749|61
824633779750|61
824633779751|61
824633779752|61
824633779753|61
824633779754|61
824633779755|61
824633779756|61
824633779757|61
824633779758|61
824633779759|61
824633779760|61
962072733233|61
962072733234|61
962072733235|61
962072733236|61
962072733237|61
962072733238|61
962072733239|100
962072733240|61
962072733241|52
962072733242|61
962072733243|61
962072733244|61
962072733245|61
962072733246|61
962072733247|61
412316919360|61
412316919361|61
549755872834|61
549755872835|34
549755872836|61
549755872837|61
549755872887|65
481036396159|65
824633779854|65
687194826395|65
755914303132|65
412316919467|65
412316919476|65
412316919491|65
755914303185|65
755914303186|65
755914303187|65
755914303188|65
755914303189|65
755914303190|24
755914303191|65
755914303192|65
755914303193|65
962072733402|65
962072733403|65
962072733404|24
962072733405|65
962072733406|65
962072733407|24
962072733408|65
962072733409|65
962072733410|37
481036396259|65
481036396260|65
481036396261|65
481036396262|65
481036396263|65
481036396264|65
481036396265|65
481036396266|65
481036396267|9
481036396268|65
481036396269|65
481036396270|65
481036396271|65
481036396272|65
481036396273|65
481036396274|65
481036396288|65
481036396289|65
481036396290|65
481036396291|65
481036396292|77
481036396293|65
481036396294|65
481036396295|65
481036396296|65
481036396297|65
481036396298|65
481036396299|65
549755873036|65
549755873037|56
893353256718|65
893353256719|65
893353256720|65
755914303260|65
687194826545|65
687194826546|65
687194826547|65
687194826548|65
687194826549|65
687194826550|65
687194826551|65
687194826552|65
687194826553|65
687194826554|65
687194826555|65
687194826556|65
755914303293|65
755914303294|65
755914303295|65
755914303296|65
755914303297|65
755914303298|65
755914303299|65
618475349828|65
618475349829|65
618475349830|65
618475349831|65
618475349832|65
618475349833|65
618475349834|65
687194826571|65
687194826572|65
687194826573|65
687194826574|65
687194826575|65
687194826576|65
687194826577|65
893353256786|65
893353256787|65
893353256788|65
893353256789|65
893353256790|65
893353256791|65
893353256792|65
893353256793|65
893353256794|65
893353256795|65
893353256796|65
893353256797|65
893353256798|65
755914303327|65
755914303328|65
755914303329|65
755914303330|65
755914303331|65
755914303332|65
755914303333|65
755914303334|65
755914303335|65
755914303336|65
755914303337|65
755914303338|65
755914303339|65
824633780076|65
824633780077|65
824633780078|65
824633780079|65
481036396400|65
1030792210289|65
1030792210290|65
1030792210291|65
1030792210292|65
1030792210293|65
1030792210294|65
1030792210295|65
481036396408|65
481036396409|65
481036396410|65
481036396411|65
481036396412|65
481036396413|65
481036396414|65
481036396415|65
481036396416|65
481036396417|65
481036396418|65
481036396419|65
481036396420|65
481036396421|65
481036396422|65
481036396423|65
481036396424|65
824633780105|65
549755873162|65
549755873163|65
549755873164|65
549755873165|65
549755873166|65
549755873167|65
549755873168|65
549755873169|65
549755873170|65
549755873171|65
549755873172|65
549755873173|65
1030792210326|0
1030792210345|0
1030792210346|0
824633780146|51
824633780157|51
824633780171|51
824633780182|51
824633780187|51
1030792210397|51
1030792210398|51
1030792210399|51
1030792210400|51
1030792210401|51
1030792210402|51
893353256931|51
893353256932|69
893353256933|51
893353256934|51
893353256935|51
893353256936|51
755914303465|51
755914303466|51
755914303467|51
755914303468|51
755914303469|51
755914303470|51
755914303471|51
755914303472|51
755914303473|51
755914303474|51
755914303483|51
755914303484|51
1030792210471|51
1030792210472|51
1030792210473|51
1030792210474|51
1030792210475|51
1030792210476|51
1030792210477|51
1030792210478|51
1030792210479|51
1030792210480|51
1030792210481|51
1030792210482|51
1030792210483|51
1030792210484|51
1030792210485|51
1030792210486|51
1030792210487|51
1030792210488|51
687194826809|51
687194826810|51
687194826811|51
687194826812|51
687194826813|51
687194826814|51
687194826815|51
687194826816|51
687194826817|51
687194826818|51
687194826819|51
687194826820|51
1099511687256|1
1099511687269|1
1030792210554|0
1030792210579|0
893353257123|0
893353257163|0
1030792210654|0
824633780459|0
962072733933|0
893353257215|0
893353257221|0
893353257222|0
1099511687582|103
1030792210895|0
1030792211066|96
1030792211084|65
1030792211111|94
1030792211117|1
1030792211120|1
1030792211136|0
962072734405|0
412316920531|0
206158490339|0
481036397303|0
549755874056|0
687194827534|0
137439013652|0
137439013666|0
137439013682|0
137439013702|0
618475350859|62
824633781084|62
206158490474|62
206158490477|62
755914304367|62
274877967230|62
755914304398|62
755914304407|62
687194827681|62
343597444013|62
206158490553|62
206158490559|62
962072734675|62
412316920789|62
412316920793|62
343597444074|62
343597444093|62
481036397579|62
274877967381|62
481036397597|62
893353258031|62
893353258032|62
893353258042|62
687194827841|62
687194827843|62
137439013973|62
687194827878|62
137439014004|62
687194827893|62
687194827913|62
206158490762|62
206158490764|62
893353258140|62
893353258159|62
206158490816|62
687194827974|62
893353258199|62
893353258211|62
687194828015|62
618475351284|62
618475351285|62
549755874550|24
549755874551|62
687194828024|62
687194828025|62
687194828026|62
687194828027|62
687194828028|62
687194828029|62
687194828030|62
687194828031|62
687194828032|62
687194828033|62
687194828034|62
687194828035|62
687194828036|62
687194828037|62
687194828038|62
687194828039|62
687194828040|62
687194828041|62
549755874570|16
549755874571|62
549755874572|62
549755874573|24
549755874574|62
549755874575|62
549755874576|62
549755874577|62
549755874578|62
549755874579|62
549755874580|62
549755874581|62
549755874582|62
549755874583|62
549755874584|30
549755874585|62
824633781530|62
824633781531|62
824633781532|62
824633781533|62
824633781534|62
824633781535|62
824633781536|62
824633781537|62
824633781538|62
824633781539|62
824633781540|62
824633781541|62
824633781542|62
824633781543|62
824633781544|62
343597444393|62
343597444394|62
343597444395|62
343597444396|62
343597444397|62
343597444398|62
343597444399|62
343597444400|62
343597444401|62
549755874610|62
549755874611|62
549755874612|62
549755874613|62
549755874614|62
549755874615|62
549755874616|62
549755874617|62
549755874618|62
549755874619|62
549755874620|62
549755874621|62
549755874622|62
549755874623|62
549755874624|62
343597444417|62
343597444418|62
343597444419|62
343597444420|62
343597444421|62
343597444422|62
343597444423|62
343597444424|62
343597444425|62
343597444426|62
343597444427|62
481036397900|62
481036397901|62
481036397902|62
481036397903|62
481036397904|62
481036397905|62
481036397906|62
481036397907|62
481036397908|62
481036397909|36
481036397910|62
481036397911|62
481036397912|62
481036397913|62
481036397914|62
755914304859|62
755914304860|62
755914304861|62
755914304862|62
755914304863|62
755914304864|62
755914304865|62
755914304866|62
755914304867|62
755914304868|62
481036397925|62
481036397926|62
481036397927|62
481036397928|62
481036397929|62
481036397930|62
481036397931|62
481036397932|62
481036397933|62
481036397934|62
481036397935|62
481036397936|62
481036397937|62
481036397938|62
755914304883|62
893353258356|62
893353258357|62
893353258358|62
893353258359|62
893353258360|62
893353258361|62
893353258362|62
893353258363|62
893353258364|62
274877967754|62
274877967755|62
274877967756|62
274877967757|62
274877967758|62
274877967759|62
274877967760|62
274877967761|62
274877967762|62
274877967763|62
274877967764|62
274877967765|62
274877967766|62
274877967767|62
274877967768|62
274877967769|62
274877967770|62
274877967771|62
274877967772|62
274877967773|62
274877967774|62
274877967775|62
274877967776|62
549755874721|62
549755874722|62
549755874723|62
549755874724|62
549755874725|36
274877967782|62
274877967783|62
274877967784|62
274877967785|62
274877967786|62
274877967787|62
274877967788|62
274877967789|62
274877967790|62
274877967791|62
274877967792|62
274877967793|62
274877967794|62
274877967795|62
274877967796|62
618475351486|62
618475351487|62
618475351488|62
618475351489|62
618475351490|62
618475351491|62
618475351492|62
618475351493|62
755914304966|62
755914304967|62
755914304968|62
755914304969|62
755914304970|62
755914304971|62
755914304972|62
755914304973|62
755914304974|62
755914304975|62
755914304976|62
755914304977|62
755914304978|62
755914304979|62
755914304980|62
755914304981|62
755914304982|62
687194828265|62
687194828266|62
687194828267|62
687194828268|62
687194828269|62
687194828270|62
687194828271|62
687194828272|62
687194828273|62
687194828274|62
687194828275|62
687194828276|62
687194828277|62
687194828278|62
687194828279|62
687194828280|62
687194828281|62
687194828282|62
687194828283|62
618475351548|62
618475351549|62
618475351550|62
618475351551|62
618475351552|62
618475351553|62
618475351554|62
618475351555|62
618475351556|62
618475351557|62
618475351558|62
1030792211975|62
1030792211976|62
1030792211977|62
1030792211978|62
1030792211979|62
1030792211980|62
1030792211981|62
1030792211982|62
1030792211983|62
1030792211984|62
343597444625|62
343597444626|62
343597444627|62
343597444628|62
755914305045|62
755914305046|62
755914305047|62
755914305048|62
755914305049|62
755914305050|62
755914305051|62
755914305052|62
962072735261|62
962072735262|62
962072735263|62
962072735264|65
962072735265|105
481036398114|62
481036398115|62
481036398116|62
481036398117|62
481036398118|62
481036398119|62
481036398120|62
481036398121|62
481036398122|62
481036398123|62
481036398124|62
481036398125|62
481036398126|62
481036398127|62
481036398128|62
481036398129|62
481036398130|62
481036398131|62
1030792212020|65
274877967926|65
274877967936|65
274877967941|65
274877967945|65
274877967952|65
1030792212059|65
274877967983|65
1030792212086|65
274877968007|65
274877968013|65
343597444761|65
1030792212122|65
1030792212123|65
1030792212124|65
1030792212125|65
1030792212126|65
1030792212127|65
1030792212128|65
1030792212129|65
1030792212130|65
1030792212131|65
1030792212132|65
1030792212133|65
1030792212134|65
1030792212135|65
549755874984|65
549755874985|28
549755874986|65
549755874987|65
549755874988|65
549755874989|89
549755874990|65
549755874991|65
618475351728|65
618475351729|63
618475351730|65
618475351731|65
618475351732|65
618475351733|65
618475351734|65
618475351735|65
618475351736|65
618475351737|65
412316921530|65
412316921531|65
412316921532|65
412316921533|65
412316921534|65
412316921535|65
412316921536|65
412316921537|65
412316921538|65
412316921539|65
412316921540|65
412316921541|65
412316921542|65
412316921543|65
412316921544|65
412316921545|65
412316921546|65
412316921547|65
893353258700|65
893353258701|65
893353258702|57
893353258703|65
893353258704|65
412316921557|65
412316921558|65
412316921559|65
412316921560|65
412316921561|65
412316921562|65
412316921563|65
412316921564|65
412316921565|65
412316921566|65
412316921567|65
412316921568|65
412316921569|65
412316921570|65
412316921571|65
412316921572|65
412316921573|65
412316921574|65
549755875047|65
549755875048|65
549755875049|65
549755875050|65
549755875051|65
549755875052|65
549755875053|65
549755875054|108
549755875055|65
549755875056|65
412316921585|65
412316921586|65
412316921587|65
412316921588|65
412316921589|65
412316921590|15
412316921591|65
412316921592|65
412316921593|65
412316921594|65
412316921595|65
412316921596|65
412316921597|65
412316921598|65
412316921599|65
481036398336|65
481036398337|65
481036398338|65
481036398339|65
481036398340|65
481036398341|65
1030792212230|65
1030792212231|65
1030792212232|65
1030792212233|65
1030792212234|65
1030792212235|65
1030792212236|65
1030792212237|65
1030792212238|65
1030792212239|65
1030792212240|65
1030792212241|65
1030792212242|65
1030792212243|65
1030792212244|65
1030792212245|65
1030792212246|65
1030792212247|65
1030792212248|65
549755875097|65
549755875098|65
549755875099|65
549755875100|60
549755875101|65
549755875102|65
549755875103|65
549755875104|65
549755875105|65
549755875106|65
549755875107|22
549755875108|65
549755875109|65
549755875110|65
549755875111|65
549755875112|65
274877968176|65
274877968177|65
274877968178|65
274877968179|65
274877968180|65
274877968181|65
274877968182|65
274877968183|65
274877968184|65
274877968185|65
274877968186|65
274877968187|65
274877968188|65
274877968189|65
274877968190|65
481036398412|65
481036398413|65
481036398414|65
481036398415|65
481036398416|65
481036398417|65
481036398418|65
481036398419|65
481036398420|65
481036398421|65
481036398422|65
481036398423|65
481036398424|65
481036398425|65
481036398426|65
1030792212325|65
1030792212326|65
1030792212327|65
1030792212328|65
1030792212329|65
1030792212330|65
1030792212331|65
1030792212332|65
1030792212333|65
1030792212334|65
1030792212335|65
481036398448|65
481036398449|65
481036398450|65
481036398451|65
481036398452|65
481036398453|65
687194828662|65
687194828663|65
687194828664|65
687194828665|65
687194828666|65
687194828667|65
687194828668|65
687194828669|65
687194828670|65
687194828671|65
1099511689088|65
1099511689089|66
1099511689090|65
1099511689091|65
1099511689092|65
1099511689093|65
1099511689094|65
1099511689095|65
1099511689096|65
1099511689097|65
1099511689098|65
1099511689099|65
962072735628|65
962072735629|65
962072735630|65
962072735631|44
962072735632|65
962072735633|65
962072735634|65
962072735635|65
343597445012|65
343597445013|65
343597445014|65
343597445015|65
343597445016|65
343597445017|65
343597445018|65
343597445019|65
343597445020|65
618475351965|65
618475351966|65
618475351967|65
618475351968|65
618475351969|65
618475351970|65
618475351971|65
206158491556|65
206158491557|65
206158491558|65
206158491559|65
206158491560|65
206158491561|65
206158491562|65
206158491563|65
206158491564|65
206158491565|65
206158491566|65
206158491567|65
206158491568|65
206158491569|65
206158491570|65
206158491571|65
206158491572|65
481036398517|65
481036398518|65
481036398519|65
481036398520|65
481036398521|65
481036398522|65
481036398523|56
481036398524|65
481036398525|65
481036398526|65
481036398527|65
481036398528|65
481036398529|65
481036398530|65
481036398531|65
481036398532|65
687194828756|0
1030792212451|0
1030792212469|0
549755875341|0
1030792212499|0
893353259035|0
1099511689259|0
755914305606|0
755914305618|0
481036398685|0
481036398686|0
481036398694|0
481036398707|0
481036398711|0
481036398714|0
755914305671|0
481036398746|0
481036398762|0
755914305727|0
481036398789|0
755914305745|0
755914305754|0
481036398814|0
481036398821|0
755914305786|0
755914305787|0
481036398864|0
481036398883|0
1030792212790|32
618475352381|99
1030792212809|99
549755875667|99
962072736101|99
755914305912|99
549755875729|99
893353259416|99
549755875746|99
755914305966|99
481036399033|99
1030792212923|99
824633782735|99
1099511689683|99
824633782754|99
618475352557|99
962072736253|85
962072736265|99
962072736268|99
962072736269|99
962072736286|99
962072736298|99
962072736315|23
962072736332|99
962072736346|99
962072736365|99
962072736383|99
962072736391|99
962072736407|99
962072736423|99
962072736424|99
962072736437|99
962072736453|99
962072736472|99
962072736475|99
962072736477|99
962072736479|99
962072736499|99
962072736512|62
962072736519|99
962072736524|99
962072736543|99
962072736557|80
962072736563|99
962072736578|99
962072736588|99
962072736602|99
962072736614|99
962072736622|99
962072736628|99
962072736629|99
962072736641|99
962072736652|99
962072736660|99
549755876262|51
962072736690|51
481036399542|51
549755876283|51
824633783229|51
549755876286|51
687194829790|51
755914306531|51
687194829805|51
755914306551|51
962072736784|51
618475353110|51
755914306596|51
549755876397|51
1099511690306|51
893353260110|51
687194829904|51
1030792213592|51
1030792213611|51
1030792213632|51
1030792213634|51
1030792213638|51
1030792213657|51
1030792213673|51
1030792213686|51
1030792213701|51
1030792213708|51
1030792213728|51
1030792213739|51
1030792213754|51
1030792213773|51
1030792213786|51
1030792213802|51
1030792213814|51
755914306871|0
755914306894|0
755914306910|0
755914306913|109
755914306933|0
755914306938|0
755914306944|0
755914306964|0
1030792213929|77
1030792213957|77
1030792213993|1
1030792214000|1
962072737278|1
1030792214045|55
893353260588|0
893353260602|0
549755876957|56
962072737394|14
687194830463|0
893353260677|0
63129|0
63130|0
63131|0
63132|0
63133|0
63134|0
63135|0
412316923561|0
412316923562|0
412316923563|0
412316923564|0
412316923565|0
412316923566|0
412316923567|0
412316923568|0
412316923569|0
412316923570|0
412316923571|0
412316923572|0
412316923573|0
412316923574|0
412316923575|0
412316923576|0
412316923577|0
412316923578|0
412316923579|0
412316923580|0
481036400317|0
481036400318|0
481036400319|0
481036400320|0
481036400321|0
481036400322|0
481036400323|0
481036400324|0
481036400325|0
481036400326|0
549755877063|0
549755877064|0
549755877065|0
549755877066|0
549755877067|0
549755877068|0
549755877069|0
549755877070|0
549755877071|0
549755877072|0
549755877073|0
549755877074|0
549755877075|0
549755877076|0
549755877077|0
549755877078|0
549755877079|0
549755877080|0
549755877081|0
549755877082|0
755914307291|0
755914307292|0
755914307293|0
755914307294|0
755914307295|0
755914307296|0
755914307297|0
755914307298|0
755914307299|0
755914307300|0
755914307301|0
755914307302|47
755914307303|0
755914307304|0
755914307305|0
755914307306|0
755914307307|0
687194830572|0
687194830573|0
687194830574|0
687194830575|0
687194830576|0
687194830577|0
687194830578|0
687194830579|0
755914307316|0
755914307317|0
755914307318|0
755914307319|0
755914307320|0
755914307321|0
755914307322|0
755914307323|0
755914307324|0
755914307325|0
755914307326|0
755914307327|0
755914307328|0
755914307329|0
755914307330|0
755914307331|0
755914307332|0
755914307333|0
755914307334|0
755914307335|0
549755877128|0
549755877129|0
549755877130|0
549755877131|0
549755877132|0
549755877133|0
549755877134|0
549755877135|0
549755877136|0
549755877137|0
549755877138|0
549755877139|0
549755877140|0
549755877141|0
549755877142|0
549755877143|0
549755877144|0
755914307353|0
755914307354|0
755914307355|0
755914307356|0
755914307357|0
755914307358|0
755914307359|0
755914307360|0
755914307361|0
755914307362|0
755914307363|0
755914307364|0
755914307365|0
755914307366|0
755914307367|0
755914307368|0
755914307369|0
274877970218|0
274877970219|0
274877970220|0
274877970221|0
274877970222|0
274877970223|0
274877970224|0
274877970225|0
274877970226|0
274877970227|0
274877970228|0
274877970229|0
274877970230|0
274877970231|0
274877970232|0
274877970233|0
274877970234|0
274877970235|0
274877970236|0
274877970237|0
755914307390|0
755914307391|0
755914307392|0
755914307393|0
755914307394|0
755914307395|0
755914307396|0
755914307397|76
755914307398|0
755914307399|0
755914307400|0
755914307401|64
755914307402|0
755914307403|0
893353260876|0
893353260877|0
893353260878|0
893353260879|0
893353260880|0
893353260881|0
893353260882|0
893353260883|0
893353260884|0
343597447003|0
343597447004|0
687194830685|0
687194830686|0
687194830687|0
687194830688|0
687194830689|0
687194830690|0
687194830691|0
687194830692|0
687194830693|0
687194830694|0
687194830695|0
687194830696|0
687194830697|0
687194830698|0
687194830699|0
687194830700|0
687194830701|0
687194830702|0
687194830703|0
687194830704|0
274877970289|0
274877970290|0
274877970291|0
274877970292|0
274877970293|0
274877970294|0
274877970295|0
274877970296|0
274877970297|0
274877970298|0
274877970299|0
274877970300|0
274877970301|0
274877970302|0
274877970303|0
274877970304|0
206158493569|0
824633784194|0
824633784195|0
824633784196|0
824633784197|0
824633784198|85
824633784199|0
824633784200|0
824633784201|0
824633784202|0
