Organisation.id|Place.id|eid_generated
1866|582|6309
1867|578|6310
1868|559|6311
1869|575|6312
1870|556|6313
1871|558|6314
1872|568|6315
1873|588|6316
1874|585|6317
1875|574|6318
1876|567|6319
1877|563|6320
1878|570|6321
1879|590|6322
1880|563|6323
1881|587|6324
1882|576|6325
1883|555|6326
1884|573|6327
1885|588|6328
1886|580|6329
1887|577|6330
1888|566|6331
1889|594|6332
1890|582|6333
1891|582|6334
1892|582|6335
1893|561|6336
1894|569|6337
1895|559|6338
1896|583|6339
1897|583|6340
1898|579|6341
1899|584|6342
1900|579|6343
1901|559|6344
1902|559|6345
1903|591|6346
1904|586|6347
1905|586|6348
1906|586|6349
1907|582|6350
1908|582|6351
1909|573|6352
1910|588|6353
1911|566|6354
1912|559|6355
1913|572|6356
1914|562|6357
1915|586|6358
1916|565|6359
1917|584|6360
1918|584|6361
1919|584|6362
1920|559|6363
1921|566|6364
1922|593|6365
1923|582|6366
1924|578|6367
1925|578|6368
1926|578|6369
1927|582|6370
1928|582|6371
1929|582|6372
1930|593|6373
1931|565|6374
1932|582|6375
1933|582|6376
1934|562|6377
1935|572|6378
1936|564|6379
1937|588|6380
1938|589|6381
1939|589|6382
1940|582|6383
1941|582|6384
1942|845|6385
1943|868|6386
1944|513|6387
1945|513|6388
1946|513|6389
1947|513|6390
1948|513|6391
1949|848|6392
1950|513|6393
1951|513|6394
1952|513|6395
1953|1019|6396
1954|1016|6397
1955|1016|6398
1956|1014|6399
1957|1017|6400
1958|1018|6401
1959|1011|6402
1960|1010|6403
1961|1012|6404
1962|1018|6405
1963|1016|6406
1964|1016|6407
1965|1013|6408
1966|1015|6409
1967|1014|6410
1968|1016|6411
1969|1037|6412
1970|1037|6413
1971|1037|6414
1972|1037|6415
1973|1037|6416
1974|1037|6417
1975|1037|6418
1976|1037|6419
1977|1037|6420
1978|1037|6421
1979|1036|6422
1980|1045|6423
1981|1043|6424
1982|1027|6425
1983|1025|6426
1984|1025|6427
1985|1025|6428
1986|1023|6429
1987|1023|6430
1988|1026|6431
1989|1029|6432
1990|1029|6433
1991|1029|6434
1992|1029|6435
1993|1020|6436
1994|1020|6437
1995|1020|6438
1996|1026|6439
1997|1024|6440
1998|1024|6441
1999|1024|6442
2000|1024|6443
2001|1024|6444
2002|1024|6445
2003|1023|6446
2004|1020|6447
2005|1020|6448
2006|1028|6449
2007|1027|6450
2008|1028|6451
2009|1028|6452
2010|1028|6453
2011|981|6454
2012|1028|6455
2013|1028|6456
2014|1028|6457
2015|1028|6458
2016|1028|6459
2017|1028|6460
2018|1028|6461
2019|1022|6462
2020|1022|6463
2021|1022|6464
2022|1022|6465
2023|1020|6466
2024|1029|6467
2025|1029|6468
2026|1029|6469
2027|1029|6470
2028|1029|6471
2029|1029|6472
2030|1029|6473
2031|1029|6474
2032|1029|6475
2033|1029|6476
2034|1029|6477
2035|1029|6478
2036|1029|6479
2037|1020|6480
2038|1020|6481
2039|1020|6482
2040|1020|6483
2041|1020|6484
2042|1020|6485
2043|1020|6486
2044|1020|6487
2045|1020|6488
2046|1020|6489
2047|1020|6490
2048|1020|6491
2049|1020|6492
2050|1020|6493
2051|1026|6494
2052|1024|6495
2053|1024|6496
2054|1023|6497
2055|1027|6498
2056|1027|6499
2057|1027|6500
2058|1025|6501
2059|1025|6502
2060|1025|6503
2061|1025|6504
2062|1023|6505
2063|1023|6506
2064|1023|6507
2065|1026|6508
2066|1026|6509
2067|1021|6510
2068|880|6511
2069|1029|6512
2070|1022|6513
2071|1022|6514
2072|1022|6515
2073|1022|6516
2074|1021|6517
2075|1021|6518
2076|1029|6519
2077|1022|6520
2078|1021|6521
2079|1021|6522
2080|1029|6523
2081|1029|6524
2082|1029|6525
2083|1029|6526
2084|1029|6527
2085|1029|6528
2086|1029|6529
2087|1029|6530
2088|1020|6531
2089|1020|6532
2090|1020|6533
2091|1020|6534
2092|1020|6535
2093|1020|6536
2094|1020|6537
2095|1020|6538
2096|1020|6539
2097|1020|6540
2098|1020|6541
2099|1020|6542
2100|364|6543
2101|1026|6544
2102|1026|6545
2103|1024|6546
2104|1023|6547
2105|1020|6548
2106|1020|6549
2107|1028|6550
2108|1028|6551
2109|1028|6552
2110|1028|6553
2111|1021|6554
2112|1027|6555
2113|1027|6556
2114|1027|6557
2115|1027|6558
2116|1025|6559
2117|1025|6560
2118|1025|6561
2119|1025|6562
2120|1023|6563
2121|1023|6564
2122|1023|6565
2123|1026|6566
2124|1363|6567
2125|1029|6568
2126|1029|6569
2127|1029|6570
2128|1029|6571
2129|1020|6572
2130|1020|6573
2131|1020|6574
2132|1020|6575
2133|1020|6576
2134|1020|6577
2135|1020|6578
2136|1020|6579
2137|1020|6580
2138|1026|6581
2139|1024|6582
2140|1024|6583
2141|1020|6584
2142|1020|6585
2143|1020|6586
2144|1028|6587
2145|1028|6588
2146|1028|6589
2147|1028|6590
2148|1028|6591
2149|1028|6592
2150|1028|6593
2151|1027|6594
2152|1027|6595
2153|1025|6596
2154|1025|6597
2155|1025|6598
2156|1023|6599
2157|1023|6600
2158|1026|6601
2159|1026|6602
2160|1026|6603
2161|1026|6604
2162|1026|6605
2163|1022|6606
2164|1022|6607
2165|1022|6608
2166|1022|6609
2167|1022|6610
2168|1021|6611
2169|1021|6612
2170|1021|6613
2171|1259|6614
2172|1051|6615
2173|1053|6616
2174|1050|6617
2175|1050|6618
2176|1059|6619
2177|1059|6620
2178|1051|6621
2179|1051|6622
2180|1051|6623
2181|1051|6624
2182|1051|6625
2183|1057|6626
2184|1059|6627
2185|1059|6628
2186|1058|6629
2187|1055|6630
2188|1051|6631
2189|1051|6632
2190|1051|6633
2191|1051|6634
2192|1054|6635
2193|1056|6636
2194|1056|6637
2195|1051|6638
2196|1051|6639
2197|1051|6640
2198|1054|6641
2199|1059|6642
2200|1059|6643
2201|1055|6644
2202|1051|6645
2203|1052|6646
2204|1052|6647
2205|479|6648
2206|479|6649
2207|351|6650
2208|351|6651
2209|351|6652
2210|386|6653
2211|386|6654
2212|386|6655
2213|469|6656
2214|325|6657
2215|325|6658
2216|459|6659
2217|375|6660
2218|446|6661
2219|446|6662
2220|446|6663
2221|446|6664
2222|446|6665
2223|495|6666
2224|383|6667
2225|449|6668
2226|485|6669
2227|351|6670
2228|479|6671
2229|479|6672
2230|364|6673
2231|428|6674
2232|386|6675
2233|378|6676
2234|474|6677
2235|396|6678
2236|459|6679
2237|502|6680
2238|459|6681
2239|459|6682
2240|459|6683
2241|498|6684
2242|498|6685
2243|472|6686
2244|472|6687
2245|472|6688
2246|472|6689
2247|446|6690
2248|398|6691
2249|398|6692
2250|336|6693
2251|450|6694
2252|363|6695
2253|486|6696
2254|433|6697
2255|371|6698
2256|441|6699
2257|344|6700
2258|489|6701
2259|363|6702
2260|478|6703
2261|446|6704
2262|479|6705
2263|479|6706
2264|479|6707
2265|351|6708
2266|386|6709
2267|485|6710
2268|331|6711
2269|325|6712
2270|479|6713
2271|459|6714
2272|459|6715
2273|459|6716
2274|498|6717
2275|426|6718
2276|426|6719
2277|470|6720
2278|459|6721
2279|459|6722
2280|498|6723
2281|472|6724
2282|472|6725
2283|376|6726
2284|492|6727
2285|492|6728
2286|420|6729
2287|498|6730
2288|479|6731
2289|318|6732
2290|389|6733
2291|418|6734
2292|351|6735
2293|485|6736
2294|385|6737
2295|459|6738
2296|398|6739
2297|398|6740
2298|452|6741
2299|336|6742
2300|343|6743
2301|472|6744
2302|472|6745
2303|375|6746
2304|446|6747
2305|446|6748
2306|446|6749
2307|446|6750
2308|446|6751
2309|446|6752
2310|446|6753
2311|446|6754
2312|458|6755
2313|458|6756
2314|321|6757
2315|449|6758
2316|447|6759
2317|358|6760
2318|390|6761
2319|467|6762
2320|454|6763
2321|349|6764
2322|507|6765
2323|499|6766
2324|446|6767
2325|446|6768
2326|446|6769
2327|446|6770
2328|446|6771
2329|446|6772
2330|446|6773
2331|458|6774
2332|458|6775
2333|458|6776
2334|321|6777
2335|321|6778
2336|387|6779
2337|387|6780
2338|387|6781
2339|384|6782
2340|351|6783
2341|310|6784
2342|310|6785
2343|317|6786
2344|419|6787
2345|494|6788
2346|459|6789
2347|459|6790
2348|459|6791
2349|459|6792
2350|478|6793
2351|498|6794
2352|472|6795
2353|376|6796
2354|376|6797
2355|490|6798
2356|498|6799
2357|498|6800
2358|345|6801
2359|398|6802
2360|441|6803
2361|450|6804
2362|440|6805
2363|497|6806
2364|344|6807
2365|344|6808
2366|344|6809
2367|423|6810
2368|446|6811
2369|446|6812
2370|446|6813
2371|458|6814
2372|458|6815
2373|458|6816
2374|321|6817
2375|411|6818
2376|348|6819
2377|387|6820
2378|442|6821
2379|433|6822
2380|1060|6823
2381|1060|6824
2382|1060|6825
2383|1060|6826
2384|1060|6827
2385|1060|6828
2386|1061|6829
2387|1064|6830
2388|1067|6831
2389|1067|6832
2390|1065|6833
2391|1060|6834
2392|1060|6835
2393|1060|6836
2394|1060|6837
2395|1060|6838
2396|1060|6839
2397|1060|6840
2398|1060|6841
2399|1060|6842
2400|1069|6843
2401|1069|6844
2402|1062|6845
2403|1063|6846
2404|1068|6847
2405|1068|6848
2406|1066|6849
2407|1060|6850
2408|1060|6851
2409|1060|6852
2410|1060|6853
2411|1069|6854
2412|1065|6855
2413|1060|6856
2414|1060|6857
2415|1060|6858
2416|1069|6859
2417|1061|6860
2418|1066|6861
2419|1064|6862
2420|1063|6863
2421|1062|6864
2422|515|6865
2423|515|6866
2424|515|6867
2425|515|6868
2426|515|6869
2427|515|6870
2428|515|6871
2429|515|6872
2430|515|6873
2431|515|6874
2432|1079|6875
2433|1074|6876
2434|1076|6877
2435|1074|6878
2436|1073|6879
2437|1078|6880
2438|1077|6881
2439|1071|6882
2440|1075|6883
2441|1072|6884
2442|1070|6885
2443|1070|6886
2444|1070|6887
2445|1070|6888
2446|1070|6889
2447|1084|6890
2448|1087|6891
2449|1087|6892
2450|1087|6893
2451|1089|6894
2452|1080|6895
2453|1086|6896
2454|1082|6897
2455|1082|6898
2456|1082|6899
2457|1082|6900
2458|1082|6901
2459|1082|6902
2460|1082|6903
2461|1082|6904
2462|1080|6905
2463|1081|6906
2464|1087|6907
2465|1080|6908
2466|1085|6909
2467|1082|6910
2468|1082|6911
2469|1082|6912
2470|1083|6913
2471|1088|6914
2472|1086|6915
2473|1082|6916
2474|1082|6917
2475|1082|6918
2476|1082|6919
2477|1082|6920
2478|1082|6921
2479|1087|6922
2480|1087|6923
2481|1089|6924
2482|1088|6925
2483|1090|6926
2484|1098|6927
2485|1090|6928
2486|1090|6929
2487|1096|6930
2488|1099|6931
2489|1093|6932
2490|1095|6933
2491|516|6934
2492|516|6935
2493|516|6936
2494|516|6937
2495|516|6938
2496|516|6939
2497|516|6940
2498|516|6941
2499|516|6942
2500|516|6943
2501|516|6944
2502|516|6945
2503|516|6946
2504|516|6947
2505|516|6948
2506|516|6949
2507|516|6950
2508|1363|6951
2509|516|6952
2510|516|6953
2511|516|6954
2512|516|6955
2513|517|6956
2514|517|6957
2515|517|6958
2516|517|6959
2517|517|6960
2518|517|6961
2519|1100|6962
2520|1107|6963
2521|1105|6964
2522|1106|6965
2523|1102|6966
2524|1102|6967
2525|1109|6968
2526|1101|6969
2527|1108|6970
2528|1102|6971
2529|1102|6972
2530|1102|6973
2531|1103|6974
2532|1106|6975
2533|1102|6976
2534|1101|6977
2535|1106|6978
2536|1100|6979
2537|1100|6980
2538|1104|6981
2539|1104|6982
2540|1105|6983
2541|772|6984
2542|1102|6985
2543|1102|6986
2544|1102|6987
2545|1102|6988
2546|1102|6989
2547|1100|6990
2548|1102|6991
2549|1102|6992
2550|1102|6993
2551|1102|6994
2552|518|6995
2553|518|6996
2554|1115|6997
2555|1115|6998
2556|1115|6999
2557|1024|7000
2558|1024|7001
2559|1024|7002
2560|1024|7003
2561|1024|7004
2562|1024|7005
2563|1024|7006
2564|1024|7007
2565|1114|7008
2566|1110|7009
2567|1117|7010
2568|1112|7011
2569|1112|7012
2570|1112|7013
2571|1111|7014
2572|1114|7015
2573|1118|7016
2574|1113|7017
2575|1024|7018
2576|1118|7019
2577|1118|7020
2578|1118|7021
2579|1118|7022
2580|1113|7023
2581|1422|7024
2582|1117|7025
2583|1118|7026
2584|1118|7027
2585|1116|7028
2586|1116|7029
2587|1110|7030
2588|1117|7031
2589|1111|7032
2590|1422|7033
2591|902|7034
2592|1118|7035
2593|1118|7036
2594|1113|7037
2595|1113|7038
2596|1115|7039
2597|1115|7040
2598|1115|7041
2599|1115|7042
2600|1116|7043
2601|1024|7044
2602|1024|7045
2603|1024|7046
2604|1114|7047
2605|1115|7048
2606|1115|7049
2607|1115|7050
2608|1115|7051
2609|1024|7052
2610|1024|7053
2611|1024|7054
2612|1024|7055
2613|1024|7056
2614|1024|7057
2615|1024|7058
2616|1114|7059
2617|1110|7060
2618|1112|7061
2619|1118|7062
2620|1111|7063
2621|1423|7064
2622|1423|7065
2623|1113|7066
2624|1115|7067
2625|1115|7068
2626|1115|7069
2627|1115|7070
2628|1115|7071
2629|1115|7072
2630|1115|7073
2631|1116|7074
2632|1116|7075
2633|1024|7076
2634|1114|7077
2635|519|7078
2636|519|7079
2637|519|7080
2638|519|7081
2639|519|7082
2640|519|7083
2641|519|7084
2642|519|7085
2643|519|7086
2644|1125|7087
2645|1125|7088
2646|1125|7089
2647|1125|7090
2648|1125|7091
2649|1121|7092
2650|1125|7093
2651|1125|7094
2652|1125|7095
2653|1125|7096
2654|1124|7097
2655|1125|7098
2656|1125|7099
2657|1125|7100
2658|1123|7101
2659|1123|7102
2660|1121|7103
2661|1122|7104
2662|1126|7105
2663|1127|7106
2664|1128|7107
2665|1120|7108
2666|1119|7109
2667|1125|7110
2668|1125|7111
2669|1125|7112
2670|1125|7113
2671|1125|7114
2672|1121|7115
2673|1122|7116
2674|520|7117
2675|520|7118
2676|520|7119
2677|1363|7120
2678|520|7121
2679|520|7122
2680|520|7123
2681|520|7124
2682|520|7125
2683|1363|7126
2684|1363|7127
2685|520|7128
2686|520|7129
2687|520|7130
2688|520|7131
2689|520|7132
2690|1130|7133
2691|1130|7134
2692|1130|7135
2693|1130|7136
2694|1130|7137
2695|1130|7138
2696|1134|7139
2697|1134|7140
2698|1133|7141
2699|1132|7142
2700|1132|7143
2701|1132|7144
2702|1137|7145
2703|1137|7146
2704|1130|7147
2705|1130|7148
2706|1130|7149
2707|1130|7150
2708|1134|7151
2709|997|7152
2710|1131|7153
2711|1131|7154
2712|1136|7155
2713|1002|7156
2714|1002|7157
2715|1002|7158
2716|1002|7159
2717|1002|7160
2718|1002|7161
2719|1002|7162
2720|1002|7163
2721|133|7164
2722|1136|7165
2723|1135|7166
2724|1135|7167
2725|1129|7168
2726|1129|7169
2727|1129|7170
2728|1129|7171
2729|1129|7172
2730|1129|7173
2731|1135|7174
2732|997|7175
2733|1003|7176
2734|1129|7177
2735|1129|7178
2736|1007|7179
2737|1130|7180
2738|1134|7181
2739|1002|7182
2740|1131|7183
2741|1009|7184
2742|1136|7185
2743|1136|7186
2744|1136|7187
2745|1002|7188
2746|1002|7189
2747|1002|7190
2748|1002|7191
2749|1002|7192
2750|1002|7193
2751|1002|7194
2752|1002|7195
2753|1002|7196
2754|1002|7197
2755|1002|7198
2756|1002|7199
2757|1130|7200
2758|1130|7201
2759|1130|7202
2760|1176|7203
2761|1134|7204
2762|1135|7205
2763|997|7206
2764|997|7207
2765|1002|7208
2766|1002|7209
2767|1002|7210
2768|1002|7211
2769|1002|7212
2770|1002|7213
2771|1002|7214
2772|1002|7215
2773|1002|7216
2774|1002|7217
2775|1002|7218
2776|1002|7219
2777|1002|7220
2778|1002|7221
2779|1133|7222
2780|1006|7223
2781|1132|7224
2782|1132|7225
2783|1132|7226
2784|1137|7227
2785|1132|7228
2786|1137|7229
2787|1133|7230
2788|1132|7231
2789|1132|7232
2790|1132|7233
2791|609|7234
2792|1137|7235
2793|1131|7236
2794|1131|7237
2795|1136|7238
2796|1136|7239
2797|1136|7240
2798|1136|7241
2799|1002|7242
2800|1002|7243
2801|1002|7244
2802|1002|7245
2803|1002|7246
2804|1002|7247
2805|1002|7248
2806|1002|7249
2807|1002|7250
2808|1002|7251
2809|1002|7252
2810|1133|7253
2811|1135|7254
2812|1135|7255
2813|1135|7256
2814|1129|7257
2815|1129|7258
2816|1129|7259
2817|1129|7260
2818|1133|7261
2819|1132|7262
2820|1132|7263
2821|1132|7264
2822|1137|7265
2823|1137|7266
2824|1137|7267
2825|1002|7268
2826|1002|7269
2827|620|7270
2828|602|7271
2829|626|7272
2830|610|7273
2831|606|7274
2832|629|7275
2833|623|7276
2834|618|7277
2835|618|7278
2836|628|7279
2837|627|7280
2838|603|7281
2839|604|7282
2840|622|7283
2841|622|7284
2842|622|7285
2843|622|7286
2844|631|7287
2845|597|7288
2846|601|7289
2847|596|7290
2848|595|7291
2849|600|7292
2850|613|7293
2851|615|7294
2852|615|7295
2853|616|7296
2854|619|7297
2855|599|7298
2856|608|7299
2857|608|7300
2858|608|7301
2859|608|7302
2860|608|7303
2861|608|7304
2862|611|7305
2863|607|7306
2864|605|7307
2865|624|7308
2866|622|7309
2867|614|7310
2868|615|7311
2869|615|7312
2870|615|7313
2871|622|7314
2872|1002|7315
2873|608|7316
2874|634|7317
2875|633|7318
2876|628|7319
2877|628|7320
2878|628|7321
2879|1176|7322
2880|628|7323
2881|628|7324
2882|628|7325
2883|627|7326
2884|622|7327
2885|631|7328
2886|614|7329
2887|615|7330
2888|616|7331
2889|616|7332
2890|632|7333
2891|608|7334
2892|608|7335
2893|633|7336
2894|611|7337
2895|624|7338
2896|612|7339
2897|605|7340
2898|620|7341
2899|617|7342
2900|625|7343
2901|609|7344
2902|609|7345
2903|617|7346
2904|617|7347
2905|602|7348
2906|625|7349
2907|609|7350
2908|609|7351
2909|609|7352
2910|609|7353
2911|598|7354
2912|623|7355
2913|628|7356
2914|628|7357
2915|628|7358
2916|627|7359
2917|609|7360
2918|622|7361
2919|597|7362
2920|615|7363
2921|615|7364
2922|615|7365
2923|615|7366
2924|632|7367
2925|608|7368
2926|634|7369
2927|630|7370
2928|630|7371
2929|624|7372
2930|612|7373
2931|612|7374
2932|621|7375
2933|621|7376
2934|620|7377
2935|609|7378
2936|609|7379
2937|609|7380
2938|609|7381
2939|598|7382
2940|1142|7383
2941|1142|7384
2942|1142|7385
2943|1142|7386
2944|1144|7387
2945|1147|7388
2946|1146|7389
2947|1146|7390
2948|1139|7391
2949|1143|7392
2950|1147|7393
2951|1145|7394
2952|1142|7395
2953|1142|7396
2954|1144|7397
2955|1141|7398
2956|1140|7399
2957|1138|7400
2958|1142|7401
2959|1142|7402
2960|1142|7403
2961|1142|7404
2962|1138|7405
2963|1145|7406
2964|1143|7407
2965|1140|7408
2966|1138|7409
2967|1138|7410
2968|1140|7411
2969|1141|7412
2970|1142|7413
2971|1142|7414
2972|1142|7415
2973|1142|7416
2974|1139|7417
2975|1138|7418
2976|1138|7419
2977|521|7420
2978|521|7421
2979|522|7422
2980|522|7423
2981|364|7424
2982|1155|7425
2983|1153|7426
2984|1156|7427
2985|1149|7428
2986|1149|7429
2987|1149|7430
2988|1149|7431
2989|1149|7432
2990|1149|7433
2991|1149|7434
2992|1155|7435
2993|1152|7436
2994|1148|7437
2995|1155|7438
2996|1149|7439
2997|1154|7440
2998|1151|7441
2999|1150|7442
3000|1149|7443
3001|1149|7444
3002|1149|7445
3003|1157|7446
3004|1149|7447
3005|1149|7448
3006|176|7449
3007|176|7450
3008|176|7451
3009|176|7452
3010|176|7453
3011|176|7454
3012|176|7455
3013|176|7456
3014|176|7457
3015|176|7458
3016|176|7459
3017|176|7460
3018|176|7461
3019|176|7462
3020|177|7463
3021|279|7464
3022|279|7465
3023|231|7466
3024|231|7467
3025|216|7468
3026|129|7469
3027|129|7470
3028|239|7471
3029|249|7472
3030|277|7473
3031|164|7474
3032|164|7475
3033|164|7476
3034|164|7477
3035|164|7478
3036|164|7479
3037|164|7480
3038|164|7481
3039|164|7482
3040|164|7483
3041|164|7484
3042|164|7485
3043|164|7486
3044|164|7487
3045|164|7488
3046|164|7489
3047|164|7490
3048|164|7491
3049|164|7492
3050|164|7493
3051|164|7494
3052|164|7495
3053|164|7496
3054|124|7497
3055|124|7498
3056|124|7499
3057|124|7500
3058|124|7501
3059|124|7502
3060|124|7503
3061|124|7504
3062|124|7505
3063|124|7506
3064|124|7507
3065|124|7508
3066|124|7509
3067|124|7510
3068|124|7511
3069|124|7512
3070|124|7513
3071|124|7514
3072|124|7515
3073|124|7516
3074|124|7517
3075|124|7518
3076|124|7519
3077|124|7520
3078|124|7521
3079|124|7522
3080|124|7523
3081|124|7524
3082|124|7525
3083|124|7526
3084|168|7527
3085|296|7528
3086|207|7529
3087|178|7530
3088|178|7531
3089|178|7532
3090|178|7533
3091|178|7534
3092|178|7535
3093|244|7536
3094|242|7537
3095|301|7538
3096|301|7539
3097|123|7540
3098|286|7541
3099|299|7542
3100|115|7543
3101|303|7544
3102|295|7545
3103|219|7546
3104|133|7547
3105|133|7548
3106|133|7549
3107|133|7550
3108|133|7551
3109|133|7552
3110|133|7553
3111|133|7554
3112|133|7555
3113|133|7556
3114|133|7557
3115|114|7558
3116|150|7559
3117|150|7560
3118|150|7561
3119|125|7562
3120|278|7563
3121|278|7564
3122|188|7565
3123|188|7566
3124|172|7567
3125|165|7568
3126|275|7569
3127|285|7570
3128|285|7571
3129|285|7572
3130|285|7573
3131|285|7574
3132|113|7575
3133|135|7576
3134|135|7577
3135|112|7578
3136|204|7579
3137|204|7580
3138|204|7581
3139|164|7582
3140|164|7583
3141|176|7584
3142|283|7585
3143|203|7586
3144|203|7587
3145|250|7588
3146|216|7589
3147|218|7590
3148|246|7591
3149|223|7592
3150|209|7593
3151|222|7594
3152|222|7595
3153|222|7596
3154|132|7597
3155|307|7598
3156|259|7599
3157|148|7600
3158|148|7601
3159|283|7602
3160|159|7603
3161|159|7604
3162|217|7605
3163|136|7606
3164|180|7607
3165|180|7608
3166|169|7609
3167|229|7610
3168|183|7611
3169|183|7612
3170|227|7613
3171|237|7614
3172|235|7615
3173|235|7616
3174|235|7617
3175|235|7618
3176|139|7619
3177|139|7620
3178|213|7621
3179|213|7622
3180|240|7623
3181|250|7624
3182|250|7625
3183|250|7626
3184|142|7627
3185|142|7628
3186|304|7629
3187|220|7630
3188|220|7631
3189|220|7632
3190|220|7633
3191|220|7634
3192|220|7635
3193|127|7636
3194|127|7637
3195|127|7638
3196|273|7639
3197|190|7640
3198|190|7641
3199|190|7642
3200|190|7643
3201|190|7644
3202|190|7645
3203|190|7646
3204|190|7647
3205|190|7648
3206|190|7649
3207|190|7650
3208|190|7651
3209|190|7652
3210|190|7653
3211|190|7654
3212|190|7655
3213|190|7656
3214|118|7657
3215|118|7658
3216|118|7659
3217|121|7660
3218|121|7661
3219|214|7662
3220|214|7663
3221|298|7664
3222|298|7665
3223|298|7666
3224|196|7667
3225|196|7668
3226|196|7669
3227|258|7670
3228|156|7671
3229|156|7672
3230|266|7673
3231|170|7674
3232|153|7675
3233|155|7676
3234|118|7677
3235|120|7678
3236|241|7679
3237|241|7680
3238|268|7681
3239|268|7682
3240|272|7683
3241|308|7684
3242|151|7685
3243|151|7686
3244|260|7687
3245|182|7688
3246|182|7689
3247|182|7690
3248|117|7691
3249|297|7692
3250|271|7693
3251|252|7694
3252|232|7695
3253|197|7696
3254|119|7697
3255|119|7698
3256|274|7699
3257|274|7700
3258|274|7701
3259|274|7702
3260|274|7703
3261|257|7704
3262|198|7705
3263|160|7706
3264|291|7707
3265|128|7708
3266|128|7709
3267|128|7710
3268|206|7711
3269|206|7712
3270|206|7713
3271|206|7714
3272|153|7715
3273|153|7716
3274|153|7717
3275|189|7718
3276|189|7719
3277|189|7720
3278|184|7721
3279|225|7722
3280|126|7723
3281|261|7724
3282|261|7725
3283|261|7726
3284|261|7727
3285|261|7728
3286|261|7729
3287|261|7730
3288|261|7731
3289|261|7732
3290|261|7733
3291|261|7734
3292|261|7735
3293|261|7736
3294|215|7737
3295|215|7738
3296|215|7739
3297|267|7740
3298|267|7741
3299|152|7742
3300|147|7743
3301|287|7744
3302|287|7745
3303|287|7746
3304|287|7747
3305|287|7748
3306|287|7749
3307|200|7750
3308|174|7751
3309|174|7752
3310|149|7753
3311|134|7754
3312|199|7755
3313|122|7756
3314|122|7757
3315|300|7758
3316|300|7759
3317|300|7760
3318|300|7761
3319|300|7762
3320|121|7763
3321|281|7764
3322|209|7765
3323|300|7766
3324|300|7767
3325|300|7768
3326|300|7769
3327|300|7770
3328|300|7771
3329|300|7772
3330|300|7773
3331|300|7774
3332|300|7775
3333|253|7776
3334|253|7777
3335|253|7778
3336|253|7779
3337|253|7780
3338|167|7781
3339|167|7782
3340|167|7783
3341|167|7784
3342|167|7785
3343|167|7786
3344|230|7787
3345|276|7788
3346|276|7789
3347|245|7790
3348|140|7791
3349|131|7792
3350|161|7793
3351|238|7794
3352|255|7795
3353|208|7796
3354|208|7797
3355|205|7798
3356|205|7799
3357|236|7800
3358|256|7801
3359|256|7802
3360|282|7803
3361|187|7804
3362|141|7805
3363|141|7806
3364|141|7807
3365|263|7808
3366|270|7809
3367|233|7810
3368|127|7811
3369|157|7812
3370|264|7813
3371|111|7814
3372|111|7815
3373|265|7816
3374|130|7817
3375|145|7818
3376|234|7819
3377|309|7820
3378|309|7821
3379|309|7822
3380|293|7823
3381|293|7824
3382|288|7825
3383|251|7826
3384|251|7827
3385|166|7828
3386|289|7829
3387|221|7830
3388|154|7831
3389|133|7832
3390|133|7833
3391|305|7834
3392|169|7835
3393|220|7836
3394|142|7837
3395|163|7838
3396|120|7839
3397|137|7840
3398|306|7841
3399|294|7842
3400|241|7843
3401|241|7844
3402|241|7845
3403|241|7846
3404|254|7847
3405|308|7848
3406|308|7849
3407|228|7850
3408|151|7851
3409|151|7852
3410|151|7853
3411|182|7854
3412|182|7855
3413|269|7856
3414|117|7857
3415|271|7858
3416|271|7859
3417|271|7860
3418|271|7861
3419|171|7862
3420|252|7863
3421|232|7864
3422|175|7865
3423|175|7866
3424|292|7867
3425|292|7868
3426|262|7869
3427|274|7870
3428|274|7871
3429|274|7872
3430|226|7873
3431|160|7874
3432|128|7875
3433|128|7876
3434|128|7877
3435|128|7878
3436|128|7879
3437|128|7880
3438|128|7881
3439|128|7882
3440|206|7883
3441|206|7884
3442|206|7885
3443|153|7886
3444|189|7887
3445|189|7888
3446|146|7889
3447|261|7890
3448|261|7891
3449|261|7892
3450|261|7893
3451|261|7894
3452|261|7895
3453|261|7896
3454|261|7897
3455|261|7898
3456|261|7899
3457|261|7900
3458|215|7901
3459|215|7902
3460|215|7903
3461|215|7904
3462|210|7905
3463|152|7906
3464|147|7907
3465|147|7908
3466|147|7909
3467|287|7910
3468|287|7911
3469|287|7912
3470|287|7913
3471|287|7914
3472|287|7915
3473|287|7916
3474|134|7917
3475|134|7918
3476|199|7919
3477|300|7920
3478|300|7921
3479|300|7922
3480|300|7923
3481|300|7924
3482|290|7925
3483|176|7926
3484|246|7927
3485|246|7928
3486|246|7929
3487|209|7930
3488|209|7931
3489|222|7932
3490|132|7933
3491|132|7934
3492|132|7935
3493|132|7936
3494|132|7937
3495|132|7938
3496|132|7939
3497|132|7940
3498|307|7941
3499|181|7942
3500|162|7943
3501|162|7944
3502|194|7945
3503|148|7946
3504|148|7947
3505|148|7948
3506|148|7949
3507|148|7950
3508|148|7951
3509|148|7952
3510|159|7953
3511|186|7954
3512|136|7955
3513|180|7956
3514|180|7957
3515|180|7958
3516|243|7959
3517|202|7960
3518|183|7961
3519|284|7962
3520|185|7963
3521|224|7964
3522|304|7965
3523|304|7966
3524|304|7967
3525|304|7968
3526|304|7969
