Tag.id|TagClass.id|eid_generated
3898|115|17229
3899|211|17230
3900|211|17231
3901|250|17232
3902|211|17233
3903|141|17234
3904|88|17235
3905|211|17236
3906|349|17237
3907|211|17238
3908|211|17239
3909|88|17240
3910|211|17241
3911|211|17242
3912|3|17243
3913|211|17244
3914|211|17245
3915|211|17246
3916|115|17247
3917|211|17248
3918|115|17249
3919|211|17250
3920|115|17251
3921|115|17252
3922|211|17253
3923|349|17254
3924|88|17255
3925|3|17256
3926|310|17257
3927|211|17258
3928|115|17259
3929|141|17260
3930|141|17261
3931|211|17262
3932|115|17263
3933|115|17264
3934|349|17265
3935|115|17266
3936|211|17267
3937|115|17268
3938|211|17269
3939|88|17270
3940|3|17271
3941|115|17272
3942|115|17273
3943|115|17274
3944|115|17275
3945|115|17276
3946|211|17277
3947|115|17278
3948|211|17279
3949|96|17280
3950|211|17281
3951|97|17282
3952|211|17283
3953|211|17284
3954|115|17285
3955|115|17286
3956|211|17287
3957|115|17288
3958|211|17289
3959|211|17290
3960|115|17291
3961|115|17292
3962|226|17293
3963|211|17294
3964|211|17295
3965|104|17296
3966|211|17297
3967|310|17298
3968|115|17299
3969|141|17300
3970|336|17301
3971|349|17302
3972|279|17303
3973|115|17304
3974|211|17305
3975|250|17306
3976|115|17307
3977|211|17308
3978|88|17309
3979|59|17310
3980|211|17311
3981|211|17312
3982|211|17313
3983|211|17314
3984|211|17315
3985|115|17316
3986|141|17317
3987|211|17318
3988|279|17319
3989|211|17320
3990|115|17321
3991|115|17322
3992|349|17323
3993|349|17324
3994|211|17325
3995|211|17326
3996|74|17327
3997|349|17328
3998|211|17329
3999|88|17330
4000|72|17331
4001|115|17332
4002|211|17333
4003|349|17334
4004|226|17335
4005|211|17336
4006|141|17337
4007|59|17338
4008|72|17339
4009|115|17340
4010|211|17341
4011|59|17342
4012|96|17343
4013|211|17344
4014|104|17345
4015|211|17346
4016|72|17347
4017|211|17348
4018|3|17349
4019|115|17350
4020|211|17351
4021|310|17352
4022|115|17353
4023|211|17354
4024|115|17355
4025|115|17356
4026|211|17357
4027|211|17358
4028|349|17359
4029|211|17360
4030|88|17361
4031|349|17362
4032|211|17363
4033|115|17364
4034|115|17365
4035|115|17366
4036|349|17367
4037|88|17368
4038|115|17369
4039|211|17370
4040|115|17371
4041|211|17372
4042|115|17373
4043|211|17374
4044|115|17375
4045|211|17376
4046|211|17377
4047|349|17378
4048|211|17379
4049|115|17380
4050|97|17381
4051|349|17382
4052|211|17383
4053|115|17384
4054|115|17385
4055|115|17386
4056|97|17387
4057|211|17388
4058|211|17389
4059|96|17390
4060|211|17391
4061|167|17392
4062|310|17393
4063|96|17394
4064|88|17395
4065|347|17396
4066|211|17397
4067|310|17398
4068|211|17399
4069|211|17400
4070|211|17401
4071|141|17402
4072|211|17403
4073|88|17404
4074|115|17405
4075|88|17406
4076|211|17407
4077|3|17408
4078|279|17409
4079|219|17410
4080|211|17411
4081|211|17412
4082|211|17413
4083|59|17414
4084|3|17415
4085|211|17416
4086|59|17417
4087|349|17418
4088|115|17419
4089|219|17420
4090|211|17421
4091|115|17422
4092|211|17423
4093|211|17424
4094|88|17425
4095|211|17426
4096|115|17427
4097|88|17428
4098|211|17429
4099|115|17430
4100|211|17431
4101|211|17432
4102|211|17433
4103|211|17434
4104|115|17435
4105|3|17436
4106|211|17437
4107|115|17438
4108|349|17439
4109|211|17440
4110|88|17441
4111|211|17442
4112|279|17443
4113|115|17444
4114|141|17445
4115|211|17446
4116|115|17447
4117|211|17448
4118|226|17449
4119|211|17450
4120|115|17451
4121|77|17452
4122|3|17453
4123|211|17454
4124|211|17455
4125|96|17456
4126|104|17457
4127|354|17458
4128|88|17459
4129|310|17460
4130|59|17461
4131|212|17462
4132|349|17463
4133|72|17464
4134|211|17465
4135|96|17466
4136|88|17467
4137|88|17468
4138|211|17469
4139|88|17470
4140|211|17471
4141|96|17472
4142|211|17473
4143|88|17474
4144|104|17475
4145|115|17476
4146|115|17477
4147|310|17478
4148|211|17479
4149|211|17480
4150|349|17481
4151|349|17482
4152|211|17483
4153|115|17484
4154|115|17485
4155|211|17486
4156|3|17487
4157|211|17488
4158|211|17489
4159|211|17490
4160|3|17491
4161|211|17492
4162|149|17493
4163|211|17494
4164|349|17495
4165|115|17496
4166|211|17497
4167|349|17498
4168|211|17499
4169|115|17500
4170|115|17501
4171|287|17502
4172|211|17503
4173|211|17504
4174|211|17505
4175|211|17506
4176|211|17507
4177|211|17508
4178|211|17509
4179|88|17510
4180|59|17511
4181|115|17512
4182|211|17513
4183|115|17514
4184|219|17515
4185|211|17516
4186|115|17517
4187|211|17518
4188|97|17519
4189|115|17520
4190|211|17521
4191|211|17522
4192|96|17523
4193|211|17524
4194|211|17525
4195|211|17526
4196|88|17527
4197|115|17528
4198|77|17529
4199|211|17530
4200|211|17531
4201|349|17532
4202|97|17533
4203|211|17534
4204|115|17535
4205|59|17536
4206|3|17537
4207|115|17538
4208|88|17539
4209|230|17540
4210|115|17541
4211|3|17542
4212|97|17543
4213|211|17544
4214|349|17545
4215|115|17546
4216|115|17547
4217|88|17548
4218|115|17549
4219|3|17550
4220|211|17551
4221|115|17552
4222|211|17553
4223|211|17554
4224|115|17555
4225|287|17556
4226|115|17557
4227|354|17558
4228|115|17559
4229|211|17560
4230|95|17561
4231|349|17562
4232|88|17563
4233|167|17564
4234|354|17565
4235|211|17566
4236|349|17567
4237|211|17568
4238|211|17569
4239|115|17570
4240|211|17571
4241|211|17572
4242|88|17573
4243|310|17574
4244|115|17575
4245|211|17576
4246|96|17577
4247|211|17578
4248|211|17579
4249|211|17580
4250|211|17581
4251|115|17582
4252|115|17583
4253|115|17584
4254|349|17585
4255|349|17586
4256|211|17587
4257|211|17588
4258|115|17589
4259|115|17590
4260|115|17591
4261|115|17592
4262|141|17593
4263|211|17594
4264|211|17595
4265|115|17596
4266|115|17597
4267|3|17598
4268|349|17599
4269|211|17600
4270|212|17601
4271|211|17602
4272|310|17603
4273|211|17604
4274|211|17605
4275|115|17606
4276|211|17607
4277|349|17608
4278|115|17609
4279|211|17610
4280|115|17611
4281|211|17612
4282|115|17613
4283|211|17614
4284|115|17615
4285|211|17616
4286|354|17617
4287|211|17618
4288|104|17619
4289|115|17620
4290|211|17621
4291|211|17622
4292|211|17623
4293|115|17624
4294|211|17625
4295|211|17626
4296|219|17627
4297|211|17628
4298|211|17629
4299|211|17630
4300|115|17631
4301|349|17632
4302|115|17633
4303|115|17634
4304|211|17635
4305|211|17636
4306|59|17637
4307|115|17638
4308|97|17639
4309|104|17640
4310|115|17641
4311|211|17642
4312|72|17643
4313|141|17644
4314|88|17645
4315|211|17646
4316|211|17647
4317|347|17648
4318|211|17649
4319|88|17650
4320|191|17651
4321|349|17652
4322|211|17653
4323|95|17654
4324|211|17655
4325|115|17656
4326|211|17657
4327|115|17658
4328|250|17659
4329|287|17660
4330|211|17661
4331|115|17662
4332|115|17663
4333|115|17664
4334|211|17665
4335|211|17666
4336|349|17667
4337|115|17668
4338|115|17669
4339|211|17670
4340|212|17671
4341|104|17672
4342|59|17673
4343|211|17674
4344|115|17675
4345|115|17676
4346|59|17677
4347|115|17678
4348|211|17679
4349|141|17680
4350|115|17681
4351|211|17682
4352|219|17683
4353|104|17684
4354|3|17685
4355|211|17686
4356|96|17687
4357|211|17688
4358|72|17689
4359|211|17690
4360|211|17691
4361|349|17692
4362|97|17693
4363|115|17694
4364|88|17695
4365|115|17696
4366|310|17697
4367|149|17698
4368|211|17699
4369|88|17700
4370|349|17701
4371|115|17702
4372|211|17703
4373|115|17704
4374|211|17705
4375|349|17706
4376|310|17707
4377|115|17708
4378|96|17709
4379|88|17710
4380|354|17711
4381|115|17712
4382|59|17713
4383|349|17714
4384|211|17715
4385|211|17716
4386|115|17717
4387|37|17718
4388|349|17719
4389|141|17720
4390|115|17721
4391|349|17722
4392|211|17723
4393|115|17724
4394|97|17725
4395|43|17726
4396|59|17727
4397|211|17728
4398|211|17729
4399|115|17730
4400|211|17731
4401|349|17732
4402|115|17733
4403|211|17734
4404|211|17735
4405|310|17736
4406|349|17737
4407|211|17738
4408|96|17739
4409|211|17740
4410|211|17741
4411|97|17742
4412|354|17743
4413|104|17744
4414|211|17745
4415|88|17746
4416|115|17747
4417|141|17748
4418|211|17749
4419|211|17750
4420|250|17751
4421|354|17752
4422|115|17753
4423|349|17754
4424|211|17755
4425|211|17756
4426|211|17757
4427|115|17758
4428|211|17759
4429|211|17760
4430|115|17761
4431|115|17762
4432|167|17763
4433|115|17764
4434|59|17765
4435|211|17766
4436|354|17767
4437|211|17768
4438|211|17769
4439|211|17770
4440|211|17771
4441|211|17772
4442|115|17773
4443|115|17774
4444|354|17775
4445|219|17776
4446|115|17777
4447|211|17778
4448|211|17779
4449|211|17780
4450|211|17781
4451|115|17782
4452|310|17783
4453|88|17784
4454|115|17785
4455|211|17786
4456|115|17787
4457|211|17788
4458|339|17789
4459|59|17790
4460|211|17791
4461|115|17792
4462|349|17793
4463|3|17794
4464|141|17795
4465|88|17796
4466|59|17797
4467|211|17798
4468|211|17799
4469|349|17800
4470|211|17801
4471|211|17802
4472|115|17803
4473|211|17804
4474|211|17805
4475|211|17806
4476|88|17807
4477|115|17808
4478|82|17809
4479|97|17810
4480|115|17811
4481|88|17812
4482|211|17813
4483|211|17814
4484|115|17815
4485|115|17816
4486|88|17817
4487|88|17818
4488|211|17819
4489|349|17820
4490|226|17821
4491|219|17822
4492|115|17823
4493|115|17824
4494|115|17825
4495|115|17826
4496|95|17827
4497|287|17828
4498|219|17829
4499|211|17830
4500|211|17831
4501|211|17832
4502|115|17833
4503|211|17834
4504|59|17835
4505|211|17836
4506|115|17837
4507|211|17838
4508|347|17839
4509|211|17840
4510|3|17841
4511|354|17842
4512|349|17843
4513|104|17844
4514|115|17845
4515|115|17846
4516|310|17847
4517|97|17848
4518|211|17849
4519|104|17850
4520|115|17851
4521|104|17852
4522|211|17853
4523|115|17854
4524|88|17855
4525|104|17856
4526|212|17857
4527|141|17858
4528|211|17859
4529|211|17860
4530|211|17861
4531|115|17862
4532|43|17863
4533|96|17864
4534|88|17865
4535|115|17866
4536|349|17867
4537|349|17868
4538|211|17869
4539|211|17870
4540|219|17871
4541|211|17872
4542|115|17873
4543|349|17874
4544|211|17875
4545|211|17876
4546|211|17877
4547|211|17878
4548|211|17879
4549|211|17880
4550|88|17881
4551|211|17882
4552|211|17883
4553|211|17884
4554|141|17885
4555|211|17886
4556|211|17887
4557|211|17888
4558|279|17889
4559|88|17890
4560|88|17891
4561|115|17892
4562|211|17893
4563|211|17894
4564|211|17895
4565|115|17896
4566|211|17897
4567|349|17898
4568|115|17899
4569|219|17900
4570|211|17901
4571|115|17902
4572|59|17903
4573|211|17904
4574|115|17905
4575|211|17906
4576|211|17907
4577|211|17908
4578|211|17909
4579|115|17910
4580|88|17911
4581|211|17912
4582|349|17913
4583|115|17914
4584|211|17915
4585|97|17916
4586|96|17917
4587|96|17918
4588|88|17919
4589|115|17920
4590|211|17921
4591|104|17922
4592|115|17923
4593|59|17924
4594|115|17925
4595|211|17926
4596|211|17927
4597|115|17928
4598|115|17929
4599|211|17930
4600|211|17931
4601|115|17932
4602|59|17933
4603|211|17934
4604|310|17935
4605|141|17936
4606|88|17937
4607|115|17938
4608|104|17939
4609|88|17940
4610|211|17941
4611|310|17942
4612|211|17943
4613|219|17944
4614|141|17945
4615|115|17946
4616|211|17947
4617|211|17948
4618|211|17949
4619|115|17950
4620|349|17951
4621|115|17952
4622|115|17953
4623|211|17954
4624|211|17955
4625|211|17956
4626|95|17957
4627|115|17958
4628|349|17959
4629|97|17960
4630|211|17961
4631|211|17962
4632|211|17963
4633|219|17964
4634|211|17965
4635|349|17966
4636|88|17967
4637|96|17968
4638|211|17969
4639|211|17970
4640|211|17971
4641|211|17972
4642|88|17973
4643|211|17974
4644|310|17975
4645|211|17976
4646|219|17977
4647|59|17978
4648|211|17979
4649|115|17980
4650|211|17981
4651|141|17982
4652|211|17983
4653|104|17984
4654|211|17985
4655|211|17986
4656|115|17987
4657|97|17988
4658|167|17989
4659|115|17990
4660|115|17991
4661|211|17992
4662|115|17993
4663|96|17994
4664|88|17995
4665|279|17996
4666|115|17997
4667|115|17998
4668|211|17999
4669|115|18000
4670|104|18001
4671|211|18002
4672|211|18003
4673|88|18004
4674|95|18005
4675|115|18006
4676|141|18007
4677|191|18008
4678|211|18009
4679|349|18010
4680|349|18011
4681|88|18012
4682|149|18013
4683|211|18014
4684|211|18015
4685|211|18016
4686|211|18017
4687|211|18018
4688|115|18019
4689|115|18020
4690|3|18021
4691|211|18022
4692|88|18023
4693|211|18024
4694|211|18025
4695|211|18026
4696|211|18027
4697|211|18028
4698|46|18029
4699|88|18030
4700|211|18031
4701|211|18032
4702|211|18033
4703|211|18034
4704|115|18035
4705|211|18036
4706|88|18037
4707|211|18038
4708|115|18039
4709|211|18040
4710|115|18041
4711|88|18042
4712|115|18043
4713|47|18044
4714|354|18045
4715|141|18046
4716|115|18047
4717|115|18048
4718|211|18049
4719|211|18050
4720|211|18051
4721|211|18052
4722|211|18053
4723|3|18054
4724|115|18055
4725|115|18056
4726|115|18057
4727|211|18058
4728|211|18059
4729|88|18060
4730|211|18061
4731|250|18062
4732|104|18063
4733|211|18064
4734|88|18065
4735|211|18066
4736|88|18067
4737|310|18068
4738|211|18069
4739|211|18070
4740|211|18071
4741|349|18072
4742|191|18073
4743|167|18074
4744|211|18075
4745|211|18076
4746|115|18077
4747|115|18078
4748|211|18079
4749|211|18080
4750|115|18081
4751|211|18082
4752|115|18083
4753|115|18084
4754|115|18085
4755|349|18086
4756|211|18087
4757|211|18088
4758|211|18089
4759|211|18090
4760|211|18091
4761|88|18092
4762|211|18093
4763|211|18094
4764|211|18095
4765|211|18096
4766|211|18097
4767|211|18098
4768|43|18099
4769|211|18100
4770|115|18101
4771|115|18102
4772|115|18103
4773|88|18104
4774|211|18105
4775|211|18106
4776|211|18107
4777|115|18108
4778|211|18109
4779|115|18110
4780|211|18111
4781|211|18112
4782|349|18113
4783|115|18114
4784|211|18115
4785|115|18116
4786|115|18117
4787|211|18118
4788|211|18119
4789|310|18120
4790|115|18121
4791|354|18122
4792|211|18123
4793|88|18124
4794|211|18125
4795|211|18126
4796|88|18127
4797|115|18128
4798|115|18129
4799|115|18130
4800|211|18131
4801|115|18132
4802|211|18133
4803|88|18134
4804|72|18135
4805|115|18136
4806|250|18137
4807|211|18138
4808|211|18139
4809|191|18140
4810|115|18141
4811|219|18142
4812|310|18143
4813|211|18144
4814|211|18145
4815|310|18146
4816|3|18147
4817|279|18148
4818|211|18149
4819|211|18150
4820|211|18151
4821|3|18152
4822|354|18153
4823|59|18154
4824|88|18155
4825|115|18156
4826|211|18157
4827|211|18158
4828|88|18159
4829|211|18160
4830|88|18161
4831|211|18162
4832|211|18163
4833|115|18164
4834|211|18165
4835|349|18166
4836|88|18167
4837|211|18168
4838|211|18169
4839|211|18170
4840|211|18171
4841|211|18172
4842|349|18173
4843|59|18174
4844|349|18175
4845|57|18176
4846|200|18177
4847|82|18178
4848|211|18179
4849|336|18180
4850|88|18181
4851|115|18182
4852|211|18183
4853|279|18184
4854|349|18185
4855|211|18186
4856|349|18187
4857|211|18188
4858|349|18189
4859|94|18190
4860|349|18191
4861|336|18192
4862|211|18193
4863|211|18194
4864|211|18195
4865|211|18196
4866|211|18197
4867|96|18198
4868|94|18199
4869|112|18200
4870|115|18201
4871|342|18202
4872|342|18203
4873|182|18204
4874|182|18205
4875|342|18206
4876|182|18207
4877|342|18208
4878|342|18209
4879|342|18210
4880|182|18211
4881|182|18212
4882|342|18213
4883|342|18214
4884|182|18215
4885|342|18216
4886|342|18217
4887|342|18218
4888|342|18219
4889|182|18220
4890|342|18221
4891|342|18222
4892|180|18223
4893|182|18224
4894|342|18225
4895|342|18226
4896|182|18227
4897|342|18228
4898|182|18229
4899|342|18230
4900|182|18231
4901|182|18232
4902|342|18233
4903|342|18234
4904|180|18235
4905|182|18236
4906|342|18237
4907|342|18238
4908|342|18239
4909|342|18240
4910|342|18241
4911|342|18242
4912|342|18243
4913|182|18244
4914|182|18245
4915|182|18246
4916|182|18247
4917|342|18248
4918|182|18249
4919|342|18250
4920|342|18251
4921|342|18252
4922|342|18253
4923|342|18254
4924|182|18255
4925|182|18256
4926|182|18257
4927|182|18258
4928|182|18259
4929|182|18260
4930|182|18261
4931|182|18262
4932|342|18263
4933|182|18264
4934|182|18265
4935|182|18266
4936|342|18267
4937|182|18268
4938|342|18269
4939|182|18270
4940|182|18271
4941|182|18272
4942|182|18273
4943|182|18274
4944|182|18275
4945|182|18276
4946|182|18277
4947|182|18278
4948|182|18279
4949|182|18280
4950|182|18281
4951|182|18282
4952|182|18283
4953|182|18284
4954|182|18285
4955|182|18286
4956|182|18287
4957|182|18288
4958|182|18289
4959|182|18290
4960|182|18291
4961|342|18292
4962|182|18293
4963|342|18294
4964|182|18295
4965|182|18296
4966|182|18297
4967|182|18298
4968|182|18299
4969|180|18300
4970|182|18301
4971|182|18302
4972|182|18303
4973|182|18304
4974|182|18305
4975|182|18306
4976|182|18307
4977|182|18308
4978|182|18309
4979|182|18310
4980|182|18311
4981|182|18312
4982|342|18313
4983|182|18314
4984|182|18315
4985|182|18316
4986|342|18317
4987|182|18318
4988|342|18319
4989|182|18320
4990|342|18321
4991|342|18322
4992|342|18323
4993|342|18324
4994|342|18325
4995|182|18326
4996|180|18327
4997|182|18328
4998|182|18329
4999|342|18330
5000|180|18331
5001|182|18332
5002|182|18333
5003|182|18334
5004|182|18335
5005|182|18336
5006|182|18337
5007|182|18338
5008|182|18339
5009|342|18340
5010|182|18341
5011|182|18342
5012|182|18343
5013|182|18344
5014|182|18345
5015|182|18346
5016|342|18347
5017|182|18348
5018|182|18349
5019|182|18350
5020|182|18351
5021|182|18352
5022|182|18353
5023|342|18354
5024|182|18355
5025|182|18356
5026|182|18357
5027|182|18358
5028|182|18359
5029|182|18360
5030|182|18361
5031|182|18362
5032|182|18363
5033|182|18364
5034|182|18365
5035|182|18366
5036|182|18367
5037|182|18368
5038|182|18369
5039|182|18370
5040|182|18371
5041|182|18372
5042|182|18373
5043|182|18374
5044|342|18375
5045|182|18376
5046|182|18377
5047|182|18378
5048|182|18379
5049|182|18380
5050|182|18381
5051|182|18382
5052|182|18383
5053|182|18384
5054|342|18385
5055|62|18386
5056|62|18387
5057|62|18388
5058|62|18389
5059|62|18390
5060|62|18391
5061|115|18392
5062|0|18393
5063|0|18394
5064|62|18395
5065|62|18396
5066|62|18397
5067|62|18398
5068|62|18399
5069|182|18400
5070|115|18401
5071|62|18402
5072|182|18403
5073|342|18404
5074|62|18405
5075|62|18406
5076|62|18407
5077|62|18408
5078|302|18409
5079|62|18410
5080|62|18411
5081|182|18412
5082|342|18413
5083|342|18414
5084|182|18415
5085|88|18416
5086|62|18417
5087|342|18418
5088|182|18419
5089|62|18420
5090|62|18421
5091|62|18422
5092|342|18423
5093|62|18424
5094|62|18425
5095|342|18426
5096|62|18427
5097|62|18428
5098|182|18429
5099|62|18430
5100|62|18431
5101|62|18432
5102|62|18433
5103|62|18434
5104|62|18435
5105|62|18436
5106|62|18437
5107|62|18438
5108|62|18439
5109|62|18440
5110|182|18441
5111|182|18442
5112|62|18443
5113|62|18444
5114|115|18445
5115|349|18446
5116|115|18447
5117|211|18448
5118|3|18449
5119|349|18450
5120|62|18451
5121|182|18452
5122|62|18453
5123|182|18454
5124|182|18455
5125|62|18456
5126|62|18457
5127|62|18458
5128|182|18459
5129|115|18460
5130|182|18461
5131|62|18462
5132|349|18463
5133|0|18464
5134|182|18465
5135|342|18466
5136|62|18467
5137|342|18468
5138|342|18469
5139|182|18470
5140|62|18471
5141|355|18472
5142|349|18473
5143|182|18474
5144|342|18475
5145|62|18476
5146|342|18477
5147|115|18478
5148|342|18479
5149|62|18480
5150|182|18481
5151|62|18482
5152|115|18483
5153|250|18484
5154|62|18485
5155|62|18486
5156|115|18487
5157|302|18488
5158|88|18489
5159|0|18490
5160|182|18491
5161|88|18492
5162|96|18493
5163|0|18494
5164|62|18495
5165|62|18496
5166|182|18497
5167|62|18498
5168|62|18499
5169|62|18500
5170|211|18501
5171|62|18502
5172|182|18503
5173|182|18504
5174|88|18505
5175|182|18506
5176|88|18507
5177|182|18508
5178|182|18509
5179|182|18510
5180|342|18511
5181|342|18512
5182|182|18513
5183|349|18514
5184|211|18515
5185|62|18516
5186|342|18517
5187|342|18518
5188|62|18519
5189|115|18520
5190|3|18521
5191|98|18522
5192|3|18523
5193|115|18524
5194|62|18525
5195|182|18526
5196|115|18527
5197|115|18528
5198|115|18529
5199|182|18530
5200|342|18531
5201|342|18532
5202|342|18533
5203|342|18534
5204|182|18535
5205|342|18536
5206|182|18537
5207|342|18538
5208|342|18539
5209|342|18540
5210|182|18541
5211|342|18542
5212|182|18543
5213|182|18544
5214|182|18545
5215|182|18546
5216|342|18547
5217|182|18548
5218|342|18549
5219|182|18550
5220|182|18551
5221|342|18552
5222|342|18553
5223|342|18554
5224|180|18555
5225|182|18556
5226|342|18557
5227|182|18558
5228|182|18559
5229|182|18560
5230|342|18561
5231|182|18562
5232|342|18563
5233|342|18564
5234|342|18565
5235|342|18566
5236|182|18567
5237|182|18568
5238|342|18569
5239|342|18570
5240|182|18571
5241|182|18572
5242|342|18573
5243|182|18574
5244|182|18575
5245|342|18576
5246|342|18577
5247|182|18578
5248|342|18579
5249|342|18580
5250|342|18581
5251|182|18582
5252|342|18583
5253|182|18584
5254|342|18585
5255|342|18586
5256|182|18587
5257|182|18588
5258|342|18589
5259|182|18590
5260|182|18591
5261|342|18592
5262|342|18593
5263|182|18594
5264|182|18595
5265|182|18596
5266|342|18597
5267|182|18598
5268|182|18599
5269|342|18600
5270|182|18601
5271|342|18602
5272|182|18603
5273|182|18604
5274|182|18605
5275|342|18606
5276|182|18607
5277|342|18608
5278|182|18609
5279|342|18610
5280|342|18611
5281|182|18612
5282|342|18613
5283|182|18614
5284|182|18615
5285|182|18616
5286|182|18617
5287|342|18618
5288|182|18619
5289|182|18620
5290|182|18621
5291|182|18622
5292|342|18623
5293|342|18624
5294|342|18625
5295|182|18626
5296|342|18627
5297|180|18628
5298|182|18629
5299|182|18630
5300|342|18631
5301|182|18632
5302|182|18633
5303|180|18634
5304|342|18635
5305|180|18636
5306|182|18637
5307|342|18638
5308|182|18639
5309|182|18640
5310|180|18641
5311|342|18642
5312|342|18643
5313|342|18644
5314|342|18645
5315|182|18646
5316|342|18647
5317|342|18648
5318|342|18649
5319|182|18650
5320|342|18651
5321|342|18652
5322|342|18653
5323|342|18654
5324|342|18655
5325|233|18656
5326|180|18657
5327|342|18658
5328|342|18659
5329|182|18660
5330|182|18661
5331|182|18662
5332|182|18663
5333|342|18664
5334|342|18665
5335|342|18666
5336|182|18667
5337|342|18668
5338|342|18669
5339|342|18670
5340|342|18671
5341|342|18672
5342|182|18673
5343|342|18674
5344|342|18675
5345|182|18676
5346|342|18677
5347|342|18678
5348|182|18679
5349|342|18680
5350|180|18681
5351|182|18682
5352|182|18683
5353|342|18684
5354|182|18685
5355|182|18686
5356|182|18687
5357|342|18688
5358|182|18689
5359|182|18690
5360|182|18691
5361|182|18692
5362|342|18693
5363|342|18694
5364|182|18695
5365|342|18696
5366|342|18697
5367|342|18698
5368|182|18699
5369|342|18700
5370|342|18701
5371|342|18702
5372|182|18703
5373|342|18704
5374|342|18705
5375|342|18706
5376|342|18707
5377|182|18708
5378|182|18709
5379|182|18710
5380|182|18711
5381|342|18712
5382|182|18713
5383|342|18714
5384|182|18715
5385|342|18716
5386|342|18717
5387|342|18718
5388|182|18719
5389|182|18720
5390|342|18721
5391|182|18722
5392|342|18723
5393|342|18724
5394|342|18725
5395|182|18726
5396|180|18727
5397|182|18728
5398|342|18729
5399|182|18730
5400|182|18731
5401|182|18732
5402|182|18733
5403|182|18734
5404|342|18735
5405|182|18736
5406|182|18737
5407|182|18738
5408|182|18739
5409|182|18740
5410|342|18741
5411|342|18742
5412|342|18743
5413|182|18744
5414|342|18745
5415|182|18746
5416|182|18747
5417|342|18748
5418|211|18749
5419|342|18750
5420|182|18751
5421|182|18752
5422|182|18753
5423|182|18754
5424|182|18755
5425|182|18756
5426|182|18757
5427|182|18758
5428|342|18759
5429|182|18760
5430|182|18761
5431|182|18762
5432|182|18763
5433|182|18764
5434|182|18765
5435|182|18766
5436|342|18767
5437|182|18768
5438|115|18769
5439|182|18770
5440|211|18771
5441|182|18772
5442|62|18773
5443|182|18774
5444|182|18775
5445|115|18776
5446|182|18777
5447|342|18778
5448|182|18779
5449|182|18780
5450|182|18781
5451|182|18782
5452|182|18783
5453|342|18784
5454|342|18785
5455|342|18786
5456|182|18787
5457|182|18788
5458|182|18789
5459|342|18790
5460|342|18791
5461|182|18792
5462|182|18793
5463|182|18794
5464|182|18795
5465|182|18796
5466|182|18797
5467|182|18798
5468|182|18799
5469|182|18800
5470|182|18801
5471|342|18802
5472|342|18803
5473|182|18804
5474|182|18805
5475|182|18806
5476|342|18807
5477|182|18808
5478|342|18809
5479|182|18810
5480|342|18811
5481|182|18812
5482|182|18813
5483|180|18814
5484|342|18815
5485|342|18816
5486|342|18817
5487|182|18818
5488|182|18819
5489|342|18820
5490|182|18821
5491|182|18822
5492|182|18823
5493|182|18824
5494|342|18825
5495|342|18826
5496|182|18827
5497|182|18828
5498|342|18829
5499|180|18830
5500|182|18831
5501|182|18832
5502|182|18833
5503|342|18834
5504|182|18835
5505|180|18836
5506|182|18837
5507|182|18838
5508|182|18839
5509|182|18840
5510|182|18841
5511|182|18842
5512|342|18843
5513|342|18844
5514|182|18845
5515|180|18846
5516|342|18847
5517|342|18848
5518|182|18849
5519|182|18850
5520|342|18851
5521|182|18852
5522|182|18853
5523|182|18854
5524|182|18855
5525|342|18856
5526|182|18857
5527|342|18858
5528|182|18859
5529|182|18860
5530|342|18861
5531|342|18862
5532|182|18863
5533|182|18864
5534|182|18865
5535|342|18866
5536|182|18867
5537|182|18868
5538|182|18869
5539|182|18870
5540|180|18871
5541|182|18872
5542|182|18873
5543|182|18874
5544|342|18875
5545|342|18876
5546|115|18877
5547|182|18878
5548|182|18879
5549|342|18880
5550|180|18881
5551|182|18882
5552|182|18883
5553|342|18884
5554|182|18885
5555|342|18886
5556|182|18887
5557|182|18888
5558|182|18889
5559|342|18890
5560|342|18891
5561|182|18892
5562|182|18893
5563|182|18894
5564|182|18895
5565|182|18896
5566|182|18897
5567|182|18898
5568|182|18899
5569|180|18900
5570|182|18901
5571|182|18902
5572|180|18903
5573|180|18904
5574|182|18905
5575|342|18906
5576|342|18907
5577|342|18908
5578|182|18909
5579|342|18910
5580|342|18911
5581|180|18912
5582|182|18913
5583|342|18914
5584|182|18915
5585|182|18916
5586|182|18917
5587|182|18918
5588|182|18919
5589|182|18920
5590|182|18921
5591|342|18922
5592|182|18923
5593|342|18924
5594|342|18925
5595|182|18926
5596|180|18927
5597|180|18928
5598|180|18929
5599|180|18930
5600|342|18931
5601|180|18932
5602|180|18933
5603|342|18934
5604|182|18935
5605|182|18936
5606|182|18937
5607|342|18938
5608|342|18939
5609|342|18940
5610|342|18941
5611|342|18942
5612|182|18943
5613|342|18944
5614|182|18945
5615|342|18946
5616|342|18947
5617|342|18948
5618|342|18949
5619|182|18950
5620|342|18951
5621|342|18952
5622|342|18953
5623|180|18954
5624|342|18955
5625|182|18956
5626|182|18957
5627|342|18958
5628|342|18959
5629|342|18960
5630|342|18961
5631|342|18962
5632|182|18963
5633|342|18964
5634|182|18965
5635|342|18966
5636|342|18967
5637|182|18968
5638|342|18969
5639|342|18970
5640|342|18971
5641|342|18972
5642|182|18973
5643|342|18974
5644|180|18975
